################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.7842752188483756E-01 a         1     0     1     1     1
 -1.5405591243706127E-01 a         2     0     1     1     2
  3.3784873532927151E-01 a         3     0     1     1     3
  6.6736311304186779E-01 a         4     0     1     1     4
 -5.9889789341075705E-01 a         5     0     1     1     5
  2.3220985224807006E-02 a         6     0     1     1     6
  6.7814637120476373E-01 a         7     0     1     1     7
  1.7560423694817551E-01 a         8     0     1     1     8
  2.3988309082949191E-01 a         9     0     1     1     9
  4.3152888103799986E-01 a        10     0     1     1    10
 -3.6355121730477802E-01 a        11     0     1     1    11
 -4.4520901559238724E-01 a        12     0     1     1    12
  5.2088696166204007E-01 a        13     0     1     1    13
 -6.6452470397747687E-01 a        14     0     1     1    14
 -6.1317281536774360E-01 a        15     0     1     1    15
 -8.8409352394585472E-01 a        16     0     1     1    16
 -5.6064125049493185E-01 a        17     0     1     1    17
 -7.8849455355985421E-02 a        18     0     1     1    18
 -4.3689621590808209E-01 a        19     0     1     1    19
 -5.6951830851012693E-02 a        20     0     1     1    20
  5.6563187265154335E-01 a        21     0     2     1     1
 -2.1974776046858394E-01 a        22     0     2     1     2
  6.4913036804264934E-01 a        23     0     2     1     3
 -6.1349021667974879E-01 a        24     0     2     1     4
  4.5700191421342740E-01 a        25     0     2     1     5
  3.3912037343665324E-01 a        26     0     2     1     6
 -2.5720183912870948E-01 a        27     0     2     1     7
  2.7217266937481921E-01 a        28     0     2     1     8
 -6.2827726678752471E-01 a        29     0     2     1     9
 -3.8918045018925834E-01 a        30     0     2     1    10
  8.3968555460741900E-01 a        31     0     2     1    11
  1.5917973246816278E-01 a        32     0     2     1    12
  2.9631821048407631E-01 a        33     0     2     1    13
  6.0018059673531121E-01 a        34     0     2     1    14
 -3.4707106555910183E-01 a        35     0     2     1    15
  4.0033097000814361E-01 a        36     0     2     1    16
  1.5457326724545808E-01 a        37     0     2     1    17
  5.1262318063998080E-01 a        38     0     2     1    18
  8.1532673859850324E-01 a        39     0     2     1    19
 -1.4517983358474668E-01 a        40     0     2     1    20
 -1.8995610814266070E-01 a        41     0     3     1     1
 -6.0667102485868041E-01 a        42     0     3     1     2
 -3.6740347917681604E-01 a        43     0     3     1     3
  4.7584015095573851E-01 a        44     0     3     1     4
 -1.5804569884607392E-01 a        45     0     3     1     5
  3.0183493045982962E-01 a        46     0     3     1     6
 -5.2695253287674082E-01 a        47     0     3     1     7
 -2.4120606133356218E-01 a        48     0     3     1     8
  6.7908354723928910E-01 a        49     0     3     1     9
 -6.7080954327638775E-01 a        50     0     3     1    10
  8.5407503836639254E-02 a        51     0     3     1    11
  9.1392380645392832E-02 a        52     0     3     1    12
 -4.9549745468778078E-02 a        53     0     3     1    13
 -4.4352304627489503E-01 a        54     0     3     1    14
 -3.7545708330844491E-01 a        55     0     3     1    15
 -4.6728733559133470E-02 a        56     0     3     1    16
  2.6929231901743245E-01 a        57     0     3     1    17
 -5.0473086587532834E-01 a        58     0     3     1    18
 -3.9304271315262046E-01 a        59     0     3     1    19
  3.1724347634309130E-01 a        60     0     3     1    20
 -1.9195867623157895E-01 a        61     0     4     1     1
  9.5324484706609047E-01 a        62     0     4     1     2
 -3.2367804093966740E-01 a        63     0     4     1     3
  3.4568986210054903E-01 a        64     0     4     1     4
  6.0162193771432648E-01 a        65     0     4     1     5
  7.0650776241375458E-03 a        66     0     4     1     6
  7.6788851215593490E-01 a        67     0     4     1     7
  2.6625031793450665E-01 a        68     0     4     1     8
  3.5359969727058183E-01 a        69     0     4     1     9
  5.9659764286420636E-01 a        70     0     4     1    10
  6.7394418646470430E-02 a        71     0     4     1    11
  3.4581258335290166E-01 a        72     0     4     1    12
  5.3158372090368577E-01 a        73     0     4     1    13
  1.2755852791468023E-01 a        74     0     4     1    14
  2.6394152894055417E-01 a        75     0     4     1    15
  2.6494598921062346E-01 a        76     0     4     1    16
 -6.1187407593361587E-01 a        77     0     4     1    17
 -6.6881459591680542E-02 a        78     0     4     1    18
  7.2433643747779365E-03 a        79     0     4     1    19
  1.7371067901600520E-02 a        80     0     4     1    20
 -3.6263081274712600E-01 a        81     0     5     1     1
  1.7893936601670463E-01 a        82     0     5     1     2
 -2.0212738578077715E-02 a        83     0     5     1     3
 -3.7844205621382923E-02 a        84     0     5     1     4
 -2.1784813442669770E-01 a        85     0     5     1     5
  1.0648641199388964E-01 a        86     0     5     1     6
 -3.8721929696416183E-03 a        87     0     5     1     7
  7.7406377188805120E-01 a        88     0     5     1     8
  9.6973824346943002E-02 a        89     0     5     1     9
 -3.9580410854256615E-01 a        90     0     5     1    10
  3.0972173277773946E-01 a        91     0     5     1    11
 -6.0929196648057338E-01 a        92     0     5     1    12
 -5.0960327077856549E-01 a        93     0     5     1    13
  1.7693957668730148E-01 a        94     0     5     1    14
 -3.4101182057691981E-01 a        95     0     5     1    15
  2.5939079172854117E-02 a        96     0     5     1    16
  1.3580189328590697E-01 a        97     0     5     1    17
  5.6583533609361858E-01 a        98     0     5     1    18
 -6.4305801402544982E-01 a        99     0     5     1    19
 -3.4242136916930815E-01 a       100     0     5     1    20
  3.8987332889457149E-01 a       101     0     6     1     1
 -8.3147345674044359E-01 a       102     0     6     1     2
 -6.2151446019689149E-01 a       103     0     6     1     3
 -9.0740540187012095E-02 a       104     0     6     1     4
 -5.7980282208798484E-01 a       105     0     6     1     5
  4.3480860091496730E-02 a       106     0     6     1     6
 -1.7280255914329138E-02 a       107     0     6     1     7
  3.6375151844466291E-01 a       108     0     6     1     8
 -7.3204839976803748E-01 a       109     0     6     1     9
  2.1309074471950570E-01 a       110     0     6     1    10
  8.7958918568470701E-01 a       111     0     6     1    11
  1.4078577348899421E-01 a       112     0     6     1    12
 -1.0998421982448625E-01 a       113     0     6     1    13
 -2.6245722411036837E-01 a       114     0     6     1    14
  2.4864502024704582E-01 a       115     0     6     1    15
  5.5442958036837608E-01 a       116     0     6     1    16
 -4.7336380940062470E-02 a       117     0     6     1    17
  6.9652289118528155E-01 a       118     0     6     1    18
 -3.2087315587027149E-01 a       119     0     6     1    19
  5.2385577787644555E-01 a       120     0     6     1    20
 -5.3513086317262433E-02 a       121     0     7     1     1
 -1.5982404167343048E-01 a       122     0     7     1     2
  6.0617654166177271E-01 a       123     0     7     1     3
 -7.2036653288560859E-01 a       124     0     7     1     4
 -7.3516780713457519E-02 a       125     0     7     1     5
  7.3503962383214905E-01 a       126     0     7     1     6
 -1.1142813646441542E-01 a       127     0     7     1     7
  2.1238069580048147E-01 a       128     0     7     1     8
  5.2878369080165977E-01 a       129     0     7     1     9
  2.6745937791697055E-01 a       130     0     7     1    10
  4.8878643941802580E-01 a       131     0     7     1    11
 -5.7260665565455038E-01 a       132     0     7     1    12
 -1.7390556248815492E-01 a       133     0     7     1    13
  5.6147143605812477E-01 a       134     0     7     1    14
 -5.8212185692367335E-01 a       135     0     7     1    15
  2.2354855689447331E-01 a       136     0     7     1    16
  6.2621648693455922E-01 a       137     0     7     1    17
  4.6981592371778280E-01 a       138     0     7     1    18
 -2.5028582117993203E-01 a       139     0     7     1    19
  4.1988365147221718E-01 a       140     0     7     1    20
 -3.6984619674118502E-01 a       141     0     8     1     1
  4.5272528806907147E-01 a       142     0     8     1     2
 -4.7776001980694477E-01 a       143     0     8     1     3
  7.1100988197058762E-02 a       144     0     8     1     4
 -1.6441925523885795E-01 a       145     0     8     1     5
 -6.9682470466639435E-01 a       146     0     8     1     6
