################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1118719173540277E-01 a         1     0     1     1     1
  4.9298341630536180E-01 a         2     0     1     1     2
  9.0346182186982682E-01 a         3     0     1     1     3
 -9.0472024509560900E-01 a         4     0     1     1     4
  2.5326963128855251E-01 a         5     0     1     1     5
 -3.1589112569228656E-01 a         6     0     1     1     6
  1.3939219143667272E-01 a         7     0     1     1     7
  1.3108327938406183E-01 a         8     0     1     1     8
 -1.0577130231294340E-01 a         9     0     1     1     9
  7.8294295094092325E-01 a        10     0     1     1    10
  3.4161330465622441E-01 a        11     0     1     1    11
 -1.0272920393330243E+00 a        12     0     1     1    12
 -1.0609960505154128E+00 a        13     0     1     1    13
 -6.2161589258599759E-01 a        14     0     1     1    14
  4.1737773624916397E-01 a        15     0     1     1    15
  7.0205887566033931E-01 a        16     0     1     1    16
  9.0697463746777307E-01 a        17     0     1     1    17
 -1.3822971365383804E-01 a        18     0     1     1    18
  1.1851520033589426E-01 a        19     0     1     1    19
 -5.9631260960002408E-01 a        20     0     1     1    20
  2.2577876564550659E-01 a        21     0     2     1     1
 -3.7855457119049529E-01 a        22     0     2     1     2
  4.7556478957640785E-01 a        23     0     2     1     3
  3.8020683697829454E-02 a        24     0     2     1     4
  4.1915271491727329E-01 a        25     0     2     1     5
  3.9931333417412493E-02 a        26     0     2     1     6
  4.3318772291766311E-01 a        27     0     2     1     7
  6.6733309462058565E-01 a        28     0     2     1     8
 -9.0664462872885199E-01 a        29     0     2     1     9
  8.2886400169009089E-01 a        30     0     2     1    10
  2.6815266607319543E-01 a        31     0     2     1    11
 -6.4632275849218812E-01 a        32     0     2     1    12
 -3.2345907467685869E-01 a        33     0     2     1    13
 -5.1640244195362706E-01 a        34     0     2     1    14
  1.2233005613843559E+00 a        35     0     2     1    15
  1.0277453390100036E-01 a        36     0     2     1    16
 -4.3087955520504900E-01 a        37     0     2     1    17
  4.6900577221647793E-01 a        38     0     2     1    18
 -2.7722673764202244E-01 a        39     0     2     1    19
 -3.9432051463117634E-01 a        40     0     2     1    20
 -2.8570934971750916E-01 a        41     0     3     1     1
  6.4898406559561680E-02 a        42     0     3     1     2
 -7.8334298873656699E-02 a        43     0     3     1     3
 -1.0138908665340542E-01 a        44     0     3     1     4
 -1.0340758709316593E+00 a        45     0     3     1     5
  2.4379845359519520E-01 a        46     0     3     1     6
 -3.9174547855253466E-01 a        47     0     3     1     7
 -3.7431126653858277E-01 a        48     0     3     1     8
  7.5583119467455195E-01 a        49     0     3     1     9
 -6.8503223496279197E-01 a        50     0     3     1    10
  6.0104977663901893E-01 a        51     0     3     1    11
 -1.6788054559382426E-02 a        52     0     3     1    12
  5.3430245229464379E-02 a        53     0     3     1    13
 -6.9118804134195067E-01 a        54     0     3     1    14
 -9.3086153873610755E-01 a        55     0     3     1    15
 -2.0311353047718875E-01 a        56     0     3     1    16
  3.2654941948347177E-01 a        57     0     3     1    17
