################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4275646312330079E-01 a         1     0     1     1     1
  5.8681835383035641E-01 a         2     0     1     1     2
  7.4312550645004727E-01 a         3     0     1     1     3
 -8.3176702563366678E-01 a         4     0     1     1     4
  4.0192861331457691E-01 a         5     0     1     1     5
 -2.3657975813135071E-01 a         6     0     1     1     6
  3.9277131670038468E-01 a         7     0     1     1     7
 -6.7640136498921435E-02 a         8     0     1     1     8
 -3.3606255676892116E-01 a         9     0     1     1     9
  6.4137456758146039E-01 a        10     0     1     1    10
  4.6301274690841709E-01 a        11     0     1     1    11
 -3.7631875701598799E-01 a        12     0     1     1    12
 -7.5807818484223655E-01 a        13     0     1     1    13
 -6.4658728433994184E-01 a        14     0     1     1    14
  1.7173239098004942E-01 a        15     0     1     1    15
  6.0273921910627892E-01 a        16     0     1     1    16
  6.8858116556875848E-01 a        17     0     1     1    17
 -1.7208366349512014E-01 a        18     0     1     1    18
 -2.5125458473671597E-01 a        19     0     1     1    19
  6.5640557461930940E-02 a        20     0     1     1    20
  2.4617304056347775E-01 a        21     0     2     1     1
 -6.6210907674356623E-01 a        22     0     2     1     2
  3.1672340907243718E-01 a        23     0     2     1     3
 -2.3510040121270757E-02 a        24     0     2     1     4
 -1.2891200025391439E-01 a        25     0     2     1     5
  1.5221282038282846E-01 a        26     0     2     1     6
  2.5869052855037222E-01 a        27     0     2     1     7
  5.6513506365734500E-01 a        28     0     2     1     8
 -7.4805551523726566E-01 a        29     0     2     1     9
  7.3809400597164876E-01 a        30     0     2     1    10
  4.1585528343917594E-01 a        31     0     2     1    11
 -3.8771876806471528E-01 a        32     0     2     1    12
 -2.5176790136863358E-01 a        33     0     2     1    13
 -6.4715303773348254E-01 a        34     0     2     1    14
  8.9188546244944733E-01 a        35     0     2     1    15
 -1.9386726586190101E-01 a        36     0     2     1    16
 -3.0909761390137952E-01 a        37     0     2     1    17
  5.0393937460419269E-01 a        38     0     2     1    18
 -5.3124719145524002E-01 a        39     0     2     1    19
 -2.9115762367346337E-01 a        40     0     2     1    20
 -6.2594321928048702E-01 a        41     0     3     1     1
  3.1949646983925600E-01 a        42     0     3     1     2
 -1.5163982478023846E-01 a        43     0     3     1     3
 -6.6517334968147745E-01 a        44     0     3     1     4
 -4.5186230133880267E-01 a        45     0     3     1     5
  3.1746562041787341E-01 a        46     0     3     1     6
 -6.0240082841720177E-01 a        47     0     3     1     7
 -3.8410440104462479E-01 a        48     0     3     1     8
 -1.1758623674539286E-01 a        49     0     3     1     9
 -2.8200871704089203E-01 a        50     0     3     1    10
  4.5631235616134508E-01 a        51     0     3     1    11
 -4.6053281619897890E-01 a        52     0     3     1    12
  3.7428477459765569E-01 a        53     0     3     1    13
 -2.8725048230700645E-01 a        54     0     3     1    14
 -6.6817805017162124E-01 a        55     0     3     1    15
 -8.0080220938900576E-02 a        56     0     3     1    16
