################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.5521263241472423E-02 a         1     0     1     1     1
  5.3843702804607707E-01 a         2     0     1     1     2
  8.8407004371580467E-01 a         3     0     1     1     3
 -7.7803436814812299E-01 a         4     0     1     1     4
  2.9722445730211727E-01 a         5     0     1     1     5
 -1.9059887049104043E-01 a         6     0     1     1     6
  3.2701459962764545E-01 a         7     0     1     1     7
  4.0081547209396530E-02 a         8     0     1     1     8
 -2.0329610626583375E-01 a         9     0     1     1     9
  8.4050991939880526E-01 a        10     0     1     1    10
  4.0828571022312887E-01 a        11     0     1     1    11
 -7.9455593328994578E-01 a        12     0     1     1    12
 -9.1661964671459850E-01 a        13     0     1     1    13
 -6.5082262378909117E-01 a        14     0     1     1    14
  3.8269394844192989E-01 a        15     0     1     1    15
  6.5225686123307980E-01 a        16     0     1     1    16
  1.0031423290488422E+00 a        17     0     1     1    17
 -1.1839883085352289E-01 a        18     0     1     1    18
  2.6686043302694498E-02 a        19     0     1     1    19
 -4.2729475952479712E-01 a        20     0     1     1    20
  2.4897834219944134E-01 a        21     0     2     1     1
 -4.7846212509897801E-01 a        22     0     2     1     2
  4.3412448100860285E-01 a        23     0     2     1     3
 -2.0014521022225323E-02 a        24     0     2     1     4
  1.9886126864847600E-01 a        25     0     2     1     5
 -4.9638484267125443E-02 a        26     0     2     1     6
  4.1477723395908456E-01 a        27     0     2     1     7
  6.6483312070662715E-01 a        28     0     2     1     8
 -8.7458345564218898E-01 a        29     0     2     1     9
  7.8643820502371919E-01 a        30     0     2     1    10
  3.2194691727336078E-01 a        31     0     2     1    11
 -4.5211158577950089E-01 a        32     0     2     1    12
 -2.2543372366349104E-01 a        33     0     2     1    13
 -5.4676451967696316E-01 a        34     0     2     1    14
  9.8481551544544665E-01 a        35     0     2     1    15
  1.6005467399805882E-02 a        36     0     2     1    16
 -3.9170687221405387E-01 a        37     0     2     1    17
  3.8922341047862008E-01 a        38     0     2     1    18
 -4.0367216173366854E-01 a        39     0     2     1    19
 -3.6479866750629114E-01 a        40     0     2     1    20
 -2.8031878584508274E-01 a        41     0     3     1     1
  2.1862734248550839E-01 a        42     0     3     1     2
 -1.1441691145763844E-01 a        43     0     3     1     3
 -2.4028941272270837E-01 a        44     0     3     1     4
 -7.6100843885652181E-01 a        45     0     3     1     5
  3.3731355772651739E-01 a        46     0     3     1     6
 -3.8161916549510932E-01 a        47     0     3     1     7
 -4.0937463538762370E-01 a        48     0     3     1     8
  5.7570956874023305E-01 a        49     0     3     1     9
 -5.9236887497524604E-01 a        50     0     3     1    10
  6.3889057218667133E-01 a        51     0     3     1    11
 -8.9224094091727379E-02 a        52     0     3     1    12
  2.5095792511817944E-01 a        53     0     3     1    13
 -4.9315518788044871E-01 a        54     0     3     1    14
 -7.8985409349542379E-01 a        55     0     3     1    15
 -2.3118261565646478E-01 a        56     0     3     1    16
  3.9759154624753834E-01 a        57     0     3     1    17
  9.3559657550191369E-02 a        58     0     3     1    18
 -7.0050888817947232E-01 a        59     0     3     1    19
 -1.5589804636964866E-01 a        60     0     3     1    20
  3.8479639580018826E-01 a        61     0     4     1     1
 -2.9670014610285822E-01 a        62     0     4     1     2
  1.2224220884975037E-01 a        63     0     4     1     3
 -4.4472977661097546E-01 a        64     0     4     1     4
  6.2733564372737805E-01 a        65     0     4     1     5
 -1.4017133958049577E-01 a        66     0     4     1     6
 -3.6193882198492799E-01 a        67     0     4     1     7
 -1.7995592714901282E-01 a        68     0     4     1     8
  3.3459833354774909E-01 a        69     0     4     1     9
 -4.4407770768067129E-01 a        70     0     4     1    10
  5.3933203555795095E-01 a        71     0     4     1    11
  6.9179624384479041E-02 a        72     0     4     1    12
 -5.1859760744161665E-01 a        73     0     4     1    13
  4.7978222690658395E-01 a        74     0     4     1    14
  1.7864402767455234E-01 a        75     0     4     1    15
 -1.0046870890951756E+00 a        76     0     4     1    16
 -1.3572032590144481E-02 a        77     0     4     1    17
 -5.8120709449840335E-01 a        78     0     4     1    18
 -1.1111440783670860E-01 a        79     0     4     1    19
  4.9542824545080279E-02 a        80     0     4     1    20
 -1.0266280219768951E-01 a        81     0     5     1     1
 -2.8024255132496380E-02 a        82     0     5     1     2
 -1.1096329455782479E-01 a        83     0     5     1     3
  6.6660480885133011E-01 a        84     0     5     1     4
 -4.6780682380951538E-01 a        85     0     5     1     5
  6.3679772107721533E-01 a        86     0     5     1     6
  9.5279025204353385E-03 a        87     0     5     1     7
 -1.5560936625648361E-01 a        88     0     5     1     8
  8.8961092219643678E-01 a        89     0     5     1     9
  1.7421747194374268E-01 a        90     0     5     1    10
 -1.1784976045014073E+00 a        91     0     5     1    11
  3.5883466035369566E-01 a        92     0     5     1    12
 -3.4099172503730740E-01 a        93     0     5     1    13
 -2.5925946223391028E-01 a        94     0     5     1    14
 -4.3689310810393417E-01 a        95     0     5     1    15
 -3.0351049332646440E-01 a        96     0     5     1    16
 -1.3285370560308925E-02 a        97     0     5     1    17
 -9.6529197340263578E-02 a        98     0     5     1    18
  6.8538017936580675E-01 a        99     0     5     1    19
  5.9834463390735870E-01 a       100     0     5     1    20
  2.2938119712013622E-01 a       101     0     6     1     1
  4.4366618644865449E-02 a       102     0     6     1     2
 -1.1389422086577670E+00 a       103     0     6     1     3
  6.3951832015684759E-02 a       104     0     6     1     4
  9.7691223385514850E-02 a       105     0     6     1     5
 -6.2819585848309056E-01 a       106     0     6     1     6
  7.3049678553650277E-01 a       107     0     6     1     7
 -6.3734422590290041E-01 a       108     0     6     1     8
  1.8271742582891362E-01 a       109     0     6     1     9
 -2.3250321686776176E-01 a       110     0     6     1    10
  6.3996899895651749E-01 a       111     0     6     1    11
  1.1698680727936582E-01 a       112     0     6     1    12
 -4.2625117071951507E-01 a       113     0     6     1    13
 -3.4441162191558133E-01 a       114     0     6     1    14
  5.0063278088253338E-02 a       115     0     6     1    15
 -7.4211291015164760E-01 a       116     0     6     1    16
 -2.9172140107302175E-01 a       117     0     6     1    17
  6.9119828459762034E-01 a       118     0     6     1    18
 -6.3710520291156217E-02 a       119     0     6     1    19
 -3.5466610699044027E-01 a       120     0     6     1    20
 -1.5667224593111789E-01 a       121     0     7     1     1
 -8.3449037787938485E-01 a       122     0     7     1     2
  6.3938938846084459E-01 a       123     0     7     1     3
  2.4459695095344430E-02 a       124     0     7     1     4
  2.6650269548948685E-01 a       125     0     7     1     5
  2.0434987811769015E-01 a       126     0     7     1     6
 -4.0950888604860436E-01 a       127     0     7     1     7
  5.2333081917945390E-01 a       128     0     7     1     8
  1.8315401212606267E-01 a       129     0     7     1     9
  3.1949091003716623E-01 a       130     0     7     1    10
 -8.9419113701407027E-01 a       131     0     7     1    11
  5.5487182357212471E-02 a       132     0     7     1    12
  3.6828195109725048E-01 a       133     0     7     1    13
  3.5695872982537302E-01 a       134     0     7     1    14
 -4.3141054958928854E-01 a       135     0     7     1    15
 -4.8850719865609665E-01 a       136     0     7     1    16
 -6.2267452448390492E-01 a       137     0     7     1    17
 -2.6626533215153952E-01 a       138     0     7     1    18
  6.1676345949265787E-01 a       139     0     7     1    19
 -3.1481430537764626E-01 a       140     0     7     1    20
  2.3168649757017584E-01 a       141     0     8     1     1
  5.4915602390867468E-01 a       142     0     8     1     2
 -6.4226588177678490E-01 a       143     0     8     1     3
 -2.1844731518148397E-01 a       144     0     8     1     4
  4.7349393070419832E-01 a       145     0     8     1     5
 -5.9103434384940978E-01 a       146     0     8     1     6
  6.3716391834777175E-01 a       147     0     8     1     7
 -3.6545426770902262E-01 a       148     0     8     1     8
  3.6205903917710702E-01 a       149     0     8     1     9
  5.5311187581370613E-01 a       150     0     8     1    10
  4.7021112754229649E-01 a       151     0     8     1    11
 -4.5917381024190085E-01 a       152     0     8     1    12
  4.1643091780397040E-01 a       153     0     8     1    13
  3.9555857596936450E-01 a       154     0     8     1    14
  1.0133685434899231E-01 a       155     0     8     1    15
 -5.0835243801276564E-01 a       156     0     8     1    16
 -2.6806961369949156E-01 a       157     0     8     1    17
 -7.4126061670465412E-02 a       158     0     8     1    18
  7.3464959305214650E-01 a       159     0     8     1    19
  1.6521245665073392E-01 a       160     0     8     1    20
  4.4497045880067904E-01 a       161     0     9     1     1
  1.0864459915654619E-01 a       162     0     9     1     2
  7.8923161003983533E-01 a       163     0     9     1     3
 -3.3681825798212395E-01 a       164     0     9     1     4
  6.7484734454417761E-01 a       165     0     9     1     5
 -4.4770477313601675E-01 a       166     0     9     1     6
  1.2625078150870447E-01 a       167     0     9     1     7
 -2.1648137112389276E-01 a       168     0     9     1     8
  4.7632687967335191E-01 a       169     0     9     1     9
  2.7057397788216819E-01 a       170     0     9     1    10
 -6.8389951346899269E-01 a       171     0     9     1    11
 -8.2846378361596362E-01 a       172     0     9     1    12
  6.1448186998780130E-01 a       173     0     9     1    13
  5.3792144859098934E-01 a       174     0     9     1    14
  4.9232419071743910E-01 a       175     0     9     1    15
  6.7303601996103923E-01 a       176     0     9     1    16
 -4.6730980005450745E-01 a       177     0     9     1    17
 -3.8724563185336142E-03 a       178     0     9     1    18
 -6.5569558579322651E-01 a       179     0     9     1    19
 -8.9786185988948497E-02 a       180     0     9     1    20
  5.3512531679076236E-01 a       181     0    10     1     1
  7.3734889449147772E-02 a       182     0    10     1     2
  1.1035407742754333E-03 a       183     0    10     1     3
 -3.7415208423002590E-02 a       184     0    10     1     4
  4.0718053568212381E-01 a       185     0    10     1     5
 -3.4876073863164692E-01 a       186     0    10     1     6
  3.4398937157817139E-01 a       187     0    10     1     7
