################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6844051279606323E-02 a         1     0     1     1     1
  5.6875036789032385E-01 a         2     0     1     1     2
  9.1133014771888976E-01 a         3     0     1     1     3
 -8.6122967277736606E-01 a         4     0     1     1     4
  2.9156759349424882E-01 a         5     0     1     1     5
 -2.1023792158184659E-01 a         6     0     1     1     6
  3.0278721651025814E-01 a         7     0     1     1     7
  5.4335465894157352E-02 a         8     0     1     1     8
 -2.1542903653926862E-01 a         9     0     1     1     9
  8.5666706216185862E-01 a        10     0     1     1    10
  3.9660583378588093E-01 a        11     0     1     1    11
 -8.6553255555489939E-01 a        12     0     1     1    12
 -9.4646106344286596E-01 a        13     0     1     1    13
 -6.3816904448644840E-01 a        14     0     1     1    14
  4.0521861206565779E-01 a        15     0     1     1    15
  6.4427192584828219E-01 a        16     0     1     1    16
  9.6341781207441268E-01 a        17     0     1     1    17
 -1.4423692914940517E-01 a        18     0     1     1    18
  6.1770113125581207E-02 a        19     0     1     1    19
 -4.7783648291034425E-01 a        20     0     1     1    20
  2.4444674501902261E-01 a        21     0     2     1     1
 -4.3765350124110075E-01 a        22     0     2     1     2
  4.3296654688137598E-01 a        23     0     2     1     3
 -2.0545989421280966E-02 a        24     0     2     1     4
  2.2251575076467847E-01 a        25     0     2     1     5
 -4.4163311988711831E-02 a        26     0     2     1     6
  4.2385213271790639E-01 a        27     0     2     1     7
  6.7498124676469418E-01 a        28     0     2     1     8
 -8.8530134042465025E-01 a        29     0     2     1     9
  7.8086309886849925E-01 a        30     0     2     1    10
  3.2119290135012690E-01 a        31     0     2     1    11
 -4.8951053310483861E-01 a        32     0     2     1    12
 -2.2630481713593814E-01 a        33     0     2     1    13
 -5.5104084745867865E-01 a        34     0     2     1    14
  1.0106971193544105E+00 a        35     0     2     1    15
  2.0065879564044577E-02 a        36     0     2     1    16
 -4.2458091792175140E-01 a        37     0     2     1    17
  4.2871899594403584E-01 a        38     0     2     1    18
 -4.0155297107168736E-01 a        39     0     2     1    19
 -3.7381899824429327E-01 a        40     0     2     1    20
 -2.8075823365603791E-01 a        41     0     3     1     1
  1.9182697293974302E-01 a        42     0     3     1     2
 -7.3171157930976172E-02 a        43     0     3     1     3
 -2.1833907022505200E-01 a        44     0     3     1     4
 -7.9669011764550168E-01 a        45     0     3     1     5
  3.4854468459818888E-01 a        46     0     3     1     6
 -4.0511193264422274E-01 a        47     0     3     1     7
 -4.0560045861686767E-01 a        48     0     3     1     8
  6.0395478195354024E-01 a        49     0     3     1     9
 -6.2955190125009186E-01 a        50     0     3     1    10
  6.2333524689099473E-01 a        51     0     3     1    11
 -1.2176036839352003E-01 a        52     0     3     1    12
  2.0302614451264750E-01 a        53     0     3     1    13
 -5.2023604729405215E-01 a        54     0     3     1    14
 -7.8422846390374190E-01 a        55     0     3     1    15
 -2.5739775772349877E-01 a        56     0     3     1    16
  3.7847865368738881E-01 a        57     0     3     1    17
  6.2643627391059581E-02 a        58     0     3     1    18
 -6.9560128302235102E-01 a        59     0     3     1    19
 -1.4945044384052586E-01 a        60     0     3     1    20
  3.4293100377863894E-01 a        61     0     4     1     1
