################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0406847438516471E-01 a         1     0     1     1     1
  5.4024744775935984E-01 a         2     0     1     1     2
  7.2071551815866697E-01 a         3     0     1     1     3
 -6.8974688930345562E-01 a         4     0     1     1     4
  2.7014828177411815E-01 a         5     0     1     1     5
 -1.5932410134445607E-01 a         6     0     1     1     6
  3.4122077455903704E-01 a         7     0     1     1     7
 -2.5729334068185450E-02 a         8     0     1     1     8
 -3.8445784171035913E-01 a         9     0     1     1     9
  6.8245829527908608E-01 a        10     0     1     1    10
  5.1155830740006847E-01 a        11     0     1     1    11
 -5.2315553510585056E-01 a        12     0     1     1    12
 -8.0798869337260226E-01 a        13     0     1     1    13
 -7.1266556769323508E-01 a        14     0     1     1    14
  2.6436843194082538E-01 a        15     0     1     1    15
  5.6473009674807273E-01 a        16     0     1     1    16
  8.7571738017402945E-01 a        17     0     1     1    17
 -5.0193749613970780E-02 a        18     0     1     1    18
 -1.7657875999770892E-01 a        19     0     1     1    19
 -1.9269447268031661E-01 a        20     0     1     1    20
  2.6109011878791510E-01 a        21     0     2     1     1
 -5.4044953285308972E-01 a        22     0     2     1     2
  3.5568275634259056E-01 a        23     0     2     1     3
 -5.8574511467638202E-02 a        24     0     2     1     4
  6.6223215985277166E-03 a        25     0     2     1     5
  1.8785644993560193E-02 a        26     0     2     1     6
  3.8530145428979989E-01 a        27     0     2     1     7
  5.8112173175304516E-01 a        28     0     2     1     8
 -8.2727344804905756E-01 a        29     0     2     1     9
  8.0364438208502664E-01 a        30     0     2     1    10
  2.9322098319970791E-01 a        31     0     2     1    11
 -4.0112627767010339E-01 a        32     0     2     1    12
 -2.6881144225983727E-01 a        33     0     2     1    13
 -5.5894063659045123E-01 a        34     0     2     1    14
  9.0330513949778968E-01 a        35     0     2     1    15
 -4.3088144605196561E-02 a        36     0     2     1    16
 -3.9020296360631213E-01 a        37     0     2     1    17
  3.7309663409364824E-01 a        38     0     2     1    18
 -4.8028713525806893E-01 a        39     0     2     1    19
 -2.9465009333099657E-01 a        40     0     2     1    20
 -3.5088052794435665E-01 a        41     0     3     1     1
  3.2976244489858780E-01 a        42     0     3     1     2
 -1.9943244792896447E-01 a        43     0     3     1     3
 -3.9893185659540564E-01 a        44     0     3     1     4
 -5.5906535400227841E-01 a        45     0     3     1     5
  3.5964748969849925E-01 a        46     0     3     1     6
 -4.4745991838503069E-01 a        47     0     3     1     7
 -3.4801426869217811E-01 a        48     0     3     1     8
  2.7241079552888137E-01 a        49     0     3     1     9
 -3.9753401980551673E-01 a        50     0     3     1    10
  6.4341852137541533E-01 a        51     0     3     1    11
 -2.3873080914184297E-01 a        52     0     3     1    12
  3.2607259341994022E-01 a        53     0     3     1    13
 -3.4191059700148896E-01 a        54     0     3     1    14
 -6.9335367171296636E-01 a        55     0     3     1    15
 -7.8132392250712376E-02 a        56     0     3     1    16
