################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.8572616021881234E-01 a         1     0     1     1     1
  3.3045568628958211E-01 a         2     0     1     1     2
 -3.7773045135870004E-01 a         3     0     1     1     3
 -8.5075974730386791E-02 a         4     0     1     1     4
  1.5295052986307878E-01 a         5     0     1     1     5
  1.8527784936425729E-01 a         6     0     1     1     6
  6.2468838689000467E-02 a         7     0     1     1     7
  1.8750940415067210E-01 a         8     0     1     1     8
  9.1240838901463073E-01 a         9     0     1     1     9
  8.5709048091593065E-01 a        10     0     1     1    10
  4.6742145869393004E-01 a        11     0     1     1    11
  4.1927628450719978E-01 a        12     0     1     1    12
 -8.7415964997018189E-02 a        13     0     1     1    13
  3.1421821154692081E-01 a        14     0     1     1    14
 -4.5894437013131262E-01 a        15     0     1     1    15
  5.2822670367279279E-01 a        16     0     1     1    16
 -7.2819290407314429E-03 a        17     0     1     1    17
  8.5551350008928462E-01 a        18     0     1     1    18
 -4.9928958429170517E-01 a        19     0     1     1    19
 -7.4396201020311040E-02 a        20     0     1     1    20
 -6.1790600278215724E-01 a        21     0     2     1     1
 -1.1816327228403675E-01 a        22     0     2     1     2
  1.1780085784619862E-01 a        23     0     2     1     3
 -1.0450066300638992E-01 a        24     0     2     1     4
 -1.8065629505252651E-01 a        25     0     2     1     5
  5.8421552290576251E-01 a        26     0     2     1     6
 -4.8397117366797465E-01 a        27     0     2     1     7
 -2.2466179784148030E-01 a        28     0     2     1     8
 -2.6818578534795240E-01 a        29     0     2     1     9
 -4.0231568258462791E-01 a        30     0     2     1    10
  1.9966244546780365E-01 a        31     0     2     1    11
  8.0865632353836725E-01 a        32     0     2     1    12
  3.8949867881589828E-01 a        33     0     2     1    13
 -6.2254070174675369E-01 a        34     0     2     1    14
  1.4274693232045735E-01 a        35     0     2     1    15
 -2.8140783417430204E-01 a        36     0     2     1    16
  3.3180835360815508E-01 a        37     0     2     1    17
  6.6037101953106442E-02 a        38     0     2     1    18
  5.5830473398315472E-01 a        39     0     2     1    19
 -2.1419103986263066E-01 a        40     0     2     1    20
 -6.0152575513132012E-01 a        41     0     3     1     1
 -4.0160042501496712E-01 a        42     0     3     1     2
  5.2197080505713778E-01 a        43     0     3     1     3
  7.7929296608746579E-01 a        44     0     3     1     4
  6.6744078117488925E-01 a        45     0     3     1     5
 -1.1175760714261401E-01 a        46     0     3     1     6
  1.9444767644332642E-01 a        47     0     3     1     7
  6.8245741023373954E-03 a        48     0     3     1     8
  4.0238426769228675E-01 a        49     0     3     1     9
  1.8760038083341296E-01 a        50     0     3     1    10
  1.7002106304050096E-03 a        51     0     3     1    11
 -3.5749921410273588E-01 a        52     0     3     1    12
  7.7041680029060888E-01 a        53     0     3     1    13
  5.9169324436149240E-01 a        54     0     3     1    14
 -3.5572073801362597E-01 a        55     0     3     1    15
  6.9970087102486167E-01 a        56     0     3     1    16
 -1.0358957988055061E-01 a        57     0     3     1    17
  4.4532903548334829E-01 a        58     0     3     1    18
 -5.3211238382537840E-01 a        59     0     3     1    19
  9.5770769287002600E-01 a        60     0     3     1    20
  2.0742658735663508E-01 a        61     0     4     1     1
 -5.6996170750246011E-01 a        62     0     4     1     2
 -4.7323360032763589E-01 a        63     0     4     1     3
 -2.0064840587922875E-01 a        64     0     4     1     4
 -8.4417812586013807E-01 a        65     0     4     1     5
  4.6438969220817317E-01 a        66     0     4     1     6
  5.9894415212564334E-01 a        67     0     4     1     7
  8.0868289440616581E-02 a        68     0     4     1     8
  1.2570885797518777E-01 a        69     0     4     1     9
  1.0624351430384280E+00 a        70     0     4     1    10
 -2.9735956301044492E-01 a        71     0     4     1    11
 -2.4081314910884671E-01 a        72     0     4     1    12
 -2.1634165599877361E-01 a        73     0     4     1    13
  1.5383283737468609E-01 a        74     0     4     1    14
 -7.4560309695459948E-01 a        75     0     4     1    15
 -1.0419103463862567E-01 a        76     0     4     1    16
  2.2212925837962458E-02 a        77     0     4     1    17
 -1.5235770893954972E-01 a        78     0     4     1    18
 -2.8510096205053109E-01 a        79     0     4     1    19
 -5.0001352417583933E-01 a        80     0     4     1    20
  6.8217036215736626E-01 a        81     0     5     1     1
 -2.9992865339869723E-01 a        82     0     5     1     2
  6.4996752648276024E-01 a        83     0     5     1     3
 -2.2059272301496310E-01 a        84     0     5     1     4
  1.4413052901429446E-01 a        85     0     5     1     5
 -2.8322497457303725E-01 a        86     0     5     1     6
  6.6067061384361059E-01 a        87     0     5     1     7
  3.8742659779900301E-01 a        88     0     5     1     8
  1.8950969530018949E-01 a        89     0     5     1     9
 -6.9294091526998558E-01 a        90     0     5     1    10
 -6.3025856453381079E-01 a        91     0     5     1    11
 -5.9475945909753802E-01 a        92     0     5     1    12
 -2.7296557748429690E-01 a        93     0     5     1    13
  2.6707055880532671E-01 a        94     0     5     1    14
