################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         74   8.59690869E+01   5.25138722E-01   5.64323348E-13   1.44739973E-02   1.00058526E-03   9.99415078E-02
         2        148   7.49675774E+01   6.19410581E-01   6.49014846E-13   5.53515871E-02   1.00117087E-04   9.98830498E-01
         3        222   6.57775958E+01   6.22716310E-01   1.09996102E-12   4.16973549E-02   1.00175682E-05   1.03039057E+00
         4        296   6.12763266E+01   6.11661084E-01   1.90766827E-12   3.31782977E-02   1.00234311E-06   1.03039057E+00
         5        370   5.78499460E+01   6.01568362E-01   2.70261277E-12   2.45734916E-02   9.71642116E-07   1.03039057E+00
         6        444   5.55896811E+01   5.90621327E-01   3.20657066E-12   1.98806326E-02   9.71642116E-07   1.03039057E+00
         7        518   5.36968473E+01   5.80514980E-01   3.53650334E-12   2.22526038E-02   9.71642116E-07   1.03039057E+00
         8        592   5.23323666E+01   5.71115259E-01   3.71524246E-12   1.85178028E-02   9.71642116E-07   1.03039057E+00
         9        666   5.11817204E+01   5.63145979E-01   3.85549391E-12   1.46348021E-02   9.71642116E-07   1.03039057E+00
        10        740   5.02817638E+01   5.56994525E-01   3.93750932E-12   1.38504120E-02   9.71642116E-07   1.03039057E+00
        11        814   4.95744312E+01   5.52551399E-01   3.95161130E-12   1.19712880E-02   9.71642116E-07   1.03039057E+00
        12        888   4.89409805E+01   5.49030557E-01   3.97362367E-12   1.29423297E-02   9.71642116E-07   1.03039057E+00
        13        962   4.82554631E+01   5.44675707E-01   4.02208015E-12   1.14002720E-02   9.71642116E-07   1.03039057E+00
        14       1036   4.77205932E+01   5.41501245E-01   4.03196469E-12   1.51919533E-02   9.71642116E-07   1.03039057E+00
        15       1110   4.72220461E+01   5.38695244E-01   4.03805802E-12   2.20321363E-02   9.71642116E-07   1.03039057E+00
