################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.5330273300585540E-01 a         1     0     1     1     1
 -1.8656638005730555E-01 a         2     0     1     1     2
  3.7947445481276981E-01 a         3     0     1     1     3
  8.2341043274955239E-01 a         4     0     1     1     4
 -7.8923950397329445E-01 a         5     0     1     1     5
  6.6704311746832667E-02 a         6     0     1     1     6
  6.5295153311457343E-01 a         7     0     1     1     7
  9.3659864940627155E-02 a         8     0     1     1     8
  1.2739939207608972E-01 a         9     0     1     1     9
  9.0005493529734226E-01 a        10     0     1     1    10
 -1.9262368554375325E-01 a        11     0     1     1    11
 -4.6136585764591426E-01 a        12     0     1     1    12
  3.4031058718954849E-01 a        13     0     1     1    13
 -6.8051258163384454E-01 a        14     0     1     1    14
 -7.0780367096940144E-01 a        15     0     1     1    15
 -8.0510987510881393E-01 a        16     0     1     1    16
 -4.8432726640858526E-01 a        17     0     1     1    17
 -1.5206574991239813E-01 a        18     0     1     1    18
 -5.8359461401708179E-01 a        19     0     1     1    19
 -7.5758759511069954E-04 a        20     0     1     1    20
  6.8540562574004082E-01 a        21     0     2     1     1
 -1.6414317793370148E-01 a        22     0     2     1     2
  7.8274992898989992E-01 a        23     0     2     1     3
 -3.8025974791730432E-01 a        24     0     2     1     4
  3.5479216531986474E-01 a        25     0     2     1     5
  1.9812201570816323E-01 a        26     0     2     1     6
 -5.3362145917205873E-02 a        27     0     2     1     7
  1.9699178526428432E-01 a        28     0     2     1     8
 -5.1831556671989021E-01 a        29     0     2     1     9
  1.4912658671177453E-01 a        30     0     2     1    10
  6.6814886172356924E-01 a        31     0     2     1    11
  7.6390374997031205E-02 a        32     0     2     1    12
  5.5048414566806037E-01 a        33     0     2     1    13
  2.6189924636205886E-01 a        34     0     2     1    14
 -4.5161808461806618E-01 a        35     0     2     1    15
  3.6826326735076198E-01 a        36     0     2     1    16
  1.0540716417459943E-01 a        37     0     2     1    17
  5.9121870055175907E-01 a        38     0     2     1    18
  8.6748972381313916E-01 a        39     0     2     1    19
  2.0202280194916911E-01 a        40     0     2     1    20
 -4.5536297021122984E-01 a        41     0     3     1     1
 -5.4155645053140067E-01 a        42     0     3     1     2
 -5.0971258995742286E-01 a        43     0     3     1     3
  4.9489315452180299E-01 a        44     0     3     1     4
 -2.9821985633870540E-01 a        45     0     3     1     5
  2.1416168266991331E-01 a        46     0     3     1     6
 -6.0660867539831831E-01 a        47     0     3     1     7
 -3.1355179458107246E-01 a        48     0     3     1     8
  7.2777667510313637E-01 a        49     0     3     1     9
 -7.4446863872978153E-01 a        50     0     3     1    10
  6.3303973240714934E-02 a        51     0     3     1    11
  2.4890191807880663E-01 a        52     0     3     1    12
 -3.0794830706552717E-01 a        53     0     3     1    13
 -7.1089311535605193E-01 a        54     0     3     1    14
 -3.5710120272350432E-01 a        55     0     3     1    15
 -5.4438600840920968E-02 a        56     0     3     1    16
  2.0712544876289554E-01 a        57     0     3     1    17
 -3.2633635137042932E-01 a        58     0     3     1    18
 -3.5261441320143411E-01 a        59     0     3     1    19
  2.1523801147389679E-01 a        60     0     3     1    20
 -2.4185437394611026E-01 a        61     0     4     1     1
  8.7247953242630105E-01 a        62     0     4     1     2
 -2.2414078381931526E-01 a        63     0     4     1     3
  4.2356066882849486E-01 a        64     0     4     1     4
  6.9656231624570353E-01 a        65     0     4     1     5
 -2.7054177813860281E-01 a        66     0     4     1     6
  8.4427086844979360E-01 a        67     0     4     1     7
  5.5882136788498837E-01 a        68     0     4     1     8
  3.1548714739428563E-01 a        69     0     4     1     9
  1.0683349582664126E+00 a        70     0     4     1    10
 -3.0804336563315764E-02 a        71     0     4     1    11
  4.2816747016414225E-01 a        72     0     4     1    12
  2.6918120205276908E-01 a        73     0     4     1    13
  2.4389411078925607E-01 a        74     0     4     1    14
  2.5694100752904631E-01 a        75     0     4     1    15
  1.6350912733035955E-01 a        76     0     4     1    16
 -3.9716512120641423E-01 a        77     0     4     1    17
 -1.8836983910463681E-01 a        78     0     4     1    18
 -1.8435046276526904E-01 a        79     0     4     1    19
  3.3076794362219158E-01 a        80     0     4     1    20
 -1.1862203089111520E-01 a        81     0     5     1     1
 -7.0439351024611865E-02 a        82     0     5     1     2
  2.2182925802365205E-01 a        83     0     5     1     3
 -6.5247446211641564E-03 a        84     0     5     1     4
 -3.1596496623263509E-01 a        85     0     5     1     5
  2.5872533634342693E-01 a        86     0     5     1     6
 -3.7516174409691738E-02 a        87     0     5     1     7
  3.6117668289146693E-01 a        88     0     5     1     8
  2.1574892228928441E-01 a        89     0     5     1     9
 -3.7255758389962707E-01 a        90     0     5     1    10
  1.3429107960884679E-01 a        91     0     5     1    11
 -5.0418413891119940E-01 a        92     0     5     1    12
 -2.8768373237391576E-01 a        93     0     5     1    13
  2.1592889115894745E-01 a        94     0     5     1    14
 -5.8427462402664010E-01 a        95     0     5     1    15
  3.1523621445833393E-02 a        96     0     5     1    16
  3.4168414637084971E-01 a        97     0     5     1    17
  5.9986781199500405E-01 a        98     0     5     1    18
 -7.3196718465892208E-01 a        99     0     5     1    19
 -3.1162420387495909E-01 a       100     0     5     1    20
  5.7953408557937991E-01 a       101     0     6     1     1
 -8.0602576414354266E-01 a       102     0     6     1     2
 -8.2517341013074585E-01 a       103     0     6     1     3
 -1.6313608340221300E-01 a       104     0     6     1     4
 -4.8442768977797801E-01 a       105     0     6     1     5
  3.4131670037740161E-02 a       106     0     6     1     6
 -1.4045964401800501E-01 a       107     0     6     1     7
  3.8369358140179649E-01 a       108     0     6     1     8
 -7.5236503924896458E-01 a       109     0     6     1     9
 -1.3712585913082362E-01 a       110     0     6     1    10
  8.3459805527915953E-01 a       111     0     6     1    11
  3.1394436249354185E-01 a       112     0     6     1    12
 -2.5941178413506288E-01 a       113     0     6     1    13
 -3.7619579940786468E-01 a       114     0     6     1    14
  2.3182691441011663E-01 a       115     0     6     1    15
  4.6272122323661574E-01 a       116     0     6     1    16
  2.8922716383999438E-02 a       117     0     6     1    17
  7.3405378115129105E-01 a       118     0     6     1    18
 -3.7252086950139984E-01 a       119     0     6     1    19
  4.2565971819762471E-01 a       120     0     6     1    20
 -4.4630846376115169E-01 a       121     0     7     1     1
 -1.7444081701792039E-01 a       122     0     7     1     2
  5.9751631295916630E-01 a       123     0     7     1     3
 -5.9967848505285737E-01 a       124     0     7     1     4
  1.6010391748330965E-01 a       125     0     7     1     5
  5.1897197181363208E-01 a       126     0     7     1     6
 -1.2216203181724591E-01 a       127     0     7     1     7
  4.5707540200217134E-01 a       128     0     7     1     8
  5.6267363357650113E-01 a       129     0     7     1     9
  1.6485385350727436E-01 a       130     0     7     1    10
  4.2873279775977413E-01 a       131     0     7     1    11
 -3.3042430026987107E-01 a       132     0     7     1    12
 -4.8223723108070898E-01 a       133     0     7     1    13
  7.7549642732708579E-01 a       134     0     7     1    14
 -5.8086992500440560E-01 a       135     0     7     1    15
  2.4036353014998516E-01 a       136     0     7     1    16
  7.8500245638304800E-01 a       137     0     7     1    17
  3.7349115422246182E-01 a       138     0     7     1    18
 -2.1154694907690558E-01 a       139     0     7     1    19
  1.8379755197540057E-01 a       140     0     7     1    20
 -4.0621972726337285E-01 a       141     0     8     1     1
  3.8729914830578838E-01 a       142     0     8     1     2
 -4.2609940623059411E-01 a       143     0     8     1     3
  1.7711079122977502E-01 a       144     0     8     1     4
 -1.1459458100079116E-01 a       145     0     8     1     5
 -7.5059156618612111E-01 a       146     0     8     1     6
  1.6226527272501559E-01 a       147     0     8     1     7
  5.2201408924167476E-02 a       148     0     8     1     8
 -1.0589818510387576E-01 a       149     0     8     1     9
  3.1853052749204991E-01 a       150     0     8     1    10
  2.6956563758661406E-01 a       151     0     8     1    11
  8.4195803565338490E-01 a       152     0     8     1    12
  3.5205785538142281E-01 a       153     0     8     1    13
  3.6913597112320878E-01 a       154     0     8     1    14
  5.3313960187657139E-01 a       155     0     8     1    15
  3.0998069656635296E-01 a       156     0     8     1    16
  4.2159179333239427E-01 a       157     0     8     1    17
 -2.8877226350981239E-01 a       158     0     8     1    18
  2.3147517199018236E-01 a       159     0     8     1    19
 -1.8663516908824162E-03 a       160     0     8     1    20
 -3.2928259616774123E-03 a       161     0     9     1     1
 -3.1768751393105626E-01 a       162     0     9     1     2
  1.8825326892824673E-01 a       163     0     9     1     3
 -1.1184812638570896E-01 a       164     0     9     1     4
 -3.4777264673990466E-01 a       165     0     9     1     5
  8.7462522836944812E-01 a       166     0     9     1     6
  1.0835441468757329E-01 a       167     0     9     1     7
 -1.4289210070526964E-01 a       168     0     9     1     8
 -2.4106910580705340E-01 a       169     0     9     1     9
  2.0841323079368779E-01 a       170     0     9     1    10
 -8.8895670043547384E-02 a       171     0     9     1    11
 -4.3409868284481956E-01 a       172     0     9     1    12
 -5.8859819194259733E-01 a       173     0     9     1    13
 -9.9288086945675980E-02 a       174     0     9     1    14
  3.8039693743318265E-01 a       175     0     9     1    15
 -2.7034072380814650E-01 a       176     0     9     1    16
 -1.3435431903937936E-01 a       177     0     9     1    17
 -5.0004029865188349E-01 a       178     0     9     1    18
 -5.8955985419156864E-01 a       179     0     9     1    19
  1.0049020175553747E-01 a       180     0     9     1    20
 -6.1384962938296449E-02 a       181     0    10     1     1
  3.9852925191738786E-01 a       182     0    10     1     2
 -2.5440705340468761E-01 a       183     0    10     1     3
  4.3632275193088799E-01 a       184     0    10     1     4
  3.9448229947324875E-01 a       185     0    10     1     5
 -2.7845533028158392E-01 a       186     0    10     1     6
 -4.0549919327718825E-01 a       187     0    10     1     7
  3.6967671028018928E-01 a       188     0    10     1     8
  4.9822845507626301E-01 a       189     0    10     1     9
 -5.8256134304350704E-01 a       190     0    10     1    10
 -2.4838604839279610E-01 a       191     0    10     1    11
  5.5271869280495467E-01 a       192     0    10     1    12
  3.5443057258796129E-01 a       193     0    10     1    13
 -1.7710092070908515E-01 a       194     0    10     1    14
  2.9632496405192291E-02 a       195     0    10     1    15
  1.7139173379090163E-02 a       196     0    10     1    16
 -5.4276167774529394E-01 a       197     0    10     1    17
  7.3453390309525934E-01 a       198     0    10     1    18
  1.4396514170960376E-01 a       199     0    10     1    19
  2.3331839714526650E-01 a       200     0    10     1    20
  4.3782694734140726E-01 a       201     0    11     1     1
 -1.4614708552829400E-01 a       202     0    11     1     2
 -4.8586504337417312E-02 a       203     0    11     1     3
 -4.9296393619144430E-01 a       204     0    11     1     4
 -2.4620951214169395E-01 a       205     0    11     1     5
  3.9380920142668835E-01 a       206     0    11     1     6
 -1.0481639589074487E-01 a       207     0    11     1     7
 -2.2610238979647479E-01 a       208     0    11     1     8
 -6.9345151417827156E-01 a       209     0    11     1     9
  2.7138467195297100E-01 a       210     0    11     1    10
 -3.5969626821552614E-01 a       211     0    11     1    11
  4.2609818239089209E-01 a       212     0    11     1    12
  1.2492177102173484E-01 a       213     0    11     1    13
  3.3179344387297714E-02 a       214     0    11     1    14
  2.5745564801367743E-01 a       215     0    11     1    15
  5.0865715958243229E-01 a       216     0    11     1    16
 -6.9867300482683259E-01 a       217     0    11     1    17
 -1.2765181131430905E-01 a       218     0    11     1    18
  6.3530301338115958E-01 a       219     0    11     1    19
  4.9330619885797916E-01 a       220     0    11     1    20
  5.8775223876949279E-01 a       221     0    12     1     1
 -9.1823711915856324E-02 a       222     0    12     1     2
  2.9164376802094094E-01 a       223     0    12     1     3
 -2.5350421711373616E-01 a       224     0    12     1     4
  3.1201954017510652E-01 a       225     0    12     1     5
  2.5139061136634772E-01 a       226     0    12     1     6
 -2.7209535456960393E-01 a       227     0    12     1     7
 -6.8393677287196597E-01 a       228     0    12     1     8
  1.3035821022109020E-01 a       229     0    12     1     9
  2.6758148026498246E-01 a       230     0    12     1    10
 -4.8758972709081239E-01 a       231     0    12     1    11
  1.1640954291414002E-01 a       232     0    12     1    12
  6.0567457111505263E-01 a       233     0    12     1    13
 -3.7189768957288077E-01 a       234     0    12     1    14
  6.0791384191832631E-01 a       235     0    12     1    15
  3.5937317503474098E-01 a       236     0    12     1    16
  2.8745180616632071E-01 a       237     0    12     1    17
  4.8165605489173779E-01 a       238     0    12     1    18
 -2.8302097085264738E-01 a       239     0    12     1    19
  5.3657687412479704E-01 a       240     0    12     1    20
 -4.2139900993821094E-01 a       241     0    13     1     1
  4.7562872262834410E-01 a       242     0    13     1     2
  2.5279781757645971E-02 a       243     0    13     1     3
 -1.8517969825277739E-01 a       244     0    13     1     4
 -6.8828380984041582E-01 a       245     0    13     1     5
 -2.4938346445902598E-01 a       246     0    13     1     6
 -5.3057272244941396E-02 a       247     0    13     1     7
  4.7334936185437532E-01 a       248     0    13     1     8
  3.0679324845526573E-01 a       249     0    13     1     9
 -1.7115260519008493E-01 a       250     0    13     1    10
 -5.6342309641235688E-01 a       251     0    13     1    11
  6.4466081060553149E-01 a       252     0    13     1    12
 -2.9520551420771418E-01 a       253     0    13     1    13
 -3.1441594565227554E-01 a       254     0    13     1    14
 -4.6137671049438188E-02 a       255     0    13     1    15
  1.0494666862997806E-01 a       256     0    13     1    16
 -1.4986451938861697E-01 a       257     0    13     1    17
 -8.4590010964793266E-02 a       258     0    13     1    18
  4.3014723516685410E-01 a       259     0    13     1    19
  5.9060666285294675E-02 a       260     0    13     1    20
  4.9045743538726783E-01 a       261     0    14     1     1
  7.2439008575697988E-02 a       262     0    14     1     2
  1.6753608080151008E-01 a       263     0    14     1     3
 -3.5118473404513156E-01 a       264     0    14     1     4
 -4.3138950610928989E-01 a       265     0    14     1     5
 -3.1383585240225415E-01 a       266     0    14     1     6
  5.4430650203720210E-01 a       267     0    14     1     7
  5.4291238588025548E-01 a       268     0    14     1     8
  3.5020443760760361E-01 a       269     0    14     1     9
  2.7137169175719822E-01 a       270     0    14     1    10
  1.3968518954276249E-01 a       271     0    14     1    11
 -9.8942160468686272E-02 a       272     0    14     1    12
 -1.3526135105519674E-01 a       273     0    14     1    13
  3.0831355059403515E-01 a       274     0    14     1    14
  5.2978395058955463E-01 a       275     0    14     1    15
  4.8331546314019336E-01 a       276     0    14     1    16
 -6.5166751290829328E-01 a       277     0    14     1    17
  4.6362052726697062E-01 a       278     0    14     1    18
  8.0875892816663730E-01 a       279     0    14     1    19
 -4.3468679030619028E-01 a       280     0    14     1    20
 -4.5385454952341281E-02 b       281     1     1
 -1.0346278694870097E+00 b       282     1     2
 -1.5182977535335460E-01 b       283     1     3
  1.7828035352798213E-01 b       284     1     4
  5.2497531898821193E-01 b       285     1     5
  8.7232336137073996E-01 b       286     1     6
  6.5887022657778205E-01 b       287     1     7
 -3.5635256936024406E-01 b       288     1     8
  1.8966152828403284E+00 b       289     1     9
  5.5997119870711898E-01 b       290     1    10
  4.0211276557835041E-01 b       291     1    11
  8.6142796683867873E-02 b       292     1    12
 -1.4267609484946144E+00 b       293     1    13
  1.6624098055763830E+00 b       294     1    14
  1.7921214769061560E+00 b       295     1    15
 -3.7797572991455192E-01 b       296     1    16
  1.2509043131809556E+00 b       297     1    17
 -1.6800682477549449E-02 b       298     1    18
 -1.7171315368605751E+00 b       299     1    19
  4.9576021175869811E-01 b       300     1    20
 -5.7269338296285957E-02 a       301     1     1     2     1
 -4.7661367543490663E-01 a       302     1     1     2     2
 -5.6009715044157604E-01 a       303     1     1     2     3
 -2.1941455413114241E-01 a       304     1     1     2     4
  3.0284182794945247E-01 a       305     1     1     2     5
 -2.6249274121963095E-01 a       306     1     1     2     6
  5.3546008740727680E-01 a       307     1     1     2     7
 -4.4471761073757710E-01 a       308     1     1     2     8
  5.4379404629971517E-01 a       309     1     1     2     9
 -1.4311857573631187E-01 a       310     1     1     2    10
  1.0135284037243901E-01 a       311     1     1     2    11
 -3.0494537458057743E-02 a       312     1     1     2    12
 -2.5946777728936188E-01 a       313     1     1     2    13
  4.5852097531309177E-03 a       314     1     1     2    14
  4.6102677238422607E-01 a       315     1     1     2    15
  3.7356148854153731E-01 a       316     1     1     2    16
 -3.2303427296072079E-01 a       317     1     1     2    17
  4.6512123555348123E-01 a       318     1     1     2    18
  2.0228697712349727E-01 a       319     1     1     2    19
  5.0737493092593000E-01 a       320     1     1     2    20
 -1.4376579924741689E-01 a       321     1     2     2     1
  2.8847602985481197E-01 a       322     1     2     2     2
  1.4372838832356910E-01 a       323     1     2     2     3
  5.4938676476027415E-01 a       324     1     2     2     4
 -3.5661663695848478E-01 a       325     1     2     2     5
  5.4442718005800772E-01 a       326     1     2     2     6
 -1.0258469581117491E-01 a       327     1     2     2     7
 -4.6171793445062898E-01 a       328     1     2     2     8
  4.5567361904619924E-01 a       329     1     2     2     9
  1.8832530213193815E-01 a       330     1     2     2    10
  4.9454572872978574E-02 a       331     1     2     2    11
 -6.1044026192257672E-01 a       332     1     2     2    12
  4.1088958876203613E-01 a       333     1     2     2    13
 -5.7125720167592965E-02 a       334     1     2     2    14
  4.0670687111358439E-01 a       335     1     2     2    15
 -4.0517464665375652E-01 a       336     1     2     2    16
  1.4806184193367983E-01 a       337     1     2     2    17
  1.3795610130051711E-01 a       338     1     2     2    18
 -8.5620611836287275E-02 a       339     1     2     2    19
 -3.5140622186595238E-01 a       340     1     2     2    20
 -5.3613415791633101E-01 a       341     1     3     2     1
 -6.2355398828375479E-03 a       342     1     3     2     2
  1.9418154641743263E-01 a       343     1     3     2     3
 -3.8512192250477681E-02 a       344     1     3     2     4
 -3.2738552375029989E-01 a       345     1     3     2     5
  7.5501535725151503E-02 a       346     1     3     2     6
  4.4873381890917574E-01 a       347     1     3     2     7
 -6.4563263777375146E-01 a       348     1     3     2     8
 -1.4038565120049699E-02 a       349     1     3     2     9
 -3.5240636406594567E-01 a       350     1     3     2    10
 -3.3805547990743368E-01 a       351     1     3     2    11
  2.2064676955582879E-01 a       352     1     3     2    12
 -4.6704959611079289E-01 a       353     1     3     2    13
  1.9205052266998551E-01 a       354     1     3     2    14
  4.6501890239404886E-01 a       355     1     3     2    15
  1.1823967417503395E-01 a       356     1     3     2    16
  4.1255101248979860E-02 a       357     1     3     2    17
 -2.1121917679806329E-01 a       358     1     3     2    18
 -2.1968166122231228E-01 a       359     1     3     2    19
 -2.4939275516854956E-01 a       360     1     3     2    20
 -2.0524321034350740E-01 a       361     1     4     2     1
  1.7304061611123361E-01 a       362     1     4     2     2
 -3.2605602666852052E-01 a       363     1     4     2     3
 -4.8171633416386250E-01 a       364     1     4     2     4
 -5.5094916784395387E-01 a       365     1     4     2     5
  1.9118886790170622E-01 a       366     1     4     2     6
  5.6559850312182403E-01 a       367     1     4     2     7
  1.7890155806626723E-01 a       368     1     4     2     8
  4.1263812929693312E-02 a       369     1     4     2     9
 -3.2936992254193241E-02 a       370     1     4     2    10
 -4.0687605896661228E-01 a       371     1     4     2    11
 -2.9804827360871350E-01 a       372     1     4     2    12
 -1.9233950725190929E-01 a       373     1     4     2    13
  2.0936756498666492E-01 a       374     1     4     2    14
 -1.5867456643122935E-01 a       375     1     4     2    15
  1.7469037744525207E-01 a       376     1     4     2    16
  3.8189967079232195E-01 a       377     1     4     2    17
  7.8859103814768169E-02 a       378     1     4     2    18
  2.4475284240462519E-01 a       379     1     4     2    19
 -1.3231851005058298E-01 a       380     1     4     2    20
 -4.7467424440254713E-01 a       381     1     5     2     1
 -1.8119807983706707E-01 a       382     1     5     2     2
 -3.5582245502012572E-01 a       383     1     5     2     3
 -2.2974450772839977E-01 a       384     1     5     2     4
 -9.5404289934797049E-02 a       385     1     5     2     5
 -1.9697560032719477E-01 a       386     1     5     2     6
 -1.3510493709157465E-01 a       387     1     5     2     7
  2.0049567925154660E-01 a       388     1     5     2     8
  3.7418654388180966E-01 a       389     1     5     2     9
  3.4559049073777393E-01 a       390     1     5     2    10
 -1.2201172833757006E-01 a       391     1     5     2    11
  3.7254325306947639E-01 a       392     1     5     2    12
  2.7094384438509217E-01 a       393     1     5     2    13
  1.6896590059554836E-01 a       394     1     5     2    14
 -3.6341058924227604E-01 a       395     1     5     2    15
  1.1191302766338168E-01 a       396     1     5     2    16
  1.0696687359488583E-01 a       397     1     5     2    17
  3.8096251808988471E-02 a       398     1     5     2    18
 -1.4423584204036199E-01 a       399     1     5     2    19
  2.1568386637642672E-01 a       400     1     5     2    20
 -2.1621172488582413E-01 a       401     1     6     2     1
 -2.2706561143494880E-01 a       402     1     6     2     2
 -8.0826533640827758E-01 a       403     1     6     2     3
  1.6834756730484565E-01 a       404     1     6     2     4
 -4.3416702316514283E-01 a       405     1     6     2     5
 -3.8356407089138889E-01 a       406     1     6     2     6
 -2.6762873931694858E-01 a       407     1     6     2     7
  1.0606412031791582E-01 a       408     1     6     2     8
  3.6424848340273525E-01 a       409     1     6     2     9
  5.2360101114711843E-01 a       410     1     6     2    10
 -7.1329485637950052E-01 a       411     1     6     2    11
  2.4684854825407282E-01 a       412     1     6     2    12
 -1.7010289221130948E-01 a       413     1     6     2    13
 -3.1069804183691241E-01 a       414     1     6     2    14
 -3.9743225342610061E-01 a       415     1     6     2    15
 -4.8263955554821752E-01 a       416     1     6     2    16
 -8.3925715212832389E-02 a       417     1     6     2    17
 -4.1797370539804857E-01 a       418     1     6     2    18
 -6.8964094067930259E-01 a       419     1     6     2    19
 -1.2014975231152926E-01 a       420     1     6     2    20
 -2.8571293347709703E-01 a       421     1     7     2     1
 -2.0211668985394990E-01 a       422     1     7     2     2
 -2.1335084976427582E-01 a       423     1     7     2     3
 -5.4631954817749906E-01 a       424     1     7     2     4
  1.7397592284595387E-01 a       425     1     7     2     5
 -3.8985141036166082E-01 a       426     1     7     2     6
  1.3689864494830656E-01 a       427     1     7     2     7
