################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.9693739831369997E-01 a         1     0     1     1     1
  6.9745021250865902E-01 a         2     0     1     1     2
 -2.5781022574360668E-01 a         3     0     1     1     3
  4.5435737949481192E-02 a         4     0     1     1     4
  4.9171276423855430E-02 a         5     0     1     1     5
  3.6590805746391800E-02 a         6     0     1     1     6
  3.1468985583263431E-01 a         7     0     1     1     7
  3.3351452295754126E-02 a         8     0     1     1     8
  7.6453515967648678E-01 a         9     0     1     1     9
  6.7879376631370836E-01 a        10     0     1     1    10
  4.7218860496578952E-01 a        11     0     1     1    11
  3.9007437465980171E-01 a        12     0     1     1    12
 -3.4054965766073808E-02 a        13     0     1     1    13
  2.9688065886571197E-01 a        14     0     1     1    14
 -1.5220656759575887E-01 a        15     0     1     1    15
  5.2713118169961481E-01 a        16     0     1     1    16
 -1.2340201943195257E-01 a        17     0     1     1    17
  6.0956884407061840E-01 a        18     0     1     1    18
 -4.8752785062538673E-01 a        19     0     1     1    19
 -3.0559023680660482E-04 a        20     0     1     1    20
 -5.4314930421852381E-01 a        21     0     2     1     1
 -4.4084123375279879E-02 a        22     0     2     1     2
  1.5859712120934161E-01 a        23     0     2     1     3
 -1.7259194889226320E-02 a        24     0     2     1     4
 -2.0101312880898678E-01 a        25     0     2     1     5
  4.8455840677033574E-01 a        26     0     2     1     6
 -3.8782164392966251E-01 a        27     0     2     1     7
 -4.1439913153947416E-01 a        28     0     2     1     8
 -6.5211117996210610E-01 a        29     0     2     1     9
 -5.3678062646774782E-01 a        30     0     2     1    10
 -2.4532548604969853E-02 a        31     0     2     1    11
  7.0663761160192884E-01 a        32     0     2     1    12
  5.4539864648110337E-01 a        33     0     2     1    13
 -3.2185748932640229E-01 a        34     0     2     1    14
  4.5943210015534773E-02 a        35     0     2     1    15
 -2.8262287250301305E-01 a        36     0     2     1    16
  1.5666954857080836E-01 a        37     0     2     1    17
  3.5347338158751801E-01 a        38     0     2     1    18
  6.3101879668984739E-01 a        39     0     2     1    19
 -1.7586604272966533E-01 a        40     0     2     1    20
 -5.6138238045251321E-01 a        41     0     3     1     1
 -7.4991492448215047E-01 a        42     0     3     1     2
  7.4157621331838253E-01 a        43     0     3     1     3
  7.9834462975564735E-01 a        44     0     3     1     4
  6.2211141122957958E-01 a        45     0     3     1     5
 -2.5723775885623804E-02 a        46     0     3     1     6
  4.8698112849716307E-01 a        47     0     3     1     7
  1.9565331851362413E-02 a        48     0     3     1     8
  2.8639854704170792E-01 a        49     0     3     1     9
  4.3636382476626939E-01 a        50     0     3     1    10
  8.8890766336343990E-02 a        51     0     3     1    11
 -3.0318167957335751E-01 a        52     0     3     1    12
  6.3962279742840411E-01 a        53     0     3     1    13
  3.2107025771996212E-01 a        54     0     3     1    14
 -5.0106976804143177E-01 a        55     0     3     1    15
  6.4561226063774968E-01 a        56     0     3     1    16
 -1.9945595260239707E-01 a        57     0     3     1    17
  3.1837526690845791E-01 a        58     0     3     1    18
 -4.8112598813338608E-01 a        59     0     3     1    19
  9.6797580494380520E-01 a        60     0     3     1    20
  1.5872750502223487E-01 a        61     0     4     1     1
 -5.2665497797830918E-01 a        62     0     4     1     2
