################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.6906101196477288E-01 a         1     0     1     1     1
 -6.2481700098678990E-02 a         2     0     1     1     2
  3.4395649900740149E-01 a         3     0     1     1     3
  9.6541920151655192E-01 a         4     0     1     1     4
 -6.7938402786123053E-01 a         5     0     1     1     5
 -1.9783335691670456E-01 a         6     0     1     1     6
  5.8491929733771031E-01 a         7     0     1     1     7
  2.9125191243277782E-01 a         8     0     1     1     8
  1.5687678615074072E-01 a         9     0     1     1     9
  5.0435149172092952E-01 a        10     0     1     1    10
 -8.4933819376528691E-02 a        11     0     1     1    11
 -5.0615537754258244E-01 a        12     0     1     1    12
  6.4646684735265281E-01 a        13     0     1     1    13
 -6.7926986066913264E-01 a        14     0     1     1    14
 -6.4459450180086242E-01 a        15     0     1     1    15
 -1.0445424542377160E+00 a        16     0     1     1    16
 -3.7727638797267704E-01 a        17     0     1     1    17
 -2.6107263310035689E-01 a        18     0     1     1    18
 -4.9722081885445307E-01 a        19     0     1     1    19
  3.7446001267176343E-02 a        20     0     1     1    20
  5.3702840324536882E-01 a        21     0     2     1     1
 -2.6832018723753898E-01 a        22     0     2     1     2
  7.1285452066523147E-01 a        23     0     2     1     3
 -4.7809205095000357E-01 a        24     0     2     1     4
  3.8546149228394466E-01 a        25     0     2     1     5
  2.2725538906477891E-01 a        26     0     2     1     6
 -4.9139568864948957E-01 a        27     0     2     1     7
  2.0208329954419738E-01 a        28     0     2     1     8
 -7.4255777446991122E-01 a        29     0     2     1     9
 -3.2212322774971336E-01 a        30     0     2     1    10
  6.5788013903513110E-01 a        31     0     2     1    11
  4.6719324611818026E-02 a        32     0     2     1    12
  3.7196932396836924E-01 a        33     0     2     1    13
  3.7407431321627521E-01 a        34     0     2     1    14
 -2.1786370180315867E-01 a        35     0     2     1    15
  4.1864618130386161E-01 a        36     0     2     1    16
  2.0050088412076092E-01 a        37     0     2     1    17
  5.6472221758720054E-01 a        38     0     2     1    18
  8.5739529141761528E-01 a        39     0     2     1    19
  1.0087457176420481E-01 a        40     0     2     1    20
 -3.5779331069825927E-02 a        41     0     3     1     1
 -6.7250999117260768E-01 a        42     0     3     1     2
 -4.7141430721533267E-01 a        43     0     3     1     3
  7.8419190651922355E-01 a        44     0     3     1     4
 -1.3967814349653257E-01 a        45     0     3     1     5
  4.9564644920076589E-01 a        46     0     3     1     6
 -7.4824394594386345E-01 a        47     0     3     1     7
 -4.7402586622489773E-01 a        48     0     3     1     8
  9.3729826521247106E-01 a        49     0     3     1     9
 -7.1381847258817788E-01 a        50     0     3     1    10
  2.5366872979506377E-01 a        51     0     3     1    11
  1.5420884151130140E-01 a        52     0     3     1    12
 -1.7378016950022571E-01 a        53     0     3     1    13
 -7.1106643091394528E-01 a        54     0     3     1    14
 -3.7869644100264915E-01 a        55     0     3     1    15
 -1.6925911842381008E-01 a        56     0     3     1    16
 -3.8413661309963315E-03 a        57     0     3     1    17
 -6.9283906583819374E-02 a        58     0     3     1    18
 -2.3182640419247666E-01 a        59     0     3     1    19
  3.0366851001720735E-01 a        60     0     3     1    20
 -1.6529753243567691E-01 a        61     0     4     1     1
  1.0516380603042701E+00 a        62     0     4     1     2
 -3.3292019173276977E-01 a        63     0     4     1     3
  3.6284415470478731E-01 a        64     0     4     1     4
  4.5197665880985122E-01 a        65     0     4     1     5
 -3.7209940460675289E-01 a        66     0     4     1     6
  8.7937545690788732E-01 a        67     0     4     1     7
  3.5762103997040312E-01 a        68     0     4     1     8
  6.2113682597490483E-01 a        69     0     4     1     9
  6.3931577494899172E-01 a        70     0     4     1    10
 -1.0371082767357029E-01 a        71     0     4     1    11
  3.2052744196539262E-01 a        72     0     4     1    12
  6.7307051465146850E-01 a        73     0     4     1    13
  2.1287858384607000E-01 a        74     0     4     1    14
  1.6937021648768541E-01 a        75     0     4     1    15
  2.9875542364560476E-01 a        76     0     4     1    16
 -6.6667779467197430E-01 a        77     0     4     1    17
 -3.7617077198436633E-01 a        78     0     4     1    18
 -9.0137747298239521E-02 a        79     0     4     1    19
  1.3564262475628941E-01 a        80     0     4     1    20
 -2.3455354253223018E-01 a        81     0     5     1     1
  1.8968872979058415E-01 a        82     0     5     1     2
  6.3723468568149082E-03 a        83     0     5     1     3
 -1.3495265890829775E-01 a        84     0     5     1     4
 -4.9381882796544629E-01 a        85     0     5     1     5
  2.2873659823053927E-01 a        86     0     5     1     6
  1.2163882872404672E-01 a        87     0     5     1     7
  5.5627534500494769E-01 a        88     0     5     1     8
  1.9198972283863033E-01 a        89     0     5     1     9
 -3.0497298896739899E-01 a        90     0     5     1    10
  9.1189708054865162E-02 a        91     0     5     1    11
 -5.0910660959865317E-01 a        92     0     5     1    12
 -4.2467590289109025E-01 a        93     0     5     1    13
  1.4800106064032426E-01 a        94     0     5     1    14
 -6.0489807453914635E-01 a        95     0     5     1    15
  1.5370160666893964E-02 a        96     0     5     1    16
  7.2455037208413897E-02 a        97     0     5     1    17
  5.1982991212646668E-01 a        98     0     5     1    18
 -6.8095317731261795E-01 a        99     0     5     1    19
 -2.6427808169347144E-01 a       100     0     5     1    20
  6.8701213213090573E-01 a       101     0     6     1     1
 -7.4161234134160281E-01 a       102     0     6     1     2
 -1.0121612361385106E+00 a       103     0     6     1     3
  8.7847956489926826E-02 a       104     0     6     1     4
 -5.6421136393499371E-01 a       105     0     6     1     5
  2.0071255787124925E-01 a       106     0     6     1     6
 -1.4857183686987058E-01 a       107     0     6     1     7
  2.8278338737047687E-01 a       108     0     6     1     8
 -8.6173226743232789E-01 a       109     0     6     1     9
 -1.8682163372446096E-02 a       110     0     6     1    10
  1.0027052462344794E+00 a       111     0     6     1    11
  6.7507725525352030E-02 a       112     0     6     1    12
 -2.3186113689047197E-01 a       113     0     6     1    13
 -3.9146771199841734E-01 a       114     0     6     1    14
  2.4520926848366006E-01 a       115     0     6     1    15
  7.4592561219346598E-01 a       116     0     6     1    16
 -1.9951474896059915E-01 a       117     0     6     1    17
  8.0592906117443786E-01 a       118     0     6     1    18
 -3.2146497681543340E-01 a       119     0     6     1    19
  5.6643588698076497E-01 a       120     0     6     1    20
 -2.3099358217530971E-01 a       121     0     7     1     1
 -8.7665118424310545E-02 a       122     0     7     1     2
  4.6846739851063729E-01 a       123     0     7     1     3
 -8.2884112309731828E-01 a       124     0     7     1     4
 -1.1570450623840278E-01 a       125     0     7     1     5
  6.3455110281957405E-01 a       126     0     7     1     6
 -1.1722541338372237E-01 a       127     0     7     1     7
  3.3758461185333355E-01 a       128     0     7     1     8
  5.9446823023583206E-01 a       129     0     7     1     9
  6.2896326897175170E-02 a       130     0     7     1    10
  5.4562057563895261E-01 a       131     0     7     1    11
 -6.3409967727314409E-01 a       132     0     7     1    12
 -5.1689149005369500E-02 a       133     0     7     1    13
  6.4118333238819170E-01 a       134     0     7     1    14
 -6.1427837376272065E-01 a       135     0     7     1    15
  4.8992435254279670E-01 a       136     0     7     1    16
  4.6523825337405766E-01 a       137     0     7     1    17
  2.3315868289005851E-01 a       138     0     7     1    18
 -3.1679709880186524E-01 a       139     0     7     1    19
  3.3559322630950850E-01 a       140     0     7     1    20
 -3.2877340904043773E-01 a       141     0     8     1     1
  4.7368203983589396E-01 a       142     0     8     1     2
 -4.5030582848540718E-01 a       143     0     8     1     3
