################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.5829645154442186E-01 a         1     0     1     1     1
 -2.1103675297943739E-01 a         2     0     1     1     2
  3.6630913738598792E-01 a         3     0     1     1     3
 -2.9693815514570576E-01 a         4     0     1     1     4
  2.1466783590671537E-01 a         5     0     1     1     5
  7.0981366352443709E-01 a         6     0     1     1     6
 -2.0415985383024179E-01 a         7     0     1     1     7
  6.5433441311778001E-02 a         8     0     1     1     8
 -1.1672249975707103E-02 a         9     0     1     1     9
  6.0789105507278807E-01 a        10     0     1     1    10
  7.2624315948991369E-01 a        11     0     1     1    11
 -3.8645201782463551E-01 a        12     0     1     1    12
 -8.6425737860579355E-01 a        13     0     1     1    13
  5.6232193052751345E-01 a        14     0     1     1    14
 -1.8332776724313532E-01 a        15     0     1     1    15
  6.4412935665371529E-01 a        16     0     1     1    16
 -3.6814973356490810E-01 a        17     0     1     1    17
  1.4206621479787887E-01 a        18     0     1     1    18
  8.1341164795605303E-01 a        19     0     1     1    19
  2.2258295117229118E-01 a        20     0     1     1    20
  1.3233582365411059E-01 a        21     0     2     1     1
  3.0870690444394105E-01 a        22     0     2     1     2
  1.0570038910717803E+00 a        23     0     2     1     3
  1.0643856517852370E+00 a        24     0     2     1     4
 -3.6736000982709799E-01 a        25     0     2     1     5
  1.9468038443040256E-01 a        26     0     2     1     6
  4.2475955341460270E-01 a        27     0     2     1     7
 -5.4735344660764140E-01 a        28     0     2     1     8
  6.2018062667086460E-01 a        29     0     2     1     9
  2.9818764973195433E-01 a        30     0     2     1    10
  3.2300653254028633E-01 a        31     0     2     1    11
  7.2899411283595472E-01 a        32     0     2     1    12
 -2.7771298685171381E-01 a        33     0     2     1    13
 -8.1077455224080508E-01 a        34     0     2     1    14
  4.2599676752681287E-01 a        35     0     2     1    15
 -1.5775439240869540E-01 a        36     0     2     1    16
  3.4086313501918858E-01 a        37     0     2     1    17
  5.5127795622462616E-01 a        38     0     2     1    18
  2.7729294667755178E-01 a        39     0     2     1    19
  3.2376265912222585E-01 a        40     0     2     1    20
  4.8402586517910184E-01 a        41     0     3     1     1
  4.6590966709332071E-01 a        42     0     3     1     2
 -1.6174431103617096E-01 a        43     0     3     1     3
 -2.4000680123591123E-01 a        44     0     3     1     4
 -4.2937924911341729E-01 a        45     0     3     1     5
  5.3176362676218614E-01 a        46     0     3     1     6
 -9.0628627297223596E-01 a        47     0     3     1     7
  6.5438830009399720E-02 a        48     0     3     1     8
 -5.3718655618555833E-01 a        49     0     3     1     9
  5.1042459787477346E-01 a        50     0     3     1    10
 -2.3893345291454801E-01 a        51     0     3     1    11
 -6.0331021599336454E-01 a        52     0     3     1    12
 -4.0184324449913694E-01 a        53     0     3     1    13
 -7.2627426893702787E-02 a        54     0     3     1    14
 -2.0340693837701807E-01 a        55     0     3     1    15
  6.1957870431389735E-02 a        56     0     3     1    16
  1.7454468486402275E-01 a        57     0     3     1    17
  3.0730798950542909E-01 a        58     0     3     1    18
  5.3028921004834861E-01 a        59     0     3     1    19
  1.3908292523756698E+00 a        60     0     3     1    20
 -1.0317003664538497E-01 a        61     0     4     1     1
  6.4272104807111941E-01 a        62     0     4     1     2
  1.6177678680579147E-01 a        63     0     4     1     3
  6.4294535448848433E-01 a        64     0     4     1     4
 -7.7709686645311776E-02 a        65     0     4     1     5
 -1.8215737225787279E-01 a        66     0     4     1     6
  2.7885695349303838E-02 a        67     0     4     1     7
 -2.1603807586283169E-01 a        68     0     4     1     8
  4.5807132451404766E-03 a        69     0     4     1     9
 -8.1916522509404099E-01 a        70     0     4     1    10
  8.3608049137335527E-01 a        71     0     4     1    11
  5.3633481560737384E-01 a        72     0     4     1    12
 -3.2370371882776239E-01 a        73     0     4     1    13
  1.0486047223079738E-01 a        74     0     4     1    14
  4.0497104044135440E-01 a        75     0     4     1    15
  6.1764332599673988E-01 a        76     0     4     1    16
  8.1777346715836241E-01 a        77     0     4     1    17
 -8.5957676298020116E-03 a        78     0     4     1    18
  5.2348692654482043E-01 a        79     0     4     1    19
 -1.2489585573775990E+00 a        80     0     4     1    20
  2.5678855725798644E-01 a        81     0     5     1     1
 -8.3162237405007300E-01 a        82     0     5     1     2
 -4.7465759819011805E-01 a        83     0     5     1     3
  4.2706475448224646E-01 a        84     0     5     1     4
 -1.8791044825020811E-01 a        85     0     5     1     5
  4.5063091489406160E-01 a        86     0     5     1     6
  5.7765696468275973E-01 a        87     0     5     1     7
 -4.8211728706784351E-01 a        88     0     5     1     8
  7.3289550247179883E-02 a        89     0     5     1     9
  2.3882092645563668E-01 a        90     0     5     1    10
  3.8110825723073499E-01 a        91     0     5     1    11
 -6.8446871004988596E-01 a        92     0     5     1    12
  7.9089874610806465E-01 a        93     0     5     1    13
  2.8991734842882111E-01 a        94     0     5     1    14
 -3.3860069019897604E-01 a        95     0     5     1    15
  6.7994219387895416E-01 a        96     0     5     1    16
  4.3899693551766544E-01 a        97     0     5     1    17
 -4.8332809784448094E-01 a        98     0     5     1    18
 -2.4728566811508979E-01 a        99     0     5     1    19
 -2.8918408689028385E-01 a       100     0     5     1    20
  8.3365774946766891E-02 a       101     0     6     1     1
 -2.2476683544191567E-01 a       102     0     6     1     2
  5.2188828863957970E-01 a       103     0     6     1     3
 -8.8331008790174886E-02 a       104     0     6     1     4
  4.3320687819957532E-01 a       105     0     6     1     5
  7.9080442042007204E-01 a       106     0     6     1     6
  1.3043392747793559E-01 a       107     0     6     1     7
  1.3849246800763709E-01 a       108     0     6     1     8
  3.2026513630704190E-01 a       109     0     6     1     9
 -3.1950523392251134E-01 a       110     0     6     1    10
  8.7982764296154103E-01 a       111     0     6     1    11
 -1.4051788597038081E-01 a       112     0     6     1    12
 -1.9006149096997210E-01 a       113     0     6     1    13
 -2.9008969955308361E-01 a       114     0     6     1    14
 -1.8995138590308697E-01 a       115     0     6     1    15
 -4.4238214212681592E-01 a       116     0     6     1    16
 -7.7517681151775042E-01 a       117     0     6     1    17
  6.7502956723681895E-01 a       118     0     6     1    18
 -2.1137572614653236E-01 a       119     0     6     1    19
  4.1248530211905404E-01 a       120     0     6     1    20
 -8.0349324432224778E-01 a       121     0     7     1     1
  3.1438530691005789E-01 a       122     0     7     1     2
 -1.1609742295734277E-01 a       123     0     7     1     3
 -3.3802161006621512E-01 a       124     0     7     1     4
  6.6061475783135981E-01 a       125     0     7     1     5
 -2.2414541107611849E-01 a       126     0     7     1     6
  6.0890737628742897E-01 a       127     0     7     1     7
 -4.4419885121732255E-02 a       128     0     7     1     8
 -5.8588277107925313E-01 a       129     0     7     1     9
 -3.4908394645924423E-01 a       130     0     7     1    10
  2.6484763580000509E-01 a       131     0     7     1    11
 -2.5671239937773110E-01 a       132     0     7     1    12
  8.9264363046941153E-01 a       133     0     7     1    13
  1.6652481934245669E-01 a       134     0     7     1    14
  5.0544435620287909E-01 a       135     0     7     1    15
  9.1932007357770484E-01 a       136     0     7     1    16
  1.9807937232039483E-01 a       137     0     7     1    17
  7.6221930178836261E-01 a       138     0     7     1    18
  1.5236736670776171E-02 a       139     0     7     1    19
 -1.0644045947437375E+00 a       140     0     7     1    20
  4.4949397878621102E-02 a       141     0     8     1     1
 -6.6992785083752893E-02 a       142     0     8     1     2
 -6.3426423202013707E-02 a       143     0     8     1     3
  5.4035519206248739E-01 a       144     0     8     1     4
  1.7562464227641944E-01 a       145     0     8     1     5
  2.7791629560299798E-02 a       146     0     8     1     6
  3.4520709407174471E-01 a       147     0     8     1     7
  5.4276742664404909E-01 a       148     0     8     1     8
  6.6647167052839806E-01 a       149     0     8     1     9
 -6.8787782614932103E-01 a       150     0     8     1    10
  5.6911261133661994E-01 a       151     0     8     1    11
 -1.0170600171105377E+00 a       152     0     8     1    12
  2.9181150623288504E-01 a       153     0     8     1    13
  9.1025878840473207E-01 a       154     0     8     1    14
  3.9548711247153823E-01 a       155     0     8     1    15
  9.0736040834446058E-02 a       156     0     8     1    16
 -1.2954110404770605E-01 a       157     0     8     1    17
 -3.1487084930556647E-01 a       158     0     8     1    18
 -5.1725047821379599E-01 a       159     0     8     1    19
 -5.9550359215371262E-01 a       160     0     8     1    20
 -4.3539235499674742E-02 a       161     0     9     1     1
 -2.8117428648235310E-01 a       162     0     9     1     2
 -5.2752219654299493E-01 a       163     0     9     1     3
  1.2679408251851523E-01 a       164     0     9     1     4
 -5.6235418487427236E-01 a       165     0     9     1     5
 -8.7958689603733742E-01 a       166     0     9     1     6
  7.9429297693025758E-01 a       167     0     9     1     7
 -1.0910403682016902E-01 a       168     0     9     1     8
 -1.9713711104958490E-01 a       169     0     9     1     9
  9.9907296567894788E-01 a       170     0     9     1    10
  4.3174643676782676E-01 a       171     0     9     1    11
 -1.7767744915830558E-01 a       172     0     9     1    12
  3.7584529344130574E-01 a       173     0     9     1    13
 -5.2345338624369142E-01 a       174     0     9     1    14
  2.7303879670119657E-01 a       175     0     9     1    15
 -4.9781012412824505E-01 a       176     0     9     1    16
 -2.1732232930595996E-01 a       177     0     9     1    17
 -4.3268050373478600E-01 a       178     0     9     1    18
 -5.3852222212758427E-01 a       179     0     9     1    19
