################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4847554256518928E-01 a         1     0     1     1     1
  5.7402879569939058E-01 a         2     0     1     1     2
 -4.1712618777413446E-01 a         3     0     1     1     3
 -5.4577529960247173E-01 a         4     0     1     1     4
 -3.9599168493888387E-01 a         5     0     1     1     5
 -4.0389033504229399E-01 a         6     0     1     1     6
 -6.0493009040769430E-01 a         7     0     1     1     7
  1.5767228264430941E-01 a         8     0     1     1     8
  5.2588540923320026E-01 a         9     0     1     1     9
  1.0203236220855305E+00 a        10     0     1     1    10
 -3.7510668593310997E-01 a        11     0     1     1    11
 -3.9892226568520739E-01 a        12     0     1     1    12
 -6.0103546361173377E-01 a        13     0     1     1    13
 -2.6373259454608505E-01 a        14     0     1     1    14
 -4.2572501334729002E-01 a        15     0     1     1    15
  1.2961238513587378E-01 a        16     0     1     1    16
 -5.9604532937029542E-01 a        17     0     1     1    17
 -6.1555263393787474E-01 a        18     0     1     1    18
  3.2153429623623114E-01 a        19     0     1     1    19
  3.6228247500547978E-01 a        20     0     1     1    20
 -2.5508421061706277E-01 a        21     0     2     1     1
 -1.9211127285756782E-01 a        22     0     2     1     2
 -3.8559785576086181E-01 a        23     0     2     1     3
  1.0176781090332104E-01 a        24     0     2     1     4
 -6.2306086878621503E-01 a        25     0     2     1     5
  3.2310612515923609E-01 a        26     0     2     1     6
  4.2865123943085148E-01 a        27     0     2     1     7
 -1.3910944584792853E-01 a        28     0     2     1     8
 -3.1096075739668139E-01 a        29     0     2     1     9
  2.8202342682822512E-01 a        30     0     2     1    10
 -5.3305353690964363E-01 a        31     0     2     1    11
  3.2186064988223889E-01 a        32     0     2     1    12
  4.0525019117167238E-01 a        33     0     2     1    13
  5.0624832824046395E-01 a        34     0     2     1    14
  5.9898434493413144E-02 a        35     0     2     1    15
 -3.6292976236755609E-01 a        36     0     2     1    16
  6.2058835656705613E-02 a        37     0     2     1    17
  3.4118118568144673E-01 a        38     0     2     1    18
 -4.7775298698925728E-01 a        39     0     2     1    19
 -6.0579038890745485E-01 a        40     0     2     1    20
  2.5101680846838573E-02 a        41     0     3     1     1
 -6.7405812719772917E-01 a        42     0     3     1     2
  4.0626884426682264E-01 a        43     0     3     1     3
  3.4587052701080184E-01 a        44     0     3     1     4
 -1.2867423854797583E-01 a        45     0     3     1     5
 -5.0953611681906619E-01 a        46     0     3     1     6
  2.2266693076165850E-01 a        47     0     3     1     7
  3.6190146560865827E-01 a        48     0     3     1     8
 -2.0065958438861414E-01 a        49     0     3     1     9
 -2.1335988277818649E-01 a        50     0     3     1    10
  5.4978615787727969E-01 a        51     0     3     1    11
 -6.0685395128821096E-01 a        52     0     3     1    12
  1.0279611061813351E-01 a        53     0     3     1    13
 -3.8674500338224099E-01 a        54     0     3     1    14
  8.4496007179088217E-01 a        55     0     3     1    15
  3.1495521730168430E-01 a        56     0     3     1    16
  6.3457610080854188E-01 a        57     0     3     1    17
 -5.7724694053959580E-01 a        58     0     3     1    18
  7.4584976880970411E-01 a        59     0     3     1    19
 -2.9303383133824323E-01 a        60     0     3     1    20
 -2.9134927937145494E-01 a        61     0     4     1     1
 -3.4213544585176441E-02 a        62     0     4     1     2
  1.8065081013462408E-01 a        63     0     4     1     3
 -1.5347212490450290E-02 a        64     0     4     1     4
  2.1008269781634564E-01 a        65     0     4     1     5
 -2.6117302327943570E-01 a        66     0     4     1     6
 -6.9489171110566761E-01 a        67     0     4     1     7
  2.7739144958047635E-01 a        68     0     4     1     8
 -4.8588174086831493E-01 a        69     0     4     1     9
  6.0517110514469996E-01 a        70     0     4     1    10
 -1.3217588059229307E-01 a        71     0     4     1    11
  2.8546437197332852E-01 a        72     0     4     1    12
 -1.4750714792673836E-01 a        73     0     4     1    13
  1.1035816480638189E-01 a        74     0     4     1    14
  1.3668234938476324E-02 a        75     0     4     1    15
  5.8127121639587098E-01 a        76     0     4     1    16
 -3.3282276841888409E-01 a        77     0     4     1    17
  1.5762882034392675E-01 a        78     0     4     1    18
  2.5081090669168443E-01 a        79     0     4     1    19
 -2.9375473397145641E-01 a        80     0     4     1    20
 -3.0653792331938340E-01 a        81     0     5     1     1
  8.2660999603432261E-01 a        82     0     5     1     2
 -2.2414590901720630E-01 a        83     0     5     1     3
 -4.4103713870840261E-01 a        84     0     5     1     4
 -7.2639025377021582E-01 a        85     0     5     1     5
  4.8940286425347934E-01 a        86     0     5     1     6
