################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2737420273993009E-01 a         1     0     1     1     1
  3.4158999111976240E-01 a         2     0     1     1     2
 -6.1764910350810664E-01 a         3     0     1     1     3
 -6.5760244276443044E-02 a         4     0     1     1     4
  2.3599603104440128E-01 a         5     0     1     1     5
  8.6579359583181736E-01 a         6     0     1     1     6
 -6.0106292669422877E-02 a         7     0     1     1     7
  3.3133390143935282E-01 a         8     0     1     1     8
 -7.7281102832098025E-01 a         9     0     1     1     9
  1.6662168342769754E-01 a        10     0     1     1    10
  2.1624632897903032E-01 a        11     0     1     1    11
 -1.3533584171979082E-01 a        12     0     1     1    12
  6.8628870921704743E-01 a        13     0     1     1    13
 -5.9887506216527875E-01 a        14     0     1     1    14
 -2.0899734521435004E-01 a        15     0     1     1    15
  6.0767355903352072E-01 a        16     0     1     1    16
  4.1716027401469393E-03 a        17     0     1     1    17
 -3.9136888701339898E-02 a        18     0     1     1    18
 -1.6387531474688641E-01 a        19     0     1     1    19
 -6.7550540656168034E-01 a        20     0     1     1    20
 -3.9027642557022207E-01 a        21     0     2     1     1
  5.9489415761579056E-01 a        22     0     2     1     2
  3.8003063565663286E-01 a        23     0     2     1     3
 -3.6789938933952465E-01 a        24     0     2     1     4
 -2.3655130101596614E-01 a        25     0     2     1     5
 -5.5039342217823584E-01 a        26     0     2     1     6
 -4.9863444834585097E-01 a        27     0     2     1     7
 -2.3186586328157266E-01 a        28     0     2     1     8
  1.6683513123169877E-01 a        29     0     2     1     9
 -6.1157045822453160E-01 a        30     0     2     1    10
 -7.6261115214351208E-02 a        31     0     2     1    11
 -6.3891109380792643E-01 a        32     0     2     1    12
  8.0390571591366544E-01 a        33     0     2     1    13
 -4.3493938652258624E-01 a        34     0     2     1    14
 -4.7046847662789459E-01 a        35     0     2     1    15
 -1.0923428072408535E-01 a        36     0     2     1    16
  1.3582173487616317E-01 a        37     0     2     1    17
 -3.1721621508148440E-01 a        38     0     2     1    18
  3.4531438275744530E-01 a        39     0     2     1    19
  3.9881879744521270E-01 a        40     0     2     1    20
 -1.1132340791646447E-01 a        41     0     3     1     1
 -4.8826107094604859E-01 a        42     0     3     1     2
 -2.4256975761022967E-01 a        43     0     3     1     3
  1.0930847296702936E-01 a        44     0     3     1     4
 -7.8292354617845950E-02 a        45     0     3     1     5
  2.0348258569446158E-02 a        46     0     3     1     6
  2.1394414486448390E-01 a        47     0     3     1     7
  3.5714685617613967E-01 a        48     0     3     1     8
 -7.2651960542954072E-02 a        49     0     3     1     9
  8.3614121718249584E-02 a        50     0     3     1    10
  5.6685615537136202E-01 a        51     0     3     1    11
  3.8380472620448475E-01 a        52     0     3     1    12
 -4.4608019907890650E-01 a        53     0     3     1    13
  2.6901882994513548E-01 a        54     0     3     1    14
  1.7421683616131878E-01 a        55     0     3     1    15
  5.6115115481937350E-01 a        56     0     3     1    16
  6.2069873728337521E-01 a        57     0     3     1    17
 -4.4191784904793646E-01 a        58     0     3     1    18
 -1.2756969507715266E-01 a        59     0     3     1    19
  4.3754217051408950E-01 a        60     0     3     1    20
  5.3878301666617046E-01 a        61     0     4     1     1
 -4.7388168159322663E-01 a        62     0     4     1     2
  2.7457064907935830E-01 a        63     0     4     1     3
  4.5249969476759638E-01 a        64     0     4     1     4
  9.1305782140374658E-01 a        65     0     4     1     5
  5.3199672932644138E-01 a        66     0     4     1     6
  4.7618040056126382E-01 a        67     0     4     1     7
 -2.5651403752832908E-01 a        68     0     4     1     8
 -4.5868122636599479E-01 a        69     0     4     1     9
  4.7392280834106454E-01 a        70     0     4     1    10
 -9.8321659623455815E-01 a        71     0     4     1    11
  4.0125764331185021E-01 a        72     0     4     1    12
  6.8065712941262957E-01 a        73     0     4     1    13
 -1.2947313534498686E-01 a        74     0     4     1    14
  3.2354594233698769E-01 a        75     0     4     1    15
 -4.3506480619343235E-01 a        76     0     4     1    16
  2.4016748099170582E-01 a        77     0     4     1    17
 -2.6890015261340705E-01 a        78     0     4     1    18
  5.3977890279044205E-01 a        79     0     4     1    19
  2.1306746960143380E-01 a        80     0     4     1    20
 -2.7766057548408707E-01 a        81     0     5     1     1
  3.0659609770205321E-01 a        82     0     5     1     2
  1.0713859728180480E-01 a        83     0     5     1     3
  1.9403318466034067E-01 a        84     0     5     1     4
 -7.4448462794637305E-01 a        85     0     5     1     5
