################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8134570343081186E-01 a         1     0     1     1     1
  2.7298020438340392E-01 a         2     0     1     1     2
 -5.8599087955361584E-01 a         3     0     1     1     3
 -8.4791304039178075E-02 a         4     0     1     1     4
  1.4692111296167371E-01 a         5     0     1     1     5
  8.3021035123303721E-01 a         6     0     1     1     6
 -7.0772499305554973E-02 a         7     0     1     1     7
  2.6222833519472011E-01 a         8     0     1     1     8
 -7.2889994084128051E-01 a         9     0     1     1     9
  9.4924792746685888E-02 a        10     0     1     1    10
  2.2665524952335900E-01 a        11     0     1     1    11
 -1.4792781507284000E-01 a        12     0     1     1    12
  6.1588236573410116E-01 a        13     0     1     1    13
 -6.7407455173084585E-01 a        14     0     1     1    14
 -1.9745415391713478E-01 a        15     0     1     1    15
  5.7248735116380944E-01 a        16     0     1     1    16
 -1.4190735919561673E-02 a        17     0     1     1    17
 -4.6910228351203051E-02 a        18     0     1     1    18
 -1.2636881942149744E-01 a        19     0     1     1    19
 -6.5212424328257690E-01 a        20     0     1     1    20
 -4.5752062260499099E-01 a        21     0     2     1     1
  6.5283992349537701E-01 a        22     0     2     1     2
  3.6762290014540633E-01 a        23     0     2     1     3
 -3.4509333692291233E-01 a        24     0     2     1     4
 -2.3388025489466557E-01 a        25     0     2     1     5
 -5.3788229343995886E-01 a        26     0     2     1     6
 -3.6218660904443017E-01 a        27     0     2     1     7
 -2.1101197881845976E-01 a        28     0     2     1     8
  2.3360439769611224E-01 a        29     0     2     1     9
 -6.2187475745373810E-01 a        30     0     2     1    10
 -1.3265042159447296E-01 a        31     0     2     1    11
 -6.2880917585477880E-01 a        32     0     2     1    12
  6.3962333360580892E-01 a        33     0     2     1    13
 -4.3429359753561309E-01 a        34     0     2     1    14
 -4.7471113233350221E-01 a        35     0     2     1    15
 -1.0777189681905407E-01 a        36     0     2     1    16
  1.7727428831982037E-01 a        37     0     2     1    17
 -3.0460758491536727E-01 a        38     0     2     1    18
  3.5099841000216214E-01 a        39     0     2     1    19
  3.5553815668791056E-01 a        40     0     2     1    20
 -1.3765065532025969E-01 a        41     0     3     1     1
 -4.0292020730058353E-01 a        42     0     3     1     2
 -2.3336530942794614E-01 a        43     0     3     1     3
  9.8929133051154611E-02 a        44     0     3     1     4
 -1.1926075384461834E-01 a        45     0     3     1     5
  6.5889379499931691E-02 a        46     0     3     1     6
  2.5913801643260914E-01 a        47     0     3     1     7
  3.8589319059566013E-01 a        48     0     3     1     8
 -5.7497025813290505E-02 a        49     0     3     1     9
  1.3162471428498360E-01 a        50     0     3     1    10
  4.6656432442638113E-01 a        51     0     3     1    11
  3.9441621229512691E-01 a        52     0     3     1    12
 -4.9838999837318898E-01 a        53     0     3     1    13
  3.0819327367181731E-01 a        54     0     3     1    14
