################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.0401576121538474E-01 a         1     0     1     1     1
  4.9768224272958561E-01 a         2     0     1     1     2
 -5.8470599647581722E-01 a         3     0     1     1     3
 -6.2959240365601604E-02 a         4     0     1     1     4
  1.4102987621872293E-01 a         5     0     1     1     5
  3.2473071719938240E-01 a         6     0     1     1     6
 -5.6854723397142287E-02 a         7     0     1     1     7
  1.7360899020820361E-01 a         8     0     1     1     8
  8.3260908390535637E-01 a         9     0     1     1     9
  6.8587247343880808E-01 a        10     0     1     1    10
  4.1413491053775625E-01 a        11     0     1     1    11
  3.5650236845528949E-01 a        12     0     1     1    12
  2.2590145234386927E-01 a        13     0     1     1    13
  2.2747222523492788E-01 a        14     0     1     1    14
 -4.3816392812480098E-01 a        15     0     1     1    15
  3.3445341077155011E-01 a        16     0     1     1    16
 -8.4869459786789843E-03 a        17     0     1     1    17
  7.7573800358849399E-01 a        18     0     1     1    18
 -7.1455197740706500E-01 a        19     0     1     1    19
  1.2259118951241514E-01 a        20     0     1     1    20
 -3.2598071418724422E-01 a        21     0     2     1     1
 -2.1222062243805146E-02 a        22     0     2     1     2
  5.3174713280944086E-02 a        23     0     2     1     3
  1.5694872833995094E-01 a        24     0     2     1     4
 -2.8863603573444729E-01 a        25     0     2     1     5
  5.9168082570964853E-01 a        26     0     2     1     6
 -3.7841388932668174E-01 a        27     0     2     1     7
 -3.5302716830310660E-01 a        28     0     2     1     8
 -2.8827360750430303E-01 a        29     0     2     1     9
 -3.4233305640246353E-01 a        30     0     2     1    10
 -1.6958096746321108E-02 a        31     0     2     1    11
  7.0116999170862271E-01 a        32     0     2     1    12
  5.6763039763854850E-01 a        33     0     2     1    13
 -5.0441400962514071E-01 a        34     0     2     1    14
  1.5517502141977396E-01 a        35     0     2     1    15
 -3.0062390559398416E-01 a        36     0     2     1    16
  1.5041239517914448E-01 a        37     0     2     1    17
  2.3432193409760121E-01 a        38     0     2     1    18
  4.3832941648832530E-01 a        39     0     2     1    19
  2.0707492132486856E-02 a        40     0     2     1    20
 -4.7458160020479578E-01 a        41     0     3     1     1
 -5.7907764102073656E-01 a        42     0     3     1     2
  5.4877823050379593E-01 a        43     0     3     1     3
  6.3117484919376543E-01 a        44     0     3     1     4
  6.2266652462541372E-01 a        45     0     3     1     5
 -3.0817247567716455E-01 a        46     0     3     1     6
  2.8629159838290341E-01 a        47     0     3     1     7
 -8.1537769318121442E-02 a        48     0     3     1     8
  3.4744849387526072E-01 a        49     0     3     1     9
  9.7780241649235544E-02 a        50     0     3     1    10
 -3.6962519295425253E-02 a        51     0     3     1    11
 -5.0665942269502084E-01 a        52     0     3     1    12
  6.1232964918639621E-01 a        53     0     3     1    13
  5.4212525110148857E-01 a        54     0     3     1    14
 -6.4990829020280960E-01 a        55     0     3     1    15
  4.5865396435011818E-01 a        56     0     3     1    16
  7.7449180141058407E-02 a        57     0     3     1    17
  2.0097749354169078E-01 a        58     0     3     1    18
 -6.9958718965577626E-01 a        59     0     3     1    19
  1.0559495694370626E+00 a        60     0     3     1    20
  3.1697047999279959E-01 a        61     0     4     1     1
 -7.0285874519156066E-01 a        62     0     4     1     2
 -4.6226963846294994E-01 a        63     0     4     1     3
 -4.5616686997322825E-01 a        64     0     4     1     4
 -8.9128489897465824E-01 a        65     0     4     1     5
  8.2703850352533637E-01 a        66     0     4     1     6
  6.0036174763252315E-01 a        67     0     4     1     7
  2.1155073892227610E-01 a        68     0     4     1     8
  1.1643114939236163E-01 a        69     0     4     1     9
  5.7198655562242351E-01 a        70     0     4     1    10
 -4.7323261141337525E-01 a        71     0     4     1    11
 -9.7278337403618964E-02 a        72     0     4     1    12
  5.1357179115017734E-02 a        73     0     4     1    13
  4.3796845985017006E-02 a        74     0     4     1    14
 -7.4647215404697065E-01 a        75     0     4     1    15
  1.4077032119715284E-02 a        76     0     4     1    16
 -2.1723160767015529E-01 a        77     0     4     1    17
 -1.7025203599559813E-01 a        78     0     4     1    18
 -1.7937846565555871E-01 a        79     0     4     1    19
 -6.2240182351768558E-01 a        80     0     4     1    20
  6.8795167383487321E-01 a        81     0     5     1     1
 -3.4508630593565487E-01 a        82     0     5     1     2
  5.1448494769379571E-01 a        83     0     5     1     3
 -1.9320657646830244E-01 a        84     0     5     1     4
  1.5993974909192391E-01 a        85     0     5     1     5
 -2.5979766378861890E-01 a        86     0     5     1     6
  5.5268919476988010E-01 a        87     0     5     1     7
  4.1480739566133340E-01 a        88     0     5     1     8
  2.4804769248027286E-01 a        89     0     5     1     9
 -6.0348482485397392E-01 a        90     0     5     1    10
 -4.2486107945625656E-01 a        91     0     5     1    11
 -8.9044136997117579E-02 a        92     0     5     1    12
 -1.3462372842181811E-01 a        93     0     5     1    13
  2.4240492730236385E-01 a        94     0     5     1    14
  6.2139656599627136E-01 a        95     0     5     1    15
 -2.3161189880225153E-01 a        96     0     5     1    16
  6.8288316808105609E-01 a        97     0     5     1    17
  3.7355806387108226E-01 a        98     0     5     1    18
  2.7229780069347975E-01 a        99     0     5     1    19
 -2.2545066639626343E-01 a       100     0     5     1    20
  5.1316831526174234E-01 a       101     0     6     1     1
 -6.1784925815422453E-01 a       102     0     6     1     2
 -4.0920501860343961E-02 a       103     0     6     1     3
 -7.9125944641824753E-01 a       104     0     6     1     4
  1.6109699685407285E-02 a       105     0     6     1     5
 -2.3503164538833218E-01 a       106     0     6     1     6
  3.9857441127549564E-01 a       107     0     6     1     7
  7.1377787656847380E-01 a       108     0     6     1     8
  5.9769960734667049E-01 a       109     0     6     1     9
  1.3969285155462952E-01 a       110     0     6     1    10
 -4.4609392762469791E-01 a       111     0     6     1    11
 -2.1017052400356770E-01 a       112     0     6     1    12
 -3.1837462206861405E-01 a       113     0     6     1    13
  5.2183715057223357E-01 a       114     0     6     1    14
 -4.4909584377622810E-02 a       115     0     6     1    15
 -6.2313865369017052E-01 a       116     0     6     1    16
  4.6248819352790316E-01 a       117     0     6     1    17
  4.7912678376953155E-01 a       118     0     6     1    18
 -3.4718823554511014E-01 a       119     0     6     1    19
  1.7152434440622877E-01 a       120     0     6     1    20
  7.1007317573771145E-01 a       121     0     7     1     1
  6.5077023934094522E-02 a       122     0     7     1     2
 -3.0053795923091881E-01 a       123     0     7     1     3
  3.5971648396578415E-01 a       124     0     7     1     4
 -2.6455410937061719E-02 a       125     0     7     1     5
  4.1176571582300381E-01 a       126     0     7     1     6
  1.0587957917364901E+00 a       127     0     7     1     7
  1.5282658183624903E-01 a       128     0     7     1     8
  3.7220014638323573E-01 a       129     0     7     1     9
 -5.3273333276821178E-01 a       130     0     7     1    10
 -6.7814037556873163E-01 a       131     0     7     1    11
 -5.2294070275667914E-01 a       132     0     7     1    12
 -4.2893914290249258E-01 a       133     0     7     1    13
 -1.8097372506079398E-01 a       134     0     7     1    14
  3.2102944566356240E-01 a       135     0     7     1    15
  5.2959356758576603E-01 a       136     0     7     1    16
  4.9494808964840842E-01 a       137     0     7     1    17
  2.2666740714855696E-01 a       138     0     7     1    18
  5.8162438924330084E-01 a       139     0     7     1    19
 -2.7326838605613607E-01 a       140     0     7     1    20
  5.0981257163332006E-01 a       141     0     8     1     1
 -1.3353779396212800E-01 a       142     0     8     1     2
 -2.6270355019746988E-01 a       143     0     8     1     3
 -3.8796071162904094E-01 a       144     0     8     1     4
  6.3301534035979058E-03 a       145     0     8     1     5
  4.0157545460344019E-01 a       146     0     8     1     6
 -3.2192504807371886E-01 a       147     0     8     1     7
 -7.2261154554514129E-01 a       148     0     8     1     8
 -3.3857042961015393E-01 a       149     0     8     1     9
 -2.0206221935112120E-02 a       150     0     8     1    10
  1.9642253148034244E-01 a       151     0     8     1    11
  6.1848066306191685E-01 a       152     0     8     1    12
 -6.5047130708248146E-01 a       153     0     8     1    13
 -1.1041157215448918E-01 a       154     0     8     1    14
  4.1296239778573329E-01 a       155     0     8     1    15
 -5.1316489099218221E-01 a       156     0     8     1    16
  6.3878768393506125E-01 a       157     0     8     1    17
 -2.7727876584978711E-01 a       158     0     8     1    18
  1.9350384607599466E-01 a       159     0     8     1    19
 -7.1125388135863121E-01 a       160     0     8     1    20
 -1.6074564153279639E-01 a       161     0     9     1     1
 -3.5639167086086204E-01 a       162     0     9     1     2
  3.9473757772157475E-01 a       163     0     9     1     3
 -1.7044671665050323E-01 a       164     0     9     1     4
 -6.2212016028604222E-01 a       165     0     9     1     5
 -2.6065672306238227E-02 a       166     0     9     1     6
 -4.7166849856811988E-01 a       167     0     9     1     7
  6.4479834852672624E-01 a       168     0     9     1     8
  7.4422511407988412E-01 a       169     0     9     1     9
  4.8541313730096303E-01 a       170     0     9     1    10
 -7.1129630661516341E-02 a       171     0     9     1    11
  6.5388765840030028E-01 a       172     0     9     1    12
 -1.0283645874641850E-01 a       173     0     9     1    13
  2.8085314558577660E-02 a       174     0     9     1    14
 -5.6662211895290238E-01 a       175     0     9     1    15
  1.2890112848763174E-01 a       176     0     9     1    16
  4.7486328219821891E-02 a       177     0     9     1    17
 -3.6115987106764785E-01 a       178     0     9     1    18
 -1.4449209738853155E-01 a       179     0     9     1    19
 -1.4829223175683620E-01 a       180     0     9     1    20
 -3.1012801144815089E-01 a       181     0    10     1     1
 -5.3512429525305771E-01 a       182     0    10     1     2
  3.2876393869860565E-01 a       183     0    10     1     3
 -3.5384520590469626E-01 a       184     0    10     1     4
 -4.3623705512656835E-01 a       185     0    10     1     5
 -1.7490912572430437E-01 a       186     0    10     1     6
  2.3658969363183704E-01 a       187     0    10     1     7
 -5.6660614236611617E-02 a       188     0    10     1     8
 -2.4006026559567281E-01 a       189     0    10     1     9
 -5.1285201454485882E-02 a       190     0    10     1    10
 -3.1849744378993078E-01 a       191     0    10     1    11
 -6.2199406289468051E-01 a       192     0    10     1    12
 -1.0171148533049845E-01 a       193     0    10     1    13
  7.9616702812995233E-01 a       194     0    10     1    14
 -3.2773457628787311E-01 a       195     0    10     1    15
 -4.4564913064049888E-02 a       196     0    10     1    16
 -4.0924478571080686E-01 a       197     0    10     1    17
 -1.0302529964604601E-01 a       198     0    10     1    18
 -3.9767190536649472E-01 a       199     0    10     1    19
 -1.7174036746089205E-01 a       200     0    10     1    20
 -5.8660767361433475E-01 a       201     0    11     1     1
 -6.2212586527953674E-02 a       202     0    11     1     2
 -3.6042603030475845E-01 a       203     0    11     1     3
 -6.3885618708750648E-03 a       204     0    11     1     4
 -3.4399882855216035E-01 a       205     0    11     1     5
 -7.0750644964697551E-01 a       206     0    11     1     6
 -4.8414518656263075E-02 a       207     0    11     1     7
  1.4217639854803027E-01 a       208     0    11     1     8
  2.4710360143973847E-01 a       209     0    11     1     9
 -1.7133015536284643E-01 a       210     0    11     1    10
 -2.6154896465325100E-01 a       211     0    11     1    11
  1.3326264280797986E-01 a       212     0    11     1    12
  4.7379836511728141E-01 a       213     0    11     1    13
