################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2739824048036280E-01 a         1     0     1     1     1
  5.3738895282177135E-01 a         2     0     1     1     2
 -7.7597040159549668E-01 a         3     0     1     1     3
 -4.4374641853292240E-01 a         4     0     1     1     4
  3.2954522011229587E-01 a         5     0     1     1     5
  8.9915844453509197E-01 a         6     0     1     1     6
 -2.2775004151004291E-01 a         7     0     1     1     7
  2.0007616241312010E-01 a         8     0     1     1     8
 -8.8042884449400527E-01 a         9     0     1     1     9
 -9.6106066289095460E-02 a        10     0     1     1    10
  2.3121146652492458E-01 a        11     0     1     1    11
 -3.4067618361586220E-02 a        12     0     1     1    12
  9.3785173203199024E-01 a        13     0     1     1    13
 -5.6709111899028464E-01 a        14     0     1     1    14
 -3.4293046463106436E-01 a        15     0     1     1    15
  6.5122721253802718E-01 a        16     0     1     1    16
  1.5260046224907534E-01 a        17     0     1     1    17
  2.2877816917788563E-02 a        18     0     1     1    18
 -2.1917564754536278E-01 a        19     0     1     1    19
 -5.7797969075492417E-01 a        20     0     1     1    20
 -5.7270967905710979E-01 a        21     0     2     1     1
  7.0382116445335863E-01 a        22     0     2     1     2
  3.4590892709533738E-01 a        23     0     2     1     3
 -8.2644744641841406E-01 a        24     0     2     1     4
 -2.7447924887849007E-01 a        25     0     2     1     5
 -6.1596845363403008E-01 a        26     0     2     1     6
 -4.4191061676280147E-01 a        27     0     2     1     7
 -3.8957161793390904E-01 a        28     0     2     1     8
 -1.1842446122422491E-01 a        29     0     2     1     9
 -3.6044389544286176E-01 a        30     0     2     1    10
 -2.4252624607441081E-01 a        31     0     2     1    11
 -5.6224185142662864E-01 a        32     0     2     1    12
  1.1795109629207627E+00 a        33     0     2     1    13
 -2.7617252681843046E-01 a        34     0     2     1    14
 -3.7447249633635071E-01 a        35     0     2     1    15
  7.6041387541550251E-02 a        36     0     2     1    16
 -2.7972985575681081E-03 a        37     0     2     1    17
 -6.4948948365439407E-01 a        38     0     2     1    18
  2.8786286932265104E-01 a        39     0     2     1    19
  2.1863657839283186E-02 a        40     0     2     1    20
 -3.4613856798983413E-02 a        41     0     3     1     1
 -5.5694438632799870E-01 a        42     0     3     1     2
 -2.4595385764164673E-01 a        43     0     3     1     3
  3.7453827567134806E-01 a        44     0     3     1     4
 -1.5745447091492126E-01 a        45     0     3     1     5
 -2.6061077564940860E-01 a        46     0     3     1     6
  1.8685214846949807E-01 a        47     0     3     1     7
  4.2796447532874243E-01 a        48     0     3     1     8
 -2.9688956638778446E-01 a        49     0     3     1     9
  3.0441441825300308E-01 a        50     0     3     1    10
  7.3456664474964883E-01 a        51     0     3     1    11
  5.4490309771468315E-01 a        52     0     3     1    12
 -5.0717669760787731E-01 a        53     0     3     1    13
  2.0252767500538665E-01 a        54     0     3     1    14
  3.5769209988217721E-01 a        55     0     3     1    15
  1.0296571140351773E+00 a        56     0     3     1    16
  7.8365239928303221E-01 a        57     0     3     1    17
 -5.9407148209280525E-01 a        58     0     3     1    18
  7.1921437197912483E-02 a        59     0     3     1    19
  3.9920719195515647E-01 a        60     0     3     1    20
  8.7654781576107477E-01 a        61     0     4     1     1
 -1.6960372672048560E-01 a        62     0     4     1     2
 -1.2889475482175944E-01 a        63     0     4     1     3
  7.2642479025174422E-01 a        64     0     4     1     4
  8.9889554632451119E-01 a        65     0     4     1     5
  7.2739721490340492E-01 a        66     0     4     1     6
  5.2642794602533571E-01 a        67     0     4     1     7
 -2.7372739636488752E-01 a        68     0     4     1     8
 -4.8675584464786370E-01 a        69     0     4     1     9
  4.2609371450894667E-01 a        70     0     4     1    10
 -9.5813972156419347E-01 a        71     0     4     1    11
  5.6400248920266083E-01 a        72     0     4     1    12
  9.1962728461751497E-01 a        73     0     4     1    13
 -1.5784906266462623E-01 a        74     0     4     1    14
  7.6738755685334048E-01 a        75     0     4     1    15
 -3.8722143617165761E-01 a        76     0     4     1    16
  1.5854429766153288E-01 a        77     0     4     1    17
 -1.4660064397146394E-01 a        78     0     4     1    18
  3.7259396820165736E-01 a        79     0     4     1    19
  2.2829423567024779E-01 a        80     0     4     1    20
  1.1167094700385389E-03 a        81     0     5     1     1
  1.4710908498669784E-01 a        82     0     5     1     2
  9.1016847621444796E-02 a        83     0     5     1     3
  3.6172965058931494E-01 a        84     0     5     1     4
 -7.1078445819321556E-01 a        85     0     5     1     5
 -3.7230689894104213E-01 a        86     0     5     1     6
 -1.0284839303448607E+00 a        87     0     5     1     7
  3.8789506129358214E-01 a        88     0     5     1     8
 -5.6819705918913765E-01 a        89     0     5     1     9
  2.2630113324059542E-01 a        90     0     5     1    10
 -4.8470706688100329E-01 a        91     0     5     1    11
  4.1048312474179061E-01 a        92     0     5     1    12
  4.1311875283306904E-01 a        93     0     5     1    13
 -2.6260032800420996E-01 a        94     0     5     1    14
 -2.4481446005090612E-01 a        95     0     5     1    15
  2.4555014723582061E-01 a        96     0     5     1    16
 -1.0285758565439531E+00 a        97     0     5     1    17
  3.4815824397077061E-01 a        98     0     5     1    18
 -8.1863056026230799E-02 a        99     0     5     1    19
 -3.1971396114984574E-01 a       100     0     5     1    20
 -6.8183680576510020E-01 a       101     0     6     1     1
 -1.7618028431987476E-01 a       102     0     6     1     2
 -3.5935807653963436E-01 a       103     0     6     1     3
  8.0628863052882271E-01 a       104     0     6     1     4
  6.2091023298867154E-01 a       105     0     6     1     5
 -2.1383510507680437E-01 a       106     0     6     1     6
