################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0814770618278902E-01 a         1     0     1     1     1
  2.8658731059268999E-01 a         2     0     1     1     2
 -5.9631061953681552E-01 a         3     0     1     1     3
 -1.9292162756898573E-01 a         4     0     1     1     4
 -3.2928842161154825E-03 a         5     0     1     1     5
  6.7876593978495647E-01 a         6     0     1     1     6
 -1.8987923872819848E-01 a         7     0     1     1     7
  2.0277645150519027E-01 a         8     0     1     1     8
 -5.6202926402173725E-01 a         9     0     1     1     9
 -6.3661782644597972E-02 a        10     0     1     1    10
  1.7549474606395155E-01 a        11     0     1     1    11
 -5.9643662922245343E-02 a        12     0     1     1    12
  4.8740055207534566E-01 a        13     0     1     1    13
 -7.0026839741753977E-01 a        14     0     1     1    14
 -1.9855000536278300E-01 a        15     0     1     1    15
  5.6055999747061502E-01 a        16     0     1     1    16
  1.3261901383641231E-02 a        17     0     1     1    17
 -1.1048169877464183E-01 a        18     0     1     1    18
 -2.8782534165561008E-01 a        19     0     1     1    19
 -5.1433869060609350E-01 a        20     0     1     1    20
 -6.2277318915539370E-01 a        21     0     2     1     1
  4.2821983738469638E-01 a        22     0     2     1     2
  4.2446940452360254E-01 a        23     0     2     1     3
 -4.7031333951709448E-01 a        24     0     2     1     4
 -2.2436551729192805E-01 a        25     0     2     1     5
 -5.7155651826354170E-01 a        26     0     2     1     6
 -5.1348518093583713E-02 a        27     0     2     1     7
 -1.5975496581106075E-01 a        28     0     2     1     8
  2.8275602618822188E-01 a        29     0     2     1     9
 -6.1375012973812670E-01 a        30     0     2     1    10
 -2.0169565718698776E-01 a        31     0     2     1    11
 -6.1711490808789382E-01 a        32     0     2     1    12
  7.1310918891539388E-01 a        33     0     2     1    13
 -3.5978823903372215E-01 a        34     0     2     1    14
 -6.1052035611445121E-01 a        35     0     2     1    15
 -3.2425266812109105E-01 a        36     0     2     1    16
  7.5362015755635170E-02 a        37     0     2     1    17
 -3.3373761821880932E-01 a        38     0     2     1    18
  3.7817751473428257E-01 a        39     0     2     1    19
  3.8944428278675269E-01 a        40     0     2     1    20
 -6.7541252174503422E-02 a        41     0     3     1     1
 -3.9836031562274454E-01 a        42     0     3     1     2
