################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.4462914300368648E-01 a         1     0     1     1     1
  6.3553387116574633E-01 a         2     0     1     1     2
 -8.5332789751799631E-01 a         3     0     1     1     3
 -6.4533029306776646E-01 a         4     0     1     1     4
  5.0163010797517271E-01 a         5     0     1     1     5
  9.6234094586899754E-01 a         6     0     1     1     6
 -2.4622483387216851E-01 a         7     0     1     1     7
  2.8873256992531082E-01 a         8     0     1     1     8
 -1.0872275069577684E+00 a         9     0     1     1     9
 -2.8140143018826204E-02 a        10     0     1     1    10
  2.5770397180482901E-01 a        11     0     1     1    11
  5.7100997671134718E-02 a        12     0     1     1    12
  1.2776448673420397E+00 a        13     0     1     1    13
 -4.7163162571063894E-01 a        14     0     1     1    14
 -4.7986862250735141E-01 a        15     0     1     1    15
  7.2710194917026916E-01 a        16     0     1     1    16
  2.7788643593524609E-01 a        17     0     1     1    17
  7.5888389269268136E-02 a        18     0     1     1    18
 -2.5678163494775791E-01 a        19     0     1     1    19
 -6.7994739556839456E-01 a        20     0     1     1    20
 -6.0368825985092622E-01 a        21     0     2     1     1
  7.2655353354110774E-01 a        22     0     2     1     2
  3.0359326493609828E-01 a        23     0     2     1     3
 -9.4242246666373497E-01 a        24     0     2     1     4
 -1.7679980616475588E-01 a        25     0     2     1     5
 -4.2389282402720935E-01 a        26     0     2     1     6
 -5.7463497468757430E-01 a        27     0     2     1     7
 -5.5351492526493584E-01 a        28     0     2     1     8
 -3.2565297199735688E-01 a        29     0     2     1     9
 -3.2680272704370505E-01 a        30     0     2     1    10
 -1.8094259015228639E-01 a        31     0     2     1    11
 -4.7532809969025069E-01 a        32     0     2     1    12
  1.2163552869116812E+00 a        33     0     2     1    13
 -3.6666205178923383E-01 a        34     0     2     1    14
 -4.6400777061223092E-01 a        35     0     2     1    15
  1.3336495450207680E-01 a        36     0     2     1    16
 -3.6231870113528450E-02 a        37     0     2     1    17
 -7.2151103049914311E-01 a        38     0     2     1    18
  9.6499568334339439E-02 a        39     0     2     1    19
 -1.5862461387928092E-01 a        40     0     2     1    20
  1.3198666283090177E-01 a        41     0     3     1     1
 -5.5649953853921330E-01 a        42     0     3     1     2
 -2.0331400733869143E-01 a        43     0     3     1     3
  4.0895721457179351E-01 a        44     0     3     1     4
 -1.8412649503576747E-01 a        45     0     3     1     5
