################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0692746783497026E-01 a         1     0     1     1     1
  5.6285973241719034E-01 a         2     0     1     1     2
 -8.0106631864337774E-01 a         3     0     1     1     3
 -5.0248146188807130E-01 a         4     0     1     1     4
  3.9874782082295945E-01 a         5     0     1     1     5
  9.0650156738351950E-01 a         6     0     1     1     6
 -2.3330152607033774E-01 a         7     0     1     1     7
  2.1602645888307084E-01 a         8     0     1     1     8
 -9.5300564344720151E-01 a         9     0     1     1     9
 -9.6530926176214268E-02 a        10     0     1     1    10
  2.1700038222842657E-01 a        11     0     1     1    11
  9.8118420536280615E-03 a        12     0     1     1    12
  1.0529234161404091E+00 a        13     0     1     1    13
 -5.3413392948173366E-01 a        14     0     1     1    14
 -3.6924209207722486E-01 a        15     0     1     1    15
  6.6022008929530285E-01 a        16     0     1     1    16
  2.1465899660541257E-01 a        17     0     1     1    17
  1.4402064431455381E-02 a        18     0     1     1    18
 -2.0866080116046493E-01 a        19     0     1     1    19
 -6.1318806945125992E-01 a        20     0     1     1    20
 -6.0038899795881595E-01 a        21     0     2     1     1
  7.1106351842068094E-01 a        22     0     2     1     2
  3.5457507430524021E-01 a        23     0     2     1     3
 -9.0137206698165784E-01 a        24     0     2     1     4
 -2.7802594696687605E-01 a        25     0     2     1     5
 -5.5325886609772312E-01 a        26     0     2     1     6
 -4.6218921531769813E-01 a        27     0     2     1     7
 -4.2238589243646996E-01 a        28     0     2     1     8
 -1.6102934766900356E-01 a        29     0     2     1     9
 -3.3805397331192122E-01 a        30     0     2     1    10
 -2.3528709683904347E-01 a        31     0     2     1    11
 -5.2175683331848688E-01 a        32     0     2     1    12
  1.1811685331657111E+00 a        33     0     2     1    13
 -3.0152353439388702E-01 a        34     0     2     1    14
 -3.6170445568463483E-01 a        35     0     2     1    15
  6.9661825563571270E-02 a        36     0     2     1    16
 -1.6199526808679032E-02 a        37     0     2     1    17
 -6.5992016147860777E-01 a        38     0     2     1    18
  2.5893494715821941E-01 a        39     0     2     1    19
  2.2782497108593678E-02 a        40     0     2     1    20
  1.7526279593346437E-02 a        41     0     3     1     1
 -5.8813886412772631E-01 a        42     0     3     1     2
 -2.3788473044309755E-01 a        43     0     3     1     3
  4.1110220802776559E-01 a        44     0     3     1     4
 -1.3921458844832615E-01 a        45     0     3     1     5
 -3.1458345405317018E-01 a        46     0     3     1     6
  1.8870426520409292E-01 a        47     0     3     1     7
  3.9660228331442632E-01 a        48     0     3     1     8
 -2.8246551026123295E-01 a        49     0     3     1     9
  3.4710603753456315E-01 a        50     0     3     1    10
  7.6263671039081571E-01 a        51     0     3     1    11
  5.8754123502050892E-01 a        52     0     3     1    12
 -4.5544467119350079E-01 a        53     0     3     1    13
  1.9622548197300904E-01 a        54     0     3     1    14
  3.6662134177615169E-01 a        55     0     3     1    15
  1.0679983280064429E+00 a        56     0     3     1    16
  8.3483026298555951E-01 a        57     0     3     1    17
 -6.2066990958565227E-01 a        58     0     3     1    18
  7.4297223470647086E-02 a        59     0     3     1    19
  4.4946402624756970E-01 a        60     0     3     1    20
  9.2663422333478562E-01 a        61     0     4     1     1
 -8.7546151604152689E-02 a        62     0     4     1     2
 -1.9179903277395596E-01 a        63     0     4     1     3
  6.8955573644896762E-01 a        64     0     4     1     4
  9.5997831137565970E-01 a        65     0     4     1     5
  7.3648549991545309E-01 a        66     0     4     1     6
  5.5032432038907675E-01 a        67     0     4     1     7
 -2.7817465320008672E-01 a        68     0     4     1     8
 -5.2316268819872724E-01 a        69     0     4     1     9
  4.2811511053528140E-01 a        70     0     4     1    10
 -9.6900653130651526E-01 a        71     0     4     1    11
  5.6127643658368986E-01 a        72     0     4     1    12
  1.0347215018138214E+00 a        73     0     4     1    13
 -1.3926789636162906E-01 a        74     0     4     1    14
  8.0915582354545446E-01 a        75     0     4     1    15
 -4.1271151819856661E-01 a        76     0     4     1    16
  1.8784534198286695E-01 a        77     0     4     1    17
