    64
 12    2.4932261109   2.3339640651   1.2544359854   2.6429736199   6.1365322969   6.9192689386   4.1055032152   1.6048756852   0.5670416469   0.1716632216   1.7540579119   3.8226617073   0.4595410669   2.1699892468
 12    2.5802299145   2.2680340602   1.0639535704   2.2578744910   6.0162103056   7.2738810368   4.2193158223   1.5583166095   0.5520568422   0.1683660137   1.8615785548   3.5688730652   0.5222232715   1.9421493230
 12    2.4045850336   2.3826127458   1.2327121052   2.4494970823   6.2664909721   7.3752509504   4.1553323077   1.5168123100   0.5381305508   0.1595539038   1.7004556087   3.6733974965   0.4302459910   2.0601332126
 12    2.6150435945   2.2617304964   0.9836559706   1.9575691632   5.5754707340   7.2326432592   4.4137182352   1.6412932865   0.5751274212   0.1786216879   1.8825201430   3.2920217991   0.5466859067   1.7183788596
 12    2.2187031645   2.4115879384   1.4700665254   2.7020531507   6.0565532790   6.8738939981   4.1060109470   1.6217168966   0.5798387847   0.1749195238   1.3080898552   4.0176468058   0.3518478376   2.6586502253
 12    2.3309857095   2.3511206204   1.2560480106   2.3087755388   5.8898634667   7.1674118020   4.2688573046   1.6340866192   0.5818387043   0.1702708489   1.3295311749   3.8542897159   0.3055746814   2.4133832392
 12    2.0804869018   2.4407125694   1.6430158503   2.9944168779   6.3410940775   6.9394891570   4.0479401112   1.5593637552   0.5538012743   0.1677849208   1.4064297354   3.9748374936   0.3744867746   2.5429701038
 12    2.3326852884   2.3688828599   1.2919753363   2.2924096794   5.5374518728   6.8368666396   4.3878797514   1.7882854045   0.6191801930   0.1767074313   1.3657582473   3.6974730414   0.3568970006   2.3222795488
 12    2.3589213512   2.3888653009   1.2059128138   2.1693281842   5.6858984325   7.0756332287   4.3301542280   1.6528208724   0.5831236922   0.1801723348   1.4512888264   3.5589724295   0.3379234533   2.0832841969
 12    2.3942757856   2.3655596861   1.1745540999   2.2947093376   6.2496981677   7.5304238827   4.2036897276   1.5015694243   0.5311109495   0.1586323279   1.4857427477   3.8400693937   0.3199859561   2.2655667804
 12    2.4037672964   2.3622418693   1.1528797743   2.1509957224   5.9207789136   7.3696086726   4.2715907720   1.5683661317   0.5609728284   0.1673867773   1.5404067792   3.6096849965   0.3452295501   2.0362869364
 12    2.3831208799   2.3620393487   1.0992211372   1.9283380283   5.8008320004   7.5631403987   4.3524273481   1.5551556556   0.5590977882   0.1668547109   1.4662560251   3.5236173320   0.3193565207   2.0087957468
 12    2.2104147345   2.3975765897   1.2709911417   2.1027727652   5.6475732251   7.1509706057   4.3405755305   1.6400661939   0.5797309589   0.1793430155   1.1911326548   3.6362200840   0.2606588890   2.3053248809
 12    2.2539988943   2.3811179877   1.2388895602   2.2003888697   6.1517208291   7.6309186284   4.2566011258   1.4995826142   0.5329033628   0.1566739024   1.2146873232   3.9144568366   0.2480141148   2.4863490378
 12    2.0388222751   2.4050998936   1.5419374248   2.6809540408   6.0695037799   6.9036048640   4.0999958073   1.6355765290   0.5976100159   0.1768834985   1.1844729123   3.8860475576   0.2940867115   2.6047072886
 12    2.2766198937   2.3438814491   1.2431579778   2.1912598802   5.8494728700   7.2918517016   4.3113875551   1.6186471420   0.5761575608   0.1692845210   1.3847953174   3.6427643577   0.2960976861   2.1756088411
 12    2.5769418319   2.2607955570   1.0738496476   2.2692802239   5.9775762121   7.2380294016   4.2475508697   1.5846447521   0.5554855723   0.1665544614   1.8338774493   3.6187802335   0.4844068471   1.9566534615
 12    2.5355817054   2.2769169978   1.1038903224   2.2881285518   6.0190269484   7.2579076207   4.2046617752   1.5549564015   0.5513811560   0.1688835122   1.8169952674   3.5927255662   0.6040705604   2.0661362015
