################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.7043757906345361E-01 a         1     0     1     1     1
 -3.2837778860401273E-01 a         2     0     1     1     2
  5.1822223929611344E-01 a         3     0     1     1     3
 -3.3769896545946865E-01 a         4     0     1     1     4
  3.2531890938029406E-01 a         5     0     1     1     5
  7.5284087125318899E-01 a         6     0     1     1     6
 -3.5851578472461992E-01 a         7     0     1     1     7
  2.1637212431245550E-01 a         8     0     1     1     8
  9.5289183743366465E-02 a         9     0     1     1     9
  6.8156824446296493E-01 a        10     0     1     1    10
  5.7953289623172310E-01 a        11     0     1     1    11
 -1.6085160900335765E-01 a        12     0     1     1    12
 -6.3134353143163990E-01 a        13     0     1     1    13
  4.0219045450514229E-01 a        14     0     1     1    14
  1.4177084878733717E-02 a        15     0     1     1    15
  3.8706396551322131E-01 a        16     0     1     1    16
 -4.8246486735316590E-01 a        17     0     1     1    17
  1.8946725014994176E-01 a        18     0     1     1    18
  5.9314836726057807E-01 a        19     0     1     1    19
  1.0541249273616082E-01 a        20     0     1     1    20
 -4.1074940511369701E-02 a        21     0     2     1     1
  5.5086603075069429E-01 a        22     0     2     1     2
  9.5921113858478213E-01 a        23     0     2     1     3
  9.3724994131126116E-01 a        24     0     2     1     4
 -3.3198688752717642E-01 a        25     0     2     1     5
 -7.1057348045447444E-02 a        26     0     2     1     6
  4.3226044887185350E-01 a        27     0     2     1     7
 -2.9877170613436804E-01 a        28     0     2     1     8
  7.4328720615094757E-01 a        29     0     2     1     9
  4.9887011103589779E-01 a        30     0     2     1    10
  4.5192629689807695E-01 a        31     0     2     1    11
  5.0466831732978756E-01 a        32     0     2     1    12
 -4.3620775182670429E-01 a        33     0     2     1    13
 -8.3558865327125753E-01 a        34     0     2     1    14
  4.4631862774571496E-01 a        35     0     2     1    15
  6.4575208894083427E-02 a        36     0     2     1    16
  4.9562427814781507E-01 a        37     0     2     1    17
  5.7784319523617100E-01 a        38     0     2     1    18
  1.3955344222400071E-01 a        39     0     2     1    19
  2.4508561708630325E-01 a        40     0     2     1    20
  2.9770645942614465E-01 a        41     0     3     1     1
  4.7597563240407775E-01 a        42     0     3     1     2
 -2.1374116178328162E-01 a        43     0     3     1     3
 -2.9634882279392322E-01 a        44     0     3     1     4
 -4.7011096148606407E-01 a        45     0     3     1     5
  3.0075956522569069E-01 a        46     0     3     1     6
 -8.9965662062944463E-01 a        47     0     3     1     7
  3.6558259164902079E-01 a        48     0     3     1     8
 -4.3031404366351100E-01 a        49     0     3     1     9
  5.8514720152108790E-01 a        50     0     3     1    10
 -3.2747079897377429E-01 a        51     0     3     1    11
 -6.0588542413278967E-01 a        52     0     3     1    12
 -2.3712564422294985E-01 a        53     0     3     1    13
 -5.8848396247704798E-02 a        54     0     3     1    14
 -3.3089548258418248E-02 a        55     0     3     1    15
  2.8376209318799323E-01 a        56     0     3     1    16
  5.1443601174757703E-01 a        57     0     3     1    17
  1.8000842806939474E-01 a        58     0     3     1    18
  5.3035401944140226E-01 a        59     0     3     1    19
  9.3253349387077311E-01 a        60     0     3     1    20
 -9.5842009037858892E-03 a        61     0     4     1     1
  4.5256257140509248E-01 a        62     0     4     1     2
 -7.5622206932038111E-02 a        63     0     4     1     3
  5.6582919616406224E-01 a        64     0     4     1     4
 -9.8345053037867239E-02 a        65     0     4     1     5
 -2.1045499148855157E-01 a        66     0     4     1     6
 -1.0219163583160575E-01 a        67     0     4     1     7
 -1.9872112828113858E-01 a        68     0     4     1     8
  1.5978200471467651E-02 a        69     0     4     1     9
 -6.1079184134243525E-01 a        70     0     4     1    10
  3.5420394953451334E-01 a        71     0     4     1    11
  3.6044486116007995E-01 a        72     0     4     1    12
 -4.3030205379915987E-01 a        73     0     4     1    13
  2.3753858320114873E-01 a        74     0     4     1    14
  6.1786035985894860E-01 a        75     0     4     1    15
  2.5843030743065742E-01 a        76     0     4     1    16
  7.2784650746188451E-01 a        77     0     4     1    17
  4.9988847404411549E-02 a        78     0     4     1    18
  4.4271720703708717E-01 a        79     0     4     1    19
 -9.1878453764941281E-01 a        80     0     4     1    20
  3.5041587169912231E-01 a        81     0     5     1     1
 -7.8908530789231812E-01 a        82     0     5     1     2
 -5.8671605084372302E-01 a        83     0     5     1     3
  3.8154558237555586E-01 a        84     0     5     1     4
 -3.4102206270992891E-01 a        85     0     5     1     5
  5.1913572167721977E-01 a        86     0     5     1     6
  3.4482005447977215E-01 a        87     0     5     1     7
 -6.0074636867055975E-01 a        88     0     5     1     8
 -5.5485941763466842E-02 a        89     0     5     1     9
  1.5196183274660657E-01 a        90     0     5     1    10
  5.5541068169860774E-01 a        91     0     5     1    11
 -7.3259821138248649E-01 a        92     0     5     1    12
  5.7804769934119460E-01 a        93     0     5     1    13
  3.5783144192937005E-01 a        94     0     5     1    14
 -3.6677800793744564E-01 a        95     0     5     1    15
  4.8433828437801185E-01 a        96     0     5     1    16
  5.4741847411033084E-01 a        97     0     5     1    17
 -3.0721933525235934E-01 a        98     0     5     1    18
 -7.5084435952739489E-02 a        99     0     5     1    19
