################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.6888776624722356E-01 a         1     0     1     1     1
 -5.6140159393325605E-03 a         2     0     1     1     2
  2.7792931414332706E-01 a         3     0     1     1     3
  6.8397086905319171E-01 a         4     0     1     1     4
 -7.0802600261504023E-01 a         5     0     1     1     5
 -1.3431965461262366E-01 a         6     0     1     1     6
  6.4801058161369895E-01 a         7     0     1     1     7
  3.0331441269370030E-01 a         8     0     1     1     8
  3.1123838324226710E-01 a         9     0     1     1     9
  5.0204423239427420E-01 a        10     0     1     1    10
 -1.5681042288117603E-01 a        11     0     1     1    11
 -4.1618576591068424E-01 a        12     0     1     1    12
  4.8965395681897611E-01 a        13     0     1     1    13
 -7.7975146342447610E-01 a        14     0     1     1    14
 -5.1346596276690259E-01 a        15     0     1     1    15
 -7.3889622699483692E-01 a        16     0     1     1    16
 -2.5345677728217614E-01 a        17     0     1     1    17
 -7.3054949570729982E-03 a        18     0     1     1    18
 -5.7057907974366839E-01 a        19     0     1     1    19
 -2.3548090018489731E-02 a        20     0     1     1    20
  5.1332386473616909E-01 a        21     0     2     1     1
 -5.2994126129472262E-02 a        22     0     2     1     2
  7.6732520346755018E-01 a        23     0     2     1     3
 -6.4213485942706683E-01 a        24     0     2     1     4
  5.7434116229196130E-01 a        25     0     2     1     5
  1.7532124525648773E-01 a        26     0     2     1     6
 -3.4758429876459435E-01 a        27     0     2     1     7
  1.5438822792764154E-01 a        28     0     2     1     8
 -6.4121818252638352E-01 a        29     0     2     1     9
 -1.8342160719849085E-01 a        30     0     2     1    10
  6.3377728557675561E-01 a        31     0     2     1    11
  1.8192847493769934E-01 a        32     0     2     1    12
  2.5286888298690907E-01 a        33     0     2     1    13
  4.1745779361712843E-01 a        34     0     2     1    14
 -8.6453797268789989E-02 a        35     0     2     1    15
  3.9993134570328076E-01 a        36     0     2     1    16
  1.8462156316574629E-01 a        37     0     2     1    17
  7.2699487372258298E-01 a        38     0     2     1    18
  6.4720035989980707E-01 a        39     0     2     1    19
  1.7797912052300399E-01 a        40     0     2     1    20
 -2.1375732714556595E-01 a        41     0     3     1     1
 -7.6212854523974183E-01 a        42     0     3     1     2
 -4.4827094195213457E-01 a        43     0     3     1     3
  4.6651564272588991E-01 a        44     0     3     1     4
 -1.6521083243024848E-01 a        45     0     3     1     5
  1.4475702561275916E-01 a        46     0     3     1     6
 -6.5079760551603849E-01 a        47     0     3     1     7
 -3.8478410975255312E-01 a        48     0     3     1     8
  6.8172800893122465E-01 a        49     0     3     1     9
 -6.0216728466632186E-01 a        50     0     3     1    10
  1.2493085007599442E-01 a        51     0     3     1    11
 -3.2621870877841672E-02 a        52     0     3     1    12
 -3.9465058994757312E-03 a        53     0     3     1    13
 -7.5509368601876692E-01 a        54     0     3     1    14
 -2.9753313066818948E-01 a        55     0     3     1    15
 -1.9357417102780328E-01 a        56     0     3     1    16
  1.9711530494495633E-02 a        57     0     3     1    17
 -2.0194738146188820E-01 a        58     0     3     1    18
 -3.7663554096407847E-01 a        59     0     3     1    19
  3.4430474010598361E-01 a        60     0     3     1    20
 -2.1639724082051731E-01 a        61     0     4     1     1
  9.0356177587867270E-01 a        62     0     4     1     2
 -2.8614199073393681E-01 a        63     0     4     1     3
  3.0933698928074554E-01 a        64     0     4     1     4
  5.0292115316232988E-01 a        65     0     4     1     5
  5.9290407810395462E-02 a        66     0     4     1     6
  9.2541620707312677E-01 a        67     0     4     1     7
  4.2421961624241133E-01 a        68     0     4     1     8
  4.1052478488730243E-01 a        69     0     4     1     9
  6.3986695697207463E-01 a        70     0     4     1    10
 -9.9775445060743873E-02 a        71     0     4     1    11
  2.9420257746491979E-01 a        72     0     4     1    12
  5.0281469441703974E-01 a        73     0     4     1    13
  2.1844571808794991E-01 a        74     0     4     1    14
  3.0724133397125220E-01 a        75     0     4     1    15
  2.3251018457426612E-02 a        76     0     4     1    16
 -5.2203249982287370E-01 a        77     0     4     1    17
 -1.1665836938143720E-01 a        78     0     4     1    18
 -1.5052573214685760E-01 a        79     0     4     1    19
  8.6993598888757850E-02 a        80     0     4     1    20
 -2.7447961938649923E-01 a        81     0     5     1     1
  3.0572209029828806E-02 a        82     0     5     1     2
  3.2088265761791746E-02 a        83     0     5     1     3
  4.7796824925069710E-02 a        84     0     5     1     4
 -2.6246788237850277E-01 a        85     0     5     1     5
  1.9057829580124138E-02 a        86     0     5     1     6
 -7.4052764774887758E-02 a        87     0     5     1     7
  5.3956931914490291E-01 a        88     0     5     1     8
  9.9438653424189158E-02 a        89     0     5     1     9
 -3.8267737621970022E-01 a        90     0     5     1    10
  1.7553131377715267E-01 a        91     0     5     1    11
 -3.2137114729683547E-01 a        92     0     5     1    12
 -3.2746701700602232E-01 a        93     0     5     1    13
  1.2802282963525533E-01 a        94     0     5     1    14
 -5.1311418210125803E-01 a        95     0     5     1    15
  2.9843893137994272E-02 a        96     0     5     1    16
 -5.3886416978170384E-02 a        97     0     5     1    17
  4.0525148892525953E-01 a        98     0     5     1    18
 -7.0784466354555575E-01 a        99     0     5     1    19
 -2.2747408026044644E-01 a       100     0     5     1    20
  5.5533086536902010E-01 a       101     0     6     1     1
 -9.0937524084078680E-01 a       102     0     6     1     2
 -9.7683137083349192E-01 a       103     0     6     1     3
 -9.8145454904230434E-02 a       104     0     6     1     4
 -5.6822356142575170E-01 a       105     0     6     1     5
  1.0688939636472702E-01 a       106     0     6     1     6
 -3.7038196869136328E-02 a       107     0     6     1     7
  1.1583846425658716E-01 a       108     0     6     1     8
 -8.7286602972341609E-01 a       109     0     6     1     9
  1.2278513160022583E-01 a       110     0     6     1    10
  7.8452534399502005E-01 a       111     0     6     1    11
  9.6874091984225655E-02 a       112     0     6     1    12
 -1.2116025897211628E-01 a       113     0     6     1    13
 -2.8941065149742928E-01 a       114     0     6     1    14
  1.6883879814587746E-01 a       115     0     6     1    15
  6.1917566158141568E-01 a       116     0     6     1    16
 -2.8463650335949670E-01 a       117     0     6     1    17
  8.5952621041873045E-01 a       118     0     6     1    18
 -5.2241101480022245E-01 a       119     0     6     1    19
  3.8109973447027540E-01 a       120     0     6     1    20
  1.9637414749420632E-02 a       121     0     7     1     1
 -2.0962277574951357E-01 a       122     0     7     1     2
  5.8259199084511715E-01 a       123     0     7     1     3
 -5.2188820135654612E-01 a       124     0     7     1     4
  2.0520897511396716E-02 a       125     0     7     1     5
  1.0020012731239221E+00 a       126     0     7     1     6
 -6.3605069542176401E-02 a       127     0     7     1     7
  3.2783196240249141E-01 a       128     0     7     1     8
  6.3564996441506416E-01 a       129     0     7     1     9
  3.9444946411676167E-02 a       130     0     7     1    10
  5.1638231720821026E-01 a       131     0     7     1    11
 -8.9607218503417085E-01 a       132     0     7     1    12
 -3.8116880309403239E-01 a       133     0     7     1    13
  4.1312710380308476E-01 a       134     0     7     1    14
 -5.3848860467196080E-01 a       135     0     7     1    15
  1.6300060533532701E-01 a       136     0     7     1    16
  4.9767182607067445E-01 a       137     0     7     1    17
  4.6842712681134296E-01 a       138     0     7     1    18
 -4.6708975004561165E-01 a       139     0     7     1    19
  3.6023899287137756E-01 a       140     0     7     1    20
 -4.5458797074438040E-01 a       141     0     8     1     1
  5.4560595758770591E-01 a       142     0     8     1     2
 -5.8299416209867305E-01 a       143     0     8     1     3
  2.2696277750753044E-01 a       144     0     8     1     4
 -1.9263467370524281E-01 a       145     0     8     1     5
 -6.1935593041968640E-01 a       146     0     8     1     6
  5.5747144189550617E-02 a       147     0     8     1     7
  1.2734387291506613E-01 a       148     0     8     1     8
  1.7814200111588654E-01 a       149     0     8     1     9
  1.9545274727798795E-01 a       150     0     8     1    10
  1.5774392577849961E-01 a       151     0     8     1    11
  5.7907532776146664E-01 a       152     0     8     1    12
  3.3471477603239219E-01 a       153     0     8     1    13
  4.7701860110017685E-01 a       154     0     8     1    14
  5.6873768400271651E-01 a       155     0     8     1    15
  1.8686786424271740E-01 a       156     0     8     1    16
  7.0093073241520631E-01 a       157     0     8     1    17
 -5.5721091992837944E-02 a       158     0     8     1    18
 -1.1746244717895774E-05 a       159     0     8     1    19
  1.9218709356400809E-01 a       160     0     8     1    20
 -2.9736469112763508E-01 a       161     0     9     1     1
 -3.1642618684907597E-01 a       162     0     9     1     2
  1.4105109985021463E-01 a       163     0     9     1     3
 -1.6407703283040240E-01 a       164     0     9     1     4
 -3.6871482466881195E-01 a       165     0     9     1     5
  7.1665914458816193E-01 a       166     0     9     1     6
  2.4238461215920584E-01 a       167     0     9     1     7
 -5.8745176329267748E-02 a       168     0     9     1     8
 -1.0814082491626108E-01 a       169     0     9     1     9
  6.1474482256841538E-02 a       170     0     9     1    10
  1.4118976418290505E-01 a       171     0     9     1    11
 -1.6783865513454824E-01 a       172     0     9     1    12
 -7.1467181909553612E-01 a       173     0     9     1    13
 -7.6066593727612236E-02 a       174     0     9     1    14
  3.8791059731561106E-01 a       175     0     9     1    15
 -3.3716243761997461E-01 a       176     0     9     1    16
 -3.3865884606465330E-01 a       177     0     9     1    17
 -5.6069867273499896E-01 a       178     0     9     1    18
 -7.9975475035701227E-01 a       179     0     9     1    19
 -5.5542669656180883E-02 a       180     0     9     1    20
