################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.6680190221501187E-01 a         1     0     1     1     1
 -2.2319661903469470E-01 a         2     0     1     1     2
  5.2347668213608201E-01 a         3     0     1     1     3
 -4.3568375601999365E-01 a         4     0     1     1     4
  4.4319232708591078E-01 a         5     0     1     1     5
  7.1880438167376870E-01 a         6     0     1     1     6
 -2.4920071654960869E-02 a         7     0     1     1     7
 -1.7626344774178508E-03 a         8     0     1     1     8
 -1.3324466006018085E-01 a         9     0     1     1     9
  3.8744314460416912E-01 a        10     0     1     1    10
  6.3376361006358173E-01 a        11     0     1     1    11
 -2.8215274943651053E-01 a        12     0     1     1    12
 -7.8196664497949597E-01 a        13     0     1     1    13
  7.1858620660784911E-01 a        14     0     1     1    14
 -1.6224149970282598E-01 a        15     0     1     1    15
  3.8146399694991767E-01 a        16     0     1     1    16
 -4.6252710320633939E-01 a        17     0     1     1    17
  4.9855455485188305E-01 a        18     0     1     1    18
  5.6931049951817214E-01 a        19     0     1     1    19
  1.8353964820303240E-01 a        20     0     1     1    20
  8.0067847585024984E-02 a        21     0     2     1     1
  6.0048120511475778E-01 a        22     0     2     1     2
  6.9495845061925654E-01 a        23     0     2     1     3
  7.3992035698785064E-01 a        24     0     2     1     4
 -5.3939579575308449E-01 a        25     0     2     1     5
  1.7097226330586478E-02 a        26     0     2     1     6
  3.0745963587849667E-01 a        27     0     2     1     7
 -6.8705179974699382E-01 a        28     0     2     1     8
  6.8001100501036904E-01 a        29     0     2     1     9
  4.1815745600600451E-01 a        30     0     2     1    10
  5.4117396167875897E-01 a        31     0     2     1    11
  6.3332015719759505E-01 a        32     0     2     1    12
 -3.1417139601340149E-01 a        33     0     2     1    13
 -6.9343552183326984E-01 a        34     0     2     1    14
  1.1815463720926861E-01 a        35     0     2     1    15
 -1.9033707837901315E-01 a        36     0     2     1    16
  5.1546747235480184E-01 a        37     0     2     1    17
  5.0246690376759606E-01 a        38     0     2     1    18
 -1.8285796615007767E-02 a        39     0     2     1    19
 -7.4298917781657300E-02 a        40     0     2     1    20
  4.9543853997526355E-01 a        41     0     3     1     1
  6.2425736392927944E-01 a        42     0     3     1     2
 -2.4036989242768197E-01 a        43     0     3     1     3
 -1.5667438797155106E-01 a        44     0     3     1     4
 -4.7092907729385775E-01 a        45     0     3     1     5
  3.2436808377665172E-01 a        46     0     3     1     6
 -6.1778394848865348E-01 a        47     0     3     1     7
  2.1534388050579595E-01 a        48     0     3     1     8
 -1.3049022336467966E-01 a        49     0     3     1     9
  5.7155328796401139E-01 a        50     0     3     1    10
 -4.6063051911512592E-01 a        51     0     3     1    11
 -4.8087960179038408E-01 a        52     0     3     1    12
 -4.0692944579098167E-01 a        53     0     3     1    13
 -1.3216993152888457E-01 a        54     0     3     1    14
  1.3015174362212056E-02 a        55     0     3     1    15
  2.5125923255494187E-01 a        56     0     3     1    16
  6.9320115544817784E-01 a        57     0     3     1    17
  1.9673849511855648E-01 a        58     0     3     1    18
  5.2150610832096733E-01 a        59     0     3     1    19
  7.0233223338653006E-01 a        60     0     3     1    20
  3.1499548674498107E-01 a        61     0     4     1     1
  5.1199336310919685E-01 a        62     0     4     1     2
 -1.7770181631301823E-01 a        63     0     4     1     3
  4.8099538803327779E-01 a        64     0     4     1     4
 -9.1171225019137492E-02 a        65     0     4     1     5
 -3.6450616037164768E-01 a        66     0     4     1     6
 -1.7438173930979051E-01 a        67     0     4     1     7
 -2.9741355716054263E-01 a        68     0     4     1     8
 -1.2911450236802863E-01 a        69     0     4     1     9
 -4.5328409705992068E-01 a        70     0     4     1    10
  3.5198346640174322E-01 a        71     0     4     1    11
  4.7690216839421290E-01 a        72     0     4     1    12
 -3.7952373437238029E-01 a        73     0     4     1    13
  8.1890137712461925E-02 a        74     0     4     1    14
  5.7555586300801675E-01 a        75     0     4     1    15
  7.3948349788565804E-01 a        76     0     4     1    16
  6.4011378842924893E-01 a        77     0     4     1    17
  9.8751930475487429E-02 a        78     0     4     1    18
  3.6634671234924315E-01 a        79     0     4     1    19
 -5.4712330194255365E-01 a        80     0     4     1    20
  1.9586393194022836E-01 a        81     0     5     1     1
 -9.3659324469548044E-01 a        82     0     5     1     2
 -6.0766109443314087E-01 a        83     0     5     1     3
  5.2786882296466420E-01 a        84     0     5     1     4
 -5.7585599724469094E-01 a        85     0     5     1     5
  6.9341939755960058E-01 a        86     0     5     1     6
  1.1634672018076521E-01 a        87     0     5     1     7
 -5.3651173010048592E-01 a        88     0     5     1     8
  3.4044867140677726E-01 a        89     0     5     1     9
  5.6948614167604994E-01 a        90     0     5     1    10
  3.9691140869352581E-01 a        91     0     5     1    11
 -5.9124127725679554E-01 a        92     0     5     1    12
  4.4893387169107718E-01 a        93     0     5     1    13
  3.3554594373954097E-02 a        94     0     5     1    14
 -3.1354865472275439E-01 a        95     0     5     1    15
  4.2214084408765723E-01 a        96     0     5     1    16
  3.7215512265860556E-01 a        97     0     5     1    17
 -6.7672963478851667E-01 a        98     0     5     1    18
 -4.8764745501932055E-01 a        99     0     5     1    19
