################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.4450204706041907E-01 a         1     0     1     1     1
 -3.7604026477291319E-01 a         2     0     1     1     2
  2.4268862622631349E-01 a         3     0     1     1     3
  8.1503565945101519E-01 a         4     0     1     1     4
 -6.0821359226189897E-01 a         5     0     1     1     5
 -3.6443460661909560E-01 a         6     0     1     1     6
  6.6894618836464126E-01 a         7     0     1     1     7
  3.6275393465824685E-01 a         8     0     1     1     8
  1.7709059014183728E-01 a         9     0     1     1     9
  6.8832273856778781E-01 a        10     0     1     1    10
 -6.5265898488627905E-02 a        11     0     1     1    11
 -4.2123792664534543E-01 a        12     0     1     1    12
  5.3018068766338966E-01 a        13     0     1     1    13
 -7.4552513014763655E-01 a        14     0     1     1    14
 -6.7561175056687839E-01 a        15     0     1     1    15
 -7.2085332292370841E-01 a        16     0     1     1    16
 -3.1902871804161748E-01 a        17     0     1     1    17
 -2.8774369341547634E-01 a        18     0     1     1    18
 -5.4477705794497178E-01 a        19     0     1     1    19
 -1.2043317422049490E-01 a        20     0     1     1    20
  5.9468600355078216E-01 a        21     0     2     1     1
 -1.4919047373969174E-01 a        22     0     2     1     2
  5.4319213950248435E-01 a        23     0     2     1     3
 -4.7107024391921015E-01 a        24     0     2     1     4
  1.8235944153178410E-01 a        25     0     2     1     5
  1.8415945538944223E-01 a        26     0     2     1     6
 -4.5407482934563481E-01 a        27     0     2     1     7
  4.2493728285918475E-01 a        28     0     2     1     8
 -8.3614967025076925E-01 a        29     0     2     1     9
 -1.5552988189742467E-01 a        30     0     2     1    10
  6.7986285048018669E-01 a        31     0     2     1    11
  9.1135166468559875E-02 a        32     0     2     1    12
  3.2104278883502896E-01 a        33     0     2     1    13
  3.9235438494872421E-01 a        34     0     2     1    14
 -4.0680630765173409E-01 a        35     0     2     1    15
  3.3159328543973376E-01 a        36     0     2     1    16
  1.8708619341398591E-01 a        37     0     2     1    17
  4.2526808489934770E-01 a        38     0     2     1    18
  9.8413092655826651E-01 a        39     0     2     1    19
  1.4922391129583104E-01 a        40     0     2     1    20
 -1.9162804039492504E-01 a        41     0     3     1     1
 -7.0724551290764326E-01 a        42     0     3     1     2
 -6.4001880020314994E-01 a        43     0     3     1     3
  6.4310204676738802E-01 a        44     0     3     1     4
 -1.8475967152290960E-02 a        45     0     3     1     5
  9.8870779767275055E-02 a        46     0     3     1     6
 -3.0259526732405834E-01 a        47     0     3     1     7
 -2.2128447647426758E-01 a        48     0     3     1     8
  7.6809853446183673E-01 a        49     0     3     1     9
 -4.8607951968369661E-01 a        50     0     3     1    10
 -3.0417967424110626E-01 a        51     0     3     1    11
 -1.6459184550857282E-02 a        52     0     3     1    12
 -2.1126884679069544E-01 a        53     0     3     1    13
 -8.0339638058044616E-01 a        54     0     3     1    14
 -3.3842345052725847E-01 a        55     0     3     1    15
 -3.4500713536268535E-01 a        56     0     3     1    16
  9.8139405908024835E-02 a        57     0     3     1    17
 -9.5220202577792734E-02 a        58     0     3     1    18
 -2.0557958114996111E-01 a        59     0     3     1    19
  2.8652155600242968E-01 a        60     0     3     1    20
 -2.9695146574585274E-01 a        61     0     4     1     1
  1.0666439910900374E+00 a        62     0     4     1     2
 -2.2964738019271796E-01 a        63     0     4     1     3
  5.6510541656873670E-01 a        64     0     4     1     4
  3.2801568297230688E-01 a        65     0     4     1     5
 -1.4825050347648946E-01 a        66     0     4     1     6
  8.5618352075886417E-01 a        67     0     4     1     7
  2.3386633945043828E-01 a        68     0     4     1     8
  5.3417126020621986E-01 a        69     0     4     1     9
  6.7758989558186822E-01 a        70     0     4     1    10
  1.0105835167436991E-01 a        71     0     4     1    11
  3.1806642867666718E-01 a        72     0     4     1    12
  8.1655436256647951E-01 a        73     0     4     1    13
  2.7390142933601863E-01 a        74     0     4     1    14
  3.4537468313274411E-01 a        75     0     4     1    15
  5.1512444556340198E-01 a        76     0     4     1    16
 -6.8009215856949301E-01 a        77     0     4     1    17
 -3.3748371773276942E-01 a        78     0     4     1    18
 -5.6398570133277197E-02 a        79     0     4     1    19
 -1.1838998470244468E-01 a        80     0     4     1    20
 -1.6661868896475782E-01 a        81     0     5     1     1
  1.6949225279461386E-01 a        82     0     5     1     2
  1.2210596963993492E-01 a        83     0     5     1     3
  8.2972857717666951E-02 a        84     0     5     1     4
 -3.5229844039190200E-01 a        85     0     5     1     5
  1.3802208120171600E-01 a        86     0     5     1     6
 -1.6392794864970045E-01 a        87     0     5     1     7
  5.0828665173806120E-01 a        88     0     5     1     8
  1.4619056337843311E-01 a        89     0     5     1     9
 -4.4007226124499799E-01 a        90     0     5     1    10
  2.5797875911436879E-01 a        91     0     5     1    11
 -3.2496128257626311E-01 a        92     0     5     1    12
 -2.3237664903567859E-01 a        93     0     5     1    13
  1.6397080579122086E-01 a        94     0     5     1    14
 -5.0937590976914204E-01 a        95     0     5     1    15
 -5.9789151070111519E-02 a        96     0     5     1    16
  1.4591314674196690E-01 a        97     0     5     1    17
  5.6142188163659357E-01 a        98     0     5     1    18
 -7.0392628649026867E-01 a        99     0     5     1    19
 -2.2937591000634089E-01 a       100     0     5     1    20
  5.5748416734750561E-01 a       101     0     6     1     1
 -9.5190982777784205E-01 a       102     0     6     1     2
 -7.9087907521421874E-01 a       103     0     6     1     3
  9.4506838889673664E-02 a       104     0     6     1     4
 -3.8999309479645100E-01 a       105     0     6     1     5
  3.6574544729546334E-02 a       106     0     6     1     6
 -7.1087628777441276E-03 a       107     0     6     1     7
  3.9435803963869220E-01 a       108     0     6     1     8
 -7.4916386355852860E-01 a       109     0     6     1     9
  2.1563798643191462E-01 a       110     0     6     1    10
  6.5361697810033503E-01 a       111     0     6     1    11
