################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6658696329650818E-01 a         1     0     1     1     1
  2.0233985287594205E-02 a         2     0     1     1     2
 -7.9007423116396358E-01 a         3     0     1     1     3
 -7.2672965996683414E-01 a         4     0     1     1     4
 -7.3965588898924040E-01 a         5     0     1     1     5
  1.3735080693265009E-01 a         6     0     1     1     6
 -4.9452925129189662E-01 a         7     0     1     1     7
  6.0550290579342281E-01 a         8     0     1     1     8
  3.3063228826427471E-01 a         9     0     1     1     9
  1.2344386349471972E+00 a        10     0     1     1    10
 -7.1720550736594624E-01 a        11     0     1     1    11
 -3.2463351033671112E-01 a        12     0     1     1    12
  1.8067143449978157E-01 a        13     0     1     1    13
 -1.6851394023955676E-01 a        14     0     1     1    14
 -4.6615327646125365E-01 a        15     0     1     1    15
  1.6976672690034272E-01 a        16     0     1     1    16
 -1.0064756694714851E+00 a        17     0     1     1    17
 -5.1340360635489979E-01 a        18     0     1     1    18
  9.8986267143697876E-02 a        19     0     1     1    19
  3.1609535433412361E-01 a        20     0     1     1    20
 -5.8010728808939538E-01 a        21     0     2     1     1
 -5.3475351698469620E-01 a        22     0     2     1     2
  4.4083557376868437E-01 a        23     0     2     1     3
  5.0242180191915939E-02 a        24     0     2     1     4
 -4.0280459172351718E-01 a        25     0     2     1     5
  3.1562592293097996E-01 a        26     0     2     1     6
  2.7629848125966128E-01 a        27     0     2     1     7
 -2.3580694685443743E-01 a        28     0     2     1     8
 -6.1063798939999059E-01 a        29     0     2     1     9
  6.7650817985079914E-01 a        30     0     2     1    10
 -9.9841822625762977E-01 a        31     0     2     1    11
  3.8344286078931200E-01 a        32     0     2     1    12
  6.2915955050622729E-01 a        33     0     2     1    13
  8.1029651085428733E-01 a        34     0     2     1    14
 -2.9682533504364356E-01 a        35     0     2     1    15
  4.7177021422576682E-02 a        36     0     2     1    16
  3.5980536531534663E-01 a        37     0     2     1    17
  4.8029169495287960E-01 a        38     0     2     1    18
  8.7492709639617108E-03 a        39     0     2     1    19
 -4.3875698552180065E-01 a        40     0     2     1    20
 -6.6794582634344929E-02 a        41     0     3     1     1
 -3.3056511930782984E-01 a        42     0     3     1     2
  5.7309182943171133E-01 a        43     0     3     1     3
  4.1159162126110210E-01 a        44     0     3     1     4
 -7.4174490027076412E-01 a        45     0     3     1     5
 -5.4405034553829146E-01 a        46     0     3     1     6
 -2.1854496173946825E-01 a        47     0     3     1     7
  6.5486055129250043E-01 a        48     0     3     1     8
  1.8974575766065827E-01 a        49     0     3     1     9
 -4.9910584779612988E-01 a        50     0     3     1    10
  1.1603871817634490E+00 a        51     0     3     1    11
 -3.7111300759498728E-01 a        52     0     3     1    12
 -3.9582394447032887E-01 a        53     0     3     1    13
 -2.8237293637186439E-02 a        54     0     3     1    14
  7.1028304222891225E-01 a        55     0     3     1    15
  1.0731500469664254E-01 a        56     0     3     1    16
  7.5438759068339967E-01 a        57     0     3     1    17
 -2.7124918238352058E-01 a        58     0     3     1    18
 -2.4817826859424810E-01 a        59     0     3     1    19
  9.4686613264780561E-02 a        60     0     3     1    20
 -2.1903284823197433E-01 a        61     0     4     1     1
 -1.9757643480162741E-02 a        62     0     4     1     2
  1.1735957678998024E-01 a        63     0     4     1     3
 -2.1192696611398720E-01 a        64     0     4     1     4
  4.9944222888483986E-01 a        65     0     4     1     5
 -2.0864109398273413E-02 a        66     0     4     1     6
 -5.4396304979832910E-01 a        67     0     4     1     7
  5.6444717781590859E-01 a        68     0     4     1     8
 -3.1216264350755157E-01 a        69     0     4     1     9
