################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8299211358936504E-01 a         1     0     1     1     1
  8.6034548421051613E-02 a         2     0     1     1     2
 -6.0578610001708633E-01 a         3     0     1     1     3
 -6.7287705687087473E-01 a         4     0     1     1     4
 -7.2227118081149921E-01 a         5     0     1     1     5
  4.9083745287761523E-03 a         6     0     1     1     6
 -4.5637331979729878E-01 a         7     0     1     1     7
  5.9700279185293104E-01 a         8     0     1     1     8
  2.2873550047018171E-01 a         9     0     1     1     9
  1.1640897422649035E+00 a        10     0     1     1    10
 -6.8632748892276629E-01 a        11     0     1     1    11
 -3.2505119772190078E-01 a        12     0     1     1    12
  1.5449757791910060E-02 a        13     0     1     1    13
 -2.1606041013620933E-01 a        14     0     1     1    14
 -3.9322146023212234E-01 a        15     0     1     1    15
  1.8146505912151142E-01 a        16     0     1     1    16
 -8.5779722463893071E-01 a        17     0     1     1    17
 -5.7737767358349013E-01 a        18     0     1     1    18
  1.7742247476106887E-01 a        19     0     1     1    19
  2.9234667086501587E-01 a        20     0     1     1    20
 -5.1412332343080969E-01 a        21     0     2     1     1
 -4.4077356596995376E-01 a        22     0     2     1     2
  1.9429147609243361E-01 a        23     0     2     1     3
  9.1801827416453458E-02 a        24     0     2     1     4
 -4.3315434724276064E-01 a        25     0     2     1     5
  3.7618948945690994E-01 a        26     0     2     1     6
  2.5837296267469656E-01 a        27     0     2     1     7
 -1.8732145457562585E-01 a        28     0     2     1     8
 -6.4833735220756694E-01 a        29     0     2     1     9
  6.0589602733231274E-01 a        30     0     2     1    10
 -9.1466266220101033E-01 a        31     0     2     1    11
  4.3054456084659776E-01 a        32     0     2     1    12
  5.9434212724993074E-01 a        33     0     2     1    13
  7.6911407906705365E-01 a        34     0     2     1    14
 -2.5444569518841864E-01 a        35     0     2     1    15
 -2.7680883580581517E-02 a        36     0     2     1    16
  3.7367125433213866E-01 a        37     0     2     1    17
  5.1926692582839207E-01 a        38     0     2     1    18
 -3.5363325732594007E-02 a        39     0     2     1    19
 -4.2653629190342607E-01 a        40     0     2     1    20
 -5.9561158134050024E-02 a        41     0     3     1     1
