################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.6661763385919504E-01 a         1     0     1     1     1
  1.6229544348402744E-01 a         2     0     1     1     2
 -5.4669005498015744E-01 a         3     0     1     1     3
 -6.2862884852417322E-01 a         4     0     1     1     4
 -6.9692351397554153E-01 a         5     0     1     1     5
 -4.1779004828454563E-02 a         6     0     1     1     6
 -4.5855546859807927E-01 a         7     0     1     1     7
  5.6296661130896541E-01 a         8     0     1     1     8
  2.1193159247559770E-01 a         9     0     1     1     9
  1.1451583720439973E+00 a        10     0     1     1    10
 -6.3651454783286909E-01 a        11     0     1     1    11
 -3.1914904468237820E-01 a        12     0     1     1    12
 -6.7403297018515773E-02 a        13     0     1     1    13
 -1.7653157806375233E-01 a        14     0     1     1    14
 -3.4350951198766333E-01 a        15     0     1     1    15
  1.9043634550591576E-01 a        16     0     1     1    16
 -7.7969954511873429E-01 a        17     0     1     1    17
 -6.1902061465737879E-01 a        18     0     1     1    18
  2.6790631274991944E-01 a        19     0     1     1    19
  3.0590277072987659E-01 a        20     0     1     1    20
 -4.7356262868757454E-01 a        21     0     2     1     1
 -4.0220810024672815E-01 a        22     0     2     1     2
  6.2328298757800410E-02 a        23     0     2     1     3
  9.2779617401871614E-02 a        24     0     2     1     4
 -4.7100032222948107E-01 a        25     0     2     1     5
  3.8571544496477339E-01 a        26     0     2     1     6
  2.7425600004924805E-01 a        27     0     2     1     7
 -1.5319317994795750E-01 a        28     0     2     1     8
 -6.1642293074431787E-01 a        29     0     2     1     9
  6.0184602119587793E-01 a        30     0     2     1    10
 -9.0004750099395192E-01 a        31     0     2     1    11
  4.3873902353109745E-01 a        32     0     2     1    12
  5.7228773085442430E-01 a        33     0     2     1    13
  7.2535889636565443E-01 a        34     0     2     1    14
 -2.2997649927785643E-01 a        35     0     2     1    15
 -5.5389560033292581E-02 a        36     0     2     1    16
  3.2519928166584627E-01 a        37     0     2     1    17
  5.0661694252310507E-01 a        38     0     2     1    18
 -7.0682803017729848E-02 a        39     0     2     1    19
 -4.5440173438090381E-01 a        40     0     2     1    20
 -8.8181970057065878E-02 a        41     0     3     1     1
 -3.3351727740371018E-01 a        42     0     3     1     2
  3.7493683657047344E-01 a        43     0     3     1     3
  3.1234048683885951E-01 a        44     0     3     1     4
 -6.2373038243299694E-01 a        45     0     3     1     5
 -5.2121626880795968E-01 a        46     0     3     1     6
 -2.2115296920910946E-01 a        47     0     3     1     7
  5.0308252849939472E-01 a        48     0     3     1     8
  8.1642040312096653E-02 a        49     0     3     1     9
 -3.3379894325699677E-01 a        50     0     3     1    10
  9.9605144534735823E-01 a        51     0     3     1    11
 -3.4652374378473116E-01 a        52     0     3     1    12
 -3.9940611586428126E-01 a        53     0     3     1    13
 -1.6747718405896289E-01 a        54     0     3     1    14
  6.9917021389353362E-01 a        55     0     3     1    15
  1.7200441021246163E-01 a        56     0     3     1    16
  7.2186353235713530E-01 a        57     0     3     1    17
 -3.4926836758021235E-01 a        58     0     3     1    18
 -3.7003633053856781E-02 a        59     0     3     1    19
 -8.2519057109877211E-02 a        60     0     3     1    20
 -2.9120755484951161E-01 a        61     0     4     1     1
 -3.8284502878405749E-02 a        62     0     4     1     2
  1.8762801641600532E-01 a        63     0     4     1     3
 -9.6331477628636433E-02 a        64     0     4     1     4
  5.1979969473063414E-01 a        65     0     4     1     5
 -8.8692825982866624E-02 a        66     0     4     1     6
 -4.8219833165381687E-01 a        67     0     4     1     7
  4.3680023739882928E-01 a        68     0     4     1     8
 -3.9746853014015232E-01 a        69     0     4     1     9
  7.7748595159803224E-01 a        70     0     4     1    10
 -5.9228096748630699E-01 a        71     0     4     1    11
  1.6924770880665618E-01 a        72     0     4     1    12
 -1.1224856153021143E-01 a        73     0     4     1    13
 -7.6204044867272322E-02 a        74     0     4     1    14
  1.1585282715245811E-01 a        75     0     4     1    15
  1.9155158840762221E-01 a        76     0     4     1    16
 -3.9178861649978658E-01 a        77     0     4     1    17
  1.2766406297738481E-01 a        78     0     4     1    18
  1.1493529741369459E+00 a        79     0     4     1    19
 -6.0864819031986046E-02 a        80     0     4     1    20
 -4.3158322604148086E-01 a        81     0     5     1     1
  8.9475430083260887E-01 a        82     0     5     1     2
 -9.7759512956645866E-02 a        83     0     5     1     3
 -6.8852797201459714E-01 a        84     0     5     1     4
 -3.7400227518625939E-01 a        85     0     5     1     5
  5.1306651998003450E-01 a        86     0     5     1     6
  1.4107104793528569E-01 a        87     0     5     1     7
 -6.0505882238369801E-01 a        88     0     5     1     8
  1.6748779499125507E-02 a        89     0     5     1     9
  4.2547670544760890E-01 a        90     0     5     1    10
  1.0234727126152785E+00 a        91     0     5     1    11
 -6.6144460474711092E-02 a        92     0     5     1    12
  2.6908097294316796E-01 a        93     0     5     1    13
  7.1113162126703111E-01 a        94     0     5     1    14
 -1.7395097211638949E-01 a        95     0     5     1    15
 -1.9815919217451586E-01 a        96     0     5     1    16
 -6.7936980972251582E-01 a        97     0     5     1    17
 -8.2082071086555053E-01 a        98     0     5     1    18
  7.9886029493062838E-01 a        99     0     5     1    19
  1.0737025548027676E-01 a       100     0     5     1    20
  5.8112924591427695E-01 a       101     0     6     1     1
 -5.1036394006040342E-01 a       102     0     6     1     2
 -3.6083783525988633E-01 a       103     0     6     1     3
  2.4831820284237024E-01 a       104     0     6     1     4
 -8.8554028118587447E-01 a       105     0     6     1     5
 -4.6080730143051613E-01 a       106     0     6     1     6
  3.1743594485769538E-01 a       107     0     6     1     7
  8.7052801981948891E-01 a       108     0     6     1     8
  6.4339506001495801E-03 a       109     0     6     1     9
 -4.2210491295752828E-01 a       110     0     6     1    10
  8.4704959771647337E-01 a       111     0     6     1    11
  9.2057731255371456E-01 a       112     0     6     1    12
  7.5431137859668415E-02 a       113     0     6     1    13
 -2.8677928414587373E-01 a       114     0     6     1    14
  3.6785257690623346E-01 a       115     0     6     1    15
 -2.4192764530979596E-01 a       116     0     6     1    16
  6.9605504601936219E-01 a       117     0     6     1    17
 -5.7697010016225869E-01 a       118     0     6     1    18
  3.4274212695020945E-01 a       119     0     6     1    19
  7.1242657565840473E-02 a       120     0     6     1    20
 -4.6122790313959039E-01 a       121     0     7     1     1
  6.9297039100921454E-01 a       122     0     7     1     2
  6.2032795505965166E-01 a       123     0     7     1     3
 -7.0653095167653016E-02 a       124     0     7     1     4
  7.0147151479978420E-01 a       125     0     7     1     5
  7.5863673171839885E-01 a       126     0     7     1     6
 -1.1197090309963255E-02 a       127     0     7     1     7
 -3.8672025355356265E-01 a       128     0     7     1     8
 -3.2967009042719436E-01 a       129     0     7     1     9
 -1.9085162056077395E-01 a       130     0     7     1    10
  5.5285117367201826E-02 a       131     0     7     1    11
 -2.4466764495543533E-01 a       132     0     7     1    12
 -1.6620993871831813E-01 a       133     0     7     1    13
  5.0894910212635347E-01 a       134     0     7     1    14
  2.2072522249740270E-01 a       135     0     7     1    15
 -3.1441770469236480E-01 a       136     0     7     1    16
 -2.2312151001329578E-01 a       137     0     7     1    17
 -1.8515379083873421E-01 a       138     0     7     1    18
  1.2420003486128668E+00 a       139     0     7     1    19
 -1.9654971753198786E-01 a       140     0     7     1    20
  4.8194659461851719E-01 a       141     0     8     1     1
 -2.1219921696296362E-01 a       142     0     8     1     2
 -6.9001015704179192E-01 a       143     0     8     1     3
  4.6641016938908331E-01 a       144     0     8     1     4
  1.1416841343324982E-01 a       145     0     8     1     5
 -6.6320272817920078E-01 a       146     0     8     1     6
  9.4761725805704533E-01 a       147     0     8     1     7
 -1.2314858783967380E+00 a       148     0     8     1     8
 -3.7667952597210069E-01 a       149     0     8     1     9
  3.7650376306049560E-01 a       150     0     8     1    10
 -1.8117304756563293E-01 a       151     0     8     1    11
 -4.2194147102400387E-01 a       152     0     8     1    12
 -3.6741459346227710E-02 a       153     0     8     1    13
  5.7318917917704874E-02 a       154     0     8     1    14
  8.9860717739230389E-01 a       155     0     8     1    15
  6.3919439457282412E-01 a       156     0     8     1    16
 -7.9675004361826562E-02 a       157     0     8     1    17
 -8.3726727539171553E-01 a       158     0     8     1    18
  1.0495885727183575E-01 a       159     0     8     1    19
 -2.3402527218470002E-02 a       160     0     8     1    20
  3.1446153042891023E-01 a       161     0     9     1     1
 -9.1289705698355306E-01 a       162     0     9     1     2
  5.6903943586115102E-01 a       163     0     9     1     3
 -5.1708829627657681E-02 a       164     0     9     1     4
  5.0649360315224401E-01 a       165     0     9     1     5
  6.2250944754288406E-01 a       166     0     9     1     6
