################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8577207044816244E-01 a         1     0     1     1     1
  1.0528839536545962E+00 a         2     0     1     1     2
 -5.0888170719830739E-01 a         3     0     1     1     3
 -7.6802632448574243E-02 a         4     0     1     1     4
  8.6890679579676514E-02 a         5     0     1     1     5
  9.5358911803337457E-02 a         6     0     1     1     6
  1.6378992666361769E-01 a         7     0     1     1     7
  1.6196094131232522E-01 a         8     0     1     1     8
  9.0995145546107647E-01 a         9     0     1     1     9
  6.1390889420853378E-01 a        10     0     1     1    10
  3.2507450096979751E-01 a        11     0     1     1    11
  2.3977691854949787E-01 a        12     0     1     1    12
 -6.2895508418239654E-02 a        13     0     1     1    13
  4.4628742183073994E-01 a        14     0     1     1    14
 -5.5788546132670946E-01 a        15     0     1     1    15
  4.6671113661923264E-01 a        16     0     1     1    16
 -1.2961217792159352E-01 a        17     0     1     1    17
  6.6181518145366336E-01 a        18     0     1     1    18
 -1.8071048742923226E-01 a        19     0     1     1    19
  3.6050781831947271E-01 a        20     0     1     1    20
 -2.6641146031090734E-01 a        21     0     2     1     1
  9.7595708251554905E-02 a        22     0     2     1     2
 -4.5754346663687752E-02 a        23     0     2     1     3
  1.6957091138971317E-01 a        24     0     2     1     4
 -1.6560839115013815E-01 a        25     0     2     1     5
  6.6971619373300162E-01 a        26     0     2     1     6
 -3.3038593024625684E-01 a        27     0     2     1     7
 -3.0685033097017739E-01 a        28     0     2     1     8
 -3.6724568130153828E-01 a        29     0     2     1     9
 -2.6203404192446306E-01 a        30     0     2     1    10
  8.4754860246029295E-02 a        31     0     2     1    11
  8.7217553586868424E-01 a        32     0     2     1    12
  5.2053993893057859E-01 a        33     0     2     1    13
 -4.8844638355461989E-01 a        34     0     2     1    14
  1.5834515564008159E-01 a        35     0     2     1    15
 -3.6888361286580390E-01 a        36     0     2     1    16
  3.8184763598154131E-01 a        37     0     2     1    17
  2.1141169623644759E-01 a        38     0     2     1    18
  6.2266833988044579E-01 a        39     0     2     1    19
 -2.2724806819773669E-02 a        40     0     2     1    20
 -5.6700199470856616E-01 a        41     0     3     1     1
 -6.7913592440517534E-01 a        42     0     3     1     2
  9.0081425484522792E-01 a        43     0     3     1     3
  6.2924239419844163E-01 a        44     0     3     1     4
  7.2643474876372238E-01 a        45     0     3     1     5
 -2.0838040100747357E-01 a        46     0     3     1     6
  4.1354223008505481E-01 a        47     0     3     1     7
 -8.9481162289908114E-03 a        48     0     3     1     8
  4.1045609112729459E-01 a        49     0     3     1     9
  2.7921048904669726E-01 a        50     0     3     1    10
 -5.4823370263367831E-02 a        51     0     3     1    11
 -7.0832582540845213E-01 a        52     0     3     1    12
  8.5499427290689001E-01 a        53     0     3     1    13
  1.6036399133620891E-01 a        54     0     3     1    14
 -8.3363916071467992E-01 a        55     0     3     1    15
  5.5061584222607363E-01 a        56     0     3     1    16
  3.5938111710729352E-02 a        57     0     3     1    17
  1.3214777127194552E-01 a        58     0     3     1    18
 -5.0742876040438389E-01 a        59     0     3     1    19
  1.2742773992563268E+00 a        60     0     3     1    20
  2.3735525545750669E-01 a        61     0     4     1     1
 -2.1755064090869919E-01 a        62     0     4     1     2
 -6.2507236001686428E-01 a        63     0     4     1     3
 -9.8759028917028799E-02 a        64     0     4     1     4
 -1.0020113545326486E+00 a        65     0     4     1     5
  7.9231672865214386E-01 a        66     0     4     1     6
  4.2986608258855341E-01 a        67     0     4     1     7
  2.6096868989572947E-01 a        68     0     4     1     8
  4.2379810033192850E-01 a        69     0     4     1     9
  9.1431072361854271E-01 a        70     0     4     1    10
 -4.3333809709117138E-01 a        71     0     4     1    11
 -4.4797662068309679E-01 a        72     0     4     1    12
  1.1993279450698734E-01 a        73     0     4     1    13
  4.1300112324808252E-01 a        74     0     4     1    14
 -1.0265753467462586E+00 a        75     0     4     1    15
 -4.1507997268219254E-01 a        76     0     4     1    16
 -1.4415300208207074E-01 a        77     0     4     1    17
 -8.2861598751764659E-02 a        78     0     4     1    18
 -3.6380433579368282E-01 a        79     0     4     1    19
 -6.2746293670640862E-01 a        80     0     4     1    20
  6.9250830411278319E-01 a        81     0     5     1     1
 -1.8296787599809135E-02 a        82     0     5     1     2
  6.0895613550808381E-01 a        83     0     5     1     3
 -2.4399591028106207E-01 a        84     0     5     1     4
  1.6977624707386255E-01 a        85     0     5     1     5
 -2.9054980689072701E-01 a        86     0     5     1     6
  2.6875768803649414E-01 a        87     0     5     1     7
  4.6080175614924646E-01 a        88     0     5     1     8
  2.5256000863523237E-01 a        89     0     5     1     9
 -5.0520811606524407E-01 a        90     0     5     1    10
 -3.7109850213034717E-01 a        91     0     5     1    11
 -1.0413039891339099E-01 a        92     0     5     1    12
 -4.2608867966967662E-01 a        93     0     5     1    13
  4.4772031487110930E-01 a        94     0     5     1    14
  5.8835412555934963E-01 a        95     0     5     1    15
 -1.3123741752217194E-01 a        96     0     5     1    16
  5.8191861690360591E-01 a        97     0     5     1    17
  1.5455497963177681E-01 a        98     0     5     1    18
  2.9651608339969937E-01 a        99     0     5     1    19
 -3.4753514884425485E-01 a       100     0     5     1    20
  3.6931643659683033E-01 a       101     0     6     1     1
 -6.5955761799572687E-01 a       102     0     6     1     2
