################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8148672736271295E-02 a         1     0     1     1     1
  2.1663528438942392E-01 a         2     0     1     1     2
 -3.0407440925647098E-02 a         3     0     1     1     3
  1.8328233421267506E-01 a         4     0     1     1     4
 -6.3868437006336765E-01 a         5     0     1     1     5
 -4.2376453926803243E-01 a         6     0     1     1     6
 -4.3797429125422926E-01 a         7     0     1     1     7
  4.3091108787938021E-01 a         8     0     1     1     8
 -1.8623512796389627E-01 a         9     0     1     1     9
  3.8999998943510272E-01 a        10     0     1     1    10
 -7.5825627503614667E-03 a        11     0     1     1    11
 -4.3424811215198156E-01 a        12     0     1     1    12
  2.1755208345345015E-01 a        13     0     1     1    13
  5.7575030026959306E-01 a        14     0     1     1    14
 -1.2763774322790766E-01 a        15     0     1     1    15
  6.7177855165666531E-02 a        16     0     1     1    16
  6.8294211866703491E-01 a        17     0     1     1    17
 -4.4144641126724177E-01 a        18     0     1     1    18
 -3.1155636622650829E-01 a        19     0     1     1    19
 -2.2271503916222560E-01 a        20     0     1     1    20
  2.4272973503373629E-01 a        21     0     2     1     1
  3.4872058187057559E-01 a        22     0     2     1     2
 -2.4910636894960564E-01 a        23     0     2     1     3
 -6.0410375935132687E-01 a        24     0     2     1     4
  9.0037771997950877E-02 a        25     0     2     1     5
 -1.9112815779721068E-01 a        26     0     2     1     6
 -6.7926161184023226E-01 a        27     0     2     1     7
 -3.8337383392987678E-01 a        28     0     2     1     8
 -2.0648382969324436E-01 a        29     0     2     1     9
  4.3802822717853568E-01 a        30     0     2     1    10
  4.5350987353329364E-01 a        31     0     2     1    11
 -4.1082899262225685E-03 a        32     0     2     1    12
 -3.6256951018755434E-01 a        33     0     2     1    13
  2.6408637824034058E-02 a        34     0     2     1    14
  1.4723206917335163E-01 a        35     0     2     1    15
  1.0657943683259399E-01 a        36     0     2     1    16
  3.7871282806455603E-02 a        37     0     2     1    17
  6.1542752332998241E-01 a        38     0     2     1    18
 -3.9729210318199715E-01 a        39     0     2     1    19
  2.2001715679366113E-01 a        40     0     2     1    20
 -2.3133138871869016E-01 a        41     0     3     1     1
  5.6579823444959876E-01 a        42     0     3     1     2
  3.5836728177673949E-01 a        43     0     3     1     3
  9.8031795818177683E-02 a        44     0     3     1     4
 -1.8176355663688562E-01 a        45     0     3     1     5
  1.7990624692577736E-01 a        46     0     3     1     6
  1.1979420782485267E-01 a        47     0     3     1     7
 -3.2692570122617642E-01 a        48     0     3     1     8
 -3.7744191953222439E-01 a        49     0     3     1     9
  2.9296933020525301E-01 a        50     0     3     1    10
  2.4991852061902628E-01 a        51     0     3     1    11
  3.3398978175247412E-01 a        52     0     3     1    12
 -4.8213507617233753E-01 a        53     0     3     1    13
 -1.4035437553207786E-01 a        54     0     3     1    14
 -1.7826798079159389E-01 a        55     0     3     1    15
  9.5379917871398912E-01 a        56     0     3     1    16
 -2.6962135621717665E-02 a        57     0     3     1    17
 -1.8877952381795255E-02 a        58     0     3     1    18
  4.0149825273356354E-01 a        59     0     3     1    19
  4.1831338693991238E-01 a        60     0     3     1    20
  9.7982565599843766E-02 a        61     0     4     1     1
 -6.6427223914555766E-01 a        62     0     4     1     2
  3.0685761166042519E-01 a        63     0     4     1     3
  4.1867948248588827E-01 a        64     0     4     1     4
 -6.9275739148529192E-02 a        65     0     4     1     5
 -2.7457687064145118E-02 a        66     0     4     1     6
 -4.9604362846276721E-02 a        67     0     4     1     7
 -6.8693782540509493E-02 a        68     0     4     1     8
  2.3208913999543845E-01 a        69     0     4     1     9
 -1.9463592084222492E-01 a        70     0     4     1    10
 -8.0123411531778244E-01 a        71     0     4     1    11
 -4.5834825420627323E-01 a        72     0     4     1    12
 -3.1900460051000085E-01 a        73     0     4     1    13
 -2.0150051047140388E-01 a        74     0     4     1    14
 -3.9908127421494202E-02 a        75     0     4     1    15
 -3.6970750517763401E-01 a        76     0     4     1    16
  7.3129777356230136E-02 a        77     0     4     1    17
 -3.6674561771386022E-01 a        78     0     4     1    18
  8.5966500060705192E-02 a        79     0     4     1    19
 -2.7103680854573076E-01 a        80     0     4     1    20
 -5.0512920020083496E-01 a        81     0     5     1     1
  2.1346639051582147E-01 a        82     0     5     1     2
 -3.1776790591612669E-01 a        83     0     5     1     3
  4.0569641635906095E-01 a        84     0     5     1     4
  4.1912806063949859E-01 a        85     0     5     1     5
 -5.4192642185268081E-01 a        86     0     5     1     6
  6.7163055477151212E-01 a        87     0     5     1     7
  8.1552880498600355E-01 a        88     0     5     1     8
 -2.5795160592449751E-01 a        89     0     5     1     9
 -1.2338323794790293E-01 a        90     0     5     1    10
  1.0845383617446808E-01 a        91     0     5     1    11
 -1.7295879186053242E-01 a        92     0     5     1    12
