################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.8656433993998179E-01 a         1     0     1     1     1
  5.1327086941110912E-02 a         2     0     1     1     2
  2.9110220782874063E-01 a         3     0     1     1     3
 -2.4292061338796758E-01 a         4     0     1     1     4
 -6.6751292154906172E-01 a         5     0     1     1     5
 -4.6726821142031444E-01 a         6     0     1     1     6
 -9.0847099249478314E-01 a         7     0     1     1     7
  7.0149220789947353E-01 a         8     0     1     1     8
 -3.6267161249222184E-02 a         9     0     1     1     9
  6.7422419018853741E-01 a        10     0     1     1    10
  3.5541588847593913E-01 a        11     0     1     1    11
 -2.4050828664025853E-01 a        12     0     1     1    12
 -7.6244831849475794E-02 a        13     0     1     1    13
  8.5973440693626280E-01 a        14     0     1     1    14
  4.4168547127065122E-01 a        15     0     1     1    15
  3.6440740418779383E-01 a        16     0     1     1    16
  1.0118645029735884E+00 a        17     0     1     1    17
 -9.3171492922533716E-01 a        18     0     1     1    18
 -5.2575652065361689E-01 a        19     0     1     1    19
 -2.5383434044517861E-02 a        20     0     1     1    20
 -2.6245419499769575E-02 a        21     0     2     1     1
 -1.3559864574478758E-02 a        22     0     2     1     2
 -2.1670088139373161E-01 a        23     0     2     1     3
 -3.3421023083799106E-01 a        24     0     2     1     4
  1.5431367778612138E-02 a        25     0     2     1     5
 -1.2869388515661800E-01 a        26     0     2     1     6
 -2.7144465810210144E-01 a        27     0     2     1     7
 -4.8253172560954960E-01 a        28     0     2     1     8
 -4.9381323444660502E-01 a        29     0     2     1     9
  4.5758196408998830E-01 a        30     0     2     1    10
  1.6387034928590999E-01 a        31     0     2     1    11
 -3.0950483280329588E-01 a        32     0     2     1    12
 -8.2918841535038704E-03 a        33     0     2     1    13
 -5.1368468194715566E-01 a        34     0     2     1    14
  5.8457555060855870E-01 a        35     0     2     1    15
  1.0072395618697740E-01 a        36     0     2     1    16
  8.7823398034504938E-03 a        37     0     2     1    17
  6.4013469505138032E-01 a        38     0     2     1    18
 -4.5996158613320753E-01 a        39     0     2     1    19
  7.1071481572849293E-01 a        40     0     2     1    20
 -2.5589886696514769E-01 a        41     0     3     1     1
  8.0211664700628604E-01 a        42     0     3     1     2
 -3.2355490228448414E-01 a        43     0     3     1     3
 -1.4533724170048903E-01 a        44     0     3     1     4
  1.2984259154900110E-01 a        45     0     3     1     5
 -2.9511596110982019E-01 a        46     0     3     1     6
  3.3278859866740533E-03 a        47     0     3     1     7
  9.2692152173970074E-02 a        48     0     3     1     8
  3.0388979678789113E-01 a        49     0     3     1     9
  2.4231088254340688E-01 a        50     0     3     1    10
  6.8201690930590519E-01 a        51     0     3     1    11
  8.8229450402160847E-01 a        52     0     3     1    12
 -5.7111565412595260E-02 a        53     0     3     1    13
  6.0544606868436279E-01 a        54     0     3     1    14
 -8.3569099713726713E-01 a        55     0     3     1    15
  1.1146035450598055E+00 a        56     0     3     1    16
  4.3740356821647985E-01 a        57     0     3     1    17
 -5.6026623228902983E-01 a        58     0     3     1    18
  7.0960772884472989E-01 a        59     0     3     1    19
 -2.6416289916833918E-01 a        60     0     3     1    20
 -3.0734437938792023E-02 a        61     0     4     1     1
 -9.4178258692308847E-01 a        62     0     4     1     2
  1.0919569288301074E+00 a        63     0     4     1     3
 -1.2241714292861121E-01 a        64     0     4     1     4
 -5.0284814323633673E-02 a        65     0     4     1     5
  1.7515999668568152E-01 a        66     0     4     1     6
 -1.4965639170657469E-01 a        67     0     4     1     7
 -4.7280454009758127E-01 a        68     0     4     1     8
 -4.2226106366136451E-01 a        69     0     4     1     9
 -5.4722995122339202E-01 a        70     0     4     1    10
 -3.7191292235120194E-01 a        71     0     4     1    11
 -1.0822647464831918E+00 a        72     0     4     1    12
 -1.0831749379172491E-01 a        73     0     4     1    13
 -6.6681592115191857E-01 a        74     0     4     1    14
  4.6147945304179254E-02 a        75     0     4     1    15
 -8.7351520880165956E-01 a        76     0     4     1    16
  1.5824163064615859E-01 a        77     0     4     1    17
 -6.4495935209401678E-01 a        78     0     4     1    18
  9.1746334473981991E-02 a        79     0     4     1    19
  3.8799157383660597E-02 a        80     0     4     1    20
 -4.6820718311096948E-01 a        81     0     5     1     1
 -6.5205787308781168E-02 a        82     0     5     1     2
 -9.1279062454519522E-01 a        83     0     5     1     3
  3.0941280016547512E-01 a        84     0     5     1     4
  2.0856927961428279E-01 a        85     0     5     1     5
 -7.1638064680730396E-01 a        86     0     5     1     6
  8.6076314465923209E-01 a        87     0     5     1     7
  6.0117828847460975E-01 a        88     0     5     1     8
 -2.3743183398223203E-01 a        89     0     5     1     9
  1.2536379709949513E-01 a        90     0     5     1    10
 -4.9836840280315642E-01 a        91     0     5     1    11
 -7.0696646473720282E-01 a        92     0     5     1    12
  5.0022401893732660E-01 a        93     0     5     1    13
  8.8498231746405498E-01 a        94     0     5     1    14
 -7.9543416659556984E-02 a        95     0     5     1    15
 -8.6033083301828917E-01 a        96     0     5     1    16
  8.2743540649608260E-01 a        97     0     5     1    17
  4.0809015658833037E-01 a        98     0     5     1    18
 -6.5006531227940745E-01 a        99     0     5     1    19
  2.6840304925453801E-01 a       100     0     5     1    20
  7.0904028082838255E-01 a       101     0     6     1     1
  3.1953842127444121E-01 a       102     0     6     1     2
 -4.1544609697601736E-01 a       103     0     6     1     3
  2.6681665791948350E-01 a       104     0     6     1     4
 -5.9406618154321045E-01 a       105     0     6     1     5
  2.7740896974769264E-01 a       106     0     6     1     6
  4.4125464176491436E-01 a       107     0     6     1     7
 -1.1042834119498882E-01 a       108     0     6     1     8
  1.6259282797869049E-01 a       109     0     6     1     9
 -1.0173174253957624E+00 a       110     0     6     1    10
  6.5490469095825099E-01 a       111     0     6     1    11
 -8.5365570772515956E-02 a       112     0     6     1    12
  5.4536985497202195E-01 a       113     0     6     1    13
 -5.6801191787702321E-01 a       114     0     6     1    14
 -5.9798203368832181E-01 a       115     0     6     1    15
  1.4452618064824124E-01 a       116     0     6     1    16
 -5.7394943808980990E-02 a       117     0     6     1    17
 -8.1312039819158244E-01 a       118     0     6     1    18
 -1.9220295810536334E-01 a       119     0     6     1    19
 -9.9388467995217622E-01 a       120     0     6     1    20
 -1.3268263500742554E+00 a       121     0     7     1     1
  5.8678630534235339E-02 a       122     0     7     1     2
  6.2554206420413916E-01 a       123     0     7     1     3
  9.9806105718810145E-01 a       124     0     7     1     4
  4.4342774602245549E-01 a       125     0     7     1     5
 -4.7158536359071385E-01 a       126     0     7     1     6
  5.8643206417535620E-01 a       127     0     7     1     7
 -2.6031511614786473E-01 a       128     0     7     1     8
  3.4362263374489554E-01 a       129     0     7     1     9
  5.2959303296892224E-01 a       130     0     7     1    10
 -3.5524261487101871E-01 a       131     0     7     1    11
 -4.0188931717560816E-01 a       132     0     7     1    12
 -3.0546190619765984E-01 a       133     0     7     1    13
 -1.9531394445972325E-01 a       134     0     7     1    14
  3.2420499287867971E-02 a       135     0     7     1    15
 -6.7150942631313482E-01 a       136     0     7     1    16
 -6.4662264035332678E-02 a       137     0     7     1    17
  7.9559884694281102E-01 a       138     0     7     1    18
  2.5404684967484564E-01 a       139     0     7     1    19
 -6.8540227737226386E-02 a       140     0     7     1    20
  1.2763395610728664E-01 a       141     0     8     1     1
 -3.1694055890122397E-01 a       142     0     8     1     2
  6.5994280040971090E-02 a       143     0     8     1     3
 -2.9360151334986778E-01 a       144     0     8     1     4
 -3.7310536074523259E-01 a       145     0     8     1     5
  5.5805657479494397E-01 a       146     0     8     1     6
  1.8511330041187049E-01 a       147     0     8     1     7
 -6.7706467095508316E-02 a       148     0     8     1     8
 -7.3036965386016361E-01 a       149     0     8     1     9
 -5.0005165284567665E-01 a       150     0     8     1    10
  4.5460222628515135E-01 a       151     0     8     1    11
 -6.8365303314341064E-01 a       152     0     8     1    12
 -6.4290700273969736E-01 a       153     0     8     1    13
 -6.6810462565956352E-01 a       154     0     8     1    14
  5.7359108684480431E-01 a       155     0     8     1    15
  4.6791015892367208E-03 a       156     0     8     1    16
 -6.0087152844225675E-03 a       157     0     8     1    17
 -5.3160829687579114E-01 a       158     0     8     1    18
  7.0232838641995032E-01 a       159     0     8     1    19
 -8.5728281286775720E-01 a       160     0     8     1    20
 -9.1331187547292980E-01 a       161     0     9     1     1
  4.8815943089783342E-01 a       162     0     9     1     2
  1.0649076454733675E-01 a       163     0     9     1     3
 -2.8991382097661050E-01 a       164     0     9     1     4
  5.3431195049475910E-01 a       165     0     9     1     5
 -6.9523391080890662E-01 a       166     0     9     1     6
 -5.3224149844528479E-01 a       167     0     9     1     7
  8.8431220119248111E-01 a       168     0     9     1     8
  7.9698848869705341E-01 a       169     0     9     1     9
 -2.2681046077701977E-01 a       170     0     9     1    10
 -3.0707957502911076E-01 a       171     0     9     1    11
  3.4922446591325595E-01 a       172     0     9     1    12
  4.8226490633094588E-01 a       173     0     9     1    13
  5.8944448427183704E-01 a       174     0     9     1    14
 -5.5311777102932491E-01 a       175     0     9     1    15
  6.0665955070040789E-01 a       176     0     9     1    16
  6.9730249457905213E-01 a       177     0     9     1    17
 -3.5299348138929576E-01 a       178     0     9     1    18
 -3.9218958718126073E-01 a       179     0     9     1    19
  4.8556969952067708E-01 a       180     0     9     1    20
  4.6578563684167651E-01 a       181     0    10     1     1
  1.2041937832409864E-01 a       182     0    10     1     2
 -5.8864917631754388E-01 a       183     0    10     1     3
 -2.8342272272642621E-01 a       184     0    10     1     4
 -8.3867247879420614E-01 a       185     0    10     1     5
 -3.0765930441693534E-01 a       186     0    10     1     6
 -9.6265199570857857E-02 a       187     0    10     1     7
 -1.2529644462317171E+00 a       188     0    10     1     8
  3.3340145704835483E-02 a       189     0    10     1     9
 -6.4944174710829833E-02 a       190     0    10     1    10
  2.8885072444830295E-01 a       191     0    10     1    11
  2.7972597519307008E-01 a       192     0    10     1    12
  1.6357693550609886E-01 a       193     0    10     1    13
 -6.1906717829529367E-01 a       194     0    10     1    14
 -8.2813512902363096E-01 a       195     0    10     1    15
 -6.9632695302260927E-01 a       196     0    10     1    16
  4.9236511398574351E-01 a       197     0    10     1    17
 -1.2725256994980408E-01 a       198     0    10     1    18
 -3.7289775221359123E-01 a       199     0    10     1    19
 -5.3606786803650575E-01 a       200     0    10     1    20
 -6.0471065397281842E-01 a       201     0    11     1     1
  1.6933761720270052E-01 a       202     0    11     1     2
 -5.1838717746787943E-01 a       203     0    11     1     3
  2.6916226355737094E-01 a       204     0    11     1     4
  4.0769581991203352E-01 a       205     0    11     1     5
 -1.2836945765969146E-01 a       206     0    11     1     6
 -1.4021059325680016E-01 a       207     0    11     1     7
 -2.6966722229747064E-01 a       208     0    11     1     8
 -1.4065872098380786E-01 a       209     0    11     1     9
 -3.6502038857422303E-01 a       210     0    11     1    10
 -8.9697969026023130E-02 a       211     0    11     1    11
  4.3360268810957492E-01 a       212     0    11     1    12
  5.2077090072782262E-01 a       213     0    11     1    13
 -2.4752295504005056E-01 a       214     0    11     1    14
 -4.2107346869954221E-01 a       215     0    11     1    15
  2.3513028155714596E-02 a       216     0    11     1    16
