################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.5114478586931780E-01 a         1     0     1     1     1
  1.1353687316032668E-01 a         2     0     1     1     2
  3.0378844780344444E-01 a         3     0     1     1     3
 -1.4092658084437973E-01 a         4     0     1     1     4
 -6.3765550064148391E-01 a         5     0     1     1     5
 -4.9871115721418813E-01 a         6     0     1     1     6
 -8.8349627229947791E-01 a         7     0     1     1     7
  6.2851891896270407E-01 a         8     0     1     1     8
 -1.0543170090874875E-01 a         9     0     1     1     9
  6.5266385810844296E-01 a        10     0     1     1    10
  2.8514153495557437E-01 a        11     0     1     1    11
 -2.9477132455718835E-01 a        12     0     1     1    12
 -1.1817547134117472E-02 a        13     0     1     1    13
  8.3702386034271736E-01 a        14     0     1     1    14
  3.5447095585566923E-01 a        15     0     1     1    15
  3.1590284750374908E-01 a        16     0     1     1    16
  9.9264930968163445E-01 a        17     0     1     1    17
 -8.7539279075540799E-01 a        18     0     1     1    18
 -5.0332399017656082E-01 a        19     0     1     1    19
  1.7152861966841484E-02 a        20     0     1     1    20
 -5.2365254864592476E-03 a        21     0     2     1     1
  1.0048918514987068E-01 a        22     0     2     1     2
 -1.6954082961888706E-01 a        23     0     2     1     3
 -3.5380922351032440E-01 a        24     0     2     1     4
  1.2130257036346868E-02 a        25     0     2     1     5
 -1.0073053794097195E-01 a        26     0     2     1     6
 -3.2566335576808725E-01 a        27     0     2     1     7
 -4.9659012636255961E-01 a        28     0     2     1     8
 -4.0363813568740209E-01 a        29     0     2     1     9
  4.7189455607185465E-01 a        30     0     2     1    10
  1.8233983403952253E-01 a        31     0     2     1    11
 -1.6654072648846630E-01 a        32     0     2     1    12
 -5.5893723546996218E-02 a        33     0     2     1    13
 -5.2476782232067598E-01 a        34     0     2     1    14
  4.7568805987783824E-01 a        35     0     2     1    15
  1.4300897683780470E-01 a        36     0     2     1    16
  1.8076294580833169E-02 a        37     0     2     1    17
  6.3867040318096080E-01 a        38     0     2     1    18
 -3.8911870543927246E-01 a        39     0     2     1    19
  5.8862195087616276E-01 a        40     0     2     1    20
 -2.3733791467152965E-01 a        41     0     3     1     1
  7.3553927352357140E-01 a        42     0     3     1     2
 -1.4576498003176380E-01 a        43     0     3     1     3
 -7.3335218312611181E-02 a        44     0     3     1     4
  1.0278900019378258E-01 a        45     0     3     1     5
 -2.3015224429740147E-01 a        46     0     3     1     6
 -4.0075932981331830E-02 a        47     0     3     1     7
 -2.0769173229295966E-02 a        48     0     3     1     8
  2.1556952536711918E-01 a        49     0     3     1     9
  1.8431772327998397E-01 a        50     0     3     1    10
  6.0010040855646274E-01 a        51     0     3     1    11
  7.4846125578323175E-01 a        52     0     3     1    12
 -1.6490745429942152E-01 a        53     0     3     1    13
  5.7455227245744889E-01 a        54     0     3     1    14
 -7.6874228760444141E-01 a        55     0     3     1    15
  1.1025068367292619E+00 a        56     0     3     1    16
  3.6533778543192552E-01 a        57     0     3     1    17
 -5.4891494663241980E-01 a        58     0     3     1    18
  6.0233722813923007E-01 a        59     0     3     1    19
 -8.1382490248510256E-02 a        60     0     3     1    20
 -9.4361735516972703E-02 a        61     0     4     1     1
 -7.9251265462113485E-01 a        62     0     4     1     2
  9.9032506161329636E-01 a        63     0     4     1     3
 -2.5678603249288653E-02 a        64     0     4     1     4
 -3.7069830563648806E-02 a        65     0     4     1     5
  1.3243403357347974E-01 a        66     0     4     1     6
 -1.1058257294835536E-01 a        67     0     4     1     7
 -3.8310202962686191E-01 a        68     0     4     1     8
 -3.3158675924788100E-01 a        69     0     4     1     9
 -4.8787689317933347E-01 a        70     0     4     1    10
 -4.3702683378797380E-01 a        71     0     4     1    11
 -9.8296867068582261E-01 a        72     0     4     1    12
 -5.2481862728405597E-02 a        73     0     4     1    13
 -6.5184299325942319E-01 a        74     0     4     1    14
 -1.4465211854670885E-02 a        75     0     4     1    15
 -9.1443244105765342E-01 a        76     0     4     1    16
  2.1187449783188692E-01 a        77     0     4     1    17
 -5.1282373655421443E-01 a        78     0     4     1    18
  9.1312096383785721E-02 a        79     0     4     1    19
 -7.1619891510727382E-02 a        80     0     4     1    20
 -4.9856915612845287E-01 a        81     0     5     1     1
 -5.3299512962588919E-02 a        82     0     5     1     2
 -8.5099215895772018E-01 a        83     0     5     1     3
  3.3849333895317013E-01 a        84     0     5     1     4
  2.5690550593552164E-01 a        85     0     5     1     5
 -6.9036867191438878E-01 a        86     0     5     1     6
  8.9423154571493968E-01 a        87     0     5     1     7
  6.0889479022407811E-01 a        88     0     5     1     8
 -2.2289415609303256E-01 a        89     0     5     1     9
  8.0973967067879168E-02 a        90     0     5     1    10
 -4.4729142516000597E-01 a        91     0     5     1    11
 -6.4772708403845203E-01 a        92     0     5     1    12
  4.9490252364848081E-01 a        93     0     5     1    13
  8.3352212525873626E-01 a        94     0     5     1    14
 -7.1813959449725143E-02 a        95     0     5     1    15
 -7.4838589695649971E-01 a        96     0     5     1    16
  7.7291211464644172E-01 a        97     0     5     1    17
  3.5620760227131909E-01 a        98     0     5     1    18
 -5.6801737569610178E-01 a        99     0     5     1    19
  2.0630369746190605E-01 a       100     0     5     1    20
  6.1648462306463703E-01 a       101     0     6     1     1
  3.2605828030181122E-01 a       102     0     6     1     2
 -3.2763783752819231E-01 a       103     0     6     1     3
  3.3051062920743129E-01 a       104     0     6     1     4
 -6.2738062690199636E-01 a       105     0     6     1     5
  3.1203802853973545E-01 a       106     0     6     1     6
  3.5806754634608173E-01 a       107     0     6     1     7
 -8.0704224188612672E-02 a       108     0     6     1     8
  1.7871520610426958E-01 a       109     0     6     1     9
 -9.4216495897934616E-01 a       110     0     6     1    10
  5.9862781320517378E-01 a       111     0     6     1    11
 -1.9219055174471270E-01 a       112     0     6     1    12
  4.8086822732288637E-01 a       113     0     6     1    13
 -5.4021754495060670E-01 a       114     0     6     1    14
 -5.1808135155847068E-01 a       115     0     6     1    15
  1.0602468039949726E-01 a       116     0     6     1    16
