################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5796887406827662E-01 a         1     0     1     1     1
  2.3197086146685075E-01 a         2     0     1     1     2
  2.7991345071326035E-01 a         3     0     1     1     3
 -3.5153221882983303E-02 a         4     0     1     1     4
 -6.1930724687462579E-01 a         5     0     1     1     5
 -4.8072952689820120E-01 a         6     0     1     1     6
 -7.8313042192696836E-01 a         7     0     1     1     7
  5.3676959884579079E-01 a         8     0     1     1     8
 -1.9752026420140453E-01 a         9     0     1     1     9
  5.7456397374165191E-01 a        10     0     1     1    10
  1.9491910975449098E-01 a        11     0     1     1    11
 -2.9023784437745354E-01 a        12     0     1     1    12
  1.4863924375787871E-01 a        13     0     1     1    13
  8.1842526498796075E-01 a        14     0     1     1    14
  2.8625937658407430E-01 a        15     0     1     1    15
  2.3175799947272904E-01 a        16     0     1     1    16
  9.1807273939528034E-01 a        17     0     1     1    17
 -7.1480915868646544E-01 a        18     0     1     1    18
 -4.1797705832698023E-01 a        19     0     1     1    19
  2.6018325646837089E-02 a        20     0     1     1    20
  6.4706670594374655E-02 a        21     0     2     1     1
  2.2158753211810814E-01 a        22     0     2     1     2
 -1.3509611630444823E-01 a        23     0     2     1     3
 -3.8118707504454613E-01 a        24     0     2     1     4
  2.7961153879534358E-02 a        25     0     2     1     5
 -7.8213832824240909E-02 a        26     0     2     1     6
 -3.4699498316230548E-01 a        27     0     2     1     7
 -5.7352734704588071E-01 a        28     0     2     1     8
 -3.3289644081309966E-01 a        29     0     2     1     9
  5.3609676199132228E-01 a        30     0     2     1    10
  1.9166199701352210E-01 a        31     0     2     1    11
 -5.2845347233204713E-02 a        32     0     2     1    12
 -1.3971047625403740E-01 a        33     0     2     1    13
 -4.5797404007501830E-01 a        34     0     2     1    14
  3.3139270376242247E-01 a        35     0     2     1    15
  9.9664637403327760E-02 a        36     0     2     1    16
  4.2355790154566017E-02 a        37     0     2     1    17
  6.5651933773691074E-01 a        38     0     2     1    18
 -3.5107659732518909E-01 a        39     0     2     1    19
  4.1661097623072413E-01 a        40     0     2     1    20
 -2.6649801668945849E-01 a        41     0     3     1     1
  6.8937429886597712E-01 a        42     0     3     1     2
  2.4328577458813727E-02 a        43     0     3     1     3
  3.6052973729308983E-02 a        44     0     3     1     4
  2.7680452967618840E-02 a        45     0     3     1     5
 -1.0322386783164210E-01 a        46     0     3     1     6
 -3.2126401934691469E-02 a        47     0     3     1     7
 -2.1939423947829298E-01 a        48     0     3     1     8
  7.3540199834043640E-02 a        49     0     3     1     9
  1.6042603294445046E-01 a        50     0     3     1    10
  4.4912657429062264E-01 a        51     0     3     1    11
  6.1488827820040126E-01 a        52     0     3     1    12
 -1.8138970927629630E-01 a        53     0     3     1    13
  4.8514280392478187E-01 a        54     0     3     1    14
 -6.6417052581234504E-01 a        55     0     3     1    15
  1.0498419696656245E+00 a        56     0     3     1    16
  2.4733139307040411E-01 a        57     0     3     1    17
 -4.0061355111273272E-01 a        58     0     3     1    18
  4.8804575391948063E-01 a        59     0     3     1    19
  1.2642694332203644E-01 a        60     0     3     1    20
 -4.8537295246490579E-02 a        61     0     4     1     1
 -6.6110101935348820E-01 a        62     0     4     1     2
  7.8520802407079271E-01 a        63     0     4     1     3
  1.3246278765548344E-01 a        64     0     4     1     4
 -3.8381692113382784E-02 a        65     0     4     1     5
  4.2726348780930375E-03 a        66     0     4     1     6
  4.0070067567261877E-02 a        67     0     4     1     7
 -3.9201181137156066E-01 a        68     0     4     1     8
 -2.6053113186880333E-01 a        69     0     4     1     9
 -4.6338259254380093E-01 a        70     0     4     1    10
 -5.2752413468567050E-01 a        71     0     4     1    11
 -8.7917355918858875E-01 a        72     0     4     1    12
 -5.4765170023017853E-02 a        73     0     4     1    13
 -5.8209544358743581E-01 a        74     0     4     1    14
 -3.4901240150412287E-02 a        75     0     4     1    15
 -8.3498675829436420E-01 a        76     0     4     1    16
  1.8091748500405508E-01 a        77     0     4     1    17
 -3.5952201970593761E-01 a        78     0     4     1    18
  1.1254715956997972E-01 a        79     0     4     1    19
 -1.6796831848297852E-01 a        80     0     4     1    20
 -5.5131301093149032E-01 a        81     0     5     1     1
 -3.1413552588066995E-02 a        82     0     5     1     2
 -7.2358379860832833E-01 a        83     0     5     1     3
  4.0616096005042635E-01 a        84     0     5     1     4
  2.5406949604812396E-01 a        85     0     5     1     5
 -6.1063134454248091E-01 a        86     0     5     1     6
  8.0847221889800236E-01 a        87     0     5     1     7
  6.7264592217268770E-01 a        88     0     5     1     8
 -2.1291553090114274E-01 a        89     0     5     1     9
  6.3284140408065140E-02 a        90     0     5     1    10
 -2.7310962506041558E-01 a        91     0     5     1    11
 -5.5303783833985953E-01 a        92     0     5     1    12
  4.6146123609764217E-01 a        93     0     5     1    13
  7.4810325796860311E-01 a        94     0     5     1    14
 -1.1303587430578219E-01 a        95     0     5     1    15
 -6.9850282840537847E-01 a        96     0     5     1    16
  7.1853616987729441E-01 a        97     0     5     1    17
  2.9059000250267747E-01 a        98     0     5     1    18
 -5.1423343537818200E-01 a        99     0     5     1    19
  1.8321220271324676E-01 a       100     0     5     1    20
  5.4580274008584995E-01 a       101     0     6     1     1
  3.7424600440906647E-01 a       102     0     6     1     2
 -2.7267473208758408E-01 a       103     0     6     1     3
  4.3673815927454335E-01 a       104     0     6     1     4
 -6.3763869517497562E-01 a       105     0     6     1     5
  3.3283200178381350E-01 a       106     0     6     1     6
  3.0028132076843772E-01 a       107     0     6     1     7
 -1.8763541819200621E-01 a       108     0     6     1     8
  1.7142285761631201E-01 a       109     0     6     1     9
 -7.8271538436391830E-01 a       110     0     6     1    10
  3.7910168919592435E-01 a       111     0     6     1    11
 -3.2443913479465097E-01 a       112     0     6     1    12
  4.2927983008628556E-01 a       113     0     6     1    13
 -5.0164728493401756E-01 a       114     0     6     1    14
 -3.9152719674815661E-01 a       115     0     6     1    15
  1.2974809071638416E-01 a       116     0     6     1    16
 -2.2519246736803854E-02 a       117     0     6     1    17
 -6.7477708306285911E-01 a       118     0     6     1    18
 -1.2866227935940247E-01 a       119     0     6     1    19
 -6.4118733281627549E-01 a       120     0     6     1    20
 -1.1596124620378796E+00 a       121     0     7     1     1
 -5.5482436543694585E-02 a       122     0     7     1     2
  6.4889006870939014E-01 a       123     0     7     1     3
  9.6883830588396846E-01 a       124     0     7     1     4
  5.4885637227180983E-01 a       125     0     7     1     5
 -4.5223490654494586E-01 a       126     0     7     1     6
  6.7893056465809432E-01 a       127     0     7     1     7
 -1.8284613082837775E-01 a       128     0     7     1     8
  3.5389634611381693E-01 a       129     0     7     1     9
  4.3452668322411292E-01 a       130     0     7     1    10
 -3.5951082226454523E-01 a       131     0     7     1    11
 -1.9287795442595457E-01 a       132     0     7     1    12
 -3.3940267656208556E-01 a       133     0     7     1    13
 -1.6326115527836957E-01 a       134     0     7     1    14
  4.0758730756511929E-02 a       135     0     7     1    15
 -5.3312448009121916E-01 a       136     0     7     1    16
 -1.5157984062783528E-01 a       137     0     7     1    17
  8.1937625746488352E-01 a       138     0     7     1    18
 -2.9286107258358436E-03 a       139     0     7     1    19
  1.0279225027969071E-03 a       140     0     7     1    20
 -7.0254099447078971E-02 a       141     0     8     1     1
 -1.7940491214874305E-01 a       142     0     8     1     2
  2.4509430234792320E-01 a       143     0     8     1     3
 -2.0621015034287690E-01 a       144     0     8     1     4
 -3.8382329422173744E-01 a       145     0     8     1     5
  6.3127457369695383E-01 a       146     0     8     1     6
 -4.3980735597729345E-02 a       147     0     8     1     7
 -5.2756558284257238E-02 a       148     0     8     1     8
 -6.8043819269067574E-01 a       149     0     8     1     9
 -5.0306877357410629E-01 a       150     0     8     1    10
  5.8571496807316081E-01 a       151     0     8     1    11
 -6.3542983730706304E-01 a       152     0     8     1    12
 -6.4984899132314755E-01 a       153     0     8     1    13
 -7.2845488827956872E-01 a       154     0     8     1    14
  4.7351670382155325E-01 a       155     0     8     1    15
  8.0061862245871147E-03 a       156     0     8     1    16
  9.4205219085683536E-02 a       157     0     8     1    17
 -6.0465354954468176E-01 a       158     0     8     1    18
  7.0640032132986985E-01 a       159     0     8     1    19
 -6.4736447077704717E-01 a       160     0     8     1    20
 -8.0151758829010999E-01 a       161     0     9     1     1
  4.1081080721484714E-01 a       162     0     9     1     2
 -4.1212455710333351E-03 a       163     0     9     1     3
 -1.6098314135290517E-01 a       164     0     9     1     4
  4.6592485458947908E-01 a       165     0     9     1     5
 -7.0355982720453836E-01 a       166     0     9     1     6
 -4.0886571682880074E-01 a       167     0     9     1     7
  8.4836189680991669E-01 a       168     0     9     1     8
  7.5016067313291313E-01 a       169     0     9     1     9
 -1.6732444718072884E-01 a       170     0     9     1    10
 -3.5723691290859250E-01 a       171     0     9     1    11
  4.8066696521782792E-01 a       172     0     9     1    12
  4.6127464230502441E-01 a       173     0     9     1    13
  6.8895400968819009E-01 a       174     0     9     1    14
 -4.4006741948757294E-01 a       175     0     9     1    15
  4.8949846522186069E-01 a       176     0     9     1    16
  5.7169117223541399E-01 a       177     0     9     1    17
 -3.0276365817557738E-01 a       178     0     9     1    18
 -2.6342860347837121E-01 a       179     0     9     1    19
  5.2070265415995398E-01 a       180     0     9     1    20
  4.5539483640630579E-01 a       181     0    10     1     1
  1.2959544652466884E-01 a       182     0    10     1     2
 -6.2321846942558834E-01 a       183     0    10     1     3
 -5.1980558794716991E-01 a       184     0    10     1     4
 -6.1277865142483046E-01 a       185     0    10     1     5
 -3.6724200662765616E-01 a       186     0    10     1     6
 -9.3467931558705558E-02 a       187     0    10     1     7
 -1.0837474264343228E+00 a       188     0    10     1     8
  8.9393733362475386E-02 a       189     0    10     1     9
 -9.9309898510894098E-02 a       190     0    10     1    10
  2.8093387790411389E-01 a       191     0    10     1    11
  1.8596201353268277E-01 a       192     0    10     1    12
  2.8132765679611249E-01 a       193     0    10     1    13
 -5.0710617135395042E-01 a       194     0    10     1    14
 -8.6857596998889708E-01 a       195     0    10     1    15
 -6.0712285556910983E-01 a       196     0    10     1    16
  5.2983687934521473E-01 a       197     0    10     1    17
 -1.5673146500271232E-01 a       198     0    10     1    18
 -4.3410527885519212E-01 a       199     0    10     1    19
 -6.3465151434830225E-01 a       200     0    10     1    20
 -3.7602207972002788E-01 a       201     0    11     1     1
 -8.9879421339670709E-02 a       202     0    11     1     2
 -5.0002170484234010E-01 a       203     0    11     1     3
  2.9237505968353250E-01 a       204     0    11     1     4
  3.3699225338254230E-01 a       205     0    11     1     5
 -1.2988780600548550E-01 a       206     0    11     1     6
 -1.3036718168458411E-01 a       207     0    11     1     7
 -1.6658005469339165E-01 a       208     0    11     1     8
 -2.2560669372254163E-01 a       209     0    11     1     9
 -3.0240855668850414E-01 a       210     0    11     1    10
 -1.9589611523403994E-01 a       211     0    11     1    11
  4.0970197187771090E-01 a       212     0    11     1    12
  4.2812417066349190E-01 a       213     0    11     1    13
 -1.9710753715208668E-01 a       214     0    11     1    14
 -2.4704340637120401E-01 a       215     0    11     1    15
  1.0367477583866660E-02 a       216     0    11     1    16
  3.2895357934990828E-02 a       217     0    11     1    17
  2.1624958304779274E-01 a       218     0    11     1    18
 -3.2608013536480085E-01 a       219     0    11     1    19
  3.5590852233722065E-01 a       220     0    11     1    20
  1.9844509785042891E-01 a       221     0    12     1     1
 -7.7094803766060774E-02 a       222     0    12     1     2
 -6.1155101405151824E-01 a       223     0    12     1     3
 -6.9063000776105749E-02 a       224     0    12     1     4
  7.4606408301108229E-01 a       225     0    12     1     5
  1.2241193571655620E-03 a       226     0    12     1     6
  2.6833315058121932E-01 a       227     0    12     1     7
  5.8768935365083715E-02 a       228     0    12     1     8
 -2.7257958566394053E-01 a       229     0    12     1     9
 -6.1722930893942130E-01 a       230     0    12     1    10
  2.1770223863213017E-01 a       231     0    12     1    11
 -6.3964435274368925E-01 a       232     0    12     1    12
  1.3111202195796046E-01 a       233     0    12     1    13
