################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.3361396609954524E-01 a         1     0     1     1     1
  2.9335894819854125E-01 a         2     0     1     1     2
  1.9445673581430162E-01 a         3     0     1     1     3
  1.0754897547010012E-01 a         4     0     1     1     4
 -6.1438508123926727E-01 a         5     0     1     1     5
 -5.0057344375684709E-01 a         6     0     1     1     6
 -6.8506490413341026E-01 a         7     0     1     1     7
  5.0110681519421274E-01 a         8     0     1     1     8
 -2.2048121674681406E-01 a         9     0     1     1     9
  5.4907927052806982E-01 a        10     0     1     1    10
  1.2534060711343853E-01 a        11     0     1     1    11
 -3.1616211066603028E-01 a        12     0     1     1    12
  1.9500940781704693E-01 a        13     0     1     1    13
  8.0247814248569105E-01 a        14     0     1     1    14
  2.0305664068484863E-01 a        15     0     1     1    15
  1.9265572908103162E-01 a        16     0     1     1    16
  9.0265312690243338E-01 a        17     0     1     1    17
 -6.0338624547216957E-01 a        18     0     1     1    18
 -3.6686729919980365E-01 a        19     0     1     1    19
 -3.1658769140993887E-02 a        20     0     1     1    20
  1.4464196408492394E-01 a        21     0     2     1     1
  2.7668143508172438E-01 a        22     0     2     1     2
 -1.4810907514394500E-01 a        23     0     2     1     3
 -3.9667792330172508E-01 a        24     0     2     1     4
  5.1926475537565707E-02 a        25     0     2     1     5
 -7.3946795611810681E-02 a        26     0     2     1     6
 -3.9997745220388381E-01 a        27     0     2     1     7
 -4.6483120956724644E-01 a        28     0     2     1     8
 -2.7006839789574999E-01 a        29     0     2     1     9
  5.7898383047108315E-01 a        30     0     2     1    10
  1.8499170203405471E-01 a        31     0     2     1    11
  3.5648128040195300E-02 a        32     0     2     1    12
 -1.2511354952468695E-01 a        33     0     2     1    13
 -3.8054251653984167E-01 a        34     0     2     1    14
  2.3134345225924441E-01 a        35     0     2     1    15
  1.3612100793419801E-01 a        36     0     2     1    16
  1.5176831867086278E-02 a        37     0     2     1    17
  6.7429574476796716E-01 a        38     0     2     1    18
 -3.2069298512342026E-01 a        39     0     2     1    19
  3.0205040812329925E-01 a        40     0     2     1    20
 -2.8323618568197106E-01 a        41     0     3     1     1
  6.6657714669458401E-01 a        42     0     3     1     2
  2.2431523997632113E-01 a        43     0     3     1     3
  1.0563378099917924E-01 a        44     0     3     1     4
 -3.9125490626577594E-02 a        45     0     3     1     5
  9.5928883647377877E-03 a        46     0     3     1     6
  2.2054435162926246E-02 a        47     0     3     1     7
 -3.1429053990359695E-01 a        48     0     3     1     8
 -3.7348656680396691E-02 a        49     0     3     1     9
  1.8377137367172722E-01 a        50     0     3     1    10
  4.0354534484902549E-01 a        51     0     3     1    11
  4.8477449972069109E-01 a        52     0     3     1    12
 -2.7761004142422313E-01 a        53     0     3     1    13
  3.8697290607451434E-01 a        54     0     3     1    14
 -5.2421887821503754E-01 a        55     0     3     1    15
  1.0060313893716901E+00 a        56     0     3     1    16
  1.8983463396520384E-01 a        57     0     3     1    17
 -2.4003023731764983E-01 a        58     0     3     1    18
  3.7299019344908546E-01 a        59     0     3     1    19
  1.8298411778292203E-01 a        60     0     3     1    20
 -3.7355101921310724E-02 a        61     0     4     1     1
 -6.2069866340916402E-01 a        62     0     4     1     2
  6.2915753814658837E-01 a        63     0     4     1     3
  2.3477086185667753E-01 a        64     0     4     1     4
 -6.8567825079116795E-02 a        65     0     4     1     5
 -6.9185576433405574E-02 a        66     0     4     1     6
  3.3162417080707191E-02 a        67     0     4     1     7
 -2.1157272851550990E-01 a        68     0     4     1     8
 -1.2396853862472379E-01 a        69     0     4     1     9
 -3.9030233804053266E-01 a        70     0     4     1    10
 -6.3973116918715089E-01 a        71     0     4     1    11
 -7.8138137283074405E-01 a        72     0     4     1    12
 -8.9022718061100209E-02 a        73     0     4     1    13
 -4.3489955276436476E-01 a        74     0     4     1    14
 -7.1673253324138764E-02 a        75     0     4     1    15
 -7.1713150119862934E-01 a        76     0     4     1    16
  1.9271517740748048E-01 a        77     0     4     1    17
 -3.0786770534949670E-01 a        78     0     4     1    18
  1.4387744967585139E-01 a        79     0     4     1    19
 -2.9521623763351207E-01 a        80     0     4     1    20
 -5.9018257926153139E-01 a        81     0     5     1     1
 -2.1539513582111626E-02 a        82     0     5     1     2
 -6.6957558970047215E-01 a        83     0     5     1     3
  3.8288499282137839E-01 a        84     0     5     1     4
  3.0805057889461218E-01 a        85     0     5     1     5
 -5.6777846330830128E-01 a        86     0     5     1     6
  7.8987317244031996E-01 a        87     0     5     1     7
  6.3650310730488624E-01 a        88     0     5     1     8
 -2.4344333585541109E-01 a        89     0     5     1     9
 -6.9354382080678609E-02 a        90     0     5     1    10
 -2.0464601043068992E-01 a        91     0     5     1    11
 -4.6612968129625493E-01 a        92     0     5     1    12
  4.5526639545515235E-01 a        93     0     5     1    13
  6.9027537303497455E-01 a        94     0     5     1    14
 -2.3481241942439726E-01 a        95     0     5     1    15
 -7.2223139912474399E-01 a        96     0     5     1    16
  6.8752636657240307E-01 a        97     0     5     1    17
  2.2113130520110894E-01 a        98     0     5     1    18
 -4.5990072562751450E-01 a        99     0     5     1    19
  2.2500814627804663E-01 a       100     0     5     1    20
  4.3846304228544219E-01 a       101     0     6     1     1
  4.3429788698564081E-01 a       102     0     6     1     2
 -1.6985648645659254E-01 a       103     0     6     1     3
  4.9795831789480671E-01 a       104     0     6     1     4
 -6.2437691796321859E-01 a       105     0     6     1     5
  3.3608541441855500E-01 a       106     0     6     1     6
  2.5041355451052594E-01 a       107     0     6     1     7
 -2.5761568304901239E-01 a       108     0     6     1     8
  1.9226969878026612E-01 a       109     0     6     1     9
 -5.8391999254139415E-01 a       110     0     6     1    10
  2.5309779024984580E-01 a       111     0     6     1    11
 -4.0703640211500525E-01 a       112     0     6     1    12
  3.4832889037403308E-01 a       113     0     6     1    13
 -4.6551496383560365E-01 a       114     0     6     1    14
 -3.3019579247421893E-01 a       115     0     6     1    15
  2.5519812261815117E-01 a       116     0     6     1    16
  1.4469221998803478E-02 a       117     0     6     1    17
 -5.4216897963216326E-01 a       118     0     6     1    18
 -5.0346682186666700E-02 a       119     0     6     1    19
 -5.1045320283182571E-01 a       120     0     6     1    20
 -1.0826837959263202E+00 a       121     0     7     1     1
 -1.1901467446973453E-01 a       122     0     7     1     2
  6.8560783677089843E-01 a       123     0     7     1     3
  9.6544818458657622E-01 a       124     0     7     1     4
  5.6892764786484185E-01 a       125     0     7     1     5
 -3.9237060130024398E-01 a       126     0     7     1     6
  6.7785490222630240E-01 a       127     0     7     1     7
 -6.8824121329713953E-02 a       128     0     7     1     8
  3.7840001172498045E-01 a       129     0     7     1     9
  3.5496373345942306E-01 a       130     0     7     1    10
 -2.8207485013351197E-01 a       131     0     7     1    11
 -1.0683013646466229E-01 a       132     0     7     1    12
 -4.1079229671997614E-01 a       133     0     7     1    13
 -1.8785886223589593E-01 a       134     0     7     1    14
  1.3402530228014106E-01 a       135     0     7     1    15
 -4.1416035006601409E-01 a       136     0     7     1    16
 -2.5101193005297889E-01 a       137     0     7     1    17
  7.5102987138212274E-01 a       138     0     7     1    18
 -1.3086741865314744E-01 a       139     0     7     1    19
 -5.9599910427428236E-03 a       140     0     7     1    20
 -1.8999542338935219E-01 a       141     0     8     1     1
 -1.1366847659079808E-01 a       142     0     8     1     2
  3.0276493880566530E-01 a       143     0     8     1     3
 -1.8433152584097420E-01 a       144     0     8     1     4
 -4.2249413273015157E-01 a       145     0     8     1     5
  6.2304627071534380E-01 a       146     0     8     1     6
 -1.2906752203122965E-01 a       147     0     8     1     7
 -1.1831095425877376E-01 a       148     0     8     1     8
 -6.8381377718283332E-01 a       149     0     8     1     9
 -5.4017127984628999E-01 a       150     0     8     1    10
  6.5234124009835592E-01 a       151     0     8     1    11
 -6.0303597681615961E-01 a       152     0     8     1    12
 -6.3710763629062961E-01 a       153     0     8     1    13
 -7.5663309542747870E-01 a       154     0     8     1    14
  3.9612065178715528E-01 a       155     0     8     1    15
  2.5291535893151820E-02 a       156     0     8     1    16
  1.7697469592857784E-01 a       157     0     8     1    17
 -6.1129441716772570E-01 a       158     0     8     1    18
  7.1040717332105385E-01 a       159     0     8     1    19
 -6.3153955852728272E-01 a       160     0     8     1    20
 -7.0696369859227504E-01 a       161     0     9     1     1
  4.3645752512533031E-01 a       162     0     9     1     2
 -5.8938568557741593E-02 a       163     0     9     1     3
 -1.1781563746666268E-01 a       164     0     9     1     4
  4.4559065064356507E-01 a       165     0     9     1     5
 -7.2664261701412836E-01 a       166     0     9     1     6
 -3.3605909193144640E-01 a       167     0     9     1     7
  7.8565647747643486E-01 a       168     0     9     1     8
  7.9162163049348444E-01 a       169     0     9     1     9
 -1.0535638450643761E-01 a       170     0     9     1    10
 -3.9204066434494905E-01 a       171     0     9     1    11
  6.1401670380052498E-01 a       172     0     9     1    12
  4.6369198327169514E-01 a       173     0     9     1    13
  6.2804620505799813E-01 a       174     0     9     1    14
 -4.4341099691973879E-01 a       175     0     9     1    15
  5.1674540851883644E-01 a       176     0     9     1    16
  4.6192368011689644E-01 a       177     0     9     1    17
 -2.2048639882218893E-01 a       178     0     9     1    18
 -2.2462735307486453E-01 a       179     0     9     1    19
  6.0726261586949770E-01 a       180     0     9     1    20
  4.4681545740857193E-01 a       181     0    10     1     1
  1.3263343262210936E-01 a       182     0    10     1     2
 -6.3632767372281684E-01 a       183     0    10     1     3
 -5.2705555291092865E-01 a       184     0    10     1     4
 -5.4053863977342853E-01 a       185     0    10     1     5
 -3.6582309074207014E-01 a       186     0    10     1     6
 -9.1704948211638423E-02 a       187     0    10     1     7
 -9.7028490690445490E-01 a       188     0    10     1     8
  1.1308828832229531E-01 a       189     0    10     1     9
 -1.1996024541263804E-01 a       190     0    10     1    10
