################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1366609729824479E-01 a         1     0     1     1     1
  2.5561049361099081E-01 a         2     0     1     1     2
  5.6342664749030380E-02 a         3     0     1     1     3
  1.6084225505999392E-01 a         4     0     1     1     4
 -6.2793870202562718E-01 a         5     0     1     1     5
 -4.8705209727128840E-01 a         6     0     1     1     6
 -6.2749638658284534E-01 a         7     0     1     1     7
  5.6420569311628876E-01 a         8     0     1     1     8
 -2.2714976519888808E-01 a         9     0     1     1     9
  4.5214733431078274E-01 a        10     0     1     1    10
  1.0925400461811814E-01 a        11     0     1     1    11
 -3.1006254791586324E-01 a        12     0     1     1    12
  2.3441296040592294E-01 a        13     0     1     1    13
  7.3608468849190423E-01 a        14     0     1     1    14
  1.2512022457148866E-01 a        15     0     1     1    15
  1.3245940606838136E-01 a        16     0     1     1    16
  8.3838182175851461E-01 a        17     0     1     1    17
 -5.3951860574818089E-01 a        18     0     1     1    18
 -3.7199714246434612E-01 a        19     0     1     1    19
 -7.8032976472635060E-02 a        20     0     1     1    20
  2.3665727889642890E-01 a        21     0     2     1     1
  3.6358592711614884E-01 a        22     0     2     1     2
 -2.3014989994764137E-01 a        23     0     2     1     3
 -4.6695860904807357E-01 a        24     0     2     1     4
  7.6084163860866846E-02 a        25     0     2     1     5
 -9.5116624799544372E-02 a        26     0     2     1     6
 -4.8515194177027876E-01 a        27     0     2     1     7
 -4.5889396263128068E-01 a        28     0     2     1     8
 -1.9286187489021789E-01 a        29     0     2     1     9
  5.7010161339640542E-01 a        30     0     2     1    10
  1.7715128493465740E-01 a        31     0     2     1    11
  1.2790025921015449E-01 a        32     0     2     1    12
 -1.5775806919680868E-01 a        33     0     2     1    13
 -2.7144849558289758E-01 a        34     0     2     1    14
  9.9592796115436130E-02 a        35     0     2     1    15
  1.8909347690790898E-01 a        36     0     2     1    16
  2.6949563579078753E-02 a        37     0     2     1    17
  6.3713382515438333E-01 a        38     0     2     1    18
 -3.1989942438941699E-01 a        39     0     2     1    19
  2.3000438136565929E-01 a        40     0     2     1    20
 -2.9548736666794961E-01 a        41     0     3     1     1
  6.9827709990069720E-01 a        42     0     3     1     2
  3.1202366669564235E-01 a        43     0     3     1     3
  1.0755651877365081E-01 a        44     0     3     1     4
 -8.3295713976552430E-02 a        45     0     3     1     5
  5.6833892924420044E-02 a        46     0     3     1     6
  2.9089721342506720E-02 a        47     0     3     1     7
 -3.4862004215953574E-01 a        48     0     3     1     8
 -1.4624454541038770E-01 a        49     0     3     1     9
  1.7977519373056922E-01 a        50     0     3     1    10
  4.0021906825359183E-01 a        51     0     3     1    11
  3.6198907271373532E-01 a        52     0     3     1    12
 -2.8233811082310151E-01 a        53     0     3     1    13
  2.5228071214394004E-01 a        54     0     3     1    14
 -4.2175733305029306E-01 a        55     0     3     1    15
  9.7146633545449357E-01 a        56     0     3     1    16
  9.5300986793420278E-02 a        57     0     3     1    17
