################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7400075562512952E-01 a         1     0     1     1     1
  9.5035970353610971E-02 a         2     0     1     1     2
  3.1788725481103230E-01 a         3     0     1     1     3
 -1.8193470687431354E-01 a         4     0     1     1     4
 -6.2807246873965805E-01 a         5     0     1     1     5
 -4.8449380357127941E-01 a         6     0     1     1     6
 -9.0647529512459624E-01 a         7     0     1     1     7
  6.5998131087362011E-01 a         8     0     1     1     8
 -9.2931415642799789E-02 a         9     0     1     1     9
  6.4398195500035549E-01 a        10     0     1     1    10
  3.2145524400948128E-01 a        11     0     1     1    11
 -2.4036710570497852E-01 a        12     0     1     1    12
 -3.1025187910100407E-02 a        13     0     1     1    13
  8.4440875392553383E-01 a        14     0     1     1    14
  4.0283462283829335E-01 a        15     0     1     1    15
  3.3425440230949771E-01 a        16     0     1     1    16
  1.0037374927274911E+00 a        17     0     1     1    17
 -9.1256989380476738E-01 a        18     0     1     1    18
 -5.0762166758225302E-01 a        19     0     1     1    19
 -1.4472604918888505E-02 a        20     0     1     1    20
 -2.5310711437110261E-02 a        21     0     2     1     1
  2.6664993280108799E-02 a        22     0     2     1     2
 -1.6320694069805142E-01 a        23     0     2     1     3
 -3.4914946252802781E-01 a        24     0     2     1     4
  1.7123622591847024E-02 a        25     0     2     1     5
 -1.0427771974295397E-01 a        26     0     2     1     6
 -3.1250853308924831E-01 a        27     0     2     1     7
 -4.9416366242514637E-01 a        28     0     2     1     8
 -4.5671610995272927E-01 a        29     0     2     1     9
  4.4354727719178244E-01 a        30     0     2     1    10
  1.8118318881445208E-01 a        31     0     2     1    11
 -2.1308164509804850E-01 a        32     0     2     1    12
 -6.3901254954862083E-02 a        33     0     2     1    13
 -5.3536047386947749E-01 a        34     0     2     1    14
  5.2211760957066822E-01 a        35     0     2     1    15
  1.0151695080613922E-01 a        36     0     2     1    16
  1.6540243487005436E-02 a        37     0     2     1    17
  6.2797874165493206E-01 a        38     0     2     1    18
 -4.1951810339035328E-01 a        39     0     2     1    19
  6.1385339796298222E-01 a        40     0     2     1    20
 -2.1810902285466036E-01 a        41     0     3     1     1
  7.7837004423196443E-01 a        42     0     3     1     2
 -2.1462457345698333E-01 a        43     0     3     1     3
 -1.0747920393627187E-01 a        44     0     3     1     4
  1.0402843631866669E-01 a        45     0     3     1     5
 -2.7148340047308495E-01 a        46     0     3     1     6
 -2.9809383708035504E-02 a        47     0     3     1     7
 -5.6194356675952776E-03 a        48     0     3     1     8
  2.5197745649574932E-01 a        49     0     3     1     9
  2.1639343697760183E-01 a        50     0     3     1    10
  6.3587702557086079E-01 a        51     0     3     1    11
  8.2221877678794786E-01 a        52     0     3     1    12
 -1.0670262273909190E-01 a        53     0     3     1    13
  5.9508186201608826E-01 a        54     0     3     1    14
 -7.8919533238165629E-01 a        55     0     3     1    15
  1.1066901875932689E+00 a        56     0     3     1    16
  4.1412884227590158E-01 a        57     0     3     1    17
 -5.5550602880800304E-01 a        58     0     3     1    18
  6.3800763786381187E-01 a        59     0     3     1    19
 -2.0031254031841214E-01 a        60     0     3     1    20
 -8.6371397996862415E-02 a        61     0     4     1     1
 -8.7916153492844529E-01 a        62     0     4     1     2
  1.0130841643427044E+00 a        63     0     4     1     3
 -6.2861876165448069E-02 a        64     0     4     1     4
 -1.3307332234867894E-04 a        65     0     4     1     5
  1.4225992261120204E-01 a        66     0     4     1     6
 -1.2822954699443850E-01 a        67     0     4     1     7
 -4.0111284881458453E-01 a        68     0     4     1     8
 -3.9112786611817935E-01 a        69     0     4     1     9
 -5.1572821319737217E-01 a        70     0     4     1    10
 -3.9625781815579214E-01 a        71     0     4     1    11
 -1.0119196864366502E+00 a        72     0     4     1    12
 -8.2026437160120411E-02 a        73     0     4     1    13
 -6.7889822916128206E-01 a        74     0     4     1    14
 -2.3625016873877252E-03 a        75     0     4     1    15
 -8.9713743114016120E-01 a        76     0     4     1    16
  1.8881841444345690E-01 a        77     0     4     1    17
