################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.7785205416318809E-01 a         1     0     1     1     1
  1.7846627339900556E-01 a         2     0     1     1     2
  3.1284678718349918E-01 a         3     0     1     1     3
 -5.0758970177307829E-02 a         4     0     1     1     4
 -6.1951791408598711E-01 a         5     0     1     1     5
 -4.7804580559585702E-01 a         6     0     1     1     6
 -8.2275922749433827E-01 a         7     0     1     1     7
  5.7266988363474092E-01 a         8     0     1     1     8
 -1.5911411860028057E-01 a         9     0     1     1     9
  5.9668403073388010E-01 a        10     0     1     1    10
  2.1590653690244288E-01 a        11     0     1     1    11
 -3.1626503834911346E-01 a        12     0     1     1    12
  1.1939816098796127E-01 a        13     0     1     1    13
  7.9782322116567328E-01 a        14     0     1     1    14
  3.0016070863842986E-01 a        15     0     1     1    15
  2.4346910819513351E-01 a        16     0     1     1    16
  9.6237828999445585E-01 a        17     0     1     1    17
 -7.7825961641541830E-01 a        18     0     1     1    18
 -4.4515452003799311E-01 a        19     0     1     1    19
  4.9077848925793428E-02 a        20     0     1     1    20
  4.4317720464797997E-02 a        21     0     2     1     1
  1.7735836868704710E-01 a        22     0     2     1     2
 -1.5496732271276126E-01 a        23     0     2     1     3
 -3.5718962283317995E-01 a        24     0     2     1     4
  1.4625686021665146E-02 a        25     0     2     1     5
 -9.1301274650346306E-02 a        26     0     2     1     6
 -3.4916857719048044E-01 a        27     0     2     1     7
 -5.4658510070951727E-01 a        28     0     2     1     8
 -3.5692584425381885E-01 a        29     0     2     1     9
  5.3449315009542997E-01 a        30     0     2     1    10
  2.0095351784340906E-01 a        31     0     2     1    11
 -7.8376476966104641E-02 a        32     0     2     1    12
 -1.4503383516487436E-01 a        33     0     2     1    13
 -4.7259300337039556E-01 a        34     0     2     1    14
  3.8083818418755105E-01 a        35     0     2     1    15
  9.1023627892243136E-02 a        36     0     2     1    16
  4.3679161318618639E-02 a        37     0     2     1    17
  6.4998557249297739E-01 a        38     0     2     1    18
 -3.5983776872442930E-01 a        39     0     2     1    19
  4.4957661881528782E-01 a        40     0     2     1    20
 -2.6066552201957777E-01 a        41     0     3     1     1
  6.9205196402487257E-01 a        42     0     3     1     2
  9.1409424065871641E-03 a        43     0     3     1     3
  9.7116263833776015E-03 a        44     0     3     1     4
  6.1049952856492597E-02 a        45     0     3     1     5
 -1.3185314963135367E-01 a        46     0     3     1     6
 -5.5875996853808570E-02 a        47     0     3     1     7
 -1.3436101338015485E-01 a        48     0     3     1     8
  1.1073230014904915E-01 a        49     0     3     1     9
  1.4602734755681707E-01 a        50     0     3     1    10
  4.9920029251285769E-01 a        51     0     3     1    11
  6.3559105039554176E-01 a        52     0     3     1    12
 -1.7078976572480281E-01 a        53     0     3     1    13
  5.0150663077252478E-01 a        54     0     3     1    14
 -7.0779154236536290E-01 a        55     0     3     1    15
