################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.9767317841450869E-01 a         1     0     1     1     1
  1.5723132845232846E-01 a         2     0     1     1     2
  3.0381863780729557E-01 a         3     0     1     1     3
 -7.8328265763728699E-02 a         4     0     1     1     4
 -6.0837405670113687E-01 a         5     0     1     1     5
 -4.7876331636257724E-01 a         6     0     1     1     6
 -8.2039419561649518E-01 a         7     0     1     1     7
  6.0658965763229389E-01 a         8     0     1     1     8
 -1.3612801341954639E-01 a         9     0     1     1     9
  6.1681229339754406E-01 a        10     0     1     1    10
  2.2537294671357164E-01 a        11     0     1     1    11
 -2.9317091764333786E-01 a        12     0     1     1    12
  9.3796326171469852E-02 a        13     0     1     1    13
  8.0782212032762712E-01 a        14     0     1     1    14
  3.4119407639870608E-01 a        15     0     1     1    15
  2.9076524679141325E-01 a        16     0     1     1    16
  9.7062723427134923E-01 a        17     0     1     1    17
 -8.1848147697085816E-01 a        18     0     1     1    18
 -4.6756874689086775E-01 a        19     0     1     1    19
  3.8607747521690571E-02 a        20     0     1     1    20
  3.5178111403446635E-02 a        21     0     2     1     1
  1.3810194615049659E-01 a        22     0     2     1     2
 -1.5905981092552088E-01 a        23     0     2     1     3
 -3.3866511289657786E-01 a        24     0     2     1     4
 -3.7740785433945175E-03 a        25     0     2     1     5
 -9.6790109562254978E-02 a        26     0     2     1     6
 -3.2535130079147606E-01 a        27     0     2     1     7
 -5.1025437688553044E-01 a        28     0     2     1     8
 -3.8626792856655645E-01 a        29     0     2     1     9
  5.0725739663030200E-01 a        30     0     2     1    10
  1.9777829413742018E-01 a        31     0     2     1    11
 -8.2057431547146953E-02 a        32     0     2     1    12
 -1.0557225928573372E-01 a        33     0     2     1    13
 -4.8507417539099107E-01 a        34     0     2     1    14
  4.1572651350723855E-01 a        35     0     2     1    15
  8.4949230084373217E-02 a        36     0     2     1    16
  4.1207631312721212E-02 a        37     0     2     1    17
  6.5658726733715933E-01 a        38     0     2     1    18
 -3.7988294153965874E-01 a        39     0     2     1    19
  4.6897137648233722E-01 a        40     0     2     1    20
 -2.6264702425574515E-01 a        41     0     3     1     1
  7.0680798704765646E-01 a        42     0     3     1     2
 -1.7554331212261628E-02 a        43     0     3     1     3
 -6.9975203761097893E-03 a        44     0     3     1     4
  9.7325566735238733E-02 a        45     0     3     1     5
 -1.5099447719187364E-01 a        46     0     3     1     6
 -4.5151838403057934E-02 a        47     0     3     1     7
 -1.1129135114958737E-01 a        48     0     3     1     8
  1.5049482792175850E-01 a        49     0     3     1     9
  1.4953465116661074E-01 a        50     0     3     1    10
  5.2318940802847957E-01 a        51     0     3     1    11
  6.5878595301059306E-01 a        52     0     3     1    12
 -1.7150905631718275E-01 a        53     0     3     1    13
  5.1471657951104277E-01 a        54     0     3     1    14
 -7.1560257907898839E-01 a        55     0     3     1    15
  1.0961622780428268E+00 a        56     0     3     1    16
  2.9532134370900298E-01 a        57     0     3     1    17
 -4.9334900210699351E-01 a        58     0     3     1    18
  5.4998172818158475E-01 a        59     0     3     1    19
  1.5814974111283440E-02 a        60     0     3     1    20
 -9.0226367841395844E-02 a        61     0     4     1     1
 -7.1797718058178905E-01 a        62     0     4     1     2
  8.8444573476671950E-01 a        63     0     4     1     3
  3.3840957600463455E-02 a        64     0     4     1     4
 -2.3504647021201797E-02 a        65     0     4     1     5
  6.6892821702789956E-02 a        66     0     4     1     6
 -4.9138486482207068E-02 a        67     0     4     1     7
 -3.5027785092368152E-01 a        68     0     4     1     8
 -2.7300839380079817E-01 a        69     0     4     1     9
 -4.7517494197671845E-01 a        70     0     4     1    10
 -4.9172390006558725E-01 a        71     0     4     1    11
 -9.2372366767217962E-01 a        72     0     4     1    12
 -5.1989170773208734E-02 a        73     0     4     1    13
 -6.3433490401883397E-01 a        74     0     4     1    14
 -4.0297998928066063E-02 a        75     0     4     1    15
 -8.5467040710732323E-01 a        76     0     4     1    16
  2.4621199713312211E-01 a        77     0     4     1    17
 -4.5380632630222334E-01 a        78     0     4     1    18
  8.3759691072806453E-02 a        79     0     4     1    19
 -1.5964423874299469E-01 a        80     0     4     1    20
 -5.2061380831329240E-01 a        81     0     5     1     1
 -4.2491585055687106E-02 a        82     0     5     1     2
 -8.0317525842314130E-01 a        83     0     5     1     3
  3.6295940083853090E-01 a        84     0     5     1     4
  2.2082997510989330E-01 a        85     0     5     1     5
 -6.6969759151489938E-01 a        86     0     5     1     6
  8.6338865317174363E-01 a        87     0     5     1     7
  5.9550035689295144E-01 a        88     0     5     1     8
 -2.3143030530096212E-01 a        89     0     5     1     9
  7.0780934261070683E-02 a        90     0     5     1    10
 -3.5584132622648734E-01 a        91     0     5     1    11
 -6.0200767782198317E-01 a        92     0     5     1    12
  4.7806099244248318E-01 a        93     0     5     1    13
  7.9123583414252796E-01 a        94     0     5     1    14
 -8.9853619947387456E-02 a        95     0     5     1    15
 -7.5242582431842786E-01 a        96     0     5     1    16
  7.6858489473974589E-01 a        97     0     5     1    17
  3.1192371835171345E-01 a        98     0     5     1    18
 -5.2484442203075510E-01 a        99     0     5     1    19
  1.8767100937406714E-01 a       100     0     5     1    20
  5.7771366074727415E-01 a       101     0     6     1     1
  3.5766176344618622E-01 a       102     0     6     1     2
 -3.1006405978004653E-01 a       103     0     6     1     3
  3.8273593084735763E-01 a       104     0     6     1     4
 -6.2986123226954727E-01 a       105     0     6     1     5
  3.2890851874924631E-01 a       106     0     6     1     6
  2.9696467636225765E-01 a       107     0     6     1     7
 -1.3063159978144145E-01 a       108     0     6     1     8
  1.9561726387871098E-01 a       109     0     6     1     9
 -8.4970216080532313E-01 a       110     0     6     1    10
  4.8716051163230556E-01 a       111     0     6     1    11
 -2.8434746220512119E-01 a       112     0     6     1    12
  4.4478469730841680E-01 a       113     0     6     1    13
 -5.4442188923456658E-01 a       114     0     6     1    14
 -4.5684720126589462E-01 a       115     0     6     1    15
  1.0981129182062056E-01 a       116     0     6     1    16
 -5.1406828921965214E-02 a       117     0     6     1    17
 -7.0194790451096800E-01 a       118     0     6     1    18
 -1.5813656474007587E-01 a       119     0     6     1    19
 -7.0695934208370603E-01 a       120     0     6     1    20
 -1.2132122352798369E+00 a       121     0     7     1     1
 -1.4140066915424819E-02 a       122     0     7     1     2
