################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2371384076504688E-01 a         1     0     1     1     1
 -2.7369748450316717E-01 a         2     0     1     1     2
  5.3418285024385770E-01 a         3     0     1     1     3
 -1.5902267654187144E-01 a         4     0     1     1     4
  4.9352504401326036E-01 a         5     0     1     1     5
  7.1853659565102512E-01 a         6     0     1     1     6
 -2.5899564727317625E-01 a         7     0     1     1     7
  1.4456610700991776E-01 a         8     0     1     1     8
 -5.0697573047993189E-02 a         9     0     1     1     9
  6.5019768795194521E-01 a        10     0     1     1    10
  6.2267267359992085E-01 a        11     0     1     1    11
 -2.3488042156668681E-01 a        12     0     1     1    12
 -8.0296201415321056E-01 a        13     0     1     1    13
  5.2269339623810473E-01 a        14     0     1     1    14
 -1.2538056184298177E-01 a        15     0     1     1    15
  6.5436309386021629E-01 a        16     0     1     1    16
 -4.4354031482426404E-01 a        17     0     1     1    17
  1.4192177635371420E-01 a        18     0     1     1    18
  8.5286432041920546E-01 a        19     0     1     1    19
 -1.9082710833557201E-01 a        20     0     1     1    20
 -1.1953703928175677E-01 a        21     0     2     1     1
  6.1699532598321860E-01 a        22     0     2     1     2
  7.0769189869221927E-01 a        23     0     2     1     3
  1.2010787801663976E+00 a        24     0     2     1     4
 -2.3344023765230479E-01 a        25     0     2     1     5
 -1.0970798711593092E-01 a        26     0     2     1     6
  5.5080783219732166E-01 a        27     0     2     1     7
 -2.6811093187415791E-01 a        28     0     2     1     8
  5.5798492664064392E-01 a        29     0     2     1     9
  2.1783598454031464E-01 a        30     0     2     1    10
  5.4103910958052293E-01 a        31     0     2     1    11
  8.8139839275880016E-01 a        32     0     2     1    12
 -2.3286890565062962E-01 a        33     0     2     1    13
 -7.9023436977395700E-01 a        34     0     2     1    14
  6.2313563968277461E-02 a        35     0     2     1    15
 -7.0968828988157179E-02 a        36     0     2     1    16
  2.8686294792928280E-01 a        37     0     2     1    17
  3.6247811727973778E-01 a        38     0     2     1    18
  3.7185494762732835E-02 a        39     0     2     1    19
  1.7715789693577932E-01 a        40     0     2     1    20
  4.3057905991608991E-01 a        41     0     3     1     1
  6.7764793741101148E-01 a        42     0     3     1     2
 -2.4072747041671963E-01 a        43     0     3     1     3
 -2.9308921659105736E-01 a        44     0     3     1     4
 -4.1982128917545958E-01 a        45     0     3     1     5
  3.3683350482190721E-01 a        46     0     3     1     6
 -8.4420564478196702E-01 a        47     0     3     1     7
  8.5545676522382638E-02 a        48     0     3     1     8
 -1.9846523921250439E-01 a        49     0     3     1     9
  5.5696592923884836E-01 a        50     0     3     1    10
 -2.5642725884979850E-01 a        51     0     3     1    11
 -5.7219986781324228E-01 a        52     0     3     1    12
 -1.7544502093530506E-01 a        53     0     3     1    13
  1.0228859581069302E-01 a        54     0     3     1    14
 -3.6547939875304004E-02 a        55     0     3     1    15
  4.0704202155048741E-01 a        56     0     3     1    16
  5.1487013610143773E-01 a        57     0     3     1    17
  2.1442562507026981E-02 a        58     0     3     1    18
  3.8601117560327058E-01 a        59     0     3     1    19
  8.7452547974282924E-01 a        60     0     3     1    20
  4.3279222687480731E-02 a        61     0     4     1     1
  3.6445762404868670E-01 a        62     0     4     1     2
 -4.8757850806384548E-02 a        63     0     4     1     3
  7.1179202794472474E-01 a        64     0     4     1     4
 -2.9457771938790295E-01 a        65     0     4     1     5
 -2.3103828107376004E-01 a        66     0     4     1     6
 -4.4332187767539000E-02 a        67     0     4     1     7
 -1.4430427802074922E-01 a        68     0     4     1     8
  5.2616962962975890E-02 a        69     0     4     1     9
 -4.4849926214318259E-01 a        70     0     4     1    10
  6.1596630996708857E-01 a        71     0     4     1    11
  6.9361351428309970E-01 a        72     0     4     1    12
 -3.0707056588907145E-01 a        73     0     4     1    13
  2.8514104858560627E-02 a        74     0     4     1    14
  8.8835914712597108E-01 a        75     0     4     1    15
  4.0136959129247424E-01 a        76     0     4     1    16
  7.3456864175626113E-01 a        77     0     4     1    17
 -1.3651199042284021E-03 a        78     0     4     1    18
  6.9966961255458870E-01 a        79     0     4     1    19
 -1.2343337490436077E+00 a        80     0     4     1    20
  4.3881952519345085E-01 a        81     0     5     1     1
 -9.8332784378684868E-01 a        82     0     5     1     2
 -4.2885173527035864E-01 a        83     0     5     1     3
  2.6569708921195756E-01 a        84     0     5     1     4
 -3.9102237996804318E-01 a        85     0     5     1     5
  5.8139669376755410E-01 a        86     0     5     1     6
  6.8804983444877144E-01 a        87     0     5     1     7
 -5.2375003649326446E-01 a        88     0     5     1     8
  7.3278256521652652E-02 a        89     0     5     1     9
  3.6598247135174689E-01 a        90     0     5     1    10
  4.9658711848531945E-01 a        91     0     5     1    11
 -8.2022627834044870E-01 a        92     0     5     1    12
  5.9897332246289536E-01 a        93     0     5     1    13
  5.5959982320917340E-02 a        94     0     5     1    14
 -2.1738719363307801E-01 a        95     0     5     1    15
  3.3729706045546098E-01 a        96     0     5     1    16
  4.2512785159376715E-01 a        97     0     5     1    17
 -2.6226078278311704E-01 a        98     0     5     1    18
 -2.0455048057735420E-01 a        99     0     5     1    19
  4.6789414024805610E-02 a       100     0     5     1    20
  1.4246859462143338E-01 a       101     0     6     1     1
 -1.4715687234674391E-01 a       102     0     6     1     2
  8.0574433842812121E-01 a       103     0     6     1     3
  4.5805098529810240E-02 a       104     0     6     1     4
  5.6589877755653706E-01 a       105     0     6     1     5
  6.6084024595744839E-01 a       106     0     6     1     6
  1.0987133654526955E-01 a       107     0     6     1     7
  9.9174188963022963E-02 a       108     0     6     1     8
  5.6330610826974936E-01 a       109     0     6     1     9
 -9.7081973972115071E-02 a       110     0     6     1    10
  7.4663558967847710E-01 a       111     0     6     1    11
 -1.5057674831689211E-01 a       112     0     6     1    12
 -1.0254795195310386E-01 a       113     0     6     1    13
 -3.5553904809681974E-01 a       114     0     6     1    14
 -1.2723145604076935E-01 a       115     0     6     1    15
 -4.4505792414330742E-01 a       116     0     6     1    16
 -7.1909945458913493E-01 a       117     0     6     1    17
  3.9162619619350625E-01 a       118     0     6     1    18
 -2.3268705123575639E-01 a       119     0     6     1    19
  4.0467351009585179E-01 a       120     0     6     1    20
 -8.8474441477491861E-01 a       121     0     7     1     1
  1.5310253040117475E-01 a       122     0     7     1     2
 -1.2439490663760949E-01 a       123     0     7     1     3
 -4.2092314807723369E-01 a       124     0     7     1     4
  3.7634590359234832E-01 a       125     0     7     1     5
 -3.7940562091693153E-01 a       126     0     7     1     6
  5.8704479508622021E-01 a       127     0     7     1     7
  2.3231261753075957E-01 a       128     0     7     1     8
 -3.1829666485225810E-01 a       129     0     7     1     9
 -1.2733540683332698E-01 a       130     0     7     1    10
  3.2628625561837171E-01 a       131     0     7     1    11
 -1.0438443530857054E-01 a       132     0     7     1    12
  8.1542970302239526E-01 a       133     0     7     1    13
  1.0433807786815437E-02 a       134     0     7     1    14
  5.5526295476512522E-01 a       135     0     7     1    15
  5.9675377345001346E-01 a       136     0     7     1    16
  9.9086326481834672E-02 a       137     0     7     1    17
  7.8795899919705825E-01 a       138     0     7     1    18
 -3.1262494388776471E-02 a       139     0     7     1    19
 -8.8513380286441967E-01 a       140     0     7     1    20
