################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8945754170229284E-01 a         1     0     1     1     1
 -4.3639470598093499E-01 a         2     0     1     1     2
  2.6857694754958578E-01 a         3     0     1     1     3
 -8.2751445644958266E-01 a         4     0     1     1     4
  4.7353715475530528E-01 a         5     0     1     1     5
  7.4818750601103334E-01 a         6     0     1     1     6
 -4.6548533220784949E-01 a         7     0     1     1     7
  1.4485213542799160E-02 a         8     0     1     1     8
  5.4337920952862002E-02 a         9     0     1     1     9
  5.8636230852437532E-01 a        10     0     1     1    10
  7.5805501439012257E-01 a        11     0     1     1    11
 -6.6881323277807703E-01 a        12     0     1     1    12
 -1.1485353966320122E+00 a        13     0     1     1    13
  5.6595302860204488E-01 a        14     0     1     1    14
 -1.2926528796312020E-01 a        15     0     1     1    15
  2.2735956714673267E-01 a        16     0     1     1    16
 -7.7311972699210263E-01 a        17     0     1     1    17
  6.6852352877732987E-02 a        18     0     1     1    18
  9.3897469024392322E-01 a        19     0     1     1    19
  4.9605563215419424E-01 a        20     0     1     1    20
 -9.7028668125383966E-02 a        21     0     2     1     1
  3.0974390356565401E-01 a        22     0     2     1     2
  9.9973083539112206E-01 a        23     0     2     1     3
  5.8106338762680265E-01 a        24     0     2     1     4
 -1.9508901593613531E-01 a        25     0     2     1     5
 -1.5681720881024933E-01 a        26     0     2     1     6
  4.0997409469329948E-01 a        27     0     2     1     7
 -4.6412314787120112E-01 a        28     0     2     1     8
  4.0277059331948756E-01 a        29     0     2     1     9
  4.8549893098369601E-01 a        30     0     2     1    10
  3.2790080416469786E-01 a        31     0     2     1    11
  9.2108078527890769E-01 a        32     0     2     1    12
 -3.0318968231071242E-01 a        33     0     2     1    13
 -9.7379919765619516E-01 a        34     0     2     1    14
  4.5237791502347918E-01 a        35     0     2     1    15
 -2.8877035068017287E-01 a        36     0     2     1    16
  2.1869626814322102E-01 a        37     0     2     1    17
  5.5044656726171615E-01 a        38     0     2     1    18
  3.2020183973799948E-01 a        39     0     2     1    19
 -4.5077641132127790E-02 a        40     0     2     1    20
  4.6309417403340275E-01 a        41     0     3     1     1
  7.9978084655951975E-01 a        42     0     3     1     2
 -1.9093884821347540E-01 a        43     0     3     1     3
 -1.9966242852920005E-01 a        44     0     3     1     4
 -6.2501079198504916E-01 a        45     0     3     1     5
  1.5882450888529259E-01 a        46     0     3     1     6
 -5.7530787093403124E-01 a        47     0     3     1     7
 -1.3583936629348788E-02 a        48     0     3     1     8
