################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5615749977656662E-01 a         1     0     1     1     1
 -3.1596856715356580E-01 a         2     0     1     1     2
  2.6523010183047069E-01 a         3     0     1     1     3
 -6.6450370779660561E-01 a         4     0     1     1     4
  4.9718610259746215E-01 a         5     0     1     1     5
  7.8713236869125291E-01 a         6     0     1     1     6
 -4.3562503158055965E-01 a         7     0     1     1     7
  1.4320000810615427E-02 a         8     0     1     1     8
  1.6937335493982412E-02 a         9     0     1     1     9
  5.0165517802542092E-01 a        10     0     1     1    10
  7.0088742624761591E-01 a        11     0     1     1    11
 -6.1594727102387559E-01 a        12     0     1     1    12
 -9.7724783476748356E-01 a        13     0     1     1    13
  5.1634364666497179E-01 a        14     0     1     1    14
 -1.7626686577241668E-01 a        15     0     1     1    15
  1.9273367854534590E-01 a        16     0     1     1    16
 -5.6943955008973812E-01 a        17     0     1     1    17
  2.4023386069478456E-01 a        18     0     1     1    18
  7.6587977188842860E-01 a        19     0     1     1    19
  3.8553011829637768E-01 a        20     0     1     1    20
 -2.3372852939359805E-02 a        21     0     2     1     1
  3.3859652817526448E-01 a        22     0     2     1     2
  8.5269700717000907E-01 a        23     0     2     1     3
  5.7700049434549994E-01 a        24     0     2     1     4
 -2.1813155812711535E-01 a        25     0     2     1     5
 -3.0058072579335470E-02 a        26     0     2     1     6
  4.0649544386214936E-01 a        27     0     2     1     7
 -4.8936584911902770E-01 a        28     0     2     1     8
  6.3068254027014725E-01 a        29     0     2     1     9
  4.9342905929454856E-01 a        30     0     2     1    10
  3.3876972200587513E-01 a        31     0     2     1    11
  7.5888920616469491E-01 a        32     0     2     1    12
 -2.5455089288650740E-01 a        33     0     2     1    13
 -9.3612297763775298E-01 a        34     0     2     1    14
  3.3437361080058164E-01 a        35     0     2     1    15
 -3.3479252569674200E-01 a        36     0     2     1    16
  1.9289131929622971E-01 a        37     0     2     1    17
  5.2032215492188716E-01 a        38     0     2     1    18
  2.1375739997803903E-01 a        39     0     2     1    19
  1.9971572395397617E-02 a        40     0     2     1    20
  4.0718005664077878E-01 a        41     0     3     1     1
  6.4387234679845529E-01 a        42     0     3     1     2
 -1.4294445764670560E-01 a        43     0     3     1     3
 -1.3355913251664001E-01 a        44     0     3     1     4
