################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.9139492301363437E-01 a         1     0     1     1     1
 -5.3614932774292168E-01 a         2     0     1     1     2
  2.8142346404018626E-01 a         3     0     1     1     3
 -1.0886708596003987E+00 a         4     0     1     1     4
  4.0822618408116385E-01 a         5     0     1     1     5
  6.9034098120336751E-01 a         6     0     1     1     6
 -3.8068897540413638E-01 a         7     0     1     1     7
  1.1330745317896998E-01 a         8     0     1     1     8
  8.0015641040573821E-02 a         9     0     1     1     9
  4.6296134037085357E-01 a        10     0     1     1    10
  8.2074858482570590E-01 a        11     0     1     1    11
 -6.5477849568373869E-01 a        12     0     1     1    12
 -1.1902459294366849E+00 a        13     0     1     1    13
  7.4992009694943129E-01 a        14     0     1     1    14
 -5.9202520906355423E-02 a        15     0     1     1    15
  1.7227132585505775E-01 a        16     0     1     1    16
 -8.4530594529578251E-01 a        17     0     1     1    17
 -1.4284054770771953E-01 a        18     0     1     1    18
  1.1021190821882665E+00 a        19     0     1     1    19
  6.4084291213450650E-01 a        20     0     1     1    20
 -1.0490168592500519E-01 a        21     0     2     1     1
  3.4794526244929702E-01 a        22     0     2     1     2
  1.0543720061848398E+00 a        23     0     2     1     3
  6.1328195175882338E-01 a        24     0     2     1     4
 -1.7836384512607520E-01 a        25     0     2     1     5
 -2.2310241328026853E-01 a        26     0     2     1     6
  5.1110907806256933E-01 a        27     0     2     1     7
 -4.1926687663854278E-01 a        28     0     2     1     8
  2.2296660994455819E-01 a        29     0     2     1     9
  4.8490974207694854E-01 a        30     0     2     1    10
  3.7634429000014469E-01 a        31     0     2     1    11
  1.0258686356398792E+00 a        32     0     2     1    12
 -4.1309046110399628E-01 a        33     0     2     1    13
 -9.9191076038931580E-01 a        34     0     2     1    14
  5.4050708270465386E-01 a        35     0     2     1    15
 -2.3446756796230467E-01 a        36     0     2     1    16
  2.7209648595100727E-01 a        37     0     2     1    17
  5.1760435938960025E-01 a        38     0     2     1    18
  4.4736026346483670E-01 a        39     0     2     1    19
 -1.2826182576573036E-01 a        40     0     2     1    20
  6.4268898653192574E-01 a        41     0     3     1     1
  9.1173546729514310E-01 a        42     0     3     1     2
 -2.2038212686908162E-01 a        43     0     3     1     3
 -2.9809839733826726E-01 a        44     0     3     1     4
 -9.7726411821824299E-01 a        45     0     3     1     5
  3.2708683218607693E-01 a        46     0     3     1     6
 -5.5472765116448275E-01 a        47     0     3     1     7
 -1.9109044796694521E-01 a        48     0     3     1     8
 -6.0646542742947618E-01 a        49     0     3     1     9
  3.5515434004431273E-01 a        50     0     3     1    10
  7.5825353687502747E-02 a        51     0     3     1    11
 -6.5019173008624287E-01 a        52     0     3     1    12
 -2.7420414901267059E-01 a        53     0     3     1    13
  1.2475989760921513E-01 a        54     0     3     1    14
 -3.8745879683779239E-02 a        55     0     3     1    15
 -3.8163472295699485E-01 a        56     0     3     1    16
  1.3026370831674275E-01 a        57     0     3     1    17
  3.2210421143682932E-01 a        58     0     3     1    18
  4.8293426757775820E-01 a        59     0     3     1    19
  1.8034423439944627E+00 a        60     0     3     1    20
 -6.0582192135023236E-02 a        61     0     4     1     1
  5.9689467454589418E-01 a        62     0     4     1     2
  3.6876095168343598E-01 a        63     0     4     1     3
  1.4168862860818446E-01 a        64     0     4     1     4
  4.3250574081538151E-01 a        65     0     4     1     5
 -2.3176634738914398E-01 a        66     0     4     1     6
 -2.1939046892684655E-01 a        67     0     4     1     7
  2.9260549731812729E-01 a        68     0     4     1     8
  4.3177449156220588E-01 a        69     0     4     1     9
 -7.1685418526938427E-01 a        70     0     4     1    10
  1.2268460978798017E+00 a        71     0     4     1    11
  2.0444082834913563E-01 a        72     0     4     1    12
 -6.1627558256702086E-01 a        73     0     4     1    13
 -2.3606789123803637E-01 a        74     0     4     1    14
  8.9546576108084674E-01 a        75     0     4     1    15
  7.5824816939217765E-01 a        76     0     4     1    16
  1.4389473170010489E+00 a        77     0     4     1    17
 -5.1867607949665628E-01 a        78     0     4     1    18
  9.2622192187165409E-01 a        79     0     4     1    19
 -1.0463348166173880E+00 a        80     0     4     1    20
  1.4058001593009570E-01 a        81     0     5     1     1
 -7.8529589486645313E-01 a        82     0     5     1     2
 -3.5943407272868333E-01 a        83     0     5     1     3
  3.4587591077885288E-01 a        84     0     5     1     4
 -1.0958431544459965E-01 a        85     0     5     1     5
  1.6674608030232718E-01 a        86     0     5     1     6
  2.8984247483615971E-01 a        87     0     5     1     7
 -1.4919720089009916E-01 a        88     0     5     1     8
 -3.8584076764918213E-01 a        89     0     5     1     9
  1.7971357539899461E-03 a        90     0     5     1    10
  2.2384714788562893E-01 a        91     0     5     1    11
 -4.7347230092783388E-01 a        92     0     5     1    12
  9.0274103356381030E-01 a        93     0     5     1    13
  1.0832209958586571E-01 a        94     0     5     1    14
 -3.2924660193783095E-01 a        95     0     5     1    15
  5.8264896162511670E-01 a        96     0     5     1    16
  1.6575328415700766E-01 a        97     0     5     1    17
 -4.5939283741194026E-01 a        98     0     5     1    18
  1.2352585188633647E-01 a        99     0     5     1    19
  1.2389489600608071E-01 a       100     0     5     1    20
  3.2105579218351410E-01 a       101     0     6     1     1
  1.8111125593772992E-01 a       102     0     6     1     2
  3.4655650993854969E-01 a       103     0     6     1     3
 -2.3288551735625532E-01 a       104     0     6     1     4
  4.1390758742395206E-01 a       105     0     6     1     5
  1.2168852423069652E+00 a       106     0     6     1     6
 -1.2503879783313734E-01 a       107     0     6     1     7
 -6.7279023181117642E-02 a       108     0     6     1     8
  3.5659128349154423E-01 a       109     0     6     1     9
 -7.5622874586905475E-01 a       110     0     6     1    10
  1.0185333728739454E+00 a       111     0     6     1    11
 -7.1237524122174767E-02 a       112     0     6     1    12
 -3.0336969191748064E-01 a       113     0     6     1    13
 -3.8950943179881148E-01 a       114     0     6     1    14
 -1.7640254870731648E-01 a       115     0     6     1    15
 -5.2037290315537466E-01 a       116     0     6     1    16
 -9.7560217431704532E-01 a       117     0     6     1    17
  8.2465135550938240E-01 a       118     0     6     1    18
 -3.0383159787238850E-02 a       119     0     6     1    19
  9.1341258907726308E-01 a       120     0     6     1    20
 -9.1450660603865697E-01 a       121     0     7     1     1
  2.7252751727830155E-01 a       122     0     7     1     2
 -1.1006735809744136E-01 a       123     0     7     1     3
 -2.9663172207069464E-02 a       124     0     7     1     4
  1.1402618744813011E+00 a       125     0     7     1     5
 -4.4604831728173722E-01 a       126     0     7     1     6
  6.5337715691392617E-01 a       127     0     7     1     7
  6.1482498347518899E-02 a       128     0     7     1     8
 -5.6108738331317953E-01 a       129     0     7     1     9
 -2.2389047604564832E-01 a       130     0     7     1    10
  4.8208399091020104E-01 a       131     0     7     1    11
 -1.9039112043166170E-01 a       132     0     7     1    12
  7.5969048025159169E-01 a       133     0     7     1    13
 -3.4739628171149500E-01 a       134     0     7     1    14
  5.4212550483127953E-01 a       135     0     7     1    15
  1.4862954886653204E+00 a       136     0     7     1    16
  9.2080954652853109E-01 a       137     0     7     1    17
  9.2939284047100879E-01 a       138     0     7     1    18
  5.4668477635069745E-01 a       139     0     7     1    19
 -1.0182257195365416E+00 a       140     0     7     1    20
 -2.7478599300312539E-01 a       141     0     8     1     1
  2.9572743340109087E-01 a       142     0     8     1     2
  2.7012752000005319E-01 a       143     0     8     1     3
  1.1207586350943657E-01 a       144     0     8     1     4
  6.6014869363049300E-01 a       145     0     8     1     5
  1.7811872479554533E-01 a       146     0     8     1     6
  2.5266242580830439E-01 a       147     0     8     1     7
  9.2774746693336640E-01 a       148     0     8     1     8
  1.8839275365484187E-01 a       149     0     8     1     9
 -1.0994076715671397E+00 a       150     0     8     1    10
  6.3363965185098001E-02 a       151     0     8     1    11
 -4.6826985298618518E-01 a       152     0     8     1    12
  1.7229938081501162E-01 a       153     0     8     1    13
  9.4884067448024700E-01 a       154     0     8     1    14
  2.5135306293292375E-01 a       155     0     8     1    15
  1.0408458041622501E-02 a       156     0     8     1    16
 -5.5875436015587898E-01 a       157     0     8     1    17
 -4.7957854621214124E-01 a       158     0     8     1    18
 -6.0490577485215347E-01 a       159     0     8     1    19
 -5.0229291476630467E-01 a       160     0     8     1    20
 -1.8967290159669214E-01 a       161     0     9     1     1
 -6.6058712432249267E-01 a       162     0     9     1     2
 -4.4132769408734102E-01 a       163     0     9     1     3
 -2.8657636463778824E-01 a       164     0     9     1     4
 -5.1110624554937556E-01 a       165     0     9     1     5
 -3.3834052979198842E-01 a       166     0     9     1     6
  7.0885049709011683E-01 a       167     0     9     1     7
 -1.1875816992339748E-02 a       168     0     9     1     8
  2.2828575837021511E-01 a       169     0     9     1     9
  1.2588563129948884E+00 a       170     0     9     1    10
  3.5570819503684875E-01 a       171     0     9     1    11
 -7.8749335314279123E-01 a       172     0     9     1    12
  2.0034984933580396E-01 a       173     0     9     1    13
 -4.5545929172182131E-01 a       174     0     9     1    14
  3.9985663463053145E-01 a       175     0     9     1    15
 -4.9434673912551530E-01 a       176     0     9     1    16
 -4.1936766716003010E-01 a       177     0     9     1    17
 -3.4542303183772560E-01 a       178     0     9     1    18
 -4.5688678107780650E-01 a       179     0     9     1    19
  4.1226324938531972E-01 a       180     0     9     1    20
  8.0373414775915808E-01 a       181     0    10     1     1
  1.1314095601774816E-01 a       182     0    10     1     2
 -7.5023471689387933E-01 a       183     0    10     1     3
  9.8118047800043928E-01 a       184     0    10     1     4
 -5.4377514180939357E-01 a       185     0    10     1     5
  5.9758594955175659E-01 a       186     0    10     1     6
 -6.1156374090634930E-02 a       187     0    10     1     7
 -7.8354173847573771E-01 a       188     0    10     1     8
 -9.2703901182595372E-01 a       189     0    10     1     9
 -5.2928640654057213E-01 a       190     0    10     1    10
  6.6958156188119267E-01 a       191     0    10     1    11
  9.0407228010096749E-02 a       192     0    10     1    12
  3.0639308304667145E-01 a       193     0    10     1    13
 -2.1792019496157222E-01 a       194     0    10     1    14
  9.0737562028802665E-01 a       195     0    10     1    15
 -5.5464477366669256E-02 a       196     0    10     1    16
  5.0735796572567959E-01 a       197     0    10     1    17
  1.6665894744707380E-01 a       198     0    10     1    18
  3.6354956211349931E-02 a       199     0    10     1    19
  3.5104442339642139E-01 a       200     0    10     1    20
 -2.8325282898122467E-01 a       201     0    11     1     1
  2.6717286776221755E-01 a       202     0    11     1     2
  1.2726173657221770E-01 a       203     0    11     1     3
  1.4749188999005891E+00 a       204     0    11     1     4
 -4.8685261630227128E-01 a       205     0    11     1     5
 -2.5232945916608834E-01 a       206     0    11     1     6
  5.8349292927826235E-01 a       207     0    11     1     7
 -3.2076120818862386E-01 a       208     0    11     1     8
  6.0976118868357987E-01 a       209     0    11     1     9
 -4.0123888133347003E-02 a       210     0    11     1    10
 -4.2109118731585515E-01 a       211     0    11     1    11
 -2.2846347569975556E-01 a       212     0    11     1    12
  3.9459969878167733E-01 a       213     0    11     1    13
 -2.7095913073082767E-01 a       214     0    11     1    14
 -8.3078437480000689E-01 a       215     0    11     1    15
 -7.7177253599076912E-01 a       216     0    11     1    16
  2.8807798564178883E-01 a       217     0    11     1    17
  3.2401525037815959E-01 a       218     0    11     1    18
 -2.5764275725582982E-02 a       219     0    11     1    19
  1.1765478556115602E-01 a       220     0    11     1    20
  5.5345586949561743E-01 a       221     0    12     1     1
 -2.6710895948491892E-01 a       222     0    12     1     2
  1.6789451164068006E-01 a       223     0    12     1     3
 -8.5779137800087912E-01 a       224     0    12     1     4
 -6.5595599971915830E-01 a       225     0    12     1     5
  3.7904062249277842E-01 a       226     0    12     1     6
  2.9089177248248099E-01 a       227     0    12     1     7
  4.0299067497163771E-01 a       228     0    12     1     8
  1.0621393067398550E-01 a       229     0    12     1     9
 -9.4831429436111070E-01 a       230     0    12     1    10
 -4.2705770630998646E-02 a       231     0    12     1    11
 -5.4242113196211117E-01 a       232     0    12     1    12
  7.8309298141490513E-01 a       233     0    12     1    13
 -6.2330527874271700E-02 a       234     0    12     1    14
  8.2128663661863088E-01 a       235     0    12     1    15
  6.6686103895099103E-02 a       236     0    12     1    16
 -6.8289453136969591E-01 a       237     0    12     1    17
 -2.8654050132235737E-01 a       238     0    12     1    18
  2.1659173893188302E-01 a       239     0    12     1    19
  7.7951698249420553E-01 a       240     0    12     1    20
  5.1922873417070536E-01 a       241     0    13     1     1
