################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0273869316801715E-01 a         1     0     1     1     1
 -5.3888472193054393E-01 a         2     0     1     1     2
  2.8556732037648763E-01 a         3     0     1     1     3
 -1.0520527647759155E+00 a         4     0     1     1     4
  4.0562659847009785E-01 a         5     0     1     1     5
  6.9223428509067375E-01 a         6     0     1     1     6
 -3.9108642149983297E-01 a         7     0     1     1     7
  1.1369455095212458E-01 a         8     0     1     1     8
  8.9538750931844005E-02 a         9     0     1     1     9
  4.8209057675634381E-01 a        10     0     1     1    10
  8.1382147884851830E-01 a        11     0     1     1    11
 -6.7294901246700634E-01 a        12     0     1     1    12
 -1.2009331635539391E+00 a        13     0     1     1    13
  7.3430019268476809E-01 a        14     0     1     1    14
 -5.6276818487870063E-02 a        15     0     1     1    15
  1.8094256215613885E-01 a        16     0     1     1    16
 -8.2293081954858238E-01 a        17     0     1     1    17
 -1.1320077717023799E-01 a        18     0     1     1    18
  1.0832471907364050E+00 a        19     0     1     1    19
  6.0607293300570864E-01 a        20     0     1     1    20
 -1.0806137379575388E-01 a        21     0     2     1     1
  3.4969499788461345E-01 a        22     0     2     1     2
  1.0514724693482602E+00 a        23     0     2     1     3
  6.1354800455441261E-01 a        24     0     2     1     4
 -1.8748961839389885E-01 a        25     0     2     1     5
 -1.9861459335214729E-01 a        26     0     2     1     6
  5.0553047573261567E-01 a        27     0     2     1     7
 -4.2508763842950659E-01 a        28     0     2     1     8
  2.6821366544938158E-01 a        29     0     2     1     9
  4.8147279168603691E-01 a        30     0     2     1    10
  3.6692594950996926E-01 a        31     0     2     1    11
  1.0136644128062480E+00 a        32     0     2     1    12
 -4.0688528414568120E-01 a        33     0     2     1    13
 -9.9121762120877577E-01 a        34     0     2     1    14
  5.2529445402884667E-01 a        35     0     2     1    15
 -2.3412865554449697E-01 a        36     0     2     1    16
  2.6673190386967033E-01 a        37     0     2     1    17
  5.2010811431397941E-01 a        38     0     2     1    18
  4.5969947568448016E-01 a        39     0     2     1    19
 -1.1437788556875543E-01 a        40     0     2     1    20
  6.2938051251447635E-01 a        41     0     3     1     1
  8.5763863759880565E-01 a        42     0     3     1     2
 -2.0701767018025791E-01 a        43     0     3     1     3
 -2.7194435569617442E-01 a        44     0     3     1     4
 -9.5698084190173194E-01 a        45     0     3     1     5
  3.1706360162623842E-01 a        46     0     3     1     6
 -5.4445248766636234E-01 a        47     0     3     1     7
 -1.8022849739093721E-01 a        48     0     3     1     8
 -6.2023209927089273E-01 a        49     0     3     1     9
  3.8080587273325339E-01 a        50     0     3     1    10
  8.6057083254906602E-02 a        51     0     3     1    11
 -6.4287292811961250E-01 a        52     0     3     1    12
 -2.8453590402207979E-01 a        53     0     3     1    13
  1.1722495677640336E-01 a        54     0     3     1    14
 -4.7721141680140071E-02 a        55     0     3     1    15
 -3.7660959848205849E-01 a        56     0     3     1    16
  1.2264784596568222E-01 a        57     0     3     1    17
  3.2426357714349519E-01 a        58     0     3     1    18
  4.5654296889471407E-01 a        59     0     3     1    19
  1.7575325878806058E+00 a        60     0     3     1    20
 -7.1083167228415345E-02 a        61     0     4     1     1
  6.2482071129719507E-01 a        62     0     4     1     2
  3.5541804942416444E-01 a        63     0     4     1     3
  1.3810068076500814E-01 a        64     0     4     1     4
  4.2206334932253997E-01 a        65     0     4     1     5
