################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5649270137656218E-01 a         1     0     1     1     1
 -1.6069249314866343E-01 a         2     0     1     1     2
  4.9515149711852330E-01 a         3     0     1     1     3
 -4.7949042477508885E-01 a         4     0     1     1     4
  4.5360224162550017E-01 a         5     0     1     1     5
  7.3238349592774976E-01 a         6     0     1     1     6
 -8.2007048967475710E-02 a         7     0     1     1     7
 -1.2882919940797362E-02 a         8     0     1     1     8
 -1.2169381652329667E-01 a         9     0     1     1     9
  3.7176144521834470E-01 a        10     0     1     1    10
  6.3795884448554674E-01 a        11     0     1     1    11
 -2.4710855357566136E-01 a        12     0     1     1    12
 -7.6976339737162736E-01 a        13     0     1     1    13
  6.7525770145009567E-01 a        14     0     1     1    14
 -1.7620047140223230E-01 a        15     0     1     1    15
  3.5691327166961861E-01 a        16     0     1     1    16
 -4.0650078807718776E-01 a        17     0     1     1    17
  4.6424045002372305E-01 a        18     0     1     1    18
  6.1359464034795497E-01 a        19     0     1     1    19
  2.0423019491550692E-01 a        20     0     1     1    20
  1.4773911800371115E-01 a        21     0     2     1     1
  5.9221624512707050E-01 a        22     0     2     1     2
  6.9392259219163721E-01 a        23     0     2     1     3
  6.8640289629473716E-01 a        24     0     2     1     4
 -5.0979976419301110E-01 a        25     0     2     1     5
  9.9277576304844690E-03 a        26     0     2     1     6
  2.7130123106592197E-01 a        27     0     2     1     7
 -6.7745374697299288E-01 a        28     0     2     1     8
  6.7718736630023080E-01 a        29     0     2     1     9
  3.9068816407199486E-01 a        30     0     2     1    10
  5.3173065590304391E-01 a        31     0     2     1    11
  6.2985347201227293E-01 a        32     0     2     1    12
 -3.4064567537860446E-01 a        33     0     2     1    13
 -7.0778226868127592E-01 a        34     0     2     1    14
  1.0087173046149372E-01 a        35     0     2     1    15
 -1.5462201424298699E-01 a        36     0     2     1    16
  5.3139943496555675E-01 a        37     0     2     1    17
  4.8331901959615736E-01 a        38     0     2     1    18
  1.3061340472834125E-03 a        39     0     2     1    19
 -1.2000092854484043E-01 a        40     0     2     1    20
  4.8457989963705478E-01 a        41     0     3     1     1
  5.7542091660445971E-01 a        42     0     3     1     2
 -2.2262861141367660E-01 a        43     0     3     1     3
 -1.1266492950016339E-01 a        44     0     3     1     4
 -4.7075071859282014E-01 a        45     0     3     1     5
  3.0036921589959503E-01 a        46     0     3     1     6
 -5.9193599712348322E-01 a        47     0     3     1     7
  2.7687407471148290E-01 a        48     0     3     1     8
 -1.3652160123066182E-01 a        49     0     3     1     9
  5.7988972175553521E-01 a        50     0     3     1    10
 -4.5005371424063184E-01 a        51     0     3     1    11
 -5.1906753324300947E-01 a        52     0     3     1    12
 -4.3666028854409400E-01 a        53     0     3     1    13
 -7.3797980958258999E-02 a        54     0     3     1    14
  1.8442530358469218E-02 a        55     0     3     1    15
  2.5115085690612748E-01 a        56     0     3     1    16
  6.6185283901753689E-01 a        57     0     3     1    17
  2.1704295473063920E-01 a        58     0     3     1    18
  5.0602438293325458E-01 a        59     0     3     1    19
  6.8532381570328316E-01 a        60     0     3     1    20
  2.4440313420294332E-01 a        61     0     4     1     1
  4.9439143107919359E-01 a        62     0     4     1     2
 -1.6940928699217608E-01 a        63     0     4     1     3
  5.2143155591148072E-01 a        64     0     4     1     4
 -1.0855882396117079E-01 a        65     0     4     1     5
 -3.7199395504263144E-01 a        66     0     4     1     6
 -1.4885670364684719E-01 a        67     0     4     1     7
 -2.4228505603047099E-01 a        68     0     4     1     8
 -1.3072885029946429E-01 a        69     0     4     1     9
 -4.5208787355457258E-01 a        70     0     4     1    10
  3.6971571612191545E-01 a        71     0     4     1    11
  4.5935485934144460E-01 a        72     0     4     1    12
 -3.8298321245284389E-01 a        73     0     4     1    13
