################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.4796085299798205E-01 a         1     0     1     1     1
  5.8809184383013802E-01 a         2     0     1     1     2
 -6.2740326976338401E-01 a         3     0     1     1     3
 -5.1486448340689694E-01 a         4     0     1     1     4
 -2.6838014172291846E-01 a         5     0     1     1     5
 -2.3965931985165217E-01 a         6     0     1     1     6
 -5.9923270219994862E-01 a         7     0     1     1     7
  2.0581509960744554E-01 a         8     0     1     1     8
  5.1951026198622141E-01 a         9     0     1     1     9
  8.5390455176535141E-01 a        10     0     1     1    10
 -2.9618742439143869E-01 a        11     0     1     1    11
 -3.3855339674095986E-01 a        12     0     1     1    12
 -5.7528001668926310E-01 a        13     0     1     1    13
 -1.6521235696695280E-01 a        14     0     1     1    14
 -3.8209595520061163E-01 a        15     0     1     1    15
  2.0044213866671853E-01 a        16     0     1     1    16
 -6.0743503468534843E-01 a        17     0     1     1    17
 -6.2544594653932017E-01 a        18     0     1     1    18
  2.9665603369776694E-01 a        19     0     1     1    19
  4.3380930232539389E-01 a        20     0     1     1    20
 -1.3258096831028110E-01 a        21     0     2     1     1
  5.3638070045094605E-02 a        22     0     2     1     2
 -3.3680056440031836E-01 a        23     0     2     1     3
  1.3795436247025850E-01 a        24     0     2     1     4
 -3.0729200273102031E-01 a        25     0     2     1     5
  3.3168002047706324E-01 a        26     0     2     1     6
  5.0791329749625502E-01 a        27     0     2     1     7
 -2.1678562667641768E-01 a        28     0     2     1     8
 -2.9867086567625928E-01 a        29     0     2     1     9
  4.1467757513406822E-01 a        30     0     2     1    10
 -7.5355970523996030E-01 a        31     0     2     1    11
  2.2957554615612380E-01 a        32     0     2     1    12
  3.1818507923194528E-01 a        33     0     2     1    13
  5.9191040962607755E-01 a        34     0     2     1    14
  2.0741070441297751E-01 a        35     0     2     1    15
 -7.2700669290254383E-01 a        36     0     2     1    16
 -9.4383241523372643E-02 a        37     0     2     1    17
  2.6216752179683300E-01 a        38     0     2     1    18
 -6.4447855257068776E-01 a        39     0     2     1    19
 -4.0480095295521257E-01 a        40     0     2     1    20
  4.8463439319354068E-02 a        41     0     3     1     1
 -5.3463226932505892E-01 a        42     0     3     1     2
  4.0895897184415714E-01 a        43     0     3     1     3
  3.8088967089998060E-01 a        44     0     3     1     4
 -1.5572077418824090E-01 a        45     0     3     1     5
 -4.1357975998830010E-01 a        46     0     3     1     6
  4.7783703405579775E-02 a        47     0     3     1     7
  3.8933149243883097E-01 a        48     0     3     1     8
 -1.5139969166872966E-01 a        49     0     3     1     9
 -1.9635552098484169E-01 a        50     0     3     1    10
  5.1168808327496007E-01 a        51     0     3     1    11
 -4.8062856913109347E-01 a        52     0     3     1    12
  8.9422965809835789E-02 a        53     0     3     1    13
 -4.8085921058525039E-01 a        54     0     3     1    14
  8.7612818298634809E-01 a        55     0     3     1    15
  1.1916445333375467E-01 a        56     0     3     1    16
  6.6894868932018448E-01 a        57     0     3     1    17
 -3.4613283641907200E-01 a        58     0     3     1    18
  5.2455593478810614E-01 a        59     0     3     1    19
 -8.2751538635550237E-02 a        60     0     3     1    20
 -2.9398650299805340E-01 a        61     0     4     1     1
 -7.4719773395663467E-03 a        62     0     4     1     2
  5.9697878046912886E-02 a        63     0     4     1     3
 -3.2766209181492423E-02 a        64     0     4     1     4
  1.9895576351808295E-01 a        65     0     4     1     5
 -1.4900527624364462E-01 a        66     0     4     1     6
 -6.7812768190657502E-01 a        67     0     4     1     7
  1.8168621009962943E-01 a        68     0     4     1     8
 -4.1213936801006712E-01 a        69     0     4     1     9
  3.5254809343131654E-01 a        70     0     4     1    10
 -2.2168078726928159E-01 a        71     0     4     1    11
  3.9578527484303494E-01 a        72     0     4     1    12
 -7.5346243212776484E-02 a        73     0     4     1    13
