################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2599617671158034E-01 a         1     0     1     1     1
  1.1215062567724388E+00 a         2     0     1     1     2
 -5.1989391313934585E-01 a         3     0     1     1     3
  2.4177778154177383E-02 a         4     0     1     1     4
  1.1271389668721092E-01 a         5     0     1     1     5
  1.0301962485115825E-01 a         6     0     1     1     6
  7.8784307670095255E-02 a         7     0     1     1     7
  1.6952264951493931E-01 a         8     0     1     1     8
  9.3163590114466266E-01 a         9     0     1     1     9
  5.8877672952528048E-01 a        10     0     1     1    10
  2.4938327709699448E-01 a        11     0     1     1    11
  1.9381676014421631E-01 a        12     0     1     1    12
 -1.7607129942777461E-01 a        13     0     1     1    13
  4.4853955314732191E-01 a        14     0     1     1    14
 -6.2524783356291269E-01 a        15     0     1     1    15
  5.3271164384483960E-01 a        16     0     1     1    16
 -1.5697089507044221E-01 a        17     0     1     1    17
  6.2385720197862971E-01 a        18     0     1     1    18
 -9.9881853684925540E-02 a        19     0     1     1    19
  4.6231113955072051E-01 a        20     0     1     1    20
 -2.4990144917218735E-01 a        21     0     2     1     1
  1.0649464431677054E-01 a        22     0     2     1     2
 -1.3441933051758237E-01 a        23     0     2     1     3
  2.5959095485221884E-01 a        24     0     2     1     4
 -1.5676275630969921E-01 a        25     0     2     1     5
  7.6754224736333510E-01 a        26     0     2     1     6
 -3.1204847065883223E-01 a        27     0     2     1     7
 -2.6749394081634703E-01 a        28     0     2     1     8
 -3.1568440187632285E-01 a        29     0     2     1     9
 -2.4699979154706936E-01 a        30     0     2     1    10
  6.4452157430534784E-02 a        31     0     2     1    11
  9.5243871213520837E-01 a        32     0     2     1    12
  5.3100145989844472E-01 a        33     0     2     1    13
 -5.5747719971218823E-01 a        34     0     2     1    14
  1.8775731819644706E-01 a        35     0     2     1    15
 -3.4194695318132218E-01 a        36     0     2     1    16
  4.0940045677920822E-01 a        37     0     2     1    17
  2.4073197972742982E-01 a        38     0     2     1    18
  6.1375786894224271E-01 a        39     0     2     1    19
  5.7453696561936385E-02 a        40     0     2     1    20
 -5.7582242900807379E-01 a        41     0     3     1     1
 -6.9529303748798754E-01 a        42     0     3     1     2
  9.9577148273089044E-01 a        43     0     3     1     3
  6.9043901455181755E-01 a        44     0     3     1     4
  8.4424994691280530E-01 a        45     0     3     1     5
 -2.5180078995219052E-01 a        46     0     3     1     6
  3.6561720279327459E-01 a        47     0     3     1     7
  9.8870551434841591E-03 a        48     0     3     1     8
  4.8893083142376792E-01 a        49     0     3     1     9
  2.1853295608897230E-01 a        50     0     3     1    10
 -7.6859675406782249E-02 a        51     0     3     1    11
 -8.5603880057100956E-01 a        52     0     3     1    12
  8.4677939219187381E-01 a        53     0     3     1    13
  1.3379945993093084E-01 a        54     0     3     1    14
 -8.9279944275146439E-01 a        55     0     3     1    15
  6.5801242986312558E-01 a        56     0     3     1    16
  8.1891936755106906E-02 a        57     0     3     1    17
  9.7542056893089146E-02 a        58     0     3     1    18
 -4.1103968322009143E-01 a        59     0     3     1    19
  1.4086325488291898E+00 a        60     0     3     1    20
  2.4233614542316917E-01 a        61     0     4     1     1
 -1.3266084075933085E-01 a        62     0     4     1     2
 -8.1007838002407873E-01 a        63     0     4     1     3
  2.9385545928143901E-02 a        64     0     4     1     4
 -1.0318374053218784E+00 a        65     0     4     1     5
  9.2622463198310601E-01 a        66     0     4     1     6
  5.2942527694597707E-01 a        67     0     4     1     7
  2.0217396790175376E-01 a        68     0     4     1     8
  4.8486665400205048E-01 a        69     0     4     1     9
  9.4128962513115955E-01 a        70     0     4     1    10
 -5.0116167932700140E-01 a        71     0     4     1    11
 -4.8195879947378195E-01 a        72     0     4     1    12
  1.5841115586651691E-01 a        73     0     4     1    13
  3.9416502508853957E-01 a        74     0     4     1    14
 -1.0551783548612679E+00 a        75     0     4     1    15
 -4.7982777595977932E-01 a        76     0     4     1    16
 -1.8251272454520009E-01 a        77     0     4     1    17
 -3.8065028430660265E-02 a        78     0     4     1    18
 -4.0457382081961052E-01 a        79     0     4     1    19
 -5.9040161521998191E-01 a        80     0     4     1    20
  7.3675552077562800E-01 a        81     0     5     1     1
 -2.5790755107501191E-02 a        82     0     5     1     2
  6.5539334377041292E-01 a        83     0     5     1     3
 -3.1651283640716776E-01 a        84     0     5     1     4
  1.6558317962890781E-01 a        85     0     5     1     5
 -3.5342918973067472E-01 a        86     0     5     1     6
  2.3029535644117982E-01 a        87     0     5     1     7
  5.6199535904641906E-01 a        88     0     5     1     8
  2.2748793342918433E-01 a        89     0     5     1     9
 -5.1325939670966536E-01 a        90     0     5     1    10
 -3.2838142736803233E-01 a        91     0     5     1    11
 -1.1308090433738936E-01 a        92     0     5     1    12
 -4.4162249393951192E-01 a        93     0     5     1    13
  4.2031835270858298E-01 a        94     0     5     1    14
  6.7216040640246244E-01 a        95     0     5     1    15
 -1.7610166750177814E-01 a        96     0     5     1    16
  6.1344015832625221E-01 a        97     0     5     1    17
  1.0062490643578959E-01 a        98     0     5     1    18
  3.3090910555790637E-01 a        99     0     5     1    19
 -4.0572666717286110E-01 a       100     0     5     1    20
  3.3218720179545275E-01 a       101     0     6     1     1
 -7.3315233120976842E-01 a       102     0     6     1     2
 -8.8892034739915776E-02 a       103     0     6     1     3
 -1.0094159220887593E+00 a       104     0     6     1     4
  1.0911805836319606E-01 a       105     0     6     1     5
 -2.1001796639632136E-01 a       106     0     6     1     6
  7.4703777210842415E-01 a       107     0     6     1     7
  4.4481930861470065E-01 a       108     0     6     1     8
  6.1162252825614438E-01 a       109     0     6     1     9
  3.6230088164580904E-01 a       110     0     6     1    10
 -4.1845433682412025E-01 a       111     0     6     1    11
  1.3073742171028943E-01 a       112     0     6     1    12
 -2.7958939656669629E-01 a       113     0     6     1    13
  2.5776943878082798E-01 a       114     0     6     1    14
  1.1135312329669928E-02 a       115     0     6     1    15
 -1.9323126505614591E-01 a       116     0     6     1    16
  1.8716447419106197E-01 a       117     0     6     1    17
  2.6607114052774145E-01 a       118     0     6     1    18
 -4.4835377556647954E-01 a       119     0     6     1    19
  4.0457690603584701E-01 a       120     0     6     1    20
  7.9380689322192299E-01 a       121     0     7     1     1
  3.8306988949865833E-01 a       122     0     7     1     2
 -1.6973789543237625E-01 a       123     0     7     1     3
  7.5279348527177892E-01 a       124     0     7     1     4
 -2.1522350295260317E-01 a       125     0     7     1     5
  3.7047253342792702E-01 a       126     0     7     1     6
  6.5347965861009316E-01 a       127     0     7     1     7
  4.8706969262936395E-01 a       128     0     7     1     8
  3.8178178921882355E-01 a       129     0     7     1     9
 -6.5839647563028625E-01 a       130     0     7     1    10
 -7.3836092984381962E-01 a       131     0     7     1    11
 -4.2591829394537817E-01 a       132     0     7     1    12
  2.2226170479467600E-01 a       133     0     7     1    13
  3.4153705373489651E-01 a       134     0     7     1    14
  2.9885056579329111E-01 a       135     0     7     1    15
  2.4048194227178582E-01 a       136     0     7     1    16
  5.5086500422893836E-01 a       137     0     7     1    17
  5.0594871561316890E-01 a       138     0     7     1    18
  7.1125264777231889E-01 a       139     0     7     1    19
 -5.2742864776631992E-01 a       140     0     7     1    20
  4.5272456999327765E-01 a       141     0     8     1     1
 -1.3074765674396191E-01 a       142     0     8     1     2
 -4.0342295299906616E-01 a       143     0     8     1     3
 -4.8108316258816297E-01 a       144     0     8     1     4
 -7.4090683259772944E-02 a       145     0     8     1     5
  2.9363108465322607E-01 a       146     0     8     1     6
 -1.0566692639919330E-01 a       147     0     8     1     7
 -5.2165129007883781E-01 a       148     0     8     1     8
 -3.9917876375082012E-01 a       149     0     8     1     9
 -3.1372290168405309E-01 a       150     0     8     1    10
  1.9929849860047907E-01 a       151     0     8     1    11
  1.0520798210300657E+00 a       152     0     8     1    12
 -7.7762013096465021E-01 a       153     0     8     1    13
 -3.0622325215203317E-01 a       154     0     8     1    14
  6.7548942529596057E-01 a       155     0     8     1    15
 -4.2069422440953963E-01 a       156     0     8     1    16
  4.5272561995834498E-01 a       157     0     8     1    17
 -2.1981777385351867E-01 a       158     0     8     1    18
  2.9049219556544942E-01 a       159     0     8     1    19
 -5.4557141584333269E-01 a       160     0     8     1    20
 -6.6826672469071657E-01 a       161     0     9     1     1
  1.4192310312515555E-01 a       162     0     9     1     2
  4.0195188113004560E-01 a       163     0     9     1     3
  1.1554931908425289E-01 a       164     0     9     1     4
 -3.8019033134562530E-01 a       165     0     9     1     5
 -5.7712877843185316E-02 a       166     0     9     1     6
 -7.8908142868426834E-01 a       167     0     9     1     7
  7.0693676213854706E-01 a       168     0     9     1     8
  8.1522714898884152E-01 a       169     0     9     1     9
  6.0413578618016750E-01 a       170     0     9     1    10
 -2.7483902507458496E-02 a       171     0     9     1    11
  3.5912728320686571E-01 a       172     0     9     1    12
 -1.5867662239115779E-01 a       173     0     9     1    13
  2.1026124797485779E-01 a       174     0     9     1    14
 -3.8897288261414686E-01 a       175     0     9     1    15
