################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.4858025333182518E-02 a         1     0     1     1     1
  1.1649221541925447E+00 a         2     0     1     1     2
 -4.5934072038780049E-01 a         3     0     1     1     3
  2.2777044326679749E-02 a         4     0     1     1     4
  1.0779865121657682E-01 a         5     0     1     1     5
  9.3068782365540045E-02 a         6     0     1     1     6
  7.6854751362650676E-03 a         7     0     1     1     7
  1.7701160986339687E-01 a         8     0     1     1     8
  9.7104662526457752E-01 a         9     0     1     1     9
  5.5872509270927639E-01 a        10     0     1     1    10
  1.6806449783423894E-01 a        11     0     1     1    11
  1.9014706795487391E-01 a        12     0     1     1    12
 -2.6908284243353187E-01 a        13     0     1     1    13
  4.4176259378559424E-01 a        14     0     1     1    14
 -7.2063929363046775E-01 a        15     0     1     1    15
  5.1554987123915352E-01 a        16     0     1     1    16
 -2.1314878314267427E-01 a        17     0     1     1    17
  6.0457948378282633E-01 a        18     0     1     1    18
 -5.9593181802728906E-02 a        19     0     1     1    19
  5.1926392111268005E-01 a        20     0     1     1    20
 -2.5795129265480077E-01 a        21     0     2     1     1
  1.3455899356132900E-01 a        22     0     2     1     2
 -1.4597695553741177E-01 a        23     0     2     1     3
  3.2109673866219174E-01 a        24     0     2     1     4
 -1.4998639528666977E-01 a        25     0     2     1     5
  8.0532555259081240E-01 a        26     0     2     1     6
 -2.9909475816926578E-01 a        27     0     2     1     7
 -2.6601434883725705E-01 a        28     0     2     1     8
 -3.1638023646595820E-01 a        29     0     2     1     9
 -2.7382654008634372E-01 a        30     0     2     1    10
  4.9276360814005715E-02 a        31     0     2     1    11
  9.7451674817873535E-01 a        32     0     2     1    12
  5.1733767888391391E-01 a        33     0     2     1    13
 -5.3653157229754622E-01 a        34     0     2     1    14
  2.0381799573383316E-01 a        35     0     2     1    15
 -2.8945077942829772E-01 a        36     0     2     1    16
  4.1261888294476440E-01 a        37     0     2     1    17
  2.3805079752573319E-01 a        38     0     2     1    18
  6.2394087978555912E-01 a        39     0     2     1    19
  1.0590409264502014E-01 a        40     0     2     1    20
 -6.1237989286239625E-01 a        41     0     3     1     1
 -7.2147072811613855E-01 a        42     0     3     1     2
  1.0548917951643022E+00 a        43     0     3     1     3
  6.6691857383239483E-01 a        44     0     3     1     4
  8.7299042955548745E-01 a        45     0     3     1     5
 -2.9617696755514489E-01 a        46     0     3     1     6
  2.9831114310566903E-01 a        47     0     3     1     7
  3.5196392753139821E-02 a        48     0     3     1     8
  5.6114424840782962E-01 a        49     0     3     1     9
  2.1062086188429446E-01 a        50     0     3     1    10
 -1.2046799979952452E-01 a        51     0     3     1    11
 -9.2224402780038905E-01 a        52     0     3     1    12
  8.2363643841064804E-01 a        53     0     3     1    13
  6.9911750958704805E-02 a        54     0     3     1    14
 -9.7123766549292334E-01 a        55     0     3     1    15
  6.9649494985906180E-01 a        56     0     3     1    16
  5.2724493751666213E-02 a        57     0     3     1    17
  7.8734589988171733E-02 a        58     0     3     1    18
 -3.7799551350704336E-01 a        59     0     3     1    19
  1.5021726581796282E+00 a        60     0     3     1    20
  1.6933599748110892E-01 a        61     0     4     1     1
 -8.8015153182222902E-02 a        62     0     4     1     2
 -8.8905554525295172E-01 a        63     0     4     1     3
  8.6422593502711711E-02 a        64     0     4     1     4
 -1.0381716749236629E+00 a        65     0     4     1     5
  9.6896158988890990E-01 a        66     0     4     1     6
  5.9522526192001746E-01 a        67     0     4     1     7
  2.6979200516089386E-01 a        68     0     4     1     8
  4.9632244990827989E-01 a        69     0     4     1     9
  9.5651647816895347E-01 a        70     0     4     1    10
 -5.7836120980606431E-01 a        71     0     4     1    11
 -4.7128130054874384E-01 a        72     0     4     1    12
  1.2825527663604178E-01 a        73     0     4     1    13
  4.2603262530639935E-01 a        74     0     4     1    14
 -1.0454115601035283E+00 a        75     0     4     1    15
 -4.9548208401728333E-01 a        76     0     4     1    16
 -2.0892540374175927E-01 a        77     0     4     1    17
 -1.8399409152180669E-02 a        78     0     4     1    18
 -4.4033192935895321E-01 a        79     0     4     1    19
 -5.5894521213222292E-01 a        80     0     4     1    20
  8.1576723380926175E-01 a        81     0     5     1     1
 -2.2073543954728050E-03 a        82     0     5     1     2
  6.8338171378076196E-01 a        83     0     5     1     3
 -3.2821530443842256E-01 a        84     0     5     1     4
  1.7924435044192116E-01 a        85     0     5     1     5
 -3.6980933433827873E-01 a        86     0     5     1     6
  2.1814812844007614E-01 a        87     0     5     1     7
  6.0244006462225019E-01 a        88     0     5     1     8
  2.2383208587196832E-01 a        89     0     5     1     9
 -5.5456416952749388E-01 a        90     0     5     1    10
 -2.9853976094452406E-01 a        91     0     5     1    11
 -9.1450287073345474E-02 a        92     0     5     1    12
 -4.3569841672697801E-01 a        93     0     5     1    13
  3.8285176626276068E-01 a        94     0     5     1    14
  7.2398520025887048E-01 a        95     0     5     1    15
 -2.0373951278042407E-01 a        96     0     5     1    16
  5.9390838135235158E-01 a        97     0     5     1    17
  9.3092447302864229E-02 a        98     0     5     1    18
  3.4923426014054026E-01 a        99     0     5     1    19
 -4.9182678274414354E-01 a       100     0     5     1    20
  2.2507123577810598E-01 a       101     0     6     1     1
 -7.6454261090011044E-01 a       102     0     6     1     2
 -1.8602685848949957E-01 a       103     0     6     1     3
 -1.0178794330683976E+00 a       104     0     6     1     4
  1.2594300780081230E-01 a       105     0     6     1     5
 -3.0049740896851673E-01 a       106     0     6     1     6
  7.3558519327357219E-01 a       107     0     6     1     7
  4.5652444465210285E-01 a       108     0     6     1     8
  6.5745227087962343E-01 a       109     0     6     1     9
  3.9387897287452328E-01 a       110     0     6     1    10
 -4.4872529124207600E-01 a       111     0     6     1    11
  1.2670339545434611E-01 a       112     0     6     1    12
 -3.1379039950941423E-01 a       113     0     6     1    13
  2.2462229153486230E-01 a       114     0     6     1    14
 -4.5753963437819560E-02 a       115     0     6     1    15
 -1.6326641943292000E-01 a       116     0     6     1    16
  1.7655843622635542E-01 a       117     0     6     1    17
  1.5118979147963518E-01 a       118     0     6     1    18
 -4.7327994668649442E-01 a       119     0     6     1    19
  5.0047720338538271E-01 a       120     0     6     1    20
  8.3300779580007600E-01 a       121     0     7     1     1
  3.9730814227309469E-01 a       122     0     7     1     2
 -1.2954192826381625E-01 a       123     0     7     1     3
  7.6691845568929307E-01 a       124     0     7     1     4
 -2.6419365770592490E-01 a       125     0     7     1     5
  4.3421558191038134E-01 a       126     0     7     1     6
  6.6213077822449073E-01 a       127     0     7     1     7
  5.6303260090008789E-01 a       128     0     7     1     8
  3.5870593978663062E-01 a       129     0     7     1     9
 -6.4136846004297199E-01 a       130     0     7     1    10
 -7.6173430525269081E-01 a       131     0     7     1    11
 -4.2570095918331818E-01 a       132     0     7     1    12
  3.0212389830880554E-01 a       133     0     7     1    13
  3.6113440408853353E-01 a       134     0     7     1    14
  3.6202715135332675E-01 a       135     0     7     1    15
  2.1285998750716026E-01 a       136     0     7     1    16
  5.1973625081594754E-01 a       137     0     7     1    17
  5.8465048758259697E-01 a       138     0     7     1    18
  6.8922248482104032E-01 a       139     0     7     1    19
