################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2447247482535388E-01 a         1     0     1     1     1
  1.0599656900971455E+00 a         2     0     1     1     2
 -5.5330334865099939E-01 a         3     0     1     1     3
 -3.2642217883095771E-02 a         4     0     1     1     4
  7.6272335025278470E-02 a         5     0     1     1     5
  6.2065358441183313E-02 a         6     0     1     1     6
  1.3213496793655122E-01 a         7     0     1     1     7
  1.8221215753714534E-01 a         8     0     1     1     8
  9.0679584246705158E-01 a         9     0     1     1     9
  6.1488529491217936E-01 a        10     0     1     1    10
  3.0191493096317884E-01 a        11     0     1     1    11
  2.2827051275491383E-01 a        12     0     1     1    12
 -8.7788869390880597E-02 a        13     0     1     1    13
  4.3027068023689646E-01 a        14     0     1     1    14
 -5.7272280514932639E-01 a        15     0     1     1    15
  5.1595163941377620E-01 a        16     0     1     1    16
 -1.5952766379869032E-01 a        17     0     1     1    17
  6.4191928715206714E-01 a        18     0     1     1    18
 -1.7695962957652459E-01 a        19     0     1     1    19
  3.7140452231936094E-01 a        20     0     1     1    20
 -2.5387844502248719E-01 a        21     0     2     1     1
  1.1322302873313841E-01 a        22     0     2     1     2
 -9.3001571810597372E-02 a        23     0     2     1     3
  2.0739201191688103E-01 a        24     0     2     1     4
 -1.4897283182550963E-01 a        25     0     2     1     5
  7.2400208241437858E-01 a        26     0     2     1     6
 -3.1950866950044382E-01 a        27     0     2     1     7
 -2.9940626770171902E-01 a        28     0     2     1     8
 -3.5076955853219294E-01 a        29     0     2     1     9
 -2.4543009352505585E-01 a        30     0     2     1    10
  1.1029403007324777E-01 a        31     0     2     1    11
  9.3878662349699338E-01 a        32     0     2     1    12
  5.3878263398706527E-01 a        33     0     2     1    13
 -5.2637366386549145E-01 a        34     0     2     1    14
  1.5080704193262132E-01 a        35     0     2     1    15
 -3.2710036962289618E-01 a        36     0     2     1    16
  3.7415376553468793E-01 a        37     0     2     1    17
  2.4364850906763347E-01 a        38     0     2     1    18
  6.2383291574180844E-01 a        39     0     2     1    19
 -2.3093737425594943E-03 a        40     0     2     1    20
 -5.6059007834666719E-01 a        41     0     3     1     1
 -7.0272274433487925E-01 a        42     0     3     1     2
  9.3410320222989363E-01 a        43     0     3     1     3
  6.6845127666010928E-01 a        44     0     3     1     4
  7.7404960673316447E-01 a        45     0     3     1     5
 -2.5246066224266001E-01 a        46     0     3     1     6
  4.0266704187176644E-01 a        47     0     3     1     7
 -3.0712870420353488E-02 a        48     0     3     1     8
  4.4494005777972279E-01 a        49     0     3     1     9
  2.5338341305948880E-01 a        50     0     3     1    10
 -4.1239689210933787E-02 a        51     0     3     1    11
 -7.6270048433095039E-01 a        52     0     3     1    12
  8.2312747699168831E-01 a        53     0     3     1    13
  1.4963937213046472E-01 a        54     0     3     1    14
 -8.4668598719834087E-01 a        55     0     3     1    15
  5.8029539490899573E-01 a        56     0     3     1    16
  8.6115278513800880E-02 a        57     0     3     1    17
  1.5691434964708598E-01 a        58     0     3     1    18
 -4.7968763206388748E-01 a        59     0     3     1    19
  1.3181364493474508E+00 a        60     0     3     1    20
  2.5223907956881031E-01 a        61     0     4     1     1
 -1.8629352715423420E-01 a        62     0     4     1     2
 -6.9112702579405783E-01 a        63     0     4     1     3
 -6.7191641049350770E-02 a        64     0     4     1     4
 -1.0277174331429022E+00 a        65     0     4     1     5
  8.5359280611943567E-01 a        66     0     4     1     6
  4.4299434074143273E-01 a        67     0     4     1     7
  2.4605396924423445E-01 a        68     0     4     1     8
  4.5494446245182607E-01 a        69     0     4     1     9
  9.2391043271140694E-01 a        70     0     4     1    10
 -4.9037142601765521E-01 a        71     0     4     1    11
 -4.7120373032612850E-01 a        72     0     4     1    12
  1.1457207412811092E-01 a        73     0     4     1    13
