################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.9023784933817930E-02 a         1     0     1     1     1
  1.1812214088541233E+00 a         2     0     1     1     2
 -4.5415566900694215E-01 a         3     0     1     1     3
  1.6568766412877470E-02 a         4     0     1     1     4
  1.0391797947949230E-01 a         5     0     1     1     5
  1.1297157854376490E-01 a         6     0     1     1     6
 -3.2124049685443336E-02 a         7     0     1     1     7
  1.9764613871679232E-01 a         8     0     1     1     8
  9.3996939099864318E-01 a         9     0     1     1     9
  5.5799197728754146E-01 a        10     0     1     1    10
  2.1140511482740768E-01 a        11     0     1     1    11
  1.9970895454028523E-01 a        12     0     1     1    12
 -2.8654881113508340E-01 a        13     0     1     1    13
  4.2831789164969286E-01 a        14     0     1     1    14
 -7.3877183323065321E-01 a        15     0     1     1    15
  5.1011638874221621E-01 a        16     0     1     1    16
 -2.2908334192980989E-01 a        17     0     1     1    17
  5.9714314118379697E-01 a        18     0     1     1    18
 -4.7767629999252686E-02 a        19     0     1     1    19
  5.5184533937908087E-01 a        20     0     1     1    20
 -2.6378499934136057E-01 a        21     0     2     1     1
  1.2911792878696776E-01 a        22     0     2     1     2
 -1.4386990588080634E-01 a        23     0     2     1     3
  3.0530801932128160E-01 a        24     0     2     1     4
 -1.6507185212989420E-01 a        25     0     2     1     5
  8.0115185303592840E-01 a        26     0     2     1     6
 -2.9983291738971674E-01 a        27     0     2     1     7
 -2.5235832266073699E-01 a        28     0     2     1     8
 -3.1255677257073466E-01 a        29     0     2     1     9
 -2.5945306672127899E-01 a        30     0     2     1    10
  2.8165826705832002E-02 a        31     0     2     1    11
  9.8726712089185986E-01 a        32     0     2     1    12
  5.0505258489693206E-01 a        33     0     2     1    13
 -5.3408537818261559E-01 a        34     0     2     1    14
  2.1226196070854630E-01 a        35     0     2     1    15
 -2.9913425963163698E-01 a        36     0     2     1    16
  4.0399433926804579E-01 a        37     0     2     1    17
  2.2910801153072385E-01 a        38     0     2     1    18
  6.0274165061629004E-01 a        39     0     2     1    19
  1.2942019364557669E-01 a        40     0     2     1    20
 -6.0940474655493393E-01 a        41     0     3     1     1
 -7.2951069785029676E-01 a        42     0     3     1     2
  1.0750428633796782E+00 a        43     0     3     1     3
  6.4793121425229616E-01 a        44     0     3     1     4
  8.8420701935070756E-01 a        45     0     3     1     5
 -3.0267297268627263E-01 a        46     0     3     1     6
  2.8832738924113172E-01 a        47     0     3     1     7
  4.4009217072148346E-02 a        48     0     3     1     8
  5.4570480847832381E-01 a        49     0     3     1     9
  2.1145094190664032E-01 a        50     0     3     1    10
 -8.9392885974940606E-02 a        51     0     3     1    11
 -9.2141069415337984E-01 a        52     0     3     1    12
  8.0902238872251742E-01 a        53     0     3     1    13
