################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1270598213641017E-01 a         1     0     1     1     1
  1.1514528165816829E+00 a         2     0     1     1     2
 -4.7042605840652041E-01 a         3     0     1     1     3
  1.2017174730094745E-02 a         4     0     1     1     4
  1.1013204354593858E-01 a         5     0     1     1     5
  1.1994304296119702E-01 a         6     0     1     1     6
  2.5288995965311999E-02 a         7     0     1     1     7
  1.7808976545607624E-01 a         8     0     1     1     8
  9.5104542899465816E-01 a         9     0     1     1     9
  5.5856361929427945E-01 a        10     0     1     1    10
  2.1747342156094332E-01 a        11     0     1     1    11
  1.9949918706280204E-01 a        12     0     1     1    12
 -2.2522244235732997E-01 a        13     0     1     1    13
  4.4634984598486488E-01 a        14     0     1     1    14
 -6.7540171262106485E-01 a        15     0     1     1    15
  5.0609996475670449E-01 a        16     0     1     1    16
 -1.7899308606720618E-01 a        17     0     1     1    17
  5.9948735186723590E-01 a        18     0     1     1    18
 -8.1426384228456439E-02 a        19     0     1     1    19
  5.0499176391985845E-01 a        20     0     1     1    20
 -2.5705310680819959E-01 a        21     0     2     1     1
  1.2778317627102473E-01 a        22     0     2     1     2
 -1.5308886361625884E-01 a        23     0     2     1     3
  2.8710081580399088E-01 a        24     0     2     1     4
 -1.5170715249414801E-01 a        25     0     2     1     5
  7.7747229646706062E-01 a        26     0     2     1     6
 -3.0654642543978167E-01 a        27     0     2     1     7
 -2.6057998384685055E-01 a        28     0     2     1     8
 -3.1852484161121836E-01 a        29     0     2     1     9
 -2.6473625923607913E-01 a        30     0     2     1    10
  5.9593322452355421E-02 a        31     0     2     1    11
  9.7334723807335588E-01 a        32     0     2     1    12
  5.3606160169596406E-01 a        33     0     2     1    13
 -5.6322598362159215E-01 a        34     0     2     1    14
  1.8330893011033111E-01 a        35     0     2     1    15
 -3.3246161778303840E-01 a        36     0     2     1    16
  4.1200566719510839E-01 a        37     0     2     1    17
  2.1753350700865923E-01 a        38     0     2     1    18
  6.2763776903461044E-01 a        39     0     2     1    19
  9.6940705652880349E-02 a        40     0     2     1    20
 -5.8624599734447602E-01 a        41     0     3     1     1
 -7.1793321428341428E-01 a        42     0     3     1     2
  1.0514225222297020E+00 a        43     0     3     1     3
  6.8359798090227919E-01 a        44     0     3     1     4
  8.6095728633762236E-01 a        45     0     3     1     5
 -2.4270084990184365E-01 a        46     0     3     1     6
  3.2946266428004689E-01 a        47     0     3     1     7
  2.4685921048258237E-02 a        48     0     3     1     8
  5.1501191143704195E-01 a        49     0     3     1     9
