################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.6049089986563413E-01 a         1     0     1     1     1
 -4.8303134496686351E-01 a         2     0     1     1     2
  1.0544912152046584E-01 a         3     0     1     1     3
  9.1877528038669176E-01 a         4     0     1     1     4
 -7.3473291236049132E-01 a         5     0     1     1     5
 -4.1120720195753385E-01 a         6     0     1     1     6
  6.4452043744202625E-01 a         7     0     1     1     7
  1.5001600197479281E-01 a         8     0     1     1     8
  4.1263793150413935E-01 a         9     0     1     1     9
  7.2963687488563278E-01 a        10     0     1     1    10
  4.2651091183736160E-02 a        11     0     1     1    11
 -5.2576949148188790E-01 a        12     0     1     1    12
  9.2216724142069117E-01 a        13     0     1     1    13
 -6.5253162775540097E-01 a        14     0     1     1    14
 -5.6747455824259407E-01 a        15     0     1     1    15
 -1.2349446265858548E+00 a        16     0     1     1    16
 -5.6363701440112790E-01 a        17     0     1     1    17
 -6.2235056913549625E-01 a        18     0     1     1    18
 -5.9704735081677207E-01 a        19     0     1     1    19
  1.6248589158220153E-02 a        20     0     1     1    20
  5.4274495048540616E-01 a        21     0     2     1     1
  1.5446888304880316E-02 a        22     0     2     1     2
  8.1168335855353402E-01 a        23     0     2     1     3
 -4.5037360592174264E-01 a        24     0     2     1     4
  2.4943744662093861E-01 a        25     0     2     1     5
  1.8069347308641473E-01 a        26     0     2     1     6
 -2.8897005688263999E-01 a        27     0     2     1     7
  2.6443144084408143E-01 a        28     0     2     1     8
 -6.4335886059622027E-01 a        29     0     2     1     9
 -2.6272589840607541E-01 a        30     0     2     1    10
  6.2574588987548829E-01 a        31     0     2     1    11
 -3.8183118291754893E-02 a        32     0     2     1    12
  7.3329297526398818E-01 a        33     0     2     1    13
  4.8985696878270307E-01 a        34     0     2     1    14
 -2.8427508550262026E-01 a        35     0     2     1    15
  1.2036908187580157E-01 a        36     0     2     1    16
  1.8297867640851864E-01 a        37     0     2     1    17
  3.0196759868898493E-01 a        38     0     2     1    18
  6.1603777264411930E-01 a        39     0     2     1    19
 -2.0642624185565062E-03 a        40     0     2     1    20
 -4.1897308377351089E-01 a        41     0     3     1     1
 -6.7855132335744350E-01 a        42     0     3     1     2
 -1.0556722305643897E+00 a        43     0     3     1     3
  8.9609563467299425E-01 a        44     0     3     1     4
 -1.7078692310101720E-01 a        45     0     3     1     5
  2.3792271302622248E-01 a        46     0     3     1     6
 -5.3530549298754027E-01 a        47     0     3     1     7
 -5.2698074745154844E-01 a        48     0     3     1     8
  6.5805440830577233E-01 a        49     0     3     1     9
 -6.0120210273534136E-01 a        50     0     3     1    10
  8.7064067921196087E-02 a        51     0     3     1    11
  2.6710691632171263E-01 a        52     0     3     1    12
 -1.3185196587905862E-01 a        53     0     3     1    13
 -7.8013540588721053E-01 a        54     0     3     1    14
 -5.3907781114514566E-02 a        55     0     3     1    15
 -1.7507565421174995E-01 a        56     0     3     1    16
  1.0816357535732710E-01 a        57     0     3     1    17
 -6.2123212399377736E-02 a        58     0     3     1    18
