################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.3727878631858528E-01 a         1     0     1     1     1
 -4.4513305606154391E-01 a         2     0     1     1     2
  1.1545245218924279E-01 a         3     0     1     1     3
  9.6729532944469621E-01 a         4     0     1     1     4
 -7.3914377933473174E-01 a         5     0     1     1     5
 -4.4125504232155704E-01 a         6     0     1     1     6
  5.6403728807217435E-01 a         7     0     1     1     7
  2.3397438993169539E-02 a         8     0     1     1     8
  3.9012015065929140E-01 a         9     0     1     1     9
  7.5010968639413000E-01 a        10     0     1     1    10
  6.9193157859959914E-02 a        11     0     1     1    11
 -4.8735512482231391E-01 a        12     0     1     1    12
  9.7573400918002540E-01 a        13     0     1     1    13
 -6.1573260823149678E-01 a        14     0     1     1    14
 -5.9134820381588893E-01 a        15     0     1     1    15
 -1.3396746112622766E+00 a        16     0     1     1    16
 -6.2288318360093187E-01 a        17     0     1     1    17
 -7.6153552159373283E-01 a        18     0     1     1    18
 -6.7545552444799051E-01 a        19     0     1     1    19
  8.7867872570538519E-02 a        20     0     1     1    20
  5.5527961924893510E-01 a        21     0     2     1     1
  1.4995360881231060E-01 a        22     0     2     1     2
  7.9272022671728193E-01 a        23     0     2     1     3
 -3.8627025019222000E-01 a        24     0     2     1     4
  1.8270323546760880E-01 a        25     0     2     1     5
  1.1938590172113961E-01 a        26     0     2     1     6
 -2.2229932184237911E-01 a        27     0     2     1     7
  3.1114897925374424E-01 a        28     0     2     1     8
 -4.7714677217331625E-01 a        29     0     2     1     9
 -2.2059548697571416E-01 a        30     0     2     1    10
  5.4108793638382291E-01 a        31     0     2     1    11
 -4.3290186302618251E-02 a        32     0     2     1    12
  7.8992217665455045E-01 a        33     0     2     1    13
  4.4825683922858772E-01 a        34     0     2     1    14
 -3.1705501511695477E-01 a        35     0     2     1    15
  2.2458843931646461E-02 a        36     0     2     1    16
  1.7889185095259941E-01 a        37     0     2     1    17
  1.8925348656028571E-01 a        38     0     2     1    18
  6.6715762226295439E-01 a        39     0     2     1    19
 -1.1205068383394620E-02 a        40     0     2     1    20
 -4.4250783711605002E-01 a        41     0     3     1     1
 -6.6576010525783946E-01 a        42     0     3     1     2
 -1.0928755425142367E+00 a        43     0     3     1     3
  9.1761391975332651E-01 a        44     0     3     1     4
 -1.0673615906670517E-01 a        45     0     3     1     5
  2.7703259661233126E-01 a        46     0     3     1     6
 -6.4638404887610446E-01 a        47     0     3     1     7
 -6.1483726729146748E-01 a        48     0     3     1     8
  6.9068619801826103E-01 a        49     0     3     1     9
 -7.0113633467628811E-01 a        50     0     3     1    10
  1.8930669183144663E-01 a        51     0     3     1    11
  4.0095562895733988E-01 a        52     0     3     1    12
 -1.2816200023963431E-01 a        53     0     3     1    13
 -7.3940639274419606E-01 a        54     0     3     1    14
  1.7101067519356507E-02 a        55     0     3     1    15
 -1.6543482030502091E-01 a        56     0     3     1    16
  3.2843836536870187E-03 a        57     0     3     1    17
 -2.3548867232421566E-02 a        58     0     3     1    18
 -8.7728882470005320E-02 a        59     0     3     1    19
  4.9379702560333738E-01 a        60     0     3     1    20
 -6.4537165711248234E-01 a        61     0     4     1     1
  1.1307851192299283E+00 a        62     0     4     1     2
  5.7238888418701249E-02 a        63     0     4     1     3
  4.7191730245163599E-01 a        64     0     4     1     4
  3.5981599304072687E-01 a        65     0     4     1     5
 -5.0474693561642170E-01 a        66     0     4     1     6
  1.3735080231950265E+00 a        67     0     4     1     7
  3.1410563841737255E-01 a        68     0     4     1     8
  5.4725670459700604E-01 a        69     0     4     1     9
  1.0438465370097054E+00 a        70     0     4     1    10
 -8.8193694544380419E-02 a        71     0     4     1    11
  1.3323755058741036E-02 a        72     0     4     1    12
  1.3057409120364287E+00 a        73     0     4     1    13
  2.1679761661777430E-02 a        74     0     4     1    14
  2.9744656411689840E-01 a        75     0     4     1    15
 -1.7969919614052302E-01 a        76     0     4     1    16
 -1.1112228474243004E+00 a        77     0     4     1    17
 -1.2657482115986098E+00 a        78     0     4     1    18
 -5.1941520448119816E-01 a        79     0     4     1    19
 -8.0582765935442238E-02 a        80     0     4     1    20
 -1.1743650293800778E-01 a        81     0     5     1     1
  2.2874445385422798E-01 a        82     0     5     1     2
  1.3521503426866816E-01 a        83     0     5     1     3
 -6.7335936585895956E-02 a        84     0     5     1     4
 -3.8222152321195790E-01 a        85     0     5     1     5
  2.4511531735293962E-01 a        86     0     5     1     6
 -1.3126419837387418E-01 a        87     0     5     1     7
  6.0630155418131038E-01 a        88     0     5     1     8
 -6.3688846713925926E-02 a        89     0     5     1     9
 -4.5961408640944679E-01 a        90     0     5     1    10
 -9.2851394404104934E-02 a        91     0     5     1    11
 -5.2672546727270830E-01 a        92     0     5     1    12
 -3.4593540172087228E-01 a        93     0     5     1    13
  1.7134341235300857E-01 a        94     0     5     1    14
 -9.4901963298579040E-01 a        95     0     5     1    15
  8.7916523289654089E-02 a        96     0     5     1    16
 -7.6453919842169052E-02 a        97     0     5     1    17
  7.3536754263673054E-01 a        98     0     5     1    18
 -6.2181574998856171E-01 a        99     0     5     1    19
 -3.9947842532946759E-01 a       100     0     5     1    20
  6.8168012724714921E-01 a       101     0     6     1     1
 -1.1124869703043252E+00 a       102     0     6     1     2
 -1.0763838778102830E+00 a       103     0     6     1     3
  1.9855266189220275E-01 a       104     0     6     1     4
 -6.0881210581445799E-01 a       105     0     6     1     5
  2.4425071564841527E-02 a       106     0     6     1     6
  5.2544111814533757E-02 a       107     0     6     1     7
  2.7421946263173352E-01 a       108     0     6     1     8
 -9.9040992250850179E-01 a       109     0     6     1     9
  2.7049476979130388E-01 a       110     0     6     1    10
  1.2834006419722492E+00 a       111     0     6     1    11
  2.9331600974180677E-01 a       112     0     6     1    12
 -1.0385438802882437E-01 a       113     0     6     1    13
 -8.5780917199091555E-01 a       114     0     6     1    14
  6.9924868942969387E-01 a       115     0     6     1    15
  6.0376731064111000E-01 a       116     0     6     1    16
 -2.7522829671541510E-01 a       117     0     6     1    17
  1.3407690914410468E+00 a       118     0     6     1    18
 -2.0929306217794280E-01 a       119     0     6     1    19
  1.0650387006535176E+00 a       120     0     6     1    20
 -2.0595024710280771E-01 a       121     0     7     1     1
 -2.5276093413965200E-01 a       122     0     7     1     2
  8.7865922884219960E-01 a       123     0     7     1     3
 -9.5346295629854860E-01 a       124     0     7     1     4
