################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.0190598636806316E-01 a         1     0     1     1     1
 -4.5157575616788942E-01 a         2     0     1     1     2
  1.0297030646588086E-01 a         3     0     1     1     3
  9.5468475320544455E-01 a         4     0     1     1     4
 -7.1243452010660346E-01 a         5     0     1     1     5
 -4.3173006200330966E-01 a         6     0     1     1     6
  6.1585243423032132E-01 a         7     0     1     1     7
  8.7421083621145021E-02 a         8     0     1     1     8
  3.8879263120156499E-01 a         9     0     1     1     9
  7.5499901754741194E-01 a        10     0     1     1    10
  7.0692374711581171E-02 a        11     0     1     1    11
 -5.2179359830637528E-01 a        12     0     1     1    12
  9.6616601336232621E-01 a        13     0     1     1    13
 -5.7867487101322312E-01 a        14     0     1     1    14
 -5.6343543561095777E-01 a        15     0     1     1    15
 -1.2644823341956122E+00 a        16     0     1     1    16
 -6.1538198979787273E-01 a        17     0     1     1    17
 -6.9256916669642987E-01 a        18     0     1     1    18
 -6.5320211114142734E-01 a        19     0     1     1    19
  2.7676533547054929E-02 a        20     0     1     1    20
  5.6877285098740149E-01 a        21     0     2     1     1
  6.6330307559236162E-02 a        22     0     2     1     2
  8.2916810793186158E-01 a        23     0     2     1     3
 -4.2781726111583851E-01 a        24     0     2     1     4
  2.1725842592434996E-01 a        25     0     2     1     5
  1.4703733830446047E-01 a        26     0     2     1     6
 -2.6396573955799169E-01 a        27     0     2     1     7
  2.9283952321750018E-01 a        28     0     2     1     8
 -5.0522805514365787E-01 a        29     0     2     1     9
 -2.4102018499344827E-01 a        30     0     2     1    10
  5.9143973531731142E-01 a        31     0     2     1    11
 -6.6267759348122915E-02 a        32     0     2     1    12
  7.5211735760330456E-01 a        33     0     2     1    13
  4.6381802039802933E-01 a        34     0     2     1    14
