################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.5726087107793334E-01 a         1     0     1     1     1
 -4.7327301426063506E-01 a         2     0     1     1     2
  1.0851845996233812E-01 a         3     0     1     1     3
  8.7384539396222383E-01 a         4     0     1     1     4
 -7.2075569512050919E-01 a         5     0     1     1     5
 -4.0696701823494597E-01 a         6     0     1     1     6
  6.2634634733113259E-01 a         7     0     1     1     7
  1.7797134202686443E-01 a         8     0     1     1     8
  3.8946949742755349E-01 a         9     0     1     1     9
  7.0177444317854520E-01 a        10     0     1     1    10
  4.2616310865635082E-02 a        11     0     1     1    11
 -4.9312241083560321E-01 a        12     0     1     1    12
  8.7094300400025604E-01 a        13     0     1     1    13
 -6.7152201556288638E-01 a        14     0     1     1    14
 -5.9994584558622699E-01 a        15     0     1     1    15
 -1.1927090613018150E+00 a        16     0     1     1    16
 -5.8671662606263741E-01 a        17     0     1     1    17
 -5.6252405375143044E-01 a        18     0     1     1    18
 -5.8049144702863376E-01 a        19     0     1     1    19
  2.9804586225679004E-02 a        20     0     1     1    20
  5.6853306832309647E-01 a        21     0     2     1     1
 -2.6899282836567240E-04 a        22     0     2     1     2
  7.9936764540154448E-01 a        23     0     2     1     3
 -4.6254520464075466E-01 a        24     0     2     1     4
  2.4416207878715174E-01 a        25     0     2     1     5
  1.9481006802837680E-01 a        26     0     2     1     6
 -3.1748506098899298E-01 a        27     0     2     1     7
  2.4831500422034508E-01 a        28     0     2     1     8
 -6.9510903385899592E-01 a        29     0     2     1     9
 -2.7904237638627055E-01 a        30     0     2     1    10
  6.2387966682926177E-01 a        31     0     2     1    11
 -4.3644406668055073E-02 a        32     0     2     1    12
  6.9272360583769277E-01 a        33     0     2     1    13
  4.6195650220413775E-01 a        34     0     2     1    14
 -2.5601728361088527E-01 a        35     0     2     1    15
  1.6978478446257864E-01 a        36     0     2     1    16
  1.8933089496554711E-01 a        37     0     2     1    17
  3.5158615815316790E-01 a        38     0     2     1    18
  5.9697722940781173E-01 a        39     0     2     1    19
 -6.1402927364769531E-04 a        40     0     2     1    20
 -4.2076666226205478E-01 a        41     0     3     1     1
 -7.1132874931378642E-01 a        42     0     3     1     2
 -1.0140144513244400E+00 a        43     0     3     1     3
  8.3768749856331148E-01 a        44     0     3     1     4
 -2.1202335541834039E-01 a        45     0     3     1     5
  2.3737475467987409E-01 a        46     0     3     1     6
 -5.1060252253978233E-01 a        47     0     3     1     7
 -4.8616808189230115E-01 a        48     0     3     1     8
  6.9173742839668362E-01 a        49     0     3     1     9
 -5.9117087178237127E-01 a        50     0     3     1    10
  9.0544419354138553E-02 a        51     0     3     1    11
  2.2494721186326350E-01 a        52     0     3     1    12
 -1.4876144344184303E-01 a        53     0     3     1    13
 -8.0833522190456775E-01 a        54     0     3     1    14
 -7.3532763750777663E-02 a        55     0     3     1    15
 -1.8594283774696002E-01 a        56     0     3     1    16
  1.2050624410781550E-01 a        57     0     3     1    17
 -5.9436063924934140E-02 a        58     0     3     1    18
 -1.7638177946558228E-01 a        59     0     3     1    19
  4.6087664652074178E-01 a        60     0     3     1    20
 -6.7938649924446193E-01 a        61     0     4     1     1
  9.9667155073622637E-01 a        62     0     4     1     2
 -2.6374143366616035E-02 a        63     0     4     1     3
  3.2324665388393281E-01 a        64     0     4     1     4
  3.0719772541504969E-01 a        65     0     4     1     5
 -3.5634930837951240E-01 a        66     0     4     1     6
  1.1627849350445232E+00 a        67     0     4     1     7
  3.0278016812011321E-01 a        68     0     4     1     8
  5.2974786785486094E-01 a        69     0     4     1     9
  8.7379912408310356E-01 a        70     0     4     1    10
  7.6894548936366838E-03 a        71     0     4     1    11
  1.0725794168697587E-01 a        72     0     4     1    12
  1.0356710912526039E+00 a        73     0     4     1    13
  1.6202921569574363E-01 a        74     0     4     1    14
  3.3593857672990868E-01 a        75     0     4     1    15
  1.5274325717755518E-02 a        76     0     4     1    16
 -9.9148642769667927E-01 a        77     0     4     1    17
 -1.0376780827709027E+00 a        78     0     4     1    18
 -3.5116477802350232E-01 a        79     0     4     1    19
 -8.7365407201170794E-02 a        80     0     4     1    20
 -2.0180065081715598E-01 a        81     0     5     1     1
  2.0043392416911951E-01 a        82     0     5     1     2
  7.8180752976004783E-02 a        83     0     5     1     3
 -4.1689512062385727E-02 a        84     0     5     1     4
 -3.4404041198515034E-01 a        85     0     5     1     5
  2.1815529609317694E-01 a        86     0     5     1     6
 -9.2863280916597624E-02 a        87     0     5     1     7
  6.1097052696252296E-01 a        88     0     5     1     8
  4.8081780010461317E-03 a        89     0     5     1     9
 -4.8366198863562210E-01 a        90     0     5     1    10
 -5.7320697111196339E-03 a        91     0     5     1    11
 -4.8181791863199475E-01 a        92     0     5     1    12
 -3.7426243407271537E-01 a        93     0     5     1    13
  1.7767408026339551E-01 a        94     0     5     1    14
 -8.9745981325479174E-01 a        95     0     5     1    15
  6.2387415035767183E-02 a        96     0     5     1    16
  5.8857917827957518E-02 a        97     0     5     1    17
  7.3993556711440078E-01 a        98     0     5     1    18
 -7.1422037857632936E-01 a        99     0     5     1    19
 -3.7121829501192238E-01 a       100     0     5     1    20
  6.7908665212685160E-01 a       101     0     6     1     1
 -1.1317684927590606E+00 a       102     0     6     1     2
 -1.0452694004017906E+00 a       103     0     6     1     3
  1.5884891685583660E-01 a       104     0     6     1     4
 -6.3519777730533489E-01 a       105     0     6     1     5
  2.6725294043950923E-02 a       106     0     6     1     6
  8.5291388481862594E-03 a       107     0     6     1     7
  2.3283703181814278E-01 a       108     0     6     1     8
 -9.3096710687777506E-01 a       109     0     6     1     9
  2.6862770657691554E-01 a       110     0     6     1    10
  1.0635395300538351E+00 a       111     0     6     1    11
  1.7435383696179485E-01 a       112     0     6     1    12
 -1.0632113741298102E-01 a       113     0     6     1    13
