################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.6244445961654623E-01 a         1     0     1     1     1
 -3.7627195744757974E-01 a         2     0     1     1     2
  1.2648732361044471E-01 a         3     0     1     1     3
  7.7922961379409850E-01 a         4     0     1     1     4
 -7.0820470470752472E-01 a         5     0     1     1     5
 -3.0724676966217379E-01 a         6     0     1     1     6
  6.5715940199012191E-01 a         7     0     1     1     7
  2.1140731072977245E-01 a         8     0     1     1     8
  3.3245868605384943E-01 a         9     0     1     1     9
  6.4416671215040322E-01 a        10     0     1     1    10
 -3.5629717543808247E-02 a        11     0     1     1    11
 -5.7840939070000297E-01 a        12     0     1     1    12
  7.5908338251522833E-01 a        13     0     1     1    13
 -7.0768357391870451E-01 a        14     0     1     1    14
 -5.9340147019000467E-01 a        15     0     1     1    15
 -1.0389028245732883E+00 a        16     0     1     1    16
 -4.9022660582202693E-01 a        17     0     1     1    17
 -3.3599393000843014E-01 a        18     0     1     1    18
 -4.4729062899852634E-01 a        19     0     1     1    19
 -4.7645433535445411E-02 a        20     0     1     1    20
  6.0010945924195158E-01 a        21     0     2     1     1
 -5.8996317777572443E-02 a        22     0     2     1     2
  7.5174774581483361E-01 a        23     0     2     1     3
 -4.7786755920575846E-01 a        24     0     2     1     4
  3.2405347441164750E-01 a        25     0     2     1     5
  2.5850879040651176E-01 a        26     0     2     1     6
 -4.3771132489981668E-01 a        27     0     2     1     7
  2.1227025280833492E-01 a        28     0     2     1     8
 -7.4627424288450550E-01 a        29     0     2     1     9
 -3.6097678724928434E-01 a        30     0     2     1    10
  6.4037116732623689E-01 a        31     0     2     1    11
 -4.4151315524918931E-02 a        32     0     2     1    12
  5.9274545616300212E-01 a        33     0     2     1    13
  4.6772391618191000E-01 a        34     0     2     1    14
 -1.5975825095412921E-01 a        35     0     2     1    15
  2.2709355306507650E-01 a        36     0     2     1    16
  2.1622425120235925E-01 a        37     0     2     1    17
  4.3777556989003991E-01 a        38     0     2     1    18
  6.3881513210174479E-01 a        39     0     2     1    19
  2.3868646048692283E-02 a        40     0     2     1    20
 -4.0599701177857722E-01 a        41     0     3     1     1
 -6.5209902418064691E-01 a        42     0     3     1     2
 -8.2044477563561546E-01 a        43     0     3     1     3
  7.0749889766176177E-01 a        44     0     3     1     4
 -2.5748560079027388E-01 a        45     0     3     1     5
  2.0011045414503575E-01 a        46     0     3     1     6
 -4.6322172057338046E-01 a        47     0     3     1     7
 -4.9863643695327903E-01 a        48     0     3     1     8
  7.1679841681108725E-01 a        49     0     3     1     9
 -5.5336466947045804E-01 a        50     0     3     1    10
  9.4427014204784415E-02 a        51     0     3     1    11
  8.5672114769554095E-02 a        52     0     3     1    12
 -1.1094546115312398E-01 a        53     0     3     1    13
 -7.3889462450353205E-01 a        54     0     3     1    14
 -2.4118240226194484E-01 a        55     0     3     1    15
 -1.4314350060277953E-01 a        56     0     3     1    16
  2.4632225555489337E-01 a        57     0     3     1    17
 -1.5154495457955544E-01 a        58     0     3     1    18
 -3.3891788552322766E-01 a        59     0     3     1    19
  3.7727592676180072E-01 a        60     0     3     1    20
 -5.4583765038213827E-01 a        61     0     4     1     1
  8.8059445933034475E-01 a        62     0     4     1     2
 -1.6344011729575394E-01 a        63     0     4     1     3
  2.8040044591935448E-01 a        64     0     4     1     4
  3.1829204682418916E-01 a        65     0     4     1     5
 -2.0362409180050633E-01 a        66     0     4     1     6
  9.8440791375040126E-01 a        67     0     4     1     7
  3.3899621290875426E-01 a        68     0     4     1     8
  4.1357550902644713E-01 a        69     0     4     1     9
  7.3312799626167835E-01 a        70     0     4     1    10
  2.1665283590436804E-02 a        71     0     4     1    11
  1.6457311177910958E-01 a        72     0     4     1    12
  7.4473065672695771E-01 a        73     0     4     1    13
  2.0347111651541411E-01 a        74     0     4     1    14
  3.3093594405180649E-01 a        75     0     4     1    15
  9.3228216444762771E-02 a        76     0     4     1    16
 -8.3726926391120304E-01 a        77     0     4     1    17
 -6.8412641214896242E-01 a        78     0     4     1    18
 -2.1843517489370323E-01 a        79     0     4     1    19
 -3.8077856625851232E-02 a        80     0     4     1    20
 -3.0266506449304814E-01 a        81     0     5     1     1
  1.6621563551173724E-01 a        82     0     5     1     2
  4.7144981246003623E-02 a        83     0     5     1     3
 -5.1505282634930434E-02 a        84     0     5     1     4
 -3.3613884345477707E-01 a        85     0     5     1     5
  1.8318307923589600E-01 a        86     0     5     1     6
 -9.5778543583855513E-02 a        87     0     5     1     7
  6.2253560422673770E-01 a        88     0     5     1     8
  9.2309444663869894E-02 a        89     0     5     1     9
 -5.0477330871526416E-01 a        90     0     5     1    10
  7.8264116196678182E-02 a        91     0     5     1    11
 -4.1972809129407923E-01 a        92     0     5     1    12
 -4.4676105783133441E-01 a        93     0     5     1    13
  1.4902477451523435E-01 a        94     0     5     1    14
 -6.5704533889719841E-01 a        95     0     5     1    15
  6.1072635138896790E-02 a        96     0     5     1    16
  1.4011664498396087E-01 a        97     0     5     1    17
  7.3102453790903532E-01 a        98     0     5     1    18
 -6.7122777509200893E-01 a        99     0     5     1    19
 -3.4321971777217991E-01 a       100     0     5     1    20
  6.4470808427705673E-01 a       101     0     6     1     1
 -1.0804283188024910E+00 a       102     0     6     1     2
 -9.4256396734892578E-01 a       103     0     6     1     3
  6.3753193340969364E-02 a       104     0     6     1     4
 -6.5164486613478800E-01 a       105     0     6     1     5
  6.1598113390298470E-02 a       106     0     6     1     6
 -4.1999213570561803E-03 a       107     0     6     1     7
  2.2016551903345194E-01 a       108     0     6     1     8
 -8.2833070736674397E-01 a       109     0     6     1     9
  2.1857782798205980E-01 a       110     0     6     1    10
  9.0582430715002193E-01 a       111     0     6     1    11
  1.5041957448707902E-01 a       112     0     6     1    12
 -1.1069459433714762E-01 a       113     0     6     1    13
 -5.5634133235434335E-01 a       114     0     6     1    14
  2.9216204379912997E-01 a       115     0     6     1    15
  7.1506493436997132E-01 a       116     0     6     1    16
 -1.9593952468983639E-01 a       117     0     6     1    17
  1.0092759902566437E+00 a       118     0     6     1    18
 -2.9810758090005124E-01 a       119     0     6     1    19
  7.6131605005690905E-01 a       120     0     6     1    20
 -1.7783558638451402E-01 a       121     0     7     1     1
 -3.1272900566252732E-01 a       122     0     7     1     2
  7.6634161038584059E-01 a       123     0     7     1     3
 -9.5837932831917172E-01 a       124     0     7     1     4
 -3.2181660762317738E-01 a       125     0     7     1     5
  7.8233679759847707E-01 a       126     0     7     1     6
  1.1808365756503444E-01 a       127     0     7     1     7
  4.6552133466825729E-01 a       128     0     7     1     8
  5.1057799666512726E-01 a       129     0     7     1     9
  2.8942922791057324E-01 a       130     0     7     1    10
  3.0745829371914851E-01 a       131     0     7     1    11
 -7.7791384917635376E-01 a       132     0     7     1    12
 -2.3089997967331991E-01 a       133     0     7     1    13
  5.8644638178461284E-01 a       134     0     7     1    14
 -4.3189439573865485E-01 a       135     0     7     1    15
