################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.2175437299901839E-01 a         1     0     1     1     1
 -4.3693727581032271E-01 a         2     0     1     1     2
  1.0494666460503857E-01 a         3     0     1     1     3
  9.5402015242743654E-01 a         4     0     1     1     4
 -7.1739449287552115E-01 a         5     0     1     1     5
 -4.3155569749831940E-01 a         6     0     1     1     6
  5.9156339354373810E-01 a         7     0     1     1     7
  5.6083436897984049E-02 a         8     0     1     1     8
  3.7555390103990721E-01 a         9     0     1     1     9
  7.5921543029520833E-01 a        10     0     1     1    10
  5.9899473258229453E-02 a        11     0     1     1    11
 -5.3623900922988943E-01 a        12     0     1     1    12
  9.6397492954291986E-01 a        13     0     1     1    13
 -5.8600134098608014E-01 a        14     0     1     1    14
 -5.7936248181057337E-01 a        15     0     1     1    15
 -1.2894967584844947E+00 a        16     0     1     1    16
 -5.9994947042915958E-01 a        17     0     1     1    17
 -7.0621339820627760E-01 a        18     0     1     1    18
 -6.4840678112381500E-01 a        19     0     1     1    19
  5.5826087624191646E-02 a        20     0     1     1    20
  5.6410466189835295E-01 a        21     0     2     1     1
  1.1682699072713358E-01 a        22     0     2     1     2
  8.1411284201062306E-01 a        23     0     2     1     3
 -4.0864636008854693E-01 a        24     0     2     1     4
  1.8763579627017618E-01 a        25     0     2     1     5
  1.5430759244542164E-01 a        26     0     2     1     6
 -2.2687542234118982E-01 a        27     0     2     1     7
  3.1485356825956295E-01 a        28     0     2     1     8
 -5.2380564212631808E-01 a        29     0     2     1     9
 -2.3433314418022508E-01 a        30     0     2     1    10
  5.5777301571102522E-01 a        31     0     2     1    11
 -5.5223012923655612E-02 a        32     0     2     1    12
  7.8755711121284588E-01 a        33     0     2     1    13
  4.4508023026328436E-01 a        34     0     2     1    14
 -3.3277978655147167E-01 a        35     0     2     1    15
  3.2753211506965148E-02 a        36     0     2     1    16
  1.9511005088935346E-01 a        37     0     2     1    17
  2.4032633347842938E-01 a        38     0     2     1    18
  6.6146991035118619E-01 a        39     0     2     1    19
 -1.4709316055522642E-02 a        40     0     2     1    20
 -4.2961068138871350E-01 a        41     0     3     1     1
 -6.3445531592809101E-01 a        42     0     3     1     2
 -1.0865182937766114E+00 a        43     0     3     1     3
  9.0793218160977740E-01 a        44     0     3     1     4
 -1.0417781202102161E-01 a        45     0     3     1     5
  2.7177050775092820E-01 a        46     0     3     1     6
 -6.1977032422554890E-01 a        47     0     3     1     7
 -6.1030426792583314E-01 a        48     0     3     1     8
  6.8103791764741251E-01 a        49     0     3     1     9
 -6.6227501022207180E-01 a        50     0     3     1    10
  1.8295014826877443E-01 a        51     0     3     1    11
  3.6657564159349443E-01 a        52     0     3     1    12
 -1.3529163722303530E-01 a        53     0     3     1    13
 -7.3380083930831752E-01 a        54     0     3     1    14
 -1.9522454235467650E-02 a        55     0     3     1    15
 -1.5419861709877108E-01 a        56     0     3     1    16
  1.7106388706135497E-02 a        57     0     3     1    17
 -4.0194304233007433E-02 a        58     0     3     1    18
 -1.1319908311347053E-01 a        59     0     3     1    19
  5.0321724424441894E-01 a        60     0     3     1    20
 -6.8192703940151800E-01 a        61     0     4     1     1
  1.0786065591561493E+00 a        62     0     4     1     2
  4.4456999481663796E-02 a        63     0     4     1     3
  4.4226553590706497E-01 a        64     0     4     1     4
  3.6239721456092472E-01 a        65     0     4     1     5
 -4.7397798709871897E-01 a        66     0     4     1     6
  1.3626610711249831E+00 a        67     0     4     1     7
  3.2926482892336639E-01 a        68     0     4     1     8
  5.4983388839531999E-01 a        69     0     4     1     9
  1.0043077323967213E+00 a        70     0     4     1    10
 -8.7637919235448142E-02 a        71     0     4     1    11
  2.7713353578685429E-02 a        72     0     4     1    12
  1.2824128714897070E+00 a        73     0     4     1    13
  6.3028093111775652E-02 a        74     0     4     1    14
  3.1031951190438722E-01 a        75     0     4     1    15
 -1.3720921241073084E-01 a        76     0     4     1    16
 -1.0683401050402475E+00 a        77     0     4     1    17
 -1.2315043002682846E+00 a        78     0     4     1    18
 -4.6117349964022147E-01 a        79     0     4     1    19
 -1.1631773460252333E-01 a        80     0     4     1    20
 -1.2789456337123456E-01 a        81     0     5     1     1
  2.2773684052462381E-01 a        82     0     5     1     2
  1.2609090229585321E-01 a        83     0     5     1     3
 -6.4125708754021196E-02 a        84     0     5     1     4
 -3.8942123866759126E-01 a        85     0     5     1     5
  2.4170212839397712E-01 a        86     0     5     1     6
 -1.3899400247396218E-01 a        87     0     5     1     7
  6.0430127071092443E-01 a        88     0     5     1     8
