################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7161645995659920E-01 a         1     0     1     1     1
 -3.1031554466135283E-02 a         2     0     1     1     2
  3.9929891727904437E-01 a         3     0     1     1     3
  5.1207519494609144E-01 a         4     0     1     1     4
 -6.0840767801285278E-01 a         5     0     1     1     5
  1.7183313014257240E-01 a         6     0     1     1     6
  7.7021591422324720E-01 a         7     0     1     1     7
  2.2079292978988868E-01 a         8     0     1     1     8
  3.1398202467030684E-01 a         9     0     1     1     9
  4.7744248193139016E-01 a        10     0     1     1    10
 -1.5635880184245346E-01 a        11     0     1     1    11
 -3.5704297630537646E-01 a        12     0     1     1    12
  5.8425472036081749E-01 a        13     0     1     1    13
 -7.1334065619966236E-01 a        14     0     1     1    14
 -5.7680195671126877E-01 a        15     0     1     1    15
 -4.8941704127605329E-01 a        16     0     1     1    16
 -4.2108541340055466E-01 a        17     0     1     1    17
 -1.5547785496136796E-01 a        18     0     1     1    18
 -2.8814879109434505E-01 a        19     0     1     1    19
 -1.2117924031767979E-01 a        20     0     1     1    20
  7.1149263487332770E-01 a        21     0     2     1     1
 -1.0220413425411622E-01 a        22     0     2     1     2
  5.7435592777870015E-01 a        23     0     2     1     3
 -4.3678628178689011E-01 a        24     0     2     1     4
  4.2179675386038734E-01 a        25     0     2     1     5
  6.4584432096274041E-02 a        26     0     2     1     6
 -3.7832562647096196E-01 a        27     0     2     1     7
  4.0411622787631918E-01 a        28     0     2     1     8
 -4.1115732408954397E-01 a        29     0     2     1     9
 -2.0815738309537818E-01 a        30     0     2     1    10
  5.2834422488913280E-01 a        31     0     2     1    11
  2.3260388810440433E-01 a        32     0     2     1    12
  3.3182857552514905E-01 a        33     0     2     1    13
  6.1379751498093427E-01 a        34     0     2     1    14
 -4.7915464070499514E-01 a        35     0     2     1    15
  5.6133931024500461E-01 a        36     0     2     1    16
  1.7943065009499465E-01 a        37     0     2     1    17
  8.1059892685939183E-01 a        38     0     2     1    18
  7.2102542029913863E-01 a        39     0     2     1    19
  1.9529337474465822E-02 a        40     0     2     1    20
 -4.7675451613876446E-01 a        41     0     3     1     1
 -4.2464841421544586E-01 a        42     0     3     1     2
 -2.5018241770085908E-01 a        43     0     3     1     3
  4.5707636647083350E-01 a        44     0     3     1     4
 -2.0738242424859263E-01 a        45     0     3     1     5
  3.6430041030173416E-01 a        46     0     3     1     6
 -5.3288887141310703E-01 a        47     0     3     1     7
 -3.2273264048527983E-01 a        48     0     3     1     8
  7.4231840980651087E-01 a        49     0     3     1     9
 -5.5861576395328838E-01 a        50     0     3     1    10
  2.4123479967307560E-02 a        51     0     3     1    11
  1.0655928847808492E-01 a        52     0     3     1    12
 -1.7854303247465858E-01 a        53     0     3     1    13
 -6.4794068514692238E-01 a        54     0     3     1    14
 -4.9002724457074692E-01 a        55     0     3     1    15
 -6.9389535745361511E-02 a        56     0     3     1    16
  1.9922206914900964E-01 a        57     0     3     1    17
 -4.6346546767287256E-01 a        58     0     3     1    18
 -4.7834046449849649E-01 a        59     0     3     1    19
  2.4014395631017146E-01 a        60     0     3     1    20
 -3.2512123818745570E-01 a        61     0     4     1     1
  8.4286510328439657E-01 a        62     0     4     1     2
 -4.5674649647595328E-01 a        63     0     4     1     3
  3.5449789307521773E-01 a        64     0     4     1     4
  5.5527159465420173E-01 a        65     0     4     1     5
 -5.2463860840387434E-02 a        66     0     4     1     6
  8.6141193778223091E-01 a        67     0     4     1     7
  3.8347084069458437E-01 a        68     0     4     1     8
  3.1915077754543014E-01 a        69     0     4     1     9
  5.8476930035818908E-01 a        70     0     4     1    10
  3.6862131934927031E-02 a        71     0     4     1    11
  5.2101267151791897E-01 a        72     0     4     1    12
  4.4937036650433271E-01 a        73     0     4     1    13
  1.2581392705026607E-02 a        74     0     4     1    14
  1.3497091226528540E-01 a        75     0     4     1    15
  2.0639765400361682E-01 a        76     0     4     1    16
 -5.2748185433537942E-01 a        77     0     4     1    17
 -1.6374371047630662E-01 a        78     0     4     1    18
 -5.4076984347933968E-02 a        79     0     4     1    19
  1.3254709747424559E-01 a        80     0     4     1    20
 -3.6516222433163392E-01 a        81     0     5     1     1
  1.0108361267535124E-01 a        82     0     5     1     2
 -5.5793116910176882E-02 a        83     0     5     1     3
  9.0527129567576275E-02 a        84     0     5     1     4
 -2.4665938850667829E-01 a        85     0     5     1     5
  5.2985130721451071E-02 a        86     0     5     1     6
 -2.1858428238077707E-01 a        87     0     5     1     7
  6.0446535200780083E-01 a        88     0     5     1     8
  3.2525236197249735E-01 a        89     0     5     1     9
 -6.2468325312918616E-01 a        90     0     5     1    10
  2.8615002713134441E-01 a        91     0     5     1    11
 -4.4205780165056213E-01 a        92     0     5     1    12
 -5.9734017449527876E-01 a        93     0     5     1    13
  2.9652644983601806E-01 a        94     0     5     1    14
 -5.6157210667037860E-01 a        95     0     5     1    15
 -6.4726997328841865E-02 a        96     0     5     1    16
  2.0302036243350191E-01 a        97     0     5     1    17
  5.5618649339362758E-01 a        98     0     5     1    18
 -5.5842133744270561E-01 a        99     0     5     1    19
 -4.2603740680363417E-01 a       100     0     5     1    20
  4.8123692167305099E-01 a       101     0     6     1     1
 -8.2426582247376923E-01 a       102     0     6     1     2
 -5.5679665610307194E-01 a       103     0     6     1     3
 -1.8488266857915300E-01 a       104     0     6     1     4
 -5.8607323586967497E-01 a       105     0     6     1     5
  6.5908969876230808E-02 a       106     0     6     1     6
 -7.5775538611235996E-02 a       107     0     6     1     7
  2.3504871586773315E-01 a       108     0     6     1     8
 -5.9990851541776347E-01 a       109     0     6     1     9
  2.0705729522236105E-01 a       110     0     6     1    10
  7.6227140903523105E-01 a       111     0     6     1    11
  9.5611465389605452E-02 a       112     0     6     1    12
 -2.4576371143272899E-01 a       113     0     6     1    13
 -3.6661400387196147E-01 a       114     0     6     1    14
  1.8269512864011725E-01 a       115     0     6     1    15
  3.6514694716400686E-01 a       116     0     6     1    16
  9.4719726859817024E-03 a       117     0     6     1    17
  6.0295288734237940E-01 a       118     0     6     1    18
 -3.4202262922563298E-01 a       119     0     6     1    19
  3.7447703978864866E-01 a       120     0     6     1    20
 -5.6600922757449282E-02 a       121     0     7     1     1
 -3.9642247162390981E-01 a       122     0     7     1     2
  6.2293855282992006E-01 a       123     0     7     1     3
 -5.7636689522430695E-01 a       124     0     7     1     4
 -1.7410706137819806E-01 a       125     0     7     1     5
  6.6767184490615927E-01 a       126     0     7     1     6
  7.5214383094743525E-03 a       127     0     7     1     7
  1.8808152152553528E-01 a       128     0     7     1     8
  5.1291809333545890E-01 a       129     0     7     1     9
  3.0486521867067246E-01 a       130     0     7     1    10
  3.5265845583672806E-01 a       131     0     7     1    11
 -4.7630826837903351E-01 a       132     0     7     1    12
 -2.6225582929924190E-01 a       133     0     7     1    13
  4.5563390909494234E-01 a       134     0     7     1    14
 -4.9728212050585663E-01 a       135     0     7     1    15
 -5.7847822792075190E-02 a       136     0     7     1    16
  5.5488183652520429E-01 a       137     0     7     1    17
  4.4837668589074425E-01 a       138     0     7     1    18
 -2.9267485196513032E-01 a       139     0     7     1    19
  2.8890311252512474E-01 a       140     0     7     1    20
 -3.3526983443252367E-01 a       141     0     8     1     1
  5.8846718297266010E-01 a       142     0     8     1     2
 -2.2852963737552864E-01 a       143     0     8     1     3
  2.9650593922973256E-01 a       144     0     8     1     4
 -1.5649593964891564E-01 a       145     0     8     1     5
 -6.7934099767758782E-01 a       146     0     8     1     6
  1.8758128158291251E-01 a       147     0     8     1     7
  3.5593281800800336E-01 a       148     0     8     1     8
 -1.3355079709089718E-01 a       149     0     8     1     9
  2.6195330068223383E-01 a       150     0     8     1    10
  2.6075204896033993E-01 a       151     0     8     1    11
  7.3512024631022099E-01 a       152     0     8     1    12
  2.2228582433734478E-01 a       153     0     8     1    13
  5.8512114068110699E-01 a       154     0     8     1    14
  3.8133607078823772E-01 a       155     0     8     1    15
  1.1820149679157203E-01 a       156     0     8     1    16
  4.4002658398691968E-01 a       157     0     8     1    17
 -4.4184997662236436E-01 a       158     0     8     1    18
  1.7784722208158357E-01 a       159     0     8     1    19
 -1.3219405006469365E-01 a       160     0     8     1    20
 -3.3272241458704038E-01 a       161     0     9     1     1
 -1.7862737317944963E-01 a       162     0     9     1     2
  1.0345681187259728E-01 a       163     0     9     1     3
 -1.3594102559929733E-01 a       164     0     9     1     4
 -4.8908362990418197E-01 a       165     0     9     1     5
  5.8097072133344174E-01 a       166     0     9     1     6
  2.1766372968844663E-01 a       167     0     9     1     7
 -2.3674752667186211E-01 a       168     0     9     1     8
 -5.0787866612873218E-03 a       169     0     9     1     9
  1.2780304182616145E-01 a       170     0     9     1    10
  2.0923026280345636E-01 a       171     0     9     1    11
 -4.0887506683555103E-01 a       172     0     9     1    12
 -5.0397739002215169E-01 a       173     0     9     1    13
 -1.9548978184666571E-01 a       174     0     9     1    14
  1.9967204587358711E-01 a       175     0     9     1    15
 -4.3912401297475484E-01 a       176     0     9     1    16
 -8.2844024839211231E-02 a       177     0     9     1    17
 -5.4778440062307165E-01 a       178     0     9     1    18
 -4.8545167827877889E-01 a       179     0     9     1    19
  9.2244681807339066E-02 a       180     0     9     1    20
  1.6666857629897452E-01 a       181     0    10     1     1
  4.1432276309016514E-01 a       182     0    10     1     2
