################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.2818070784565953E-01 a         1     0     1     1     1
  5.2128726543100035E-01 a         2     0     1     1     2
  7.9504021891371335E-01 a         3     0     1     1     3
 -7.9493777104373431E-01 a         4     0     1     1     4
  4.6272059180393943E-01 a         5     0     1     1     5
 -2.6889399217295368E-01 a         6     0     1     1     6
  3.7361375497157540E-01 a         7     0     1     1     7
 -6.8920247592103578E-02 a         8     0     1     1     8
 -2.8755000494914840E-01 a         9     0     1     1     9
  5.8892209590129496E-01 a        10     0     1     1    10
  4.4640250191360131E-01 a        11     0     1     1    11
 -3.6643045047558398E-01 a        12     0     1     1    12
 -6.7625808391437325E-01 a        13     0     1     1    13
 -5.9465248746829691E-01 a        14     0     1     1    14
  1.5844420195150671E-01 a        15     0     1     1    15
  5.2456531758630809E-01 a        16     0     1     1    16
  5.8599860318828545E-01 a        17     0     1     1    17
 -2.3335808034271430E-01 a        18     0     1     1    18
 -1.4796787075952161E-01 a        19     0     1     1    19
  1.1136385026431023E-01 a        20     0     1     1    20
  2.5002328306272276E-01 a        21     0     2     1     1
 -4.4206742290481243E-01 a        22     0     2     1     2
  3.9364217259408046E-01 a        23     0     2     1     3
  5.1551580259267461E-02 a        24     0     2     1     4
 -5.9687434843845755E-02 a        25     0     2     1     5
  2.4410983020960675E-01 a        26     0     2     1     6
  3.3202549859040398E-01 a        27     0     2     1     7
  4.2218279080576510E-01 a        28     0     2     1     8
 -8.2768878715850347E-01 a        29     0     2     1     9
  6.7408273686895037E-01 a        30     0     2     1    10
  3.3487713559511506E-01 a        31     0     2     1    11
 -3.2435475227183752E-01 a        32     0     2     1    12
 -3.3591541878652098E-01 a        33     0     2     1    13
 -6.2831421662009113E-01 a        34     0     2     1    14
  8.4541439654624906E-01 a        35     0     2     1    15
 -9.7303511813085400E-02 a        36     0     2     1    16
 -4.2799509159900506E-01 a        37     0     2     1    17
  2.7474475350827343E-01 a        38     0     2     1    18
 -4.7774195227336969E-01 a        39     0     2     1    19
 -1.1949816909390069E-01 a        40     0     2     1    20
 -7.3109790582788292E-01 a        41     0     3     1     1
  2.9602850688467208E-01 a        42     0     3     1     2
 -1.6882516707737424E-01 a        43     0     3     1     3
 -8.0629512722394192E-01 a        44     0     3     1     4
 -4.4514737018702571E-01 a        45     0     3     1     5
  3.9829195086958175E-01 a        46     0     3     1     6
 -6.1974315313193173E-01 a        47     0     3     1     7
 -3.7182905453189952E-01 a        48     0     3     1     8
  3.9112443587615918E-02 a        49     0     3     1     9
 -7.0120952793588223E-02 a        50     0     3     1    10
  3.7876435743597736E-01 a        51     0     3     1    11
 -4.9815070482703000E-01 a        52     0     3     1    12
  2.5846543806779076E-01 a        53     0     3     1    13
 -3.4924280503743366E-01 a        54     0     3     1    14
 -7.2060825004068541E-01 a        55     0     3     1    15
 -7.3573858540710038E-02 a        56     0     3     1    16
  3.3085149950405374E-01 a        57     0     3     1    17
  7.4437858223828784E-02 a        58     0     3     1    18
 -5.2446731783578571E-01 a        59     0     3     1    19
  9.3357411646231153E-02 a        60     0     3     1    20
  6.6243218614266064E-01 a        61     0     4     1     1
 -3.4107435952352505E-01 a        62     0     4     1     2
 -7.7107254203187550E-02 a        63     0     4     1     3
  6.3078091055651125E-02 a        64     0     4     1     4
  4.9079282458013501E-01 a        65     0     4     1     5
  1.0498334465651986E-01 a        66     0     4     1     6
 -3.5708077123531257E-01 a        67     0     4     1     7
 -1.5498619141009443E-01 a        68     0     4     1     8
  4.7793464889715465E-01 a        69     0     4     1     9
 -5.7251772055639671E-01 a        70     0     4     1    10
  3.3039361642448412E-01 a        71     0     4     1    11
  1.8410767675421127E-01 a        72     0     4     1    12
 -2.0584498584278357E-01 a        73     0     4     1    13
  4.5395806077003176E-01 a        74     0     4     1    14
  1.0230716344590403E-01 a        75     0     4     1    15
 -8.4059273764839360E-01 a        76     0     4     1    16
 -1.1286997867456172E-01 a        77     0     4     1    17
 -2.1842176643034517E-01 a        78     0     4     1    18
 -3.5823221595351407E-01 a        79     0     4     1    19
  2.0716668099895319E-01 a        80     0     4     1    20
  4.3915380068845433E-01 a        81     0     5     1     1
  2.4275859447250664E-01 a        82     0     5     1     2
 -3.2440192514065896E-01 a        83     0     5     1     3
  5.6888399597456385E-01 a        84     0     5     1     4
 -6.2716332468782932E-01 a        85     0     5     1     5
  7.9403769604215191E-01 a        86     0     5     1     6
  5.2229092004775220E-02 a        87     0     5     1     7
 -1.5351492573986869E-01 a        88     0     5     1     8
  6.3968507410519970E-01 a        89     0     5     1     9
 -1.6513612502929001E-01 a        90     0     5     1    10
 -6.9306428627830907E-01 a        91     0     5     1    11
  3.1869343255210908E-01 a        92     0     5     1    12
 -4.9376579202315790E-01 a        93     0     5     1    13
 -4.9752472418068400E-01 a        94     0     5     1    14
 -2.3880858313118478E-01 a        95     0     5     1    15
 -7.4028626757933680E-01 a        96     0     5     1    16
 -2.2821050467087106E-01 a        97     0     5     1    17
  1.5468957223709370E-01 a        98     0     5     1    18
  6.8501586004714565E-01 a        99     0     5     1    19
  5.8304824250131770E-01 a       100     0     5     1    20
 -2.6317627408499766E-01 a       101     0     6     1     1
 -3.9471448409706766E-01 a       102     0     6     1     2
 -8.8196035941083484E-01 a       103     0     6     1     3
 -6.0722042176329552E-02 a       104     0     6     1     4
 -4.3117593269311937E-02 a       105     0     6     1     5
 -2.2845988941064252E-01 a       106     0     6     1     6
  3.7177728359374790E-01 a       107     0     6     1     7
 -4.0282385498205520E-01 a       108     0     6     1     8
  2.4370547221384424E-02 a       109     0     6     1     9
  6.9391099302402670E-02 a       110     0     6     1    10
  5.3374597301044890E-01 a       111     0     6     1    11
 -2.4038467786395654E-01 a       112     0     6     1    12
