################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.8777934640194256E-01 a         1     0     1     1     1
  1.7064717893626496E-01 a         2     0     1     1     2
  6.3724079624897567E-02 a         3     0     1     1     3
 -1.7988592194361868E-02 a         4     0     1     1     4
 -5.9735784359546173E-01 a         5     0     1     1     5
 -5.2272692474372850E-01 a         6     0     1     1     6
 -7.7581974824481625E-01 a         7     0     1     1     7
  7.5623343580777835E-01 a         8     0     1     1     8
 -1.7829820467216045E-01 a         9     0     1     1     9
  7.2909122417691707E-01 a        10     0     1     1    10
  1.0322916480645719E-02 a        11     0     1     1    11
 -2.8869305007045537E-01 a        12     0     1     1    12
  3.2172703965561045E-01 a        13     0     1     1    13
  8.6030022996625710E-01 a        14     0     1     1    14
  2.0223361670737738E-01 a        15     0     1     1    15
  1.0174246278077602E-02 a        16     0     1     1    16
  6.4982001595647554E-01 a        17     0     1     1    17
 -4.8594396557051606E-01 a        18     0     1     1    18
 -1.5403051492155945E-01 a        19     0     1     1    19
 -3.5268046630286176E-01 a        20     0     1     1    20
  7.0677939049021934E-02 a        21     0     2     1     1
 -1.1910602264916227E-01 a        22     0     2     1     2
 -3.9390930195239865E-01 a        23     0     2     1     3
 -8.1605091183387191E-01 a        24     0     2     1     4
 -1.5919170070931110E-01 a        25     0     2     1     5
 -2.3899634489362628E-01 a        26     0     2     1     6
 -6.9990191836068272E-01 a        27     0     2     1     7
 -1.7517649899273166E-01 a        28     0     2     1     8
 -3.6060768262139570E-01 a        29     0     2     1     9
  3.5066632096359213E-01 a        30     0     2     1    10
  4.0959079613348193E-01 a        31     0     2     1    11
 -1.2522611733191166E-01 a        32     0     2     1    12
 -4.1611038098314562E-01 a        33     0     2     1    13
 -5.4986963228596544E-02 a        34     0     2     1    14
  2.1319099296944205E-01 a        35     0     2     1    15
 -1.1355987381060193E-03 a        36     0     2     1    16
 -4.8833654582938021E-02 a        37     0     2     1    17
  7.0213682341629280E-01 a        38     0     2     1    18
 -3.9362827155436003E-01 a        39     0     2     1    19
  8.2110568865347427E-02 a        40     0     2     1    20
 -1.0623639607144481E-01 a        41     0     3     1     1
  8.3674284146885880E-01 a        42     0     3     1     2
  2.0630264322796954E-01 a        43     0     3     1     3
  3.1202901064291655E-01 a        44     0     3     1     4
 -2.4827186070110571E-01 a        45     0     3     1     5
  1.8047349119159797E-02 a        46     0     3     1     6
  9.8483268653728931E-02 a        47     0     3     1     7
 -5.4630195241958479E-01 a        48     0     3     1     8
 -5.6490434038259307E-01 a        49     0     3     1     9
  1.9401397342369317E-01 a        50     0     3     1    10
  4.0991164305841715E-01 a        51     0     3     1    11
  2.5795268674700994E-01 a        52     0     3     1    12
 -3.4346085200195448E-01 a        53     0     3     1    13
  3.6861399761191453E-03 a        54     0     3     1    14
 -3.0553325585649244E-01 a        55     0     3     1    15
  9.5506843372418582E-01 a        56     0     3     1    16
  1.8258018369276291E-01 a        57     0     3     1    17
 -1.8172296246800793E-01 a        58     0     3     1    18
  3.2449566191539309E-01 a        59     0     3     1    19
  4.7881809528006547E-01 a        60     0     3     1    20
  8.0184854567220895E-02 a        61     0     4     1     1
 -9.0953008029209281E-01 a        62     0     4     1     2
  4.9460577798799704E-01 a        63     0     4     1     3
  3.7534984466137883E-01 a        64     0     4     1     4
 -1.4645275694058080E-01 a        65     0     4     1     5
 -1.9415523445232330E-01 a        66     0     4     1     6
 -2.4298128594560708E-01 a        67     0     4     1     7
 -1.8133027428718368E-01 a        68     0     4     1     8
  3.8249525286993036E-01 a        69     0     4     1     9
 -7.2505489098647249E-02 a        70     0     4     1    10
 -6.3544915803172852E-01 a        71     0     4     1    11
 -5.3217394837103227E-01 a        72     0     4     1    12
 -5.0827241360755993E-01 a        73     0     4     1    13
 -7.7401135073725241E-03 a        74     0     4     1    14
  8.4501212640932993E-02 a        75     0     4     1    15
 -9.2347017987866331E-01 a        76     0     4     1    16
  3.5263342528688166E-02 a        77     0     4     1    17
 -2.0527155368954708E-01 a        78     0     4     1    18
  2.0878044304396937E-01 a        79     0     4     1    19
 -3.3616341914106967E-01 a        80     0     4     1    20
 -6.2334056093411983E-01 a        81     0     5     1     1
  8.5985525200926380E-02 a        82     0     5     1     2
 -5.6256810488849718E-01 a        83     0     5     1     3
  1.9175901565643924E-01 a        84     0     5     1     4
  3.6563454119941208E-01 a        85     0     5     1     5
 -2.8972777716766263E-01 a        86     0     5     1     6
  5.8662831358461498E-01 a        87     0     5     1     7
  4.8601776120239409E-01 a        88     0     5     1     8
 -8.0674010139924687E-02 a        89     0     5     1     9
  4.8011111875680398E-02 a        90     0     5     1    10
  9.2077692272299894E-02 a        91     0     5     1    11
 -3.1605350185580866E-01 a        92     0     5     1    12
  8.6048450241854799E-02 a        93     0     5     1    13
  4.7431538097483361E-01 a        94     0     5     1    14
 -9.3455044282269348E-02 a        95     0     5     1    15
 -5.4969969577723254E-01 a        96     0     5     1    16
  8.0621262756652023E-01 a        97     0     5     1    17
  1.6012805942823846E-01 a        98     0     5     1    18
 -7.6208285505663398E-01 a        99     0     5     1    19
  3.9285660854469201E-01 a       100     0     5     1    20
  3.5541051893648995E-01 a       101     0     6     1     1
  7.6550806241436653E-01 a       102     0     6     1     2
  1.1325970612597515E-01 a       103     0     6     1     3
  4.9937101581423954E-01 a       104     0     6     1     4
 -4.9416146622268392E-01 a       105     0     6     1     5
 -2.2935927018523920E-02 a       106     0     6     1     6
  4.3887339252533553E-01 a       107     0     6     1     7
 -6.1076432567126993E-01 a       108     0     6     1     8
  2.5923419508779116E-01 a       109     0     6     1     9
 -5.0879867417405111E-01 a       110     0     6     1    10
  4.9497563355528795E-02 a       111     0     6     1    11
 -9.7355308233912596E-01 a       112     0     6     1    12
  2.9278557068280053E-01 a       113     0     6     1    13
 -6.5250166128568732E-01 a       114     0     6     1    14
 -4.8499562363202725E-01 a       115     0     6     1    15
  6.5044420336649822E-01 a       116     0     6     1    16
 -5.3462017142888937E-02 a       117     0     6     1    17
 -6.5155069979090618E-01 a       118     0     6     1    18
 -5.1093192541412133E-02 a       119     0     6     1    19
 -2.9840372969064505E-01 a       120     0     6     1    20
 -7.7065866673605499E-01 a       121     0     7     1     1
 -4.7366328963662246E-02 a       122     0     7     1     2
  5.7631550119136266E-01 a       123     0     7     1     3
  1.0190818819548895E+00 a       124     0     7     1     4
  5.8702909737826403E-01 a       125     0     7     1     5
 -4.3623199535783497E-01 a       126     0     7     1     6
  1.2034459394973751E+00 a       127     0     7     1     7
 -2.3556177783910387E-01 a       128     0     7     1     8
  7.2440854199186644E-01 a       129     0     7     1     9
  5.2866842574318862E-01 a       130     0     7     1    10
 -5.3188727326561980E-01 a       131     0     7     1    11
 -2.0624237429680040E-01 a       132     0     7     1    12
 -6.2790684584518996E-01 a       133     0     7     1    13
  2.7052120061836948E-02 a       134     0     7     1    14
  3.9985350213935333E-01 a       135     0     7     1    15
 -4.6151005802595785E-01 a       136     0     7     1    16
