################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.0936561630823986E-03 a         1     0     1     1     1
  2.1051885686501393E-01 a         2     0     1     1     2
 -6.2124941921262167E-01 a         3     0     1     1     3
 -6.7770259042668327E-02 a         4     0     1     1     4
 -6.2048228675042729E-03 a         5     0     1     1     5
  6.5738348204721986E-01 a         6     0     1     1     6
 -1.8897303406407270E-01 a         7     0     1     1     7
  7.4144944335762311E-02 a         8     0     1     1     8
 -6.7094932530700258E-01 a         9     0     1     1     9
  3.2253598699502816E-03 a        10     0     1     1    10
  1.6983107010198883E-01 a        11     0     1     1    11
 -8.2209749114740868E-02 a        12     0     1     1    12
  4.9167801381806547E-01 a        13     0     1     1    13
 -7.5255652005373430E-01 a        14     0     1     1    14
 -1.0930961863956211E-01 a        15     0     1     1    15
  4.5246182854859945E-01 a        16     0     1     1    16
 -1.8482329521959547E-02 a        17     0     1     1    17
  6.4703897407326919E-02 a        18     0     1     1    18
 -2.0269484963863482E-01 a        19     0     1     1    19
 -4.6286204026660877E-01 a        20     0     1     1    20
 -6.3907507715074208E-01 a        21     0     2     1     1
  4.3896323268397058E-01 a        22     0     2     1     2
  1.6925590722750083E-01 a        23     0     2     1     3
 -4.0170985904083789E-01 a        24     0     2     1     4
 -8.9493467474289518E-02 a        25     0     2     1     5
 -7.3101713162307225E-01 a        26     0     2     1     6
 -2.0849291808653370E-01 a        27     0     2     1     7
 -2.1435458473554331E-01 a        28     0     2     1     8
  2.4191909927138033E-01 a        29     0     2     1     9
 -5.8392126132639777E-01 a        30     0     2     1    10
 -1.7101872440432489E-01 a        31     0     2     1    11
 -5.1180675428549471E-01 a        32     0     2     1    12
  6.3020523029518616E-01 a        33     0     2     1    13
 -4.3976634961801836E-01 a        34     0     2     1    14
 -4.8317822656465204E-01 a        35     0     2     1    15
 -2.6891327795638725E-01 a        36     0     2     1    16
  7.8957060729231379E-02 a        37     0     2     1    17
 -2.4303853806929895E-01 a        38     0     2     1    18
  3.4826496795198475E-01 a        39     0     2     1    19
  3.3109827852163909E-01 a        40     0     2     1    20
 -1.4627641712012996E-02 a        41     0     3     1     1
 -3.5944150015211501E-01 a        42     0     3     1     2
 -2.8717073640761870E-01 a        43     0     3     1     3
  2.8786013368958602E-01 a        44     0     3     1     4
 -1.6007113577909507E-01 a        45     0     3     1     5
  1.1487470400304818E-01 a        46     0     3     1     6
  2.9794958295515023E-01 a        47     0     3     1     7
  5.2275509955887700E-01 a        48     0     3     1     8
 -4.7936048152285964E-02 a        49     0     3     1     9
  3.1015834913657525E-01 a        50     0     3     1    10
  6.2440460538214559E-01 a        51     0     3     1    11
  3.9676136894203085E-01 a        52     0     3     1    12
 -2.3953452958735053E-01 a        53     0     3     1    13
  3.2656967697499673E-01 a        54     0     3     1    14
  1.6810263529484001E-01 a        55     0     3     1    15
  5.1766245813783540E-01 a        56     0     3     1    16
  6.1990066823460976E-01 a        57     0     3     1    17
 -6.0923009881597523E-01 a        58     0     3     1    18
 -2.1876249361636199E-01 a        59     0     3     1    19
  3.4897682293600818E-01 a        60     0     3     1    20
  8.2244456868487981E-01 a        61     0     4     1     1
 -4.3575564728334820E-01 a        62     0     4     1     2
  1.3130769693632907E-01 a        63     0     4     1     3
  6.5734811486066480E-01 a        64     0     4     1     4
  8.6899775022721260E-01 a        65     0     4     1     5
  5.5160313260555838E-01 a        66     0     4     1     6
  3.8617318601220513E-01 a        67     0     4     1     7
 -9.0832641897406696E-02 a        68     0     4     1     8
 -4.1975246799793958E-01 a        69     0     4     1     9
  5.1590488094019404E-01 a        70     0     4     1    10
 -7.2597856559650498E-01 a        71     0     4     1    11
  4.2423013645813751E-01 a        72     0     4     1    12
  3.9119269722311278E-01 a        73     0     4     1    13
 -1.2892059096427938E-01 a        74     0     4     1    14
  3.1785801364486732E-01 a        75     0     4     1    15
 -4.2608365251747710E-01 a        76     0     4     1    16
  1.1234842091090909E-01 a        77     0     4     1    17
 -2.8406348257742831E-01 a        78     0     4     1    18
  4.5477277656757359E-01 a        79     0     4     1    19
  3.9456067970314179E-01 a        80     0     4     1    20
 -3.8841393225834081E-01 a        81     0     5     1     1
  3.2573235033969794E-01 a        82     0     5     1     2
 -1.9336848756483604E-01 a        83     0     5     1     3
  2.6189015350512546E-01 a        84     0     5     1     4
 -8.0461411975274688E-01 a        85     0     5     1     5
 -6.0009570501687282E-01 a        86     0     5     1     6
 -5.5029653186613925E-01 a        87     0     5     1     7
  1.8921703850485291E-01 a        88     0     5     1     8
 -5.2629768366530405E-01 a        89     0     5     1     9
  5.1533228635147577E-01 a        90     0     5     1    10
 -2.6171553870768738E-01 a        91     0     5     1    11
  4.5606228853468833E-01 a        92     0     5     1    12
  5.7598052023462765E-01 a        93     0     5     1    13
 -2.3197981863216907E-01 a        94     0     5     1    14
 -7.4711476904802024E-02 a        95     0     5     1    15
  4.0222473828534622E-01 a        96     0     5     1    16
 -5.3585226657650498E-01 a        97     0     5     1    17
  1.6356891187207750E-01 a        98     0     5     1    18
