################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5964077445973487E-01 a         1     0     1     1     1
  2.5012050540071473E-01 a         2     0     1     1     2
  1.0389588934227471E-01 a         3     0     1     1     3
 -4.9330326432000013E-02 a         4     0     1     1     4
  6.7639809232939130E-01 a         5     0     1     1     5
  4.5011141795498449E-01 a         6     0     1     1     6
  6.4216163683467320E-01 a         7     0     1     1     7
 -5.9586655407964084E-01 a         8     0     1     1     8
  9.5901534528113852E-01 a         9     0     1     1     9
 -1.5827940169781796E-01 a        10     0     1     1    10
  4.7686829821397608E-01 a        11     0     1     1    11
  1.5420215158164868E-01 a        12     0     1     1    12
 -3.5114560694743932E-02 a        13     0     1     1    13
 -2.1439059623324500E-01 a        14     0     1     1    14
 -6.0055306151681483E-02 a        15     0     1     1    15
  3.6606682629557624E-01 a        16     0     1     1    16
  5.2692113780662442E-01 a        17     0     1     1    17
  1.0999918973968734E+00 a        18     0     1     1    18
 -5.4515759466118752E-01 a        19     0     1     1    19
 -3.9313376485298335E-01 a        20     0     1     1    20
  4.8046683025066142E-03 a        21     0     2     1     1
  4.8611564753767261E-01 a        22     0     2     1     2
  8.4330057761702226E-01 a        23     0     2     1     3
  6.0201624440873236E-01 a        24     0     2     1     4
  5.9342433107687564E-01 a        25     0     2     1     5
 -2.4492525791839981E-01 a        26     0     2     1     6
 -6.3035402702033838E-01 a        27     0     2     1     7
 -7.1882602658964512E-01 a        28     0     2     1     8
 -5.6407062307127587E-01 a        29     0     2     1     9
  4.7979311972368360E-01 a        30     0     2     1    10
  1.1198510560853485E+00 a        31     0     2     1    11
  6.1974425258618138E-01 a        32     0     2     1    12
 -3.1310501022149079E-02 a        33     0     2     1    13
 -1.1487860122888875E+00 a        34     0     2     1    14
 -4.0662604660684237E-01 a        35     0     2     1    15
  3.4213744162238219E-01 a        36     0     2     1    16
  3.6012344862323070E-01 a        37     0     2     1    17
  5.2842725635133958E-01 a        38     0     2     1    18
 -2.2455718598345853E-01 a        39     0     2     1    19
 -3.9205748705854032E-01 a        40     0     2     1    20
 -3.9123397204282395E-01 a        41     0     3     1     1
 -7.1607198180847675E-01 a        42     0     3     1     2
 -3.4329814607968528E-03 a        43     0     3     1     3
 -6.8597327743412750E-01 a        44     0     3     1     4
 -5.1917727632421340E-01 a        45     0     3     1     5
  2.1657289327338619E-01 a        46     0     3     1     6
 -7.6991539478616833E-01 a        47     0     3     1     7
 -1.1456631505005431E-01 a        48     0     3     1     8
  8.9394258313309360E-01 a        49     0     3     1     9
 -4.5500396368469059E-01 a        50     0     3     1    10
 -2.9357917774020237E-01 a        51     0     3     1    11
  2.9348775950204065E-01 a        52     0     3     1    12
  1.9345360132905398E-01 a        53     0     3     1    13
 -1.6679238658324916E-01 a        54     0     3     1    14
  8.3907375022366826E-01 a        55     0     3     1    15
  3.0858701832336164E-02 a        56     0     3     1    16
 -3.8677037191175995E-01 a        57     0     3     1    17
 -2.0908605208630662E-01 a        58     0     3     1    18
  4.3491047655428555E-01 a        59     0     3     1    19
 -2.5024341505406883E-01 a        60     0     3     1    20
  1.1526319559261660E+00 a        61     0     4     1     1
  1.1453590492857153E-01 a        62     0     4     1     2
 -6.4122154975523205E-01 a        63     0     4     1     3
  7.6350464136942964E-01 a        64     0     4     1     4
 -7.7984424849110556E-01 a        65     0     4     1     5
  5.2458310994429136E-01 a        66     0     4     1     6
 -1.6381273701047375E-01 a        67     0     4     1     7
 -8.7536592808633140E-01 a        68     0     4     1     8
  3.1402400506234601E-01 a        69     0     4     1     9
 -2.9153943014315897E-01 a        70     0     4     1    10
  6.2975120670162199E-01 a        71     0     4     1    11
 -2.4909421438990934E-01 a        72     0     4     1    12
 -8.5969310146901526E-02 a        73     0     4     1    13
 -2.1815223663488550E-01 a        74     0     4     1    14
 -5.0001673375881905E-01 a        75     0     4     1    15
 -2.5776196594956385E-01 a        76     0     4     1    16
 -9.8803377181981046E-03 a        77     0     4     1    17
