################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.5685251088650893E-01 a         1     0     1     1     1
  5.9053689417038047E-01 a         2     0     1     1     2
 -5.5307890352299782E-01 a         3     0     1     1     3
 -6.0765205306859860E-01 a         4     0     1     1     4
 -3.1115127610974419E-01 a         5     0     1     1     5
 -3.0382115318834962E-01 a         6     0     1     1     6
 -5.2849872338779924E-01 a         7     0     1     1     7
  2.3009882687413671E-01 a         8     0     1     1     8
  4.4469733179279841E-01 a         9     0     1     1     9
  9.2966349203279874E-01 a        10     0     1     1    10
 -2.4504981950118054E-01 a        11     0     1     1    11
 -3.2139694961715543E-01 a        12     0     1     1    12
 -2.8163172594985741E-01 a        13     0     1     1    13
 -2.3392515791122689E-01 a        14     0     1     1    14
 -3.6282230834445739E-01 a        15     0     1     1    15
  5.0012538107866683E-02 a        16     0     1     1    16
 -4.4226194095325799E-01 a        17     0     1     1    17
 -6.8985007995660963E-01 a        18     0     1     1    18
  3.3125687189890635E-01 a        19     0     1     1    19
  3.6264794030289021E-01 a        20     0     1     1    20
 -1.2740929720389382E-01 a        21     0     2     1     1
 -8.5300387444591397E-02 a        22     0     2     1     2
 -3.8780380044575380E-01 a        23     0     2     1     3
  1.2689200512874527E-01 a        24     0     2     1     4
 -7.0775247853626722E-01 a        25     0     2     1     5
 -8.4750858778834454E-02 a        26     0     2     1     6
  3.2103402988368890E-01 a        27     0     2     1     7
 -5.0008481656079229E-01 a        28     0     2     1     8
 -2.7631992462237920E-01 a        29     0     2     1     9
  4.4116850025313298E-01 a        30     0     2     1    10
 -6.9063247666584604E-01 a        31     0     2     1    11
  4.6769448307695721E-01 a        32     0     2     1    12
  3.9509433701465875E-02 a        33     0     2     1    13
  7.7465714438265243E-01 a        34     0     2     1    14
  1.6341198826622572E-01 a        35     0     2     1    15
 -5.4090300001823122E-01 a        36     0     2     1    16
  7.1935507617681173E-03 a        37     0     2     1    17
  4.8078543438437471E-01 a        38     0     2     1    18
 -3.1551771112043764E-01 a        39     0     2     1    19
 -4.1501682724978156E-01 a        40     0     2     1    20
  8.5789690865658907E-02 a        41     0     3     1     1
 -5.3090788969403668E-01 a        42     0     3     1     2
  2.7266486197849649E-01 a        43     0     3     1     3
  3.6139190632782919E-01 a        44     0     3     1     4
 -1.0862028042771618E-01 a        45     0     3     1     5
 -6.5846507968305112E-01 a        46     0     3     1     6
  1.5505846460086475E-01 a        47     0     3     1     7
  2.5894245845616676E-01 a        48     0     3     1     8
 -1.1907886659974638E-01 a        49     0     3     1     9
 -1.2502536775994863E-01 a        50     0     3     1    10
  7.3532880128892153E-01 a        51     0     3     1    11
 -5.5643329085215620E-01 a        52     0     3     1    12
  2.5937562387120701E-02 a        53     0     3     1    13
 -3.3469400846894143E-01 a        54     0     3     1    14
  6.4494603366462333E-01 a        55     0     3     1    15
  2.8164766752892756E-01 a        56     0     3     1    16
  7.8320714281594339E-01 a        57     0     3     1    17
 -2.9771208883567535E-01 a        58     0     3     1    18
  5.7489205814400490E-01 a        59     0     3     1    19
 -1.0556260103404269E-01 a        60     0     3     1    20
 -3.2023580702907634E-01 a        61     0     4     1     1
  4.2532340943562050E-02 a        62     0     4     1     2
  1.1161215413361870E-01 a        63     0     4     1     3
 -1.1400768788607779E-01 a        64     0     4     1     4
  3.7938871645783578E-01 a        65     0     4     1     5
 -1.7150900221749796E-02 a        66     0     4     1     6
 -6.6449979284522886E-01 a        67     0     4     1     7
